date,WTI_adj_close,WTI_cashflow,WTI_cml_units,WTI_cml_cost,WTI_gain_loss,WTI_avg_price,WTI_mktvalue,HZNP_adj_close,HZNP_cashflow,HZNP_cml_units,HZNP_cml_cost,HZNP_gain_loss,HZNP_avg_price,HZNP_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,SMFG_adj_close,SMFG_cashflow,SMFG_cml_units,SMFG_cml_cost,SMFG_gain_loss,SMFG_avg_price,SMFG_mktvalue,WETF_adj_close,WETF_cashflow,WETF_cml_units,WETF_cml_cost,WETF_gain_loss,WETF_avg_price,WETF_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,ASPS_adj_close,ASPS_cashflow,ASPS_cml_units,ASPS_cml_cost,ASPS_gain_loss,ASPS_avg_price,ASPS_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,DYSL_adj_close,DYSL_cashflow,DYSL_cml_units,DYSL_cml_cost,DYSL_gain_loss,DYSL_avg_price,DYSL_mktvalue,ITCB_adj_close,ITCB_cashflow,ITCB_cml_units,ITCB_cml_cost,ITCB_gain_loss,ITCB_avg_price,ITCB_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,ARGO_adj_close,ARGO_cashflow,ARGO_cml_units,ARGO_cml_cost,ARGO_gain_loss,ARGO_avg_price,ARGO_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,COOP_adj_close,COOP_cashflow,COOP_cml_units,COOP_cml_cost,COOP_gain_loss,COOP_avg_price,COOP_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,KDOZF_adj_close,KDOZF_cashflow,KDOZF_cml_units,KDOZF_cml_cost,KDOZF_gain_loss,KDOZF_avg_price,KDOZF_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,SCND_adj_close,SCND_cashflow,SCND_cml_units,SCND_cml_cost,SCND_gain_loss,SCND_avg_price,SCND_mktvalue
2021-08-02,3.99,-15000.0,2222.222,5000.0,-2019.18,2.25,8866.667,99.78,-15000.0,108.272,5000.0,-846.66,46.18,10803.378,13.27,-35000.0,336.927,5000.0,-131.175,14.84,4471.024,6.77,-20000.0,757.576,5000.0,561.96,6.6,5128.788,6.273,-5000.0,1386.715,5000.0,0.0,3.606,8698.414,43.66,-15000.0,152.022,5000.0,-1035.78,32.89,6637.276,28.474,-30000.0,155.196,5000.0,144.487,32.217,4419.057,9.57,-20000.0,454.133,5000.0,-1216.32,11.01,4346.049,5.163,-20000.0,881.581,5000.0,644.534,5.672,4552.039,1.18,-40000.0,4237.288,5000.0,-272.7,1.18,5000.0,3.86,-20000.0,1059.322,5000.0,-189.72,4.72,4088.983,20.119,-25000.0,335.713,5000.0,-382.48,14.894,6754.124,50.849,-15000.0,143.263,5000.0,-757.657,34.901,7284.755,5.37,-15000.0,1207.73,5000.0,-531.86,4.14,6485.507,16.74,-40000.0,296.384,5000.0,-737.94,16.87,4961.47,37.02,-15000.0,380.517,5000.0,-2216.78,13.14,14086.758,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.52,-30000.0,9090.909,5000.0,6400.0,0.55,4727.272,0.121,-35000.0,25000.0,5000.0,-276.117,0.2,3032.5,9.64,-15000.0,598.802,5000.0,1369.39,8.35,5772.455
2021-08-03,4.05,-15000.0,2222.222,5000.0,-2019.18,2.25,9000.0,99.76,-15000.0,108.272,5000.0,-846.66,46.18,10801.213,13.39,-35000.0,336.927,5000.0,-131.175,14.84,4511.456,6.8,-20000.0,757.576,5000.0,561.96,6.6,5151.515,6.392,-5000.0,1386.715,5000.0,0.0,3.606,8863.313,45.19,-15000.0,152.022,5000.0,-1035.78,32.89,6869.869,28.354,-30000.0,155.196,5000.0,144.487,32.217,4400.47,9.09,-20000.0,454.133,5000.0,-1216.32,11.01,4128.065,5.114,-20000.0,881.581,5000.0,644.534,5.672,4508.353,1.18,-40000.0,4237.288,5000.0,-272.7,1.18,5000.0,3.72,-20000.0,1059.322,5000.0,-189.72,4.72,3940.678,20.407,-25000.0,335.713,5000.0,-382.48,14.894,6850.898,52.52,-15000.0,143.263,5000.0,-757.657,34.901,7524.18,5.38,-20000.0,929.368,5000.0,1137.08,5.38,5000.0,16.63,-40000.0,296.384,5000.0,-737.94,16.87,4928.867,38.48,-15000.0,380.517,5000.0,-2216.78,13.14,14642.313,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.55,-30000.0,9090.909,5000.0,6400.0,0.55,5000.0,0.121,-35000.0,25000.0,5000.0,-276.117,0.2,3032.5,9.64,-15000.0,598.802,5000.0,1369.39,8.35,5772.455
2021-08-04,3.15,-15000.0,2222.222,5000.0,-2019.18,2.25,7000.0,107.51,-15000.0,108.272,5000.0,-846.66,46.18,11640.321,13.11,-35000.0,336.927,5000.0,-131.175,14.84,4417.116,6.7,-20000.0,757.576,5000.0,561.96,6.6,5075.758,6.362,-5000.0,1386.715,5000.0,0.0,3.606,8822.089,45.73,-15000.0,152.022,5000.0,-1035.78,32.89,6951.961,29.163,-30000.0,155.196,5000.0,144.487,32.217,4525.932,8.4,-20000.0,454.133,5000.0,-1216.32,11.01,3814.714,5.144,-20000.0,881.581,5000.0,644.534,5.672,4534.565,1.18,-40000.0,4237.288,5000.0,-272.7,1.18,5000.0,3.71,-20000.0,1059.322,5000.0,-189.72,4.72,3930.085,19.751,-25000.0,335.713,5000.0,-382.48,14.894,6630.654,52.411,-15000.0,143.263,5000.0,-757.657,34.901,7508.596,5.33,-20000.0,929.368,5000.0,1137.08,5.38,4953.531,16.5,-40000.0,296.384,5000.0,-737.94,16.87,4890.338,38.03,-15000.0,380.517,5000.0,-2216.78,13.14,14471.08,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.55,-30000.0,9090.909,5000.0,6400.0,0.55,5000.0,0.121,-35000.0,25000.0,5000.0,-276.117,0.2,3032.5,9.64,-15000.0,598.802,5000.0,1369.39,8.35,5772.455
2021-08-05,3.16,-15000.0,2222.222,5000.0,-2019.18,2.25,7022.222,106.37,-15000.0,108.272,5000.0,-846.66,46.18,11516.891,12.89,-35000.0,336.927,5000.0,-131.175,14.84,4342.992,6.79,-20000.0,757.576,5000.0,561.96,6.6,5143.939,6.411,-5000.0,1386.715,5000.0,0.0,3.606,8890.796,46.0,-15000.0,152.022,5000.0,-1035.78,32.89,6993.007,28.334,-30000.0,155.196,5000.0,144.487,32.217,4397.372,8.87,-20000.0,454.133,5000.0,-1216.32,11.01,4028.156,5.134,-20000.0,881.581,5000.0,644.534,5.672,4525.827,1.23,-40000.0,4237.288,5000.0,-272.7,1.18,5211.865,3.74,-20000.0,1059.322,5000.0,-189.72,4.72,3961.865,20.129,-25000.0,335.713,5000.0,-382.48,14.894,6757.461,53.746,-15000.0,143.263,5000.0,-757.657,34.901,7699.853,5.37,-20000.0,929.368,5000.0,1137.08,5.38,4990.706,16.59,-40000.0,296.384,5000.0,-737.94,16.87,4917.012,38.39,-15000.0,380.517,5000.0,-2216.78,13.14,14608.066,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.55,-30000.0,9090.909,5000.0,6400.0,0.55,5000.0,0.121,-35000.0,25000.0,5000.0,-276.117,0.2,3032.5,9.64,-15000.0,598.802,5000.0,1369.39,8.35,5772.455
2021-08-06,3.2,-15000.0,2222.222,5000.0,-2019.18,2.25,7111.111,105.96,-15000.0,108.272,5000.0,-846.66,46.18,11472.499,12.77,-35000.0,336.927,5000.0,-131.175,14.84,4302.561,6.85,-20000.0,757.576,5000.0,561.96,6.6,5189.394,6.491,-5000.0,1386.715,5000.0,0.0,3.606,9000.729,46.08,-15000.0,152.022,5000.0,-1035.78,32.89,7005.169,27.855,-30000.0,155.196,5000.0,144.487,32.217,4323.024,9.07,-20000.0,454.133,5000.0,-1216.32,11.01,4118.983,5.064,-20000.0,881.581,5000.0,644.534,5.672,4464.667,1.23,-40000.0,4237.288,5000.0,-272.7,1.18,5211.865,3.69,-20000.0,1059.322,5000.0,-189.72,4.72,3908.899,20.129,-25000.0,335.713,5000.0,-382.48,14.894,6757.461,55.388,-15000.0,143.263,5000.0,-757.657,34.901,7935.028,5.42,-20000.0,929.368,5000.0,1137.08,5.38,5037.175,16.3,-40000.0,296.384,5000.0,-737.94,16.87,4831.061,39.16,-15000.0,380.517,5000.0,-2216.78,13.14,14901.065,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.56,-30000.0,9090.909,5000.0,6400.0,0.55,5090.909,0.1,-35000.0,25000.0,5000.0,-276.117,0.2,2500.0,9.64,-15000.0,598.802,5000.0,1369.39,8.35,5772.455
2021-08-09,3.12,-15000.0,2222.222,5000.0,-2019.18,2.25,6933.333,105.08,-15000.0,108.272,5000.0,-846.66,46.18,11377.22,12.88,-35000.0,336.927,5000.0,-131.175,14.84,4339.623,6.86,-20000.0,757.576,5000.0,561.96,6.6,5196.97,6.382,-10000.0,783.493,5000.0,3847.586,6.382,5000.0,46.37,-15000.0,152.022,5000.0,-1035.78,32.89,7049.255,27.875,-30000.0,155.196,5000.0,144.487,32.217,4326.122,9.02,-20000.0,454.133,5000.0,-1216.32,11.01,4096.276,5.104,-20000.0,881.581,5000.0,644.534,5.672,4499.616,1.24,-40000.0,4237.288,5000.0,-272.7,1.18,5254.238,3.69,-20000.0,1059.322,5000.0,-189.72,4.72,3908.899,20.029,-25000.0,335.713,5000.0,-382.48,14.894,6724.091,55.17,-15000.0,143.263,5000.0,-757.657,34.901,7903.861,5.44,-20000.0,929.368,5000.0,1137.08,5.38,5055.762,16.42,-40000.0,296.384,5000.0,-737.94,16.87,4866.627,38.88,-15000.0,380.517,5000.0,-2216.78,13.14,14794.521,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.56,-30000.0,9090.909,5000.0,6400.0,0.55,5090.909,0.1,-35000.0,25000.0,5000.0,-276.117,0.2,2500.0,9.64,-15000.0,598.802,5000.0,1369.39,8.35,5772.455
2021-08-10,3.26,-15000.0,2222.222,5000.0,-2019.18,2.25,7244.444,105.0,-15000.0,108.272,5000.0,-846.66,46.18,11368.558,13.14,-35000.0,336.927,5000.0,-131.175,14.84,4427.224,6.9,-20000.0,757.576,5000.0,561.96,6.6,5227.273,6.481,-10000.0,783.493,5000.0,3847.586,6.382,5078.003,45.74,-15000.0,152.022,5000.0,-1035.78,32.89,6953.482,28.624,-30000.0,155.196,5000.0,144.487,32.217,4442.291,8.53,-25000.0,586.166,5000.0,-1216.32,8.53,5000.0,5.114,-20000.0,881.581,5000.0,644.534,5.672,4508.353,1.22,-40000.0,4237.288,5000.0,-272.7,1.18,5169.492,3.69,-20000.0,1059.322,5000.0,-189.72,4.72,3908.899,20.268,-25000.0,335.713,5000.0,-382.48,14.894,6804.179,56.545,-15000.0,143.263,5000.0,-757.657,34.901,8100.784,5.46,-20000.0,929.368,5000.0,1137.08,5.38,5074.349,16.35,-40000.0,296.384,5000.0,-737.94,16.87,4845.88,38.65,-15000.0,380.517,5000.0,-2216.78,13.14,14707.002,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.56,-30000.0,9090.909,5000.0,6400.0,0.55,5090.909,0.1,-35000.0,25000.0,5000.0,-276.117,0.2,2500.0,9.64,-15000.0,598.802,5000.0,1369.39,8.35,5772.455
2021-08-11,3.32,-15000.0,2222.222,5000.0,-2019.18,2.25,7377.778,104.54,-15000.0,108.272,5000.0,-846.66,46.18,11318.753,13.31,-35000.0,336.927,5000.0,-131.175,14.84,4484.501,7.1,-20000.0,757.576,5000.0,561.96,6.6,5378.788,6.471,-10000.0,783.493,5000.0,3847.586,6.382,5070.203,46.32,-15000.0,152.022,5000.0,-1035.78,32.89,7041.654,28.923,-30000.0,155.196,5000.0,144.487,32.217,4488.758,8.96,-25000.0,586.166,5000.0,-1216.32,8.53,5252.052,5.134,-20000.0,881.581,5000.0,644.534,5.672,4525.827,1.22,-40000.0,4237.288,5000.0,-272.7,1.18,5169.492,3.86,-20000.0,1059.322,5000.0,-189.72,4.72,4088.983,20.685,-25000.0,335.713,5000.0,-382.48,14.894,6944.334,56.96,-15000.0,143.263,5000.0,-757.657,34.901,8160.286,5.64,-20000.0,929.368,5000.0,1137.08,5.38,5241.635,16.5,-40000.0,296.384,5000.0,-737.94,16.87,4890.338,38.76,-15000.0,380.517,5000.0,-2216.78,13.14,14748.857,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.56,-30000.0,9090.909,5000.0,6400.0,0.55,5090.909,0.05,-40000.0,99999.999,5000.0,-871.95,0.05,5000.0,9.64,-15000.0,598.802,5000.0,1369.39,8.35,5772.455
2021-08-12,3.25,-15000.0,2222.222,5000.0,-2019.18,2.25,7222.222,106.8,-15000.0,108.272,5000.0,-846.66,46.18,11563.448,13.53,-35000.0,336.927,5000.0,-131.175,14.84,4558.625,7.09,-20000.0,757.576,5000.0,561.96,6.6,5371.212,6.352,-10000.0,783.493,5000.0,3847.586,6.382,4976.599,45.76,-15000.0,152.022,5000.0,-1035.78,32.89,6956.522,30.34,-30000.0,155.196,5000.0,144.487,32.217,4708.704,9.12,-25000.0,586.166,5000.0,-1216.32,8.53,5345.838,5.243,-20000.0,881.581,5000.0,644.534,5.672,4621.936,1.22,-40000.0,4237.288,5000.0,-272.7,1.18,5169.492,3.9,-20000.0,1059.322,5000.0,-189.72,4.72,4131.356,20.626,-25000.0,335.713,5000.0,-382.48,14.894,6924.312,56.307,-15000.0,143.263,5000.0,-757.657,34.901,8066.782,5.65,-20000.0,929.368,5000.0,1137.08,5.38,5250.929,16.56,-40000.0,296.384,5000.0,-737.94,16.87,4908.121,38.6,-15000.0,380.517,5000.0,-2216.78,13.14,14687.975,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.56,-30000.0,9090.909,5000.0,6400.0,0.55,5090.909,0.055,-40000.0,99999.999,5000.0,-871.95,0.05,5500.0,10.09,-15000.0,598.802,5000.0,1369.39,8.35,6041.916
2021-08-13,3.15,-15000.0,2222.222,5000.0,-2019.18,2.25,7000.0,106.72,-15000.0,108.272,5000.0,-846.66,46.18,11554.786,13.38,-35000.0,336.927,5000.0,-131.175,14.84,4508.086,7.07,-20000.0,757.576,5000.0,561.96,6.6,5356.061,6.262,-10000.0,783.493,5000.0,3847.586,6.382,4906.396,45.61,-20000.0,109.625,5000.0,1551.84,45.61,5000.0,31.348,-30000.0,155.196,5000.0,144.487,32.217,4865.145,9.14,-25000.0,586.166,5000.0,-1216.32,8.53,5357.562,5.332,-20000.0,881.581,5000.0,644.534,5.672,4700.57,1.22,-40000.0,4237.288,5000.0,-272.7,1.18,5169.492,3.78,-20000.0,1059.322,5000.0,-189.72,4.72,4004.237,20.298,-25000.0,335.713,5000.0,-382.48,14.894,6814.19,55.457,-15000.0,143.263,5000.0,-757.657,34.901,7944.945,5.58,-20000.0,929.368,5000.0,1137.08,5.38,5185.873,16.75,-40000.0,296.384,5000.0,-737.94,16.87,4964.434,38.48,-15000.0,380.517,5000.0,-2216.78,13.14,14642.313,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.56,-30000.0,9090.909,5000.0,6400.0,0.55,5090.909,0.081,-40000.0,99999.999,5000.0,-871.95,0.05,8100.0,9.75,-15000.0,598.802,5000.0,1369.39,8.35,5838.323
2021-08-16,3.05,-15000.0,2222.222,5000.0,-2019.18,2.25,6777.778,106.23,-15000.0,108.272,5000.0,-846.66,46.18,11501.733,13.01,-35000.0,336.927,5000.0,-131.175,14.84,4383.423,7.02,-20000.0,757.576,5000.0,561.96,6.6,5318.182,6.292,-10000.0,783.493,5000.0,3847.586,6.382,4929.797,45.48,-20000.0,109.625,5000.0,1551.84,45.61,4985.749,31.698,-30000.0,155.196,5000.0,144.487,32.217,4919.357,8.89,-25000.0,586.166,5000.0,-1216.32,8.53,5211.02,5.401,-20000.0,881.581,5000.0,644.534,5.672,4761.729,1.22,-40000.0,4237.288,5000.0,-272.7,1.18,5169.492,3.71,-20000.0,1059.322,5000.0,-189.72,4.72,3930.085,20.546,-25000.0,335.713,5000.0,-382.48,14.894,6897.616,55.071,-15000.0,143.263,5000.0,-757.657,34.901,7889.693,5.56,-20000.0,929.368,5000.0,1137.08,5.38,5167.286,16.63,-40000.0,296.384,5000.0,-737.94,16.87,4928.867,38.38,-15000.0,380.517,5000.0,-2216.78,13.14,14604.262,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.56,-30000.0,9090.909,5000.0,6400.0,0.55,5090.909,0.2,-40000.0,99999.999,5000.0,-871.95,0.05,20000.0,10.0,-20000.0,500.0,5000.0,1070.85,10.0,5000.0
2021-08-17,3.0,-15000.0,2222.222,5000.0,-2019.18,2.25,6666.667,105.47,-15000.0,108.272,5000.0,-846.66,46.18,11419.446,13.13,-35000.0,336.927,5000.0,-131.175,14.84,4423.854,6.92,-20000.0,757.576,5000.0,561.96,6.6,5242.424,6.103,-10000.0,783.493,5000.0,3847.586,6.382,4781.591,44.72,-20000.0,109.625,5000.0,1551.84,45.61,4902.434,31.259,-30000.0,155.196,5000.0,144.487,32.217,4851.205,8.55,-25000.0,586.166,5000.0,-1216.32,8.53,5011.724,5.461,-20000.0,881.581,5000.0,644.534,5.672,4814.152,1.24,-40000.0,4237.288,5000.0,-272.7,1.18,5254.238,3.68,-20000.0,1059.322,5000.0,-189.72,4.72,3898.305,20.178,-25000.0,335.713,5000.0,-382.48,14.894,6774.146,54.814,-15000.0,143.263,5000.0,-757.657,34.901,7852.858,5.5,-20000.0,929.368,5000.0,1137.08,5.38,5111.524,16.66,-40000.0,296.384,5000.0,-737.94,16.87,4937.759,37.96,-15000.0,380.517,5000.0,-2216.78,13.14,14444.444,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.57,-30000.0,9090.909,5000.0,6400.0,0.55,5181.818,0.199,-40000.0,99999.999,5000.0,-871.95,0.05,19850.0,8.08,-20000.0,500.0,5000.0,1070.85,10.0,4040.0
2021-08-18,2.88,-15000.0,2222.222,5000.0,-2019.18,2.25,6400.0,103.19,-15000.0,108.272,5000.0,-846.66,46.18,11172.586,13.22,-35000.0,336.927,5000.0,-131.175,14.84,4454.178,6.89,-20000.0,757.576,5000.0,561.96,6.6,5219.697,6.003,-10000.0,783.493,5000.0,3847.586,6.382,4703.588,44.58,-20000.0,109.625,5000.0,1551.84,45.61,4887.086,32.576,-30000.0,155.196,5000.0,144.487,32.217,5055.661,8.67,-25000.0,586.166,5000.0,-1216.32,8.53,5082.064,5.639,-20000.0,881.581,5000.0,644.534,5.672,4971.42,1.22,-40000.0,4237.288,5000.0,-272.7,1.18,5169.492,3.72,-20000.0,1059.322,5000.0,-189.72,4.72,3940.678,20.208,-25000.0,335.713,5000.0,-382.48,14.894,6784.157,53.993,-15000.0,143.263,5000.0,-757.657,34.901,7735.271,5.47,-20000.0,929.368,5000.0,1137.08,5.38,5083.643,16.53,-40000.0,296.384,5000.0,-737.94,16.87,4899.229,38.03,-15000.0,380.517,5000.0,-2216.78,13.14,14471.08,0.31,-30000.0,18518.518,5000.0,-2146.93,0.27,5740.741,0.57,-30000.0,9090.909,5000.0,6400.0,0.55,5181.818,0.11,-40000.0,99999.999,5000.0,-871.95,0.05,11000.0,7.84,-20000.0,500.0,5000.0,1070.85,10.0,3920.0
2021-08-19,2.73,-15000.0,2222.222,5000.0,-2019.18,2.25,6066.667,103.23,-15000.0,108.272,5000.0,-846.66,46.18,11176.917,12.96,-35000.0,336.927,5000.0,-131.175,14.84,4366.577,6.79,-20000.0,757.576,5000.0,561.96,6.6,5143.939,5.934,-10000.0,783.493,5000.0,3847.586,6.382,4648.986,43.8,-20000.0,109.625,5000.0,1551.84,45.61,4801.578,32.736,-30000.0,155.196,5000.0,144.487,32.217,5080.444,8.54,-25000.0,586.166,5000.0,-1216.32,8.53,5005.862,5.629,-20000.0,881.581,5000.0,644.534,5.672,4962.683,1.22,-40000.0,4237.288,5000.0,-272.7,1.18,5169.492,3.78,-20000.0,1059.322,5000.0,-189.72,4.72,4004.237,19.84,-25000.0,335.713,5000.0,-382.48,14.894,6660.687,53.489,-15000.0,143.263,5000.0,-757.657,34.901,7663.019,5.37,-20000.0,929.368,5000.0,1137.08,5.38,4990.706,16.59,-40000.0,296.384,5000.0,-737.94,16.87,4917.012,37.22,-15000.0,380.517,5000.0,-2216.78,13.14,14162.862,0.3,-30000.0,18518.518,5000.0,-2146.93,0.27,5555.556,0.55,-30000.0,9090.909,5000.0,6400.0,0.55,5000.0,0.072,-40000.0,99999.999,5000.0,-871.95,0.05,7200.0,6.0,-20000.0,500.0,5000.0,1070.85,10.0,3000.0
2021-08-20,2.8,-15000.0,2222.222,5000.0,-2019.18,2.25,6222.222,105.03,-15000.0,108.272,5000.0,-846.66,46.18,11371.806,13.08,-35000.0,336.927,5000.0,-131.175,14.84,4407.008,6.84,-20000.0,757.576,5000.0,561.96,6.6,5181.818,6.083,-10000.0,783.493,5000.0,3847.586,6.382,4765.991,43.29,-20000.0,109.625,5000.0,1551.84,45.61,4745.67,32.546,-30000.0,155.196,5000.0,144.487,32.217,5051.015,8.12,-25000.0,586.166,5000.0,-1216.32,8.53,4759.672,5.669,-20000.0,881.581,5000.0,644.534,5.672,4997.631,1.09,-40000.0,4237.288,5000.0,-272.7,1.18,4618.644,3.82,-20000.0,1059.322,5000.0,-189.72,4.72,4046.61,20.208,-25000.0,335.713,5000.0,-382.48,14.894,6784.157,54.399,-15000.0,143.263,5000.0,-757.657,34.901,7793.356,5.42,-20000.0,929.368,5000.0,1137.08,5.38,5037.175,16.68,-40000.0,296.384,5000.0,-737.94,16.87,4943.687,38.22,-15000.0,380.517,5000.0,-2216.78,13.14,14543.379,0.3,-30000.0,18518.518,5000.0,-2146.93,0.27,5555.556,0.57,-30000.0,9090.909,5000.0,6400.0,0.55,5181.818,0.081,-40000.0,99999.999,5000.0,-871.95,0.05,8100.0,9.0,-20000.0,500.0,5000.0,1070.85,10.0,4500.0
2021-08-23,2.98,-20000.0,1677.852,5000.0,673.06,2.98,5000.0,107.98,-15000.0,108.272,5000.0,-846.66,46.18,11691.209,13.61,-35000.0,336.927,5000.0,-131.175,14.84,4585.579,6.88,-20000.0,757.576,5000.0,561.96,6.6,5212.121,6.232,-10000.0,783.493,5000.0,3847.586,6.382,4882.995,43.96,-20000.0,109.625,5000.0,1551.84,45.61,4819.118,32.506,-30000.0,155.196,5000.0,144.487,32.217,5044.819,8.4,-25000.0,586.166,5000.0,-1216.32,8.53,4923.798,5.718,-20000.0,881.581,5000.0,644.534,5.672,5041.317,1.09,-40000.0,4237.288,5000.0,-272.7,1.18,4618.644,3.89,-20000.0,1059.322,5000.0,-189.72,4.72,4120.763,20.844,-30000.0,239.873,5000.0,1719.754,20.844,5000.0,54.349,-15000.0,143.263,5000.0,-757.657,34.901,7786.272,5.44,-20000.0,929.368,5000.0,1137.08,5.38,5055.762,16.99,-40000.0,296.384,5000.0,-737.94,16.87,5035.566,38.13,-15000.0,380.517,5000.0,-2216.78,13.14,14509.132,0.3,-30000.0,18518.518,5000.0,-2146.93,0.27,5555.556,0.57,-30000.0,9090.909,5000.0,6400.0,0.55,5181.818,0.081,-40000.0,99999.999,5000.0,-871.95,0.05,8100.0,9.25,-20000.0,500.0,5000.0,1070.85,10.0,4625.0
2021-08-24,3.12,-20000.0,1677.852,5000.0,673.06,2.98,5234.899,108.37,-15000.0,108.272,5000.0,-846.66,46.18,11733.435,13.86,-35000.0,336.927,5000.0,-131.175,14.84,4669.811,6.91,-20000.0,757.576,5000.0,561.96,6.6,5234.848,6.262,-10000.0,783.493,5000.0,3847.586,6.382,4906.396,45.0,-20000.0,109.625,5000.0,1551.84,45.61,4933.129,32.676,-30000.0,155.196,5000.0,144.487,32.217,5071.151,8.78,-25000.0,586.166,5000.0,-1216.32,8.53,5146.542,5.798,-20000.0,881.581,5000.0,644.534,5.672,5111.214,1.09,-40000.0,4237.288,5000.0,-272.7,1.18,4618.644,3.86,-20000.0,1059.322,5000.0,-189.72,4.72,4088.983,20.675,-30000.0,239.873,5000.0,1719.754,20.844,4959.466,54.33,-15000.0,143.263,5000.0,-757.657,34.901,7783.439,5.46,-20000.0,929.368,5000.0,1137.08,5.38,5074.349,16.86,-40000.0,296.384,5000.0,-737.94,16.87,4997.036,38.45,-15000.0,380.517,5000.0,-2216.78,13.14,14630.898,0.3,-30000.0,18518.518,5000.0,-2146.93,0.27,5555.556,0.57,-30000.0,9090.909,5000.0,6400.0,0.55,5181.818,0.081,-40000.0,99999.999,5000.0,-871.95,0.05,8100.0,14.5,-20000.0,500.0,5000.0,1070.85,10.0,7250.0
2021-08-25,3.17,-20000.0,1677.852,5000.0,673.06,2.98,5318.792,109.05,-15000.0,108.272,5000.0,-846.66,46.18,11807.06,13.9,-35000.0,336.927,5000.0,-131.175,14.84,4683.288,6.92,-20000.0,757.576,5000.0,561.96,6.6,5242.424,6.252,-10000.0,783.493,5000.0,3847.586,6.382,4898.596,45.9,-20000.0,109.625,5000.0,1551.84,45.61,5031.791,32.476,-30000.0,155.196,5000.0,144.487,32.217,5040.173,8.6,-25000.0,586.166,5000.0,-1216.32,8.53,5041.032,5.768,-20000.0,881.581,5000.0,644.534,5.672,5085.003,1.09,-40000.0,4237.288,5000.0,-272.7,1.18,4618.644,4.02,-20000.0,1059.322,5000.0,-189.72,4.72,4258.475,20.616,-30000.0,239.873,5000.0,1719.754,20.844,4945.16,53.173,-15000.0,143.263,5000.0,-757.657,34.901,7617.683,5.47,-20000.0,929.368,5000.0,1137.08,5.38,5083.643,16.82,-40000.0,296.384,5000.0,-737.94,16.87,4985.18,38.58,-15000.0,380.517,5000.0,-2216.78,13.14,14680.366,0.16,-30000.0,18518.518,5000.0,-2146.93,0.27,2962.963,0.59,-30000.0,9090.909,5000.0,6400.0,0.55,5363.636,0.081,-40000.0,99999.999,5000.0,-871.95,0.05,8100.0,14.23,-20000.0,500.0,5000.0,1070.85,10.0,7115.0
