date,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,PKX_adj_close,PKX_cashflow,PKX_cml_units,PKX_cml_cost,PKX_gain_loss,PKX_avg_price,PKX_mktvalue,DBP_adj_close,DBP_cashflow,DBP_cml_units,DBP_cml_cost,DBP_gain_loss,DBP_avg_price,DBP_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue
2021-03-19,13.273,-4995.215,384.615,4995.215,0.0,12.988,5105.177,43.85,-4995.62,121.951,4995.62,0.0,40.964,5347.561,64.8,-4999.54,92.593,4999.54,0.0,53.995,6000.0,48.86,-4990.601,142.857,4990.601,0.0,34.934,6980.0,16.974,-4998.737,1250.0,4998.737,0.0,3.999,21218.112
2021-03-22,13.264,-4995.215,384.615,4995.215,0.0,12.988,5101.359,45.43,-4995.62,121.951,4995.62,0.0,40.964,5540.244,67.19,-4999.54,92.593,4999.54,0.0,53.995,6221.297,48.63,-4990.601,142.857,4990.601,0.0,34.934,6947.143,16.837,-4998.737,1250.0,4998.737,0.0,3.999,21045.783
2021-03-23,12.569,-4995.215,384.615,4995.215,0.0,12.988,4834.072,44.74,-4995.62,121.951,4995.62,0.0,40.964,5456.098,67.43,-4999.54,92.593,4999.54,0.0,53.995,6243.519,48.12,-4990.601,142.857,4990.601,0.0,34.934,6874.286,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316
2021-03-24,12.797,-4995.215,384.615,4995.215,0.0,12.988,4921.896,44.64,-4995.62,121.951,4995.62,0.0,40.964,5443.902,67.49,-4999.54,92.593,4999.54,0.0,53.995,6249.074,48.18,-4990.601,142.857,4990.601,0.0,34.934,6882.857,16.165,-4998.737,1250.0,4998.737,0.0,3.999,20205.672
2021-03-25,12.608,-4995.215,384.615,4995.215,0.0,12.988,4849.346,46.75,-4995.62,121.951,4995.62,0.0,40.964,5701.22,67.86,-4999.54,92.593,4999.54,0.0,53.995,6283.333,48.02,-4990.601,142.857,4990.601,0.0,34.934,6860.0,16.354,-4998.737,1250.0,4998.737,0.0,3.999,20442.626
2021-03-26,12.787,-4995.215,384.615,4995.215,0.0,12.988,4918.077,47.39,-4995.62,121.951,4995.62,0.0,40.964,5779.268,71.78,-4999.54,92.593,4999.54,0.0,53.995,6646.296,48.1,-4990.601,142.857,4990.601,0.0,34.934,6871.428,16.397,-4998.737,1250.0,4998.737,0.0,3.999,20496.48
2021-03-29,12.757,-4995.215,384.615,4995.215,0.0,12.988,4906.622,47.88,-4995.62,121.951,4995.62,0.0,40.964,5839.025,71.92,-4999.54,92.593,4999.54,0.0,53.995,6659.259,47.5,-4990.601,142.857,4990.601,0.0,34.934,6785.714,16.242,-4998.737,1250.0,4998.737,0.0,3.999,20302.608
2021-03-30,12.618,-4995.215,384.615,4995.215,0.0,12.988,4853.164,48.18,-4995.62,121.951,4995.62,0.0,40.964,5875.61,71.37,-4999.54,92.593,4999.54,0.0,53.995,6608.334,46.59,-4990.601,142.857,4990.601,0.0,34.934,6655.714,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192
2021-03-31,12.727,-4995.215,384.615,4995.215,0.0,12.988,4895.167,49.43,-4995.62,121.951,4995.62,0.0,40.964,6028.049,72.2,-4999.54,92.593,4999.54,0.0,53.995,6685.185,47.32,-4990.601,142.857,4990.601,0.0,34.934,6760.0,14.795,-4998.737,1250.0,4998.737,0.0,3.999,18493.145
2021-04-01,12.737,-4995.215,384.615,4995.215,0.0,12.988,4898.985,48.33,-4995.62,121.951,4995.62,0.0,40.964,5893.903,71.58,-4999.54,92.593,4999.54,0.0,53.995,6627.778,48.09,-4990.601,142.857,4990.601,0.0,34.934,6870.0,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293
2021-04-05,12.529,-4995.215,384.615,4995.215,0.0,12.988,4818.799,48.45,-4995.62,121.951,4995.62,0.0,40.964,5908.537,74.91,-4999.54,92.593,4999.54,0.0,53.995,6936.111,47.93,-4990.601,142.857,4990.601,0.0,34.934,6847.143,14.993,-4998.737,1250.0,4998.737,0.0,3.999,18740.869
2021-04-06,12.509,-4995.215,384.615,4995.215,0.0,12.988,4811.162,47.8,-4995.62,121.951,4995.62,0.0,40.964,5829.268,73.5,-4999.54,92.593,4999.54,0.0,53.995,6805.556,48.43,-4990.601,142.857,4990.601,0.0,34.934,6918.571,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503
2021-04-07,12.648,-4995.215,384.615,4995.215,0.0,12.988,4864.619,47.96,-4995.62,121.951,4995.62,0.0,40.964,5848.78,73.98,-4999.54,92.593,4999.54,0.0,53.995,6850.0,48.34,-4990.601,142.857,4990.601,0.0,34.934,6905.714,14.527,-4998.737,1250.0,4998.737,0.0,3.999,18159.257
2021-04-08,12.499,-4995.215,384.615,4995.215,0.0,12.988,4807.344,47.05,-4995.62,121.951,4995.62,0.0,40.964,5737.805,73.65,-4999.54,92.593,4999.54,0.0,53.995,6819.445,48.79,-4990.601,142.857,4990.601,0.0,34.934,6970.0,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568
2021-04-09,12.31,-4995.215,384.615,4995.215,0.0,12.988,4734.795,46.92,-4995.62,121.951,4995.62,0.0,40.964,5721.951,73.25,-4999.54,92.593,4999.54,0.0,53.995,6782.407,48.44,-4990.601,142.857,4990.601,0.0,34.934,6920.0,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192
2021-04-12,12.36,-4995.215,384.615,4995.215,0.0,12.988,4753.886,47.33,-4995.62,121.951,4995.62,0.0,40.964,5771.951,72.97,-4999.54,92.593,4999.54,0.0,53.995,6756.482,48.0,-4990.601,142.857,4990.601,0.0,34.934,6857.143,14.433,-4998.737,1250.0,4998.737,0.0,3.999,18040.779
2021-04-13,12.32,-4995.215,384.615,4995.215,0.0,12.988,4738.613,47.21,-4995.62,121.951,4995.62,0.0,40.964,5757.317,72.77,-4999.54,92.593,4999.54,0.0,53.995,6737.963,48.51,-4990.601,142.857,4990.601,0.0,34.934,6930.0,14.372,-4998.737,1250.0,4998.737,0.0,3.999,17965.385
2021-04-14,12.668,-4995.215,384.615,4995.215,0.0,12.988,4872.256,47.56,-4995.62,121.951,4995.62,0.0,40.964,5800.0,75.53,-4999.54,92.593,4999.54,0.0,53.995,6993.518,48.37,-4990.601,142.857,4990.601,0.0,34.934,6910.0,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568
2021-04-15,12.708,-4995.215,384.615,4995.215,0.0,12.988,4887.53,47.96,-4995.62,121.951,4995.62,0.0,40.964,5848.78,76.83,-4999.54,92.593,4999.54,0.0,53.995,7113.889,49.19,-4990.601,142.857,4990.601,0.0,34.934,7027.143,14.812,-4998.737,1250.0,4998.737,0.0,3.999,18514.687
2021-04-16,12.757,-4995.215,384.615,4995.215,0.0,12.988,4906.622,47.37,-4995.62,121.951,4995.62,0.0,40.964,5776.829,77.06,-4999.54,92.593,4999.54,0.0,53.995,7135.185,49.51,-4990.601,142.857,4990.601,0.0,34.934,7072.857,14.484,-4998.737,1250.0,4998.737,0.0,3.999,18105.402
2021-04-19,12.787,-4995.215,384.615,4995.215,0.0,12.988,4918.077,46.92,-4995.62,121.951,4995.62,0.0,40.964,5721.951,78.56,-4999.54,92.593,4999.54,0.0,53.995,7274.074,49.25,-4990.601,142.857,4990.601,0.0,34.934,7035.714,14.441,-4998.737,1250.0,4998.737,0.0,3.999,18051.55
2021-04-20,12.44,-4995.215,384.615,4995.215,0.0,12.988,4784.615,47.22,-4995.62,121.951,4995.62,0.0,40.964,5758.537,77.82,-4999.54,92.593,4999.54,0.0,53.995,7205.556,49.47,-4990.601,142.857,4990.601,0.0,34.934,7067.143,14.2,-4998.737,1250.0,4998.737,0.0,3.999,17749.972
2021-04-21,12.51,-4995.215,384.615,4995.215,0.0,12.988,4811.539,46.9,-4995.62,121.951,4995.62,0.0,40.964,5719.512,78.81,-4999.54,92.593,4999.54,0.0,53.995,7297.222,50.13,-4990.601,142.857,4990.601,0.0,34.934,7161.429,14.493,-4998.737,1250.0,4998.737,0.0,3.999,18116.174
2021-04-22,12.4,-4995.215,384.615,4995.215,0.0,12.988,4769.231,46.91,-4995.62,121.951,4995.62,0.0,40.964,5720.732,77.87,-4999.54,92.593,4999.54,0.0,53.995,7210.185,49.66,-4990.601,142.857,4990.601,0.0,34.934,7094.286,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503
2021-04-23,12.32,-4995.215,384.615,4995.215,0.0,12.988,4738.461,48.96,-4995.62,121.951,4995.62,0.0,40.964,5970.732,79.87,-4999.54,92.593,4999.54,0.0,53.995,7395.371,49.39,-4990.601,142.857,4990.601,0.0,34.934,7055.714,14.57,-4998.737,1250.0,4998.737,0.0,3.999,18213.109
2021-04-26,12.34,-4995.215,384.615,4995.215,0.0,12.988,4746.154,50.37,-4995.62,121.951,4995.62,0.0,40.964,6142.683,81.1,-4999.54,92.593,4999.54,0.0,53.995,7509.259,49.62,-4990.601,142.857,4990.601,0.0,34.934,7088.571,15.07,-4998.737,1250.0,4998.737,0.0,3.999,18837.805
2021-04-27,12.31,-4995.215,384.615,4995.215,0.0,12.988,4734.616,50.3,-4995.62,121.951,4995.62,0.0,40.964,6134.146,84.13,-4999.54,92.593,4999.54,0.0,53.995,7789.815,49.58,-4990.601,142.857,4990.601,0.0,34.934,7082.857,15.01,-4998.737,1250.0,4998.737,0.0,3.999,18762.411
2021-04-28,12.66,-4995.215,384.615,4995.215,0.0,12.988,4869.231,49.95,-4995.62,121.951,4995.62,0.0,40.964,6091.464,84.18,-4999.54,92.593,4999.54,0.0,53.995,7794.444,49.62,-4990.601,142.857,4990.601,0.0,34.934,7088.571,15.372,-4998.737,1250.0,4998.737,0.0,3.999,19214.777
2021-04-29,12.51,-4995.215,384.615,4995.215,0.0,12.988,4811.539,48.95,-4995.62,121.951,4995.62,0.0,40.964,5969.512,83.89,-4999.54,92.593,4999.54,0.0,53.995,7767.593,49.42,-4990.601,142.857,4990.601,0.0,34.934,7060.0,15.355,-4998.737,1250.0,4998.737,0.0,3.999,19193.234
2021-04-30,11.83,-4995.215,384.615,4995.215,0.0,12.988,4550.0,48.92,-4995.62,121.951,4995.62,0.0,40.964,5965.853,81.41,-4999.54,92.593,4999.54,0.0,53.995,7537.963,49.19,-4990.601,142.857,4990.601,0.0,34.934,7027.143,14.717,-4998.737,1250.0,4998.737,0.0,3.999,18396.209
2021-05-03,11.73,-4995.215,384.615,4995.215,0.0,12.988,4511.538,48.24,-4995.62,121.951,4995.62,0.0,40.964,5882.927,83.02,-4999.54,92.593,4999.54,0.0,53.995,7687.037,50.18,-4990.601,142.857,4990.601,0.0,34.934,7168.571,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457
2021-05-04,11.62,-4995.215,384.615,4995.215,0.0,12.988,4469.231,47.59,-4995.62,121.951,4995.62,0.0,40.964,5803.659,84.32,-4999.54,92.593,4999.54,0.0,53.995,7807.407,49.68,-4990.601,142.857,4990.601,0.0,34.934,7097.143,14.622,-4998.737,1250.0,4998.737,0.0,3.999,18277.732
2021-05-05,11.88,-4995.215,384.615,4995.215,0.0,12.988,4569.231,47.79,-4995.62,121.951,4995.62,0.0,40.964,5828.049,85.6,-4999.54,92.593,4999.54,0.0,53.995,7925.926,49.89,-4990.601,142.857,4990.601,0.0,34.934,7127.143,14.355,-4998.737,1250.0,4998.737,0.0,3.999,17943.844
2021-05-06,12.07,-4995.215,384.615,4995.215,0.0,12.988,4642.308,51.68,-4995.62,121.951,4995.62,0.0,40.964,6302.439,88.4,-4999.54,92.593,4999.54,0.0,53.995,8185.185,50.82,-4990.601,142.857,4990.601,0.0,34.934,7260.0,14.691,-4998.737,1250.0,4998.737,0.0,3.999,18363.897
2021-05-07,12.24,-4995.215,384.615,4995.215,0.0,12.988,4707.692,52.76,-4995.62,121.951,4995.62,0.0,40.964,6434.146,89.91,-4999.54,92.593,4999.54,0.0,53.995,8325.0,51.33,-4990.601,142.857,4990.601,0.0,34.934,7332.857,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128
2021-05-10,12.69,-4995.215,384.615,4995.215,0.0,12.988,4880.769,52.58,-4995.62,121.951,4995.62,0.0,40.964,6412.195,90.79,-4999.54,92.593,4999.54,0.0,53.995,8406.482,51.38,-4990.601,142.857,4990.601,0.0,34.934,7340.0,14.639,-4998.737,1250.0,4998.737,0.0,3.999,18299.273
2021-05-11,12.43,-4995.215,384.615,4995.215,0.0,12.988,4780.769,52.68,-4995.62,121.951,4995.62,0.0,40.964,6424.39,91.78,-4999.54,92.593,4999.54,0.0,53.995,8498.148,51.47,-4990.601,142.857,4990.601,0.0,34.934,7352.857,15.096,-4998.737,1250.0,4998.737,0.0,3.999,18870.116
2021-05-12,12.67,-4995.215,384.615,4995.215,0.0,12.988,4873.077,50.96,-4995.62,121.951,4995.62,0.0,40.964,6214.634,85.63,-4999.54,92.593,4999.54,0.0,53.995,7928.703,50.83,-4990.601,142.857,4990.601,0.0,34.934,7261.429,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586
2021-05-13,12.36,-4995.215,384.615,4995.215,0.0,12.988,4753.846,52.72,-4995.62,121.951,4995.62,0.0,40.964,6429.268,86.11,-4999.54,92.593,4999.54,0.0,53.995,7973.148,51.05,-4990.601,142.857,4990.601,0.0,34.934,7292.857,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293
2021-05-14,12.99,-4995.215,384.615,4995.215,0.0,12.988,4996.154,51.58,-4995.62,121.951,4995.62,0.0,40.964,6290.244,85.48,-4999.54,92.593,4999.54,0.0,53.995,7914.815,51.5,-4990.601,142.857,4990.601,0.0,34.934,7357.143,14.743,-4998.737,1250.0,4998.737,0.0,3.999,18428.522
2021-05-17,13.03,-4995.215,384.615,4995.215,0.0,12.988,5011.538,51.34,-4995.62,121.951,4995.62,0.0,40.964,6260.976,81.67,-4999.54,92.593,4999.54,0.0,53.995,7562.037,52.28,-4990.601,142.857,4990.601,0.0,34.934,7468.571,14.898,-4998.737,1250.0,4998.737,0.0,3.999,18622.394
2021-05-18,12.79,-4995.215,384.615,4995.215,0.0,12.988,4919.231,51.7,-4995.62,121.951,4995.62,0.0,40.964,6304.878,83.55,-4999.54,92.593,4999.54,0.0,53.995,7736.111,52.45,-4990.601,142.857,4990.601,0.0,34.934,7492.857,14.734,-4998.737,1250.0,4998.737,0.0,3.999,18417.751
2021-05-19,12.71,-4995.215,384.615,4995.215,0.0,12.988,4888.462,51.79,-4995.62,121.951,4995.62,0.0,40.964,6315.854,82.22,-4999.54,92.593,4999.54,0.0,53.995,7612.963,52.24,-4990.601,142.857,4990.601,0.0,34.934,7462.857,14.889,-4998.737,1250.0,4998.737,0.0,3.999,18611.623
2021-05-20,12.46,-4995.215,384.615,4995.215,0.0,12.988,4792.308,51.63,-4995.62,121.951,4995.62,0.0,40.964,6296.342,80.68,-4999.54,92.593,4999.54,0.0,53.995,7470.37,52.37,-4990.601,142.857,4990.601,0.0,34.934,7481.428,15.131,-4998.737,1250.0,4998.737,0.0,3.999,18913.199
2021-05-21,12.16,-4995.215,384.615,4995.215,0.0,12.988,4676.923,50.11,-4995.62,121.951,4995.62,0.0,40.964,6110.976,79.77,-4999.54,92.593,4999.54,0.0,53.995,7386.111,52.36,-4990.601,142.857,4990.601,0.0,34.934,7480.0,15.208,-4998.737,1250.0,4998.737,0.0,3.999,19010.134
2021-05-24,12.3,-4995.215,384.615,4995.215,0.0,12.988,4730.769,50.82,-4995.62,121.951,4995.62,0.0,40.964,6197.561,79.76,-4999.54,92.593,4999.54,0.0,53.995,7385.185,52.55,-4990.601,142.857,4990.601,0.0,34.934,7507.143,14.777,-4998.737,1250.0,4998.737,0.0,3.999,18471.603
2021-05-25,11.97,-4995.215,384.615,4995.215,0.0,12.988,4603.846,51.17,-4995.62,121.951,4995.62,0.0,40.964,6240.244,79.17,-4999.54,92.593,4999.54,0.0,53.995,7330.555,52.95,-4990.601,142.857,4990.601,0.0,34.934,7564.286,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568
2021-05-26,11.81,-4995.215,384.615,4995.215,0.0,12.988,4542.308,51.0,-4995.62,121.951,4995.62,0.0,40.964,6219.512,78.77,-4999.54,92.593,4999.54,0.0,53.995,7293.518,52.74,-4990.601,142.857,4990.601,0.0,34.934,7534.286,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768
2021-05-27,11.7,-4995.215,384.615,4995.215,0.0,12.988,4500.0,50.37,-4995.62,121.951,4995.62,0.0,40.964,6142.683,80.59,-4999.54,92.593,4999.54,0.0,53.995,7462.037,52.86,-4990.601,142.857,4990.601,0.0,34.934,7551.429,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768
2021-05-28,11.94,-4995.215,384.615,4995.215,0.0,12.988,4592.308,51.49,-4995.62,121.951,4995.62,0.0,40.964,6279.268,80.11,-4999.54,92.593,4999.54,0.0,53.995,7417.593,53.03,-4990.601,142.857,4990.601,0.0,34.934,7575.714,14.863,-4998.737,1250.0,4998.737,0.0,3.999,18579.31
2021-06-01,12.44,-4995.215,384.615,4995.215,0.0,12.988,4784.615,53.15,-4995.62,121.951,4995.62,0.0,40.964,6481.708,81.49,-4999.54,92.593,4999.54,0.0,53.995,7545.37,52.95,-4990.601,142.857,4990.601,0.0,34.934,7564.286,14.829,-4998.737,1250.0,4998.737,0.0,3.999,18536.227
2021-06-02,12.79,-4995.215,384.615,4995.215,0.0,12.988,4919.231,52.81,-4995.62,121.951,4995.62,0.0,40.964,6440.244,79.32,-4999.54,92.593,4999.54,0.0,53.995,7344.444,53.25,-4990.601,142.857,4990.601,0.0,34.934,7607.143,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586
2021-06-03,12.86,-4995.215,384.615,4995.215,0.0,12.988,4946.154,52.35,-4995.62,121.951,4995.62,0.0,40.964,6384.146,77.84,-4999.54,92.593,4999.54,0.0,53.995,7207.407,52.12,-4990.601,142.857,4990.601,0.0,34.934,7445.714,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045
2021-06-04,13.04,-4995.215,384.615,4995.215,0.0,12.988,5015.385,52.15,-4995.62,121.951,4995.62,0.0,40.964,6359.756,78.46,-4999.54,92.593,4999.54,0.0,53.995,7264.815,52.73,-4990.601,142.857,4990.601,0.0,34.934,7532.857,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192
2021-06-07,13.34,-4995.215,384.615,4995.215,0.0,12.988,5130.769,52.11,-4995.62,121.951,4995.62,0.0,40.964,6354.878,76.37,-4999.54,92.593,4999.54,0.0,53.995,7071.297,52.84,-4990.601,142.857,4990.601,0.0,34.934,7548.571,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045
2021-06-08,13.29,-4995.215,384.615,4995.215,0.0,12.988,5111.538,51.58,-4995.62,121.951,4995.62,0.0,40.964,6290.244,76.37,-4999.54,92.593,4999.54,0.0,53.995,7071.297,52.83,-4990.601,142.857,4990.601,0.0,34.934,7547.143,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045
2021-06-09,13.12,-4995.215,384.615,4995.215,0.0,12.988,5046.154,50.9,-4995.62,121.951,4995.62,0.0,40.964,6207.317,74.81,-4999.54,92.593,4999.54,0.0,53.995,6926.852,52.63,-4990.601,142.857,4990.601,0.0,34.934,7518.572,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128
2021-06-10,13.18,-4995.215,384.615,4995.215,0.0,12.988,5069.231,51.57,-4995.62,121.951,4995.62,0.0,40.964,6289.024,75.56,-4999.54,92.593,4999.54,0.0,53.995,6996.296,52.92,-4990.601,142.857,4990.601,0.0,34.934,7560.0,14.708,-4998.737,1250.0,4998.737,0.0,3.999,18385.439
2021-06-11,13.11,-4995.215,384.615,4995.215,0.0,12.988,5042.308,51.42,-4995.62,121.951,4995.62,0.0,40.964,6270.731,77.64,-4999.54,92.593,4999.54,0.0,53.995,7188.889,52.37,-4990.601,142.857,4990.601,0.0,34.934,7481.428,14.614,-4998.737,1250.0,4998.737,0.0,3.999,18266.962
2021-06-14,13.15,-4995.215,384.615,4995.215,0.0,12.988,5057.692,50.18,-4995.62,121.951,4995.62,0.0,40.964,6119.512,76.23,-4999.54,92.593,4999.54,0.0,53.995,7058.334,52.11,-4990.601,142.857,4990.601,0.0,34.934,7444.286,14.441,-4998.737,1250.0,4998.737,0.0,3.999,18051.55
2021-06-15,13.21,-4995.215,384.615,4995.215,0.0,12.988,5080.769,50.25,-4995.62,121.951,4995.62,0.0,40.964,6128.049,75.95,-4999.54,92.593,4999.54,0.0,53.995,7032.407,51.92,-4990.601,142.857,4990.601,0.0,34.934,7417.143,14.019,-4998.737,1250.0,4998.737,0.0,3.999,17523.791
2021-06-16,13.07,-4995.215,384.615,4995.215,0.0,12.988,5026.923,50.18,-4995.62,121.951,4995.62,0.0,40.964,6119.512,76.01,-4999.54,92.593,4999.54,0.0,53.995,7037.963,50.97,-4990.601,142.857,4990.601,0.0,34.934,7281.429,13.993,-4998.737,1250.0,4998.737,0.0,3.999,17491.478
2021-06-17,12.77,-4995.215,384.615,4995.215,0.0,12.988,4911.539,49.76,-4995.62,121.951,4995.62,0.0,40.964,6068.292,73.73,-4999.54,92.593,4999.54,0.0,53.995,6826.852,49.21,-4990.601,142.857,4990.601,0.0,34.934,7030.0,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935
2021-06-18,12.69,-4995.215,384.615,4995.215,0.0,12.988,4880.769,49.13,-4995.62,121.951,4995.62,0.0,40.964,5991.464,73.54,-4999.54,92.593,4999.54,0.0,53.995,6809.259,49.11,-4990.601,142.857,4990.601,0.0,34.934,7015.714,13.726,-4998.737,1250.0,4998.737,0.0,3.999,17157.589
2021-06-21,13.13,-4995.215,384.615,4995.215,0.0,12.988,5050.0,49.36,-4995.62,121.951,4995.62,0.0,40.964,6019.512,74.92,-4999.54,92.593,4999.54,0.0,53.995,6937.037,49.47,-4990.601,142.857,4990.601,0.0,34.934,7067.143,13.64,-4998.737,1250.0,4998.737,0.0,3.999,17049.882
2021-06-22,13.16,-4995.215,384.615,4995.215,0.0,12.988,5061.538,49.19,-4995.62,121.951,4995.62,0.0,40.964,5998.78,75.22,-4999.54,92.593,4999.54,0.0,53.995,6964.815,49.28,-4990.601,142.857,4990.601,0.0,34.934,7040.0,13.967,-4998.737,1250.0,4998.737,0.0,3.999,17459.165
2021-06-23,13.34,-4995.215,384.615,4995.215,0.0,12.988,5130.769,48.83,-4995.62,121.951,4995.62,0.0,40.964,5954.878,75.13,-4999.54,92.593,4999.54,0.0,53.995,6956.481,49.28,-4990.601,142.857,4990.601,0.0,34.934,7040.0,14.114,-4998.737,1250.0,4998.737,0.0,3.999,17642.266
2021-06-24,14.68,-4995.215,384.615,4995.215,0.0,12.988,5646.154,50.14,-4995.62,121.951,4995.62,0.0,40.964,6114.634,77.86,-4999.54,92.593,4999.54,0.0,53.995,7209.259,49.26,-4990.601,142.857,4990.601,0.0,34.934,7037.143,14.484,-4998.737,1250.0,4998.737,0.0,3.999,18105.402
2021-06-25,14.84,-4995.215,384.615,4995.215,0.0,12.988,5707.692,50.81,-4995.62,121.951,4995.62,0.0,40.964,6196.342,77.71,-4999.54,92.593,4999.54,0.0,53.995,7195.37,49.42,-4990.601,142.857,4990.601,0.0,34.934,7060.0,14.76,-4998.737,1250.0,4998.737,0.0,3.999,18450.061
2021-06-28,14.58,-4995.215,384.615,4995.215,0.0,12.988,5607.692,50.47,-4995.62,121.951,4995.62,0.0,40.964,6154.878,77.26,-4999.54,92.593,4999.54,0.0,53.995,7153.704,49.54,-4990.601,142.857,4990.601,0.0,34.934,7077.143,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192
2021-06-29,14.41,-4995.215,384.615,4995.215,0.0,12.988,5542.308,49.69,-4995.62,121.951,4995.62,0.0,40.964,6059.756,76.94,-4999.54,92.593,4999.54,0.0,53.995,7124.074,48.97,-4990.601,142.857,4990.601,0.0,34.934,6995.714,14.26,-4998.737,1250.0,4998.737,0.0,3.999,17825.366
2021-06-30,14.62,-4995.215,384.615,4995.215,0.0,12.988,5623.077,49.3,-4995.62,121.951,4995.62,0.0,40.964,6012.195,76.77,-4999.54,92.593,4999.54,0.0,53.995,7108.333,49.21,-4990.601,142.857,4990.601,0.0,34.934,7030.0,14.269,-4998.737,1250.0,4998.737,0.0,3.999,17836.137
2021-07-01,14.86,-4995.215,384.615,4995.215,0.0,12.988,5715.384,48.9,-4995.62,121.951,4995.62,0.0,40.964,5963.415,76.46,-4999.54,92.593,4999.54,0.0,53.995,7079.63,49.41,-4990.601,142.857,4990.601,0.0,34.934,7058.571,14.26,-4998.737,1250.0,4998.737,0.0,3.999,17825.366
2021-07-02,15.22,-4995.215,384.615,4995.215,0.0,12.988,5853.846,48.32,-4995.62,121.951,4995.62,0.0,40.964,5892.683,76.38,-4999.54,92.593,4999.54,0.0,53.995,7072.222,49.86,-4990.601,142.857,4990.601,0.0,34.934,7122.857,14.372,-4998.737,1250.0,4998.737,0.0,3.999,17965.385
2021-07-06,14.7,-4995.215,384.615,4995.215,0.0,12.988,5653.846,47.24,-4995.62,121.951,4995.62,0.0,40.964,5760.976,74.42,-4999.54,92.593,4999.54,0.0,53.995,6890.741,49.85,-4990.601,142.857,4990.601,0.0,34.934,7121.428,13.838,-4998.737,1250.0,4998.737,0.0,3.999,17297.606
2021-07-07,14.56,-4995.215,384.615,4995.215,0.0,12.988,5600.0,46.61,-4995.62,121.951,4995.62,0.0,40.964,5684.146,75.0,-4999.54,92.593,4999.54,0.0,53.995,6944.444,49.98,-4990.601,142.857,4990.601,0.0,34.934,7140.0,14.863,-4998.737,1250.0,4998.737,0.0,3.999,18579.31
2021-07-08,14.33,-4995.215,384.615,4995.215,0.0,12.988,5511.538,45.08,-4995.62,121.951,4995.62,0.0,40.964,5497.561,72.31,-4999.54,92.593,4999.54,0.0,53.995,6695.37,49.81,-4990.601,142.857,4990.601,0.0,34.934,7115.714,15.036,-4998.737,1250.0,4998.737,0.0,3.999,18794.723
2021-07-09,14.48,-4995.215,384.615,4995.215,0.0,12.988,5569.231,45.09,-4995.62,121.951,4995.62,0.0,40.964,5498.781,75.04,-4999.54,92.593,4999.54,0.0,53.995,6948.148,50.08,-4990.601,142.857,4990.601,0.0,34.934,7154.286,15.484,-4998.737,1250.0,4998.737,0.0,3.999,19354.793
2021-07-12,14.33,-4995.215,384.615,4995.215,0.0,12.988,5511.538,45.72,-4995.62,121.951,4995.62,0.0,40.964,5575.61,75.73,-4999.54,92.593,4999.54,0.0,53.995,7012.037,50.04,-4990.601,142.857,4990.601,0.0,34.934,7148.572,15.579,-4998.737,1250.0,4998.737,0.0,3.999,19473.271
2021-07-13,14.2,-4995.215,384.615,4995.215,0.0,12.988,5461.538,45.6,-4995.62,121.951,4995.62,0.0,40.964,5560.975,74.6,-4999.54,92.593,4999.54,0.0,53.995,6907.407,50.0,-4990.601,142.857,4990.601,0.0,34.934,7142.857,15.716,-4998.737,1250.0,4998.737,0.0,3.999,19645.6
2021-07-14,13.92,-4995.215,384.615,4995.215,0.0,12.988,5353.846,45.21,-4995.62,121.951,4995.62,0.0,40.964,5513.415,74.74,-4999.54,92.593,4999.54,0.0,53.995,6920.37,50.52,-4990.601,142.857,4990.601,0.0,34.934,7217.143,15.57,-4998.737,1250.0,4998.737,0.0,3.999,19462.5
