date,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,BOXS_adj_close,BOXS_cashflow,BOXS_cml_units,BOXS_cml_cost,BOXS_gain_loss,BOXS_avg_price,BOXS_mktvalue,KDOZF_adj_close,KDOZF_cashflow,KDOZF_cml_units,KDOZF_cml_cost,KDOZF_gain_loss,KDOZF_avg_price,KDOZF_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue
2021-01-22,16.563,-30000.0,335.713,5000.0,671.146,14.894,5560.3,0.029,-40000.0,555555.579,5000.0,4999.996,0.009,16111.111,0.38,-30000.0,21739.13,5000.0,-249.99,0.23,8260.869,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455
2021-01-25,16.435,-30000.0,335.713,5000.0,671.146,14.894,5517.426,0.027,-40000.0,555555.579,5000.0,4999.996,0.009,15000.001,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455
2021-01-26,15.973,-30000.0,335.713,5000.0,671.146,14.894,5362.424,0.033,-40000.0,555555.579,5000.0,4999.996,0.009,18333.334,0.38,-30000.0,21739.13,5000.0,-249.99,0.23,8260.869,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455
2021-01-27,15.413,-30000.0,335.713,5000.0,671.146,14.894,5174.442,0.029,-40000.0,555555.579,5000.0,4999.996,0.009,16111.111,0.38,-30000.0,21739.13,5000.0,-249.99,0.23,8260.869,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455
2021-01-28,16.239,-30000.0,335.713,5000.0,671.146,14.894,5451.468,0.026,-40000.0,555555.579,5000.0,4999.996,0.009,14444.445,0.35,-30000.0,21739.13,5000.0,-249.99,0.23,7608.695,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182
2021-01-29,16.18,-30000.0,335.713,5000.0,671.146,14.894,5431.68,0.024,-40000.0,555555.579,5000.0,4999.996,0.009,13333.334,0.35,-30000.0,21739.13,5000.0,-249.99,0.23,7608.695,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182
2021-02-01,16.494,-30000.0,335.713,5000.0,671.146,14.894,5537.214,0.022,-40000.0,555555.579,5000.0,4999.996,0.009,12222.223,0.35,-30000.0,21739.13,5000.0,-249.99,0.23,7608.695,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182
2021-02-02,16.759,-30000.0,335.713,5000.0,671.146,14.894,5626.257,0.021,-40000.0,555555.579,5000.0,4999.996,0.009,11666.667,0.4,-30000.0,21739.13,5000.0,-249.99,0.23,8695.652,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182
2021-02-03,16.317,-30000.0,335.713,5000.0,671.146,14.894,5477.852,0.024,-40000.0,555555.579,5000.0,4999.996,0.009,13333.334,0.42,-30000.0,21739.13,5000.0,-249.99,0.23,9130.434,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182
2021-02-04,16.946,-30000.0,335.713,5000.0,671.146,14.894,5688.919,0.024,-40000.0,555555.579,5000.0,4999.996,0.009,13333.334,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182
2021-02-05,18.508,-30000.0,335.713,5000.0,671.146,14.894,6213.288,0.022,-40000.0,555555.579,5000.0,4999.996,0.009,12222.223,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182
2021-02-08,17.977,-30000.0,335.713,5000.0,671.146,14.894,6035.2,0.022,-40000.0,555555.579,5000.0,4999.996,0.009,12222.223,0.4,-30000.0,21739.13,5000.0,-249.99,0.23,8695.652,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182
2021-02-09,18.085,-30000.0,335.713,5000.0,671.146,14.894,6071.477,0.022,-40000.0,555555.579,5000.0,4999.996,0.009,12222.223,0.41,-30000.0,21739.13,5000.0,-249.99,0.23,8913.043,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182
2021-02-10,18.243,-30000.0,335.713,5000.0,671.146,14.894,6124.244,0.028,-40000.0,555555.579,5000.0,4999.996,0.009,15555.557,0.44,-30000.0,21739.13,5000.0,-249.99,0.23,9565.217,0.161,-20000.0,45454.546,5000.0,-1999.84,0.11,7338.636
2021-02-11,18.085,-30000.0,335.713,5000.0,671.146,14.894,6071.477,0.029,-40000.0,555555.579,5000.0,4999.996,0.009,16111.111,0.5,-30000.0,21739.13,5000.0,-249.99,0.23,10869.565,0.216,-20000.0,45454.546,5000.0,-1999.84,0.11,9818.182
2021-02-12,17.899,-30000.0,335.713,5000.0,671.146,14.894,6008.817,0.029,-40000.0,555555.579,5000.0,4999.996,0.009,16111.111,0.49,-30000.0,21739.13,5000.0,-249.99,0.23,10652.174,0.212,-20000.0,45454.546,5000.0,-1999.84,0.11,9627.273
2021-02-16,18.203,-30000.0,335.713,5000.0,671.146,14.894,6111.053,0.028,-40000.0,555555.579,5000.0,4999.996,0.009,15555.557,0.49,-30000.0,21739.13,5000.0,-249.99,0.23,10652.174,0.165,-20000.0,45454.546,5000.0,-1999.84,0.11,7497.727
2021-02-17,18.115,-30000.0,335.713,5000.0,671.146,14.894,6081.371,0.028,-40000.0,555555.579,5000.0,4999.996,0.009,15555.557,0.81,-30000.0,21739.13,5000.0,-249.99,0.23,17608.695,0.16,-20000.0,45454.546,5000.0,-1999.84,0.11,7272.727
2021-02-18,17.869,-30000.0,335.713,5000.0,671.146,14.894,5998.923,0.029,-40000.0,555555.579,5000.0,4999.996,0.009,16111.111,0.86,-30000.0,21739.13,5000.0,-249.99,0.23,18695.652,0.16,-20000.0,45454.546,5000.0,-1999.84,0.11,7272.727
2021-02-19,18.331,-30000.0,335.713,5000.0,671.146,14.894,6153.926,0.024,-40000.0,555555.579,5000.0,4999.996,0.009,13333.334,0.82,-30000.0,21739.13,5000.0,-249.99,0.23,17826.086,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545
2021-02-22,19.107,-30000.0,335.713,5000.0,671.146,14.894,6414.462,0.022,-40000.0,555555.579,5000.0,4999.996,0.009,12222.223,0.98,-30000.0,21739.13,5000.0,-249.99,0.23,21304.348,0.16,-20000.0,45454.546,5000.0,-1999.84,0.11,7272.727
2021-02-23,19.117,-30000.0,335.713,5000.0,671.146,14.894,6417.759,0.016,-40000.0,555555.579,5000.0,4999.996,0.009,8888.89,0.82,-30000.0,21739.13,5000.0,-249.99,0.23,17826.086,0.16,-20000.0,45454.546,5000.0,-1999.84,0.11,7272.727
2021-02-24,19.52,-30000.0,335.713,5000.0,671.146,14.894,6552.975,0.023,-40000.0,555555.579,5000.0,4999.996,0.009,12777.778,0.82,-30000.0,21739.13,5000.0,-249.99,0.23,17826.086,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182
2021-02-25,19.284,-30000.0,335.713,5000.0,671.146,14.894,6473.824,0.022,-40000.0,555555.579,5000.0,4999.996,0.009,12222.223,0.82,-30000.0,21739.13,5000.0,-249.99,0.23,17826.086,0.13,-20000.0,45454.546,5000.0,-1999.84,0.11,5909.091
2021-02-26,18.822,-30000.0,335.713,5000.0,671.146,14.894,6318.821,0.018,-40000.0,555555.579,5000.0,4999.996,0.009,10000.0,0.78,-30000.0,21739.13,5000.0,-249.99,0.23,16956.521,0.13,-20000.0,45454.546,5000.0,-1999.84,0.11,5909.091
2021-03-01,19.755,-30000.0,335.713,5000.0,671.146,14.894,6632.125,0.017,-40000.0,555555.579,5000.0,4999.996,0.009,9444.445,0.71,-30000.0,21739.13,5000.0,-249.99,0.23,15434.782,0.13,-20000.0,45454.546,5000.0,-1999.84,0.11,5909.091
2021-03-02,19.205,-30000.0,335.713,5000.0,671.146,14.894,6447.441,0.018,-40000.0,555555.579,5000.0,4999.996,0.009,10000.0,0.77,-30000.0,21739.13,5000.0,-249.99,0.23,16739.13,0.2,-20000.0,45454.546,5000.0,-1999.84,0.11,9090.909
2021-03-03,19.529,-30000.0,335.713,5000.0,671.146,14.894,6556.272,0.017,-40000.0,555555.579,5000.0,4999.996,0.009,9444.445,0.75,-30000.0,21739.13,5000.0,-249.99,0.23,16304.348,0.198,-20000.0,45454.546,5000.0,-1999.84,0.11,9000.0
2021-03-04,19.087,-30000.0,335.713,5000.0,671.146,14.894,6407.866,0.013,-40000.0,555555.579,5000.0,4999.996,0.009,7222.223,0.76,-30000.0,21739.13,5000.0,-249.99,0.23,16521.739,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545
2021-03-05,19.785,-30000.0,335.713,5000.0,671.146,14.894,6642.019,0.014,-40000.0,555555.579,5000.0,4999.996,0.009,7777.778,0.76,-30000.0,21739.13,5000.0,-249.99,0.23,16521.739,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545
2021-03-08,20.286,-30000.0,335.713,5000.0,671.146,14.894,6810.213,0.021,-40000.0,555555.579,5000.0,4999.996,0.009,11666.667,0.74,-30000.0,21739.13,5000.0,-249.99,0.23,16086.956,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545
2021-03-09,20.414,-30000.0,335.713,5000.0,671.146,14.894,6853.086,0.024,-40000.0,555555.579,5000.0,4999.996,0.009,13333.334,0.68,-30000.0,21739.13,5000.0,-249.99,0.23,14782.609,0.149,-20000.0,45454.546,5000.0,-1999.84,0.11,6770.454
2021-03-10,20.983,-30000.0,335.713,5000.0,671.146,14.894,7044.365,0.022,-40000.0,555555.579,5000.0,4999.996,0.009,12222.223,0.75,-30000.0,21739.13,5000.0,-249.99,0.23,16304.348,0.186,-20000.0,45454.546,5000.0,-1999.84,0.11,8452.273
2021-03-11,20.993,-30000.0,335.713,5000.0,671.146,14.894,7047.663,0.022,-40000.0,555555.579,5000.0,4999.996,0.009,12222.223,0.75,-30000.0,21739.13,5000.0,-249.99,0.23,16304.348,0.186,-20000.0,45454.546,5000.0,-1999.84,0.11,8452.273
2021-03-12,21.563,-30000.0,335.713,5000.0,671.146,14.894,7238.943,0.025,-40000.0,555555.579,5000.0,4999.996,0.009,13888.89,0.75,-30000.0,21739.13,5000.0,-249.99,0.23,16304.348,0.186,-20000.0,45454.546,5000.0,-1999.84,0.11,8452.273
2021-03-15,21.671,-30000.0,335.713,5000.0,671.146,14.894,7275.22,0.022,-40000.0,555555.579,5000.0,4999.996,0.009,12222.223,0.74,-30000.0,21739.13,5000.0,-249.99,0.23,16086.956,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182
2021-03-16,21.553,-30000.0,335.713,5000.0,671.146,14.894,7235.644,0.021,-40000.0,555555.579,5000.0,4999.996,0.009,11666.667,0.77,-30000.0,21739.13,5000.0,-249.99,0.23,16739.13,0.111,-20000.0,45454.546,5000.0,-1999.84,0.11,5045.455
2021-03-17,20.954,-30000.0,335.713,5000.0,671.146,14.894,7034.471,0.02,-40000.0,555555.579,5000.0,4999.996,0.009,11111.111,0.77,-30000.0,21739.13,5000.0,-249.99,0.23,16739.13,0.183,-20000.0,45454.546,5000.0,-1999.84,0.11,8295.455
2021-03-18,20.915,-30000.0,335.713,5000.0,671.146,14.894,7021.28,0.018,-40000.0,555555.579,5000.0,4999.996,0.009,10000.0,0.8,-30000.0,21739.13,5000.0,-249.99,0.23,17391.304,0.183,-20000.0,45454.546,5000.0,-1999.84,0.11,8295.455
2021-03-19,20.718,-30000.0,335.713,5000.0,671.146,14.894,6955.321,0.018,-40000.0,555555.579,5000.0,4999.996,0.009,10000.0,0.81,-30000.0,21739.13,5000.0,-249.99,0.23,17608.695,0.159,-20000.0,45454.546,5000.0,-1999.84,0.11,7227.273
2021-03-22,19.913,-30000.0,335.713,5000.0,671.146,14.894,6684.891,0.018,-40000.0,555555.579,5000.0,4999.996,0.009,10000.0,0.83,-30000.0,21739.13,5000.0,-249.99,0.23,18043.478,0.159,-20000.0,45454.546,5000.0,-1999.84,0.11,7227.273
2021-03-23,19.618,-30000.0,335.713,5000.0,671.146,14.894,6585.954,0.016,-40000.0,555555.579,5000.0,4999.996,0.009,8888.89,0.77,-30000.0,21739.13,5000.0,-249.99,0.23,16739.13,0.14,-20000.0,45454.546,5000.0,-1999.84,0.11,6363.636
2021-03-24,19.51,-30000.0,335.713,5000.0,671.146,14.894,6549.677,0.013,-40000.0,555555.579,5000.0,4999.996,0.009,7222.223,0.76,-30000.0,21739.13,5000.0,-249.99,0.23,16521.739,0.165,-20000.0,45454.546,5000.0,-1999.84,0.11,7518.182
2021-03-25,19.883,-30000.0,335.713,5000.0,671.146,14.894,6674.998,0.014,-40000.0,555555.579,5000.0,4999.996,0.009,7777.778,0.76,-30000.0,21739.13,5000.0,-249.99,0.23,16521.739,0.165,-20000.0,45454.546,5000.0,-1999.84,0.11,7518.182
2021-03-26,20.355,-30000.0,335.713,5000.0,671.146,14.894,6833.299,0.015,-40000.0,555555.579,5000.0,4999.996,0.009,8333.334,0.74,-30000.0,21739.13,5000.0,-249.99,0.23,16086.956,0.168,-20000.0,45454.546,5000.0,-1999.84,0.11,7613.637
2021-03-29,19.922,-30000.0,335.713,5000.0,671.146,14.894,6688.189,0.018,-40000.0,555555.579,5000.0,4999.996,0.009,10000.0,0.75,-30000.0,21739.13,5000.0,-249.99,0.23,16304.348,0.14,-20000.0,45454.546,5000.0,-1999.84,0.11,6363.636
2021-03-30,20.256,-30000.0,335.713,5000.0,671.146,14.894,6800.32,0.015,-40000.0,555555.579,5000.0,4999.996,0.009,8333.334,0.75,-30000.0,21739.13,5000.0,-249.99,0.23,16304.348,0.14,-20000.0,45454.546,5000.0,-1999.84,0.11,6363.636
2021-03-31,20.905,-30000.0,335.713,5000.0,671.146,14.894,7017.983,0.017,-40000.0,555555.579,5000.0,4999.996,0.009,9444.445,0.81,-30000.0,21739.13,5000.0,-249.99,0.23,17608.695,0.14,-20000.0,45454.546,5000.0,-1999.84,0.11,6363.636
2021-04-01,20.62,-30000.0,335.713,5000.0,671.146,14.894,6922.342,0.021,-40000.0,555555.579,5000.0,4999.996,0.009,11666.667,0.78,-30000.0,21739.13,5000.0,-249.99,0.23,16956.521,0.14,-20000.0,45454.546,5000.0,-1999.84,0.11,6363.636
2021-04-05,20.492,-30000.0,335.713,5000.0,671.146,14.894,6879.469,0.018,-40000.0,555555.579,5000.0,4999.996,0.009,10000.0,0.83,-30000.0,21739.13,5000.0,-249.99,0.23,18043.478,0.14,-20000.0,45454.546,5000.0,-1999.84,0.11,6363.636
2021-04-06,20.787,-30000.0,335.713,5000.0,671.146,14.894,6978.407,0.017,-40000.0,555555.579,5000.0,4999.996,0.009,9444.445,0.82,-30000.0,21739.13,5000.0,-249.99,0.23,17826.086,0.14,-20000.0,45454.546,5000.0,-1999.84,0.11,6363.636
2021-04-07,20.394,-30000.0,335.713,5000.0,671.146,14.894,6846.489,0.017,-40000.0,555555.579,5000.0,4999.996,0.009,9444.445,0.86,-30000.0,21739.13,5000.0,-249.99,0.23,18695.652,0.14,-20000.0,45454.546,5000.0,-1999.84,0.11,6363.636
2021-04-08,20.207,-30000.0,335.713,5000.0,671.146,14.894,6783.829,0.016,-40000.0,555555.579,5000.0,4999.996,0.009,8888.89,0.9,-30000.0,21739.13,5000.0,-249.99,0.23,19565.217,0.14,-20000.0,45454.546,5000.0,-1999.84,0.11,6363.636
2021-04-09,20.109,-30000.0,335.713,5000.0,671.146,14.894,6750.85,0.014,-40000.0,555555.579,5000.0,4999.996,0.009,7777.778,0.91,-30000.0,21739.13,5000.0,-249.99,0.23,19782.609,0.135,-20000.0,45454.546,5000.0,-1999.84,0.11,6136.364
2021-04-12,20.364,-30000.0,335.713,5000.0,671.146,14.894,6836.596,0.014,-40000.0,555555.579,5000.0,4999.996,0.009,7777.778,0.84,-30000.0,21739.13,5000.0,-249.99,0.23,18260.869,0.111,-20000.0,45454.546,5000.0,-1999.84,0.11,5050.0
2021-04-13,19.804,-30000.0,335.713,5000.0,671.146,14.894,6648.614,0.015,-40000.0,555555.579,5000.0,4999.996,0.009,8333.334,0.79,-30000.0,21739.13,5000.0,-249.99,0.23,17173.913,0.111,-20000.0,45454.546,5000.0,-1999.84,0.11,5050.0
2021-04-14,20.237,-30000.0,335.713,5000.0,671.146,14.894,6793.723,0.016,-40000.0,555555.579,5000.0,4999.996,0.009,8888.89,0.79,-30000.0,21739.13,5000.0,-249.99,0.23,17173.913,0.111,-20000.0,45454.546,5000.0,-1999.84,0.11,5050.0
2021-04-15,20.756,-30000.0,335.713,5000.0,671.146,14.894,6967.921,0.014,-40000.0,555555.579,5000.0,4999.996,0.009,7777.778,0.79,-30000.0,21739.13,5000.0,-249.99,0.23,17173.913,0.111,-20000.0,45454.546,5000.0,-1999.84,0.11,5050.0
2021-04-16,20.568,-30000.0,335.713,5000.0,671.146,14.894,6904.878,0.012,-40000.0,555555.579,5000.0,4999.996,0.009,6666.667,0.79,-30000.0,21739.13,5000.0,-249.99,0.23,17173.913,0.111,-20000.0,45454.546,5000.0,-1999.84,0.11,5050.0
2021-04-19,20.499,-30000.0,335.713,5000.0,671.146,14.894,6881.651,0.012,-40000.0,555555.579,5000.0,4999.996,0.009,6666.667,0.8,-30000.0,21739.13,5000.0,-249.99,0.23,17391.304,0.111,-20000.0,45454.546,5000.0,-1999.84,0.11,5050.0
2021-04-20,20.172,-30000.0,335.713,5000.0,671.146,14.894,6772.156,0.012,-40000.0,555555.579,5000.0,4999.996,0.009,6666.667,0.73,-30000.0,21739.13,5000.0,-249.99,0.23,15869.565,0.111,-20000.0,45454.546,5000.0,-1999.84,0.11,5050.0
2021-04-21,20.568,-30000.0,335.713,5000.0,671.146,14.894,6904.878,0.012,-40000.0,555555.579,5000.0,4999.996,0.009,6666.667,0.7,-30000.0,21739.13,5000.0,-249.99,0.23,15217.391,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545
2021-04-22,19.619,-30000.0,335.713,5000.0,671.146,14.894,6586.344,0.011,-40000.0,555555.579,5000.0,4999.996,0.009,6111.111,0.69,-30000.0,21739.13,5000.0,-249.99,0.23,15000.0,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545
2021-04-23,19.777,-30000.0,335.713,5000.0,671.146,14.894,6639.433,0.011,-40000.0,555555.579,5000.0,4999.996,0.009,6111.111,0.7,-30000.0,21739.13,5000.0,-249.99,0.23,15217.391,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545
2021-04-26,20.172,-30000.0,335.713,5000.0,671.146,14.894,6772.156,0.011,-40000.0,555555.579,5000.0,4999.996,0.009,6111.111,0.76,-30000.0,21739.13,5000.0,-249.99,0.23,16521.739,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545
2021-04-27,20.301,-30000.0,335.713,5000.0,671.146,14.894,6815.29,0.013,-40000.0,555555.579,5000.0,4999.996,0.009,7222.223,0.84,-30000.0,21739.13,5000.0,-249.99,0.23,18260.869,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545
2021-04-28,20.766,-30000.0,335.713,5000.0,671.146,14.894,6971.239,0.013,-40000.0,555555.579,5000.0,4999.996,0.009,7222.223,0.86,-30000.0,21739.13,5000.0,-249.99,0.23,18695.652,0.111,-20000.0,45454.546,5000.0,-1999.84,0.11,5054.545
2021-04-29,21.21,-30000.0,335.713,5000.0,671.146,14.894,7120.551,0.014,-40000.0,555555.579,5000.0,4999.996,0.009,7777.778,0.9,-30000.0,21739.13,5000.0,-249.99,0.23,19565.217,0.111,-20000.0,45454.546,5000.0,-1999.84,0.11,5054.545
2021-04-30,21.853,-30000.0,335.713,5000.0,671.146,14.894,7336.225,0.013,-40000.0,555555.579,5000.0,4999.996,0.009,7222.223,0.9,-30000.0,21739.13,5000.0,-249.99,0.23,19565.217,0.112,-20000.0,45454.546,5000.0,-1999.84,0.11,5077.273
2021-05-03,22.021,-30000.0,335.713,5000.0,671.146,14.894,7392.632,0.013,-40000.0,555555.579,5000.0,4999.996,0.009,7222.223,0.93,-30000.0,21739.13,5000.0,-249.99,0.23,20217.391,0.112,-20000.0,45454.546,5000.0,-1999.84,0.11,5077.273
2021-05-04,22.179,-30000.0,335.713,5000.0,671.146,14.894,7445.721,0.012,-40000.0,555555.579,5000.0,4999.996,0.009,6666.667,0.9,-30000.0,21739.13,5000.0,-249.99,0.23,19565.217,0.112,-20000.0,45454.546,5000.0,-1999.84,0.11,5077.273
2021-05-05,22.297,-30000.0,335.713,5000.0,671.146,14.894,7485.538,0.011,-40000.0,555555.579,5000.0,4999.996,0.009,6111.111,0.9,-30000.0,21739.13,5000.0,-249.99,0.23,19565.217,0.112,-20000.0,45454.546,5000.0,-1999.84,0.11,5077.273
2021-05-06,22.614,-30000.0,335.713,5000.0,671.146,14.894,7591.716,0.01,-40000.0,555555.579,5000.0,4999.996,0.009,5555.556,0.9,-30000.0,21739.13,5000.0,-249.99,0.23,19565.217,0.112,-20000.0,45454.546,5000.0,-1999.84,0.11,5077.273
2021-05-07,22.732,-30000.0,335.713,5000.0,671.146,14.894,7631.532,0.01,-40000.0,555555.579,5000.0,4999.996,0.009,5555.556,0.91,-30000.0,21739.13,5000.0,-249.99,0.23,19782.609,0.112,-20000.0,45454.546,5000.0,-1999.84,0.11,5077.273
2021-05-10,22.179,-30000.0,335.713,5000.0,671.146,14.894,7445.721,0.012,-40000.0,555555.579,5000.0,4999.996,0.009,6666.667,0.96,-30000.0,21739.13,5000.0,-249.99,0.23,20869.564,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545
2021-05-11,21.359,-30000.0,335.713,5000.0,671.146,14.894,7170.323,0.018,-40000.0,555555.579,5000.0,4999.996,0.009,10000.0,0.77,-30000.0,21739.13,5000.0,-249.99,0.23,16739.13,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545
