date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2021-03-16,44.82,-4990.56,131.579,4990.56,0.0,37.928,5897.368,19.94,-4999.54,2500.0,4999.54,0.0,2.0,49850.001,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093,53.07,-4997.3,625.0,4997.3,0.0,7.996,33168.75,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-17,45.54,-4990.56,131.579,4990.56,0.0,37.928,5992.105,19.35,-4999.54,2500.0,4999.54,0.0,2.0,48375.001,16.871,-4998.737,1250.0,4998.737,0.0,3.999,21088.862,52.79,-4997.3,625.0,4997.3,0.0,7.996,32993.751,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-18,44.68,-4990.56,131.579,4990.56,0.0,37.928,5878.947,18.44,-4999.54,2500.0,4999.54,0.0,2.0,46100.001,16.604,-4998.737,1250.0,4998.737,0.0,3.999,20754.974,51.73,-4997.3,625.0,4997.3,0.0,7.996,32331.25,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-19,43.85,-4990.56,131.579,4990.56,0.0,37.928,5769.737,17.7,-4999.54,2500.0,4999.54,0.0,2.0,44250.002,16.974,-4998.737,1250.0,4998.737,0.0,3.999,21218.112,52.78,-4997.3,625.0,4997.3,0.0,7.996,32987.499,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-22,45.43,-4990.56,131.579,4990.56,0.0,37.928,5977.632,17.61,-4999.54,2500.0,4999.54,0.0,2.0,44025.002,16.837,-4998.737,1250.0,4998.737,0.0,3.999,21045.783,52.72,-4997.3,625.0,4997.3,0.0,7.996,32950.001,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667
2021-03-23,44.74,-4990.56,131.579,4990.56,0.0,37.928,5886.842,17.0,-4999.54,2500.0,4999.54,0.0,2.0,42500.0,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316,51.36,-4997.3,625.0,4997.3,0.0,7.996,32100.0,7.51,-4998.0,833.333,4998.0,0.0,5.998,6258.334
2021-03-24,44.64,-4990.56,131.579,4990.56,0.0,37.928,5873.684,16.88,-4999.54,2500.0,4999.54,0.0,2.0,42199.998,16.165,-4998.737,1250.0,4998.737,0.0,3.999,20205.672,50.84,-4997.3,625.0,4997.3,0.0,7.996,31775.0,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-25,46.75,-4990.56,131.579,4990.56,0.0,37.928,6151.316,17.5,-4999.54,2500.0,4999.54,0.0,2.0,43750.0,16.354,-4998.737,1250.0,4998.737,0.0,3.999,20442.626,51.39,-4997.3,625.0,4997.3,0.0,7.996,32118.75,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-26,47.39,-4990.56,131.579,4990.56,0.0,37.928,6235.526,16.44,-4999.54,2500.0,4999.54,0.0,2.0,41100.001,16.397,-4998.737,1250.0,4998.737,0.0,3.999,20496.48,51.9,-4997.3,625.0,4997.3,0.0,7.996,32437.501,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-03-29,47.88,-4990.56,131.579,4990.56,0.0,37.928,6300.0,15.14,-4999.54,2500.0,4999.54,0.0,2.0,37850.001,16.242,-4998.737,1250.0,4998.737,0.0,3.999,20302.608,51.38,-4997.3,625.0,4997.3,0.0,7.996,32112.501,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-03-30,48.18,-4990.56,131.579,4990.56,0.0,37.928,6339.474,15.52,-4999.54,2500.0,4999.54,0.0,2.0,38800.001,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,51.34,-4997.3,625.0,4997.3,0.0,7.996,32087.5,7.98,-4998.0,833.333,4998.0,0.0,5.998,6650.0
2021-03-31,49.43,-4990.56,131.579,4990.56,0.0,37.928,6503.947,15.21,-4999.54,2500.0,4999.54,0.0,2.0,38025.0,14.795,-4998.737,1250.0,4998.737,0.0,3.999,18493.145,53.36,-4997.3,625.0,4997.3,0.0,7.996,33350.0,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667
2021-04-01,48.33,-4990.56,131.579,4990.56,0.0,37.928,6359.211,16.47,-4999.54,2500.0,4999.54,0.0,2.0,41174.998,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,56.61,-4997.3,625.0,4997.3,0.0,7.996,35381.25,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-05,48.45,-4990.56,131.579,4990.56,0.0,37.928,6375.0,17.13,-4999.54,2500.0,4999.54,0.0,2.0,42824.998,14.993,-4998.737,1250.0,4998.737,0.0,3.999,18740.869,56.25,-4997.3,625.0,4997.3,0.0,7.996,35156.25,6.66,-4998.0,833.333,4998.0,0.0,5.998,5550.0
2021-04-06,47.8,-4990.56,131.579,4990.56,0.0,37.928,6289.474,17.56,-4999.54,2500.0,4999.54,0.0,2.0,43899.999,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503,56.31,-4997.3,625.0,4997.3,0.0,7.996,35193.751,7.11,-4998.0,833.333,4998.0,0.0,5.998,5925.0
2021-04-07,47.96,-4990.56,131.579,4990.56,0.0,37.928,6310.526,16.29,-4999.54,2500.0,4999.54,0.0,2.0,40725.002,14.527,-4998.737,1250.0,4998.737,0.0,3.999,18159.257,57.38,-4997.3,625.0,4997.3,0.0,7.996,35862.501,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-08,47.05,-4990.56,131.579,4990.56,0.0,37.928,6190.789,16.35,-4999.54,2500.0,4999.54,0.0,2.0,40875.001,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,55.74,-4997.3,625.0,4997.3,0.0,7.996,34837.501,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-09,46.92,-4990.56,131.579,4990.56,0.0,37.928,6173.684,16.13,-4999.54,2500.0,4999.54,0.0,2.0,40324.998,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,53.59,-4997.3,625.0,4997.3,0.0,7.996,33493.75,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-12,47.33,-4990.56,131.579,4990.56,0.0,37.928,6227.632,16.15,-4999.54,2500.0,4999.54,0.0,2.0,40374.999,14.433,-4998.737,1250.0,4998.737,0.0,3.999,18040.779,52.06,-4997.3,625.0,4997.3,0.0,7.996,32537.501,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0
2021-04-13,47.21,-4990.56,131.579,4990.56,0.0,37.928,6211.842,15.74,-4999.54,2500.0,4999.54,0.0,2.0,39349.999,14.372,-4998.737,1250.0,4998.737,0.0,3.999,17965.385,51.84,-4997.3,625.0,4997.3,0.0,7.996,32400.0,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0
2021-04-14,47.56,-4990.56,131.579,4990.56,0.0,37.928,6257.895,16.79,-4999.54,2500.0,4999.54,0.0,2.0,41975.002,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,51.38,-4997.3,625.0,4997.3,0.0,7.996,32112.501,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-15,47.96,-4990.56,131.579,4990.56,0.0,37.928,6310.526,16.47,-4999.54,2500.0,4999.54,0.0,2.0,41174.998,14.812,-4998.737,1250.0,4998.737,0.0,3.999,18514.687,50.22,-4997.3,625.0,4997.3,0.0,7.996,31387.501,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-04-16,47.37,-4990.56,131.579,4990.56,0.0,37.928,6232.895,17.47,-4999.54,2500.0,4999.54,0.0,2.0,43674.998,14.484,-4998.737,1250.0,4998.737,0.0,3.999,18105.402,50.61,-4997.3,625.0,4997.3,0.0,7.996,31631.25,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-19,46.92,-4990.56,131.579,4990.56,0.0,37.928,6173.684,16.77,-4999.54,2500.0,4999.54,0.0,2.0,41925.001,14.441,-4998.737,1250.0,4998.737,0.0,3.999,18051.55,49.34,-4997.3,625.0,4997.3,0.0,7.996,30837.5,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-20,47.22,-4990.56,131.579,4990.56,0.0,37.928,6213.158,18.71,-4999.54,2500.0,4999.54,0.0,2.0,46774.998,14.2,-4998.737,1250.0,4998.737,0.0,3.999,17749.972,47.42,-4997.3,625.0,4997.3,0.0,7.996,29637.499,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-21,46.9,-4990.56,131.579,4990.56,0.0,37.928,6171.053,20.05,-4999.54,2500.0,4999.54,0.0,2.0,50124.998,14.493,-4998.737,1250.0,4998.737,0.0,3.999,18116.174,48.96,-4997.3,625.0,4997.3,0.0,7.996,30599.999,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-22,46.91,-4990.56,131.579,4990.56,0.0,37.928,6172.368,24.4,-4999.54,2500.0,4999.54,0.0,2.0,60999.999,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503,47.91,-4997.3,625.0,4997.3,0.0,7.996,29943.75,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-23,48.96,-4990.56,131.579,4990.56,0.0,37.928,6442.105,24.42,-4999.54,2500.0,4999.54,0.0,2.0,61050.0,14.57,-4998.737,1250.0,4998.737,0.0,3.999,18213.109,50.56,-4997.3,625.0,4997.3,0.0,7.996,31600.001,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-26,50.37,-4990.56,131.579,4990.56,0.0,37.928,6627.631,25.07,-4999.54,2500.0,4999.54,0.0,2.0,62674.999,15.07,-4998.737,1250.0,4998.737,0.0,3.999,18837.805,52.56,-4997.3,625.0,4997.3,0.0,7.996,32850.001,7.01,-4998.0,833.333,4998.0,0.0,5.998,5841.667
2021-04-27,50.3,-4990.56,131.579,4990.56,0.0,37.928,6618.421,27.49,-4999.54,2500.0,4999.54,0.0,2.0,68724.999,15.01,-4998.737,1250.0,4998.737,0.0,3.999,18762.411,51.19,-4997.3,625.0,4997.3,0.0,7.996,31993.749,7.1,-4998.0,833.333,4998.0,0.0,5.998,5916.667
2021-04-28,49.95,-4990.56,131.579,4990.56,0.0,37.928,6572.369,25.68,-4999.54,2500.0,4999.54,0.0,2.0,64200.001,15.372,-4998.737,1250.0,4998.737,0.0,3.999,19214.777,51.22,-4997.3,625.0,4997.3,0.0,7.996,32012.501,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-29,48.95,-4990.56,131.579,4990.56,0.0,37.928,6440.79,25.17,-4999.54,2500.0,4999.54,0.0,2.0,62925.0,15.355,-4998.737,1250.0,4998.737,0.0,3.999,19193.234,50.03,-4997.3,625.0,4997.3,0.0,7.996,31268.749,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-04-30,48.92,-4990.56,131.579,4990.56,0.0,37.928,6436.842,24.13,-4999.54,2500.0,4999.54,0.0,2.0,60324.998,14.717,-4998.737,1250.0,4998.737,0.0,3.999,18396.209,50.28,-4997.3,625.0,4997.3,0.0,7.996,31424.999,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-03,48.24,-4990.56,131.579,4990.56,0.0,37.928,6347.369,21.9,-4999.54,2500.0,4999.54,0.0,2.0,54749.999,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,49.25,-4997.3,625.0,4997.3,0.0,7.996,30781.25,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-04,47.59,-4990.56,131.579,4990.56,0.0,37.928,6261.842,22.5,-4999.54,2500.0,4999.54,0.0,2.0,56250.0,14.622,-4998.737,1250.0,4998.737,0.0,3.999,18277.732,47.95,-4997.3,625.0,4997.3,0.0,7.996,29968.75,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-05,47.79,-4990.56,131.579,4990.56,0.0,37.928,6288.158,21.21,-4999.54,2500.0,4999.54,0.0,2.0,53024.998,14.355,-4998.737,1250.0,4998.737,0.0,3.999,17943.844,49.05,-4997.3,625.0,4997.3,0.0,7.996,30656.25,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-06,51.68,-4990.56,131.579,4990.56,0.0,37.928,6800.0,19.86,-4999.54,2500.0,4999.54,0.0,2.0,49650.002,14.691,-4998.737,1250.0,4998.737,0.0,3.999,18363.897,47.79,-4997.3,625.0,4997.3,0.0,7.996,29868.751,7.57,-4998.0,833.333,4998.0,0.0,5.998,6308.333
2021-05-07,52.76,-4990.56,131.579,4990.56,0.0,37.928,6942.105,21.39,-4999.54,2500.0,4999.54,0.0,2.0,53474.998,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128,47.62,-4997.3,625.0,4997.3,0.0,7.996,29762.499,7.93,-4998.0,833.333,4998.0,0.0,5.998,6608.333
2021-05-10,52.58,-4990.56,131.579,4990.56,0.0,37.928,6918.421,20.67,-4999.54,2500.0,4999.54,0.0,2.0,51675.0,14.639,-4998.737,1250.0,4998.737,0.0,3.999,18299.273,46.46,-4997.3,625.0,4997.3,0.0,7.996,29037.499,8.22,-4998.0,833.333,4998.0,0.0,5.998,6850.0
2021-05-11,52.68,-4990.56,131.579,4990.56,0.0,37.928,6931.579,21.44,-4999.54,2500.0,4999.54,0.0,2.0,53600.001,15.096,-4998.737,1250.0,4998.737,0.0,3.999,18870.116,45.74,-4997.3,625.0,4997.3,0.0,7.996,28587.501,8.47,-4998.0,833.333,4998.0,0.0,5.998,7058.334
2021-05-12,50.96,-4990.56,131.579,4990.56,0.0,37.928,6705.263,19.92,-4999.54,2500.0,4999.54,0.0,2.0,49800.0,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586,45.07,-4997.3,625.0,4997.3,0.0,7.996,28168.75,8.75,-4998.0,833.333,4998.0,0.0,5.998,7291.667
2021-05-13,52.72,-4990.56,131.579,4990.56,0.0,37.928,6936.842,20.61,-4999.54,2500.0,4999.54,0.0,2.0,51525.002,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,45.05,-4997.3,625.0,4997.3,0.0,7.996,28156.25,8.89,-4998.0,833.333,4998.0,0.0,5.998,7408.334
2021-05-14,51.58,-4990.56,131.579,4990.56,0.0,37.928,6786.842,22.33,-4999.54,2500.0,4999.54,0.0,2.0,55825.0,14.743,-4998.737,1250.0,4998.737,0.0,3.999,18428.522,46.03,-4997.3,625.0,4997.3,0.0,7.996,28768.749,8.51,-4998.0,833.333,4998.0,0.0,5.998,7091.667
2021-05-17,51.34,-4990.56,131.579,4990.56,0.0,37.928,6755.263,18.89,-4999.54,2500.0,4999.54,0.0,2.0,47224.998,14.898,-4998.737,1250.0,4998.737,0.0,3.999,18622.394,45.62,-4997.3,625.0,4997.3,0.0,7.996,28512.499,8.51,-4998.0,833.333,4998.0,0.0,5.998,7091.667
2021-05-18,51.7,-4990.56,131.579,4990.56,0.0,37.928,6802.632,19.66,-4999.54,2500.0,4999.54,0.0,2.0,49150.0,14.734,-4998.737,1250.0,4998.737,0.0,3.999,18417.751,45.31,-4997.3,625.0,4997.3,0.0,7.996,28318.751,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2021-05-19,51.79,-4990.56,131.579,4990.56,0.0,37.928,6814.474,19.8,-4999.54,2500.0,4999.54,0.0,2.0,49499.998,14.889,-4998.737,1250.0,4998.737,0.0,3.999,18611.623,45.35,-4997.3,625.0,4997.3,0.0,7.996,28343.749,8.87,-4998.0,833.333,4998.0,0.0,5.998,7391.667
2021-05-20,51.63,-4990.56,131.579,4990.56,0.0,37.928,6793.421,20.46,-4999.54,2500.0,4999.54,0.0,2.0,51149.998,15.131,-4998.737,1250.0,4998.737,0.0,3.999,18913.199,45.72,-4997.3,625.0,4997.3,0.0,7.996,28575.001,8.84,-4998.0,833.333,4998.0,0.0,5.998,7366.667
2021-05-21,50.11,-4990.56,131.579,4990.56,0.0,37.928,6593.421,20.78,-4999.54,2500.0,4999.54,0.0,2.0,51950.002,15.208,-4998.737,1250.0,4998.737,0.0,3.999,19010.134,45.86,-4997.3,625.0,4997.3,0.0,7.996,28662.5,8.57,-4998.0,833.333,4998.0,0.0,5.998,7141.666
2021-05-24,50.82,-4990.56,131.579,4990.56,0.0,37.928,6686.842,20.05,-4999.54,2500.0,4999.54,0.0,2.0,50124.998,14.777,-4998.737,1250.0,4998.737,0.0,3.999,18471.603,46.5,-4997.3,625.0,4997.3,0.0,7.996,29062.5,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0
2021-05-25,51.17,-4990.56,131.579,4990.56,0.0,37.928,6732.894,19.7,-4999.54,2500.0,4999.54,0.0,2.0,49250.002,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,46.37,-4997.3,625.0,4997.3,0.0,7.996,28981.249,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0
2021-05-26,51.0,-4990.56,131.579,4990.56,0.0,37.928,6710.526,21.6,-4999.54,2500.0,4999.54,0.0,2.0,54000.001,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768,46.73,-4997.3,625.0,4997.3,0.0,7.996,29206.25,8.66,-4998.0,833.333,4998.0,0.0,5.998,7216.667
2021-05-27,50.37,-4990.56,131.579,4990.56,0.0,37.928,6627.631,23.59,-4999.54,2500.0,4999.54,0.0,2.0,58975.0,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768,47.25,-4997.3,625.0,4997.3,0.0,7.996,29531.25,8.74,-4998.0,833.333,4998.0,0.0,5.998,7283.333
2021-05-28,51.49,-4990.56,131.579,4990.56,0.0,37.928,6775.0,21.51,-4999.54,2500.0,4999.54,0.0,2.0,53775.001,14.863,-4998.737,1250.0,4998.737,0.0,3.999,18579.31,50.82,-4997.3,625.0,4997.3,0.0,7.996,31762.5,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2021-06-01,53.15,-4990.56,131.579,4990.56,0.0,37.928,6993.421,21.89,-4999.54,2500.0,4999.54,0.0,2.0,54724.998,14.829,-4998.737,1250.0,4998.737,0.0,3.999,18536.227,52.7,-4997.3,625.0,4997.3,0.0,7.996,32937.5,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2021-06-02,52.81,-4990.56,131.579,4990.56,0.0,37.928,6948.684,24.43,-4999.54,2500.0,4999.54,0.0,2.0,61075.001,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586,53.1,-4997.3,625.0,4997.3,0.0,7.996,33187.499,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2021-06-03,52.35,-4990.56,131.579,4990.56,0.0,37.928,6888.158,24.24,-4999.54,2500.0,4999.54,0.0,2.0,60599.999,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,52.81,-4997.3,625.0,4997.3,0.0,7.996,33006.251,8.89,-4998.0,833.333,4998.0,0.0,5.998,7408.334
2021-06-04,52.15,-4990.56,131.579,4990.56,0.0,37.928,6861.842,24.72,-4999.54,2500.0,4999.54,0.0,2.0,61799.998,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,55.1,-4997.3,625.0,4997.3,0.0,7.996,34437.499,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2021-06-07,52.11,-4990.56,131.579,4990.56,0.0,37.928,6856.579,23.88,-4999.54,2500.0,4999.54,0.0,2.0,59699.998,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,54.78,-4997.3,625.0,4997.3,0.0,7.996,34237.499,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2021-06-08,51.58,-4990.56,131.579,4990.56,0.0,37.928,6786.842,23.82,-4999.54,2500.0,4999.54,0.0,2.0,59549.999,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,54.84,-4997.3,625.0,4997.3,0.0,7.996,34275.0,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2021-06-09,50.9,-4990.56,131.579,4990.56,0.0,37.928,6697.369,21.08,-4999.54,2500.0,4999.54,0.0,2.0,52700.0,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128,56.35,-4997.3,625.0,4997.3,0.0,7.996,35218.749,8.93,-4998.0,833.333,4998.0,0.0,5.998,7441.667
2021-06-10,51.57,-4990.56,131.579,4990.56,0.0,37.928,6785.526,22.15,-4999.54,2500.0,4999.54,0.0,2.0,55374.999,14.708,-4998.737,1250.0,4998.737,0.0,3.999,18385.439,56.64,-4997.3,625.0,4997.3,0.0,7.996,35400.0,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2021-06-11,51.42,-4990.56,131.579,4990.56,0.0,37.928,6765.789,22.21,-4999.54,2500.0,4999.54,0.0,2.0,55524.998,14.614,-4998.737,1250.0,4998.737,0.0,3.999,18266.962,58.8,-4997.3,625.0,4997.3,0.0,7.996,36750.0,8.98,-4998.0,833.333,4998.0,0.0,5.998,7483.333
2021-06-14,50.18,-4990.56,131.579,4990.56,0.0,37.928,6602.632,21.35,-4999.54,2500.0,4999.54,0.0,2.0,53375.001,14.441,-4998.737,1250.0,4998.737,0.0,3.999,18051.55,59.48,-4997.3,625.0,4997.3,0.0,7.996,37175.0,8.96,-4998.0,833.333,4998.0,0.0,5.998,7466.667
2021-06-15,50.25,-4990.56,131.579,4990.56,0.0,37.928,6611.842,20.91,-4999.54,2500.0,4999.54,0.0,2.0,52275.0,14.019,-4998.737,1250.0,4998.737,0.0,3.999,17523.791,61.85,-4997.3,625.0,4997.3,0.0,7.996,38656.249,8.96,-4998.0,833.333,4998.0,0.0,5.998,7466.667
2021-06-16,50.18,-4990.56,131.579,4990.56,0.0,37.928,6602.632,21.41,-4999.54,2500.0,4999.54,0.0,2.0,53525.0,13.993,-4998.737,1250.0,4998.737,0.0,3.999,17491.478,61.36,-4997.3,625.0,4997.3,0.0,7.996,38350.0,8.97,-4998.0,833.333,4998.0,0.0,5.998,7475.0
2021-06-17,49.76,-4990.56,131.579,4990.56,0.0,37.928,6547.368,21.51,-4999.54,2500.0,4999.54,0.0,2.0,53775.001,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935,61.6,-4997.3,625.0,4997.3,0.0,7.996,38499.999,8.99,-4998.0,833.333,4998.0,0.0,5.998,7491.666
2021-06-18,49.13,-4990.56,131.579,4990.56,0.0,37.928,6464.474,22.17,-4999.54,2500.0,4999.54,0.0,2.0,55425.0,13.726,-4998.737,1250.0,4998.737,0.0,3.999,17157.589,60.68,-4997.3,625.0,4997.3,0.0,7.996,37925.0,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2021-06-21,49.36,-4990.56,131.579,4990.56,0.0,37.928,6494.737,22.17,-4999.54,2500.0,4999.54,0.0,2.0,55425.0,13.64,-4998.737,1250.0,4998.737,0.0,3.999,17049.882,61.68,-4997.3,625.0,4997.3,0.0,7.996,38550.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333
2021-06-22,49.19,-4990.56,131.579,4990.56,0.0,37.928,6472.368,22.13,-4999.54,2500.0,4999.54,0.0,2.0,55324.998,13.967,-4998.737,1250.0,4998.737,0.0,3.999,17459.165,61.35,-4997.3,625.0,4997.3,0.0,7.996,38343.749,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-06-23,48.83,-4990.56,131.579,4990.56,0.0,37.928,6425.0,22.81,-4999.54,2500.0,4999.54,0.0,2.0,57024.999,14.114,-4998.737,1250.0,4998.737,0.0,3.999,17642.266,61.4,-4997.3,625.0,4997.3,0.0,7.996,38375.001,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-06-24,50.14,-4990.56,131.579,4990.56,0.0,37.928,6597.368,23.84,-4999.54,2500.0,4999.54,0.0,2.0,59600.0,14.484,-4998.737,1250.0,4998.737,0.0,3.999,18105.402,63.27,-4997.3,625.0,4997.3,0.0,7.996,39543.75,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-06-25,50.81,-4990.56,131.579,4990.56,0.0,37.928,6685.526,25.08,-4999.54,2500.0,4999.54,0.0,2.0,62700.0,14.76,-4998.737,1250.0,4998.737,0.0,3.999,18450.061,64.15,-4997.3,625.0,4997.3,0.0,7.996,40093.751,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667
2021-06-28,50.47,-4990.56,131.579,4990.56,0.0,37.928,6640.79,13.69,-4999.54,2500.0,4999.54,0.0,2.0,34224.999,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,64.05,-4997.3,625.0,4997.3,0.0,7.996,40031.252,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667
2021-06-29,49.69,-4990.56,131.579,4990.56,0.0,37.928,6538.158,12.83,-4999.54,2500.0,4999.54,0.0,2.0,32075.0,14.26,-4998.737,1250.0,4998.737,0.0,3.999,17825.366,63.84,-4997.3,625.0,4997.3,0.0,7.996,39900.0,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667
2021-06-30,49.3,-4990.56,131.579,4990.56,0.0,37.928,6486.842,8.68,-4999.54,2500.0,4999.54,0.0,2.0,21700.001,14.269,-4998.737,1250.0,4998.737,0.0,3.999,17836.137,65.15,-4997.3,625.0,4997.3,0.0,7.996,40718.751,7.2,-4998.0,833.333,4998.0,0.0,5.998,6000.0
2021-07-01,48.9,-4990.56,131.579,4990.56,0.0,37.928,6434.211,8.65,-4999.54,2500.0,4999.54,0.0,2.0,21624.999,14.26,-4998.737,1250.0,4998.737,0.0,3.999,17825.366,65.61,-4997.3,625.0,4997.3,0.0,7.996,41006.25,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-07-02,48.32,-4990.56,131.579,4990.56,0.0,37.928,6357.895,8.05,-4999.54,2500.0,4999.54,0.0,2.0,20125.0,14.372,-4998.737,1250.0,4998.737,0.0,3.999,17965.385,65.62,-4997.3,625.0,4997.3,0.0,7.996,41012.502,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-07-06,47.24,-4990.56,131.579,4990.56,0.0,37.928,6215.79,8.0,-4999.54,2500.0,4999.54,0.0,2.0,20000.0,13.838,-4998.737,1250.0,4998.737,0.0,3.999,17297.606,67.46,-4997.3,625.0,4997.3,0.0,7.996,42162.499,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-07-07,46.61,-4990.56,131.579,4990.56,0.0,37.928,6132.895,8.68,-4999.54,2500.0,4999.54,0.0,2.0,21700.001,14.863,-4998.737,1250.0,4998.737,0.0,3.999,18579.31,67.47,-4997.3,625.0,4997.3,0.0,7.996,42168.751,6.5,-4998.0,833.333,4998.0,0.0,5.998,5416.667
2021-07-08,45.08,-4990.56,131.579,4990.56,0.0,37.928,5931.579,8.48,-4999.54,2500.0,4999.54,0.0,2.0,21199.999,15.036,-4998.737,1250.0,4998.737,0.0,3.999,18794.723,63.35,-4997.3,625.0,4997.3,0.0,7.996,39593.749,6.4,-4998.0,833.333,4998.0,0.0,5.998,5333.333
