date,HSBC_adj_close,HSBC_cashflow,HSBC_cml_units,HSBC_cml_cost,HSBC_gain_loss,HSBC_avg_price,HSBC_mktvalue,ENIA_adj_close,ENIA_cashflow,ENIA_cml_units,ENIA_cml_cost,ENIA_gain_loss,ENIA_avg_price,ENIA_mktvalue,BIT_adj_close,BIT_cashflow,BIT_cml_units,BIT_cml_cost,BIT_gain_loss,BIT_avg_price,BIT_mktvalue,DSL_adj_close,DSL_cashflow,DSL_cml_units,DSL_cml_cost,DSL_gain_loss,DSL_avg_price,DSL_mktvalue,PCI_adj_close,PCI_cashflow,PCI_cml_units,PCI_cml_cost,PCI_gain_loss,PCI_avg_price,PCI_mktvalue,BHK_adj_close,BHK_cashflow,BHK_cml_units,BHK_cml_cost,BHK_gain_loss,BHK_avg_price,BHK_mktvalue,TENX_adj_close,TENX_cashflow,TENX_cml_units,TENX_cml_cost,TENX_gain_loss,TENX_avg_price,TENX_mktvalue,CHNR_adj_close,CHNR_cashflow,CHNR_cml_units,CHNR_cml_cost,CHNR_gain_loss,CHNR_avg_price,CHNR_mktvalue,CTHR_adj_close,CTHR_cashflow,CTHR_cml_units,CTHR_cml_cost,CTHR_gain_loss,CTHR_avg_price,CTHR_mktvalue,SEEL_adj_close,SEEL_cashflow,SEEL_cml_units,SEEL_cml_cost,SEEL_gain_loss,SEEL_avg_price,SEEL_mktvalue,ARMP_adj_close,ARMP_cashflow,ARMP_cml_units,ARMP_cml_cost,ARMP_gain_loss,ARMP_avg_price,ARMP_mktvalue,ACUR_adj_close,ACUR_cashflow,ACUR_cml_units,ACUR_cml_cost,ACUR_gain_loss,ACUR_avg_price,ACUR_mktvalue,CHGI_adj_close,CHGI_cashflow,CHGI_cml_units,CHGI_cml_cost,CHGI_gain_loss,CHGI_avg_price,CHGI_mktvalue,CICN_adj_close,CICN_cashflow,CICN_cml_units,CICN_cml_cost,CICN_gain_loss,CICN_avg_price,CICN_mktvalue,DLYT_adj_close,DLYT_cashflow,DLYT_cml_units,DLYT_cml_cost,DLYT_gain_loss,DLYT_avg_price,DLYT_mktvalue,GLAE_adj_close,GLAE_cashflow,GLAE_cml_units,GLAE_cml_cost,GLAE_gain_loss,GLAE_avg_price,GLAE_mktvalue,IMUN_adj_close,IMUN_cashflow,IMUN_cml_units,IMUN_cml_cost,IMUN_gain_loss,IMUN_avg_price,IMUN_mktvalue,KALO_adj_close,KALO_cashflow,KALO_cml_units,KALO_cml_cost,KALO_gain_loss,KALO_avg_price,KALO_mktvalue,QTXB_adj_close,QTXB_cashflow,QTXB_cml_units,QTXB_cml_cost,QTXB_gain_loss,QTXB_avg_price,QTXB_mktvalue
2020-09-14,19.888,-486.33,118.027,4476.78,190.4,37.93,2347.348,7.196,-222.83,487.912,4727.87,216.92,9.69,3510.881,14.604,76.86,331.139,5371.08,-287.96,16.22,4835.824,15.024,33.7,255.904,5051.55,-33.15,19.74,3844.746,17.26,469.62,219.303,5502.32,-23.98,25.09,3785.219,14.932,588.66,375.995,5500.8,38.2,14.63,5614.488,1.49,416.455,4112.543,5213.06,191.431,1.268,6127.69,1.19,1241.05,2888.731,5806.35,434.7,2.01,3437.59,0.701,3010.21,6003.326,8464.69,-170.431,1.41,4208.332,0.67,-4410.1,751.153,638.48,6.94,0.85,503.423,3.49,-271.744,1966.492,6381.66,-1303.724,3.245,6863.058,0.26,4999.92,56121.999,15714.16,-4642.82,0.28,14591.719,0.025,-1666.68,249999.0,4999.98,1666.66,0.02,6249.975,0.007,3048.779,1570583.73,10365.853,731.707,0.007,10994.086,0.153,-4937.5,52.5,26.25,36.25,0.5,8.016,60.0,3715.0,335.162,17596.0,2075.0,52.5,20109.714,18.2,1666.0,1425.783,8554.7,-555.5,6.0,25949.257,0.015,-4437.501,1427466.833,3854.161,-1729.164,0.003,21412.002,0.007,3260.866,3661325.319,13913.036,-869.564,0.004,25629.278
2020-09-15,19.956,-486.33,118.027,4476.78,190.4,37.93,2355.309,7.167,-222.83,487.912,4727.87,216.92,9.69,3496.647,14.613,76.86,331.139,5371.08,-287.96,16.22,4838.831,15.141,33.7,255.904,5051.55,-33.15,19.74,3874.766,17.305,469.62,219.303,5502.32,-23.98,25.09,3794.94,14.979,588.66,375.995,5500.8,38.2,14.63,5632.122,1.63,416.455,4112.543,5213.06,191.431,1.268,6703.446,1.1,1241.05,2888.731,5806.35,434.7,2.01,3177.605,0.787,3010.21,6003.326,8464.69,-170.431,1.41,4722.217,0.685,-4410.1,751.153,638.48,6.94,0.85,514.54,3.62,-271.744,1966.492,6381.66,-1303.724,3.245,7118.701,0.26,4999.92,56121.999,15714.16,-4642.82,0.28,14591.719,0.025,-1666.68,249999.0,4999.98,1666.66,0.02,6249.975,0.007,3048.779,1570583.73,10365.853,731.707,0.007,10994.086,0.15,-4937.5,52.5,26.25,36.25,0.5,7.875,60.0,3715.0,335.162,17596.0,2075.0,52.5,20109.714,17.9,1666.0,1425.783,8554.7,-555.5,6.0,25521.52,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,23410.456,0.007,3260.866,3661325.319,13913.036,-869.564,0.004,25629.278
2020-09-16,19.647,-486.33,118.027,4476.78,190.4,37.93,2318.916,7.176,-222.83,487.912,4727.87,216.92,9.69,3501.392,14.567,76.86,331.139,5371.08,-287.96,16.22,4823.794,15.123,33.7,255.904,5051.55,-33.15,19.74,3870.105,17.358,469.62,219.303,5502.32,-23.98,25.09,3806.604,14.951,588.66,375.995,5500.8,38.2,14.63,5621.541,1.57,416.455,4112.543,5213.06,191.431,1.268,6456.693,1.08,1241.05,2888.731,5806.35,434.7,2.01,3119.83,0.81,3010.21,6003.326,8464.69,-170.431,1.41,4862.694,0.664,-4410.1,751.153,638.48,6.94,0.85,498.39,3.62,-271.744,1966.492,6381.66,-1303.724,3.245,7118.701,0.26,4999.92,56121.999,15714.16,-4642.82,0.28,14591.719,0.025,-1666.68,249999.0,4999.98,1666.66,0.02,6249.975,0.007,3048.779,1570583.73,10365.853,731.707,0.007,10994.086,0.15,-4937.5,52.5,26.25,36.25,0.5,7.875,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,17.5,1666.0,1425.783,8554.7,-555.5,6.0,24951.208,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,23410.456,0.007,3260.866,3661325.319,13913.036,-869.564,0.004,25629.278
2020-09-17,19.406,-486.33,118.027,4476.78,190.4,37.93,2290.484,7.205,-222.83,487.912,4727.87,216.92,9.69,3515.625,14.576,76.86,331.139,5371.08,-287.96,16.22,4826.802,14.896,33.7,255.904,5051.55,-33.15,19.74,3811.856,17.305,469.62,219.303,5502.32,-23.98,25.09,3794.94,14.961,588.66,375.995,5500.8,38.2,14.63,5625.068,1.61,416.455,4112.543,5213.06,191.431,1.268,6621.195,1.14,1241.05,2888.731,5806.35,434.7,2.01,3293.154,0.83,3010.21,6003.326,8464.69,-170.431,1.41,4982.161,0.656,-4410.1,751.153,638.48,6.94,0.85,493.132,3.66,-271.744,1966.492,6381.66,-1303.724,3.245,7197.361,0.245,4999.92,56121.999,15714.16,-4642.82,0.28,13749.89,0.025,-1666.68,249999.0,4999.98,1666.66,0.02,6249.975,0.007,3048.779,1570583.73,10365.853,731.707,0.007,10994.086,0.15,-4937.5,52.5,26.25,36.25,0.5,7.875,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,16.5,1666.0,1425.783,8554.7,-555.5,6.0,23525.424,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,23410.456,0.007,3260.866,3661325.319,13913.036,-869.564,0.004,25629.278
2020-09-18,19.011,-486.33,118.027,4476.78,190.4,37.93,2243.856,7.06,-222.83,487.912,4727.87,216.92,9.69,3444.459,14.567,76.86,331.139,5371.08,-287.96,16.22,4823.794,14.841,33.7,255.904,5051.55,-33.15,19.74,3797.876,17.322,469.62,219.303,5502.32,-23.98,25.09,3798.829,14.989,588.66,375.995,5500.8,38.2,14.63,5635.648,1.58,416.455,4112.543,5213.06,191.431,1.268,6497.819,1.1,1241.05,2888.731,5806.35,434.7,2.01,3177.605,0.882,3010.21,6003.326,8464.69,-170.431,1.41,5296.135,0.676,-4410.1,751.153,638.48,6.94,0.85,507.479,3.4,-271.744,1966.492,6381.66,-1303.724,3.245,6686.073,0.24,4999.92,56121.999,15714.16,-4642.82,0.28,13480.504,0.027,-1666.68,249999.0,4999.98,1666.66,0.02,6762.473,0.007,3048.779,1570583.73,10365.853,731.707,0.007,10994.086,0.15,-4937.5,52.5,26.25,36.25,0.5,7.875,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,15.85,1666.0,1425.783,8554.7,-555.5,6.0,22598.666,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,23410.456,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,17208.229
2020-09-21,17.961,-486.33,118.027,4476.78,190.4,37.93,2119.892,6.826,-222.83,487.912,4727.87,216.92,9.69,3330.592,14.44,76.86,331.139,5371.08,-287.96,16.22,4781.691,14.613,33.7,255.904,5051.55,-33.15,19.74,3739.626,17.003,469.62,219.303,5502.32,-23.98,25.09,3728.839,14.426,588.66,375.995,5500.8,38.2,14.63,5424.046,1.79,416.455,4112.543,5213.06,191.431,1.268,7361.452,1.1,1241.05,2888.731,5806.35,434.7,2.01,3177.605,0.83,3010.21,6003.326,8464.69,-170.431,1.41,4983.361,0.64,-4410.1,751.153,638.48,6.94,0.85,480.738,3.37,-271.744,1966.492,6381.66,-1303.724,3.245,6627.078,0.262,4999.92,56121.999,15714.16,-4642.82,0.28,14732.024,0.027,-1666.68,249999.0,4999.98,1666.66,0.02,6762.473,0.007,3048.779,1570583.73,10365.853,731.707,0.007,10994.086,0.15,-4937.5,52.5,26.25,36.25,0.5,7.875,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,17.2,1666.0,1425.783,8554.7,-555.5,6.0,24523.474,0.017,-4437.501,1427466.833,3854.161,-1729.164,0.003,24266.937,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,17208.229
2020-09-22,17.682,-486.33,118.027,4476.78,190.4,37.93,2086.911,6.379,-222.83,487.912,4727.87,216.92,9.69,3112.348,14.44,76.86,331.139,5371.08,-287.96,16.22,4781.691,14.759,33.7,255.904,5051.55,-33.15,19.74,3776.906,17.154,469.62,219.303,5502.32,-23.98,25.09,3761.889,14.473,588.66,375.995,5500.8,38.2,14.63,5441.68,1.91,416.455,4112.543,5213.06,191.431,1.268,7854.958,1.1,1241.05,2888.731,5806.35,434.7,2.01,3177.605,0.88,3010.21,6003.326,8464.69,-170.431,1.41,5282.327,0.622,-4410.1,751.153,638.48,6.94,0.85,467.142,3.13,-271.744,1966.492,6381.66,-1303.724,3.245,6155.121,0.29,4999.92,56121.999,15714.16,-4642.82,0.28,16275.379,0.024,-1666.68,249999.0,4999.98,1666.66,0.02,6024.976,0.009,3048.779,1570583.73,10365.853,731.707,0.007,14135.253,0.166,-4937.5,52.5,26.25,36.25,0.5,8.715,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,17.4,1666.0,1425.783,8554.7,-555.5,6.0,24808.629,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,22839.47,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,20137.289
2020-09-23,17.749,-486.33,118.027,4476.78,190.4,37.93,2094.872,6.272,-222.83,487.912,4727.87,216.92,9.69,3060.159,14.277,76.86,331.139,5371.08,-287.96,16.22,4727.559,14.404,33.7,255.904,5051.55,-33.15,19.74,3686.036,16.897,469.62,219.303,5502.32,-23.98,25.09,3705.51,14.445,588.66,375.995,5500.8,38.2,14.63,5431.1,1.64,416.455,4112.543,5213.06,191.431,1.268,6744.571,1.09,1241.05,2888.731,5806.35,434.7,2.01,3148.717,0.844,3010.21,6003.326,8464.69,-170.431,1.41,5066.807,0.613,-4410.1,751.153,638.48,6.94,0.85,460.382,3.01,-271.744,1966.492,6381.66,-1303.724,3.245,5919.141,0.268,4999.92,56121.999,15714.16,-4642.82,0.28,15012.636,0.024,-1666.68,249999.0,4999.98,1666.66,0.02,6024.976,0.009,3048.779,1570583.73,10365.853,731.707,0.007,14135.253,0.166,-4937.5,52.5,26.25,36.25,0.5,8.715,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,16.05,1666.0,1425.783,8554.7,-555.5,6.0,22883.821,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,22839.47,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,20137.289
2020-09-24,17.72,-486.33,118.027,4476.78,190.4,37.93,2091.46,6.369,-222.83,487.912,4727.87,216.92,9.69,3107.604,14.222,76.86,331.139,5371.08,-287.96,16.22,4709.515,14.185,33.7,255.904,5051.55,-33.15,19.74,3630.117,17.074,469.62,219.303,5502.32,-23.98,25.09,3744.392,14.463,588.66,375.995,5500.8,38.2,14.63,5438.154,1.55,416.455,4112.543,5213.06,191.431,1.268,6374.442,1.04,1241.05,2888.731,5806.35,434.7,2.01,3004.281,0.825,3010.21,6003.326,8464.69,-170.431,1.41,4954.545,0.612,-4410.1,751.153,638.48,6.94,0.85,459.706,3.09,-271.744,1966.492,6381.66,-1303.724,3.245,6076.461,0.25,4999.92,56121.999,15714.16,-4642.82,0.28,14030.5,0.024,-1666.68,249999.0,4999.98,1666.66,0.02,6024.976,0.009,3048.779,1570583.73,10365.853,731.707,0.007,14135.253,0.166,-4937.5,52.5,26.25,36.25,0.5,8.715,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,16.9,1666.0,1425.783,8554.7,-555.5,6.0,24095.737,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,22839.47,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,20137.289
2020-09-25,17.45,-486.33,118.027,4476.78,190.4,37.93,2059.616,6.321,-222.83,487.912,4727.87,216.92,9.69,3083.882,14.186,76.86,331.139,5371.08,-287.96,16.22,4697.485,14.204,33.7,255.904,5051.55,-33.15,19.74,3634.777,17.172,469.62,219.303,5502.32,-23.98,25.09,3765.779,14.482,588.66,375.995,5500.8,38.2,14.63,5445.206,1.6,416.455,4112.543,5213.06,191.431,1.268,6580.069,1.104,1241.05,2888.731,5806.35,434.7,2.01,3188.582,0.821,3010.21,6003.326,8464.69,-170.431,1.41,4928.731,0.655,-4410.1,751.153,638.48,6.94,0.85,492.005,3.12,-271.744,1966.492,6381.66,-1303.724,3.245,6135.455,0.27,4999.92,56121.999,15714.16,-4642.82,0.28,15150.134,0.024,-1666.68,249999.0,4999.98,1666.66,0.02,6024.976,0.009,3048.779,1570583.73,10365.853,731.707,0.007,14135.253,0.166,-4937.5,52.5,26.25,36.25,0.5,8.715,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,16.82,1666.0,1425.783,8554.7,-555.5,6.0,23981.675,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,22839.47,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,20137.289
2020-09-28,19.233,-486.33,118.027,4476.78,190.4,37.93,2270.013,6.262,-222.83,487.912,4727.87,216.92,9.69,3055.415,14.249,76.86,331.139,5371.08,-287.96,16.22,4718.536,14.449,33.7,255.904,5051.55,-33.15,19.74,3697.687,17.384,469.62,219.303,5502.32,-23.98,25.09,3812.437,14.557,588.66,375.995,5500.8,38.2,14.63,5473.42,1.56,416.455,4112.543,5213.06,191.431,1.268,6415.567,1.08,1241.05,2888.731,5806.35,434.7,2.01,3119.83,0.837,3010.21,6003.326,8464.69,-170.431,1.41,5024.784,0.78,-4410.1,751.153,638.48,6.94,0.85,586.2,2.98,-271.744,1966.492,6381.66,-1303.724,3.245,5860.147,0.265,4999.92,56121.999,15714.16,-4642.82,0.28,14872.329,0.024,-1666.68,249999.0,4999.98,1666.66,0.02,6024.976,0.009,3048.779,1570583.73,10365.853,731.707,0.007,14135.253,0.166,-4937.5,52.5,26.25,36.25,0.5,8.715,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,16.64,1666.0,1425.783,8554.7,-555.5,6.0,23725.033,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,22839.47,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,20137.289
2020-09-29,18.693,-486.33,118.027,4476.78,190.4,37.93,2206.325,6.048,-222.83,487.912,4727.87,216.92,9.69,2951.038,14.304,76.86,331.139,5371.08,-287.96,16.22,4736.581,14.377,33.7,255.904,5051.55,-33.15,19.74,3679.046,17.544,469.62,219.303,5502.32,-23.98,25.09,3847.431,14.604,588.66,375.995,5500.8,38.2,14.63,5491.054,1.55,416.455,4112.543,5213.06,191.431,1.268,6374.442,1.14,1241.05,2888.731,5806.35,434.7,2.01,3293.154,0.83,3010.21,6003.326,8464.69,-170.431,1.41,4982.161,1.04,-4410.1,751.153,638.48,6.94,0.85,781.199,2.98,-271.744,1966.492,6381.66,-1303.724,3.245,5860.147,0.265,4999.92,56121.999,15714.16,-4642.82,0.28,14872.329,0.023,-1666.68,249999.0,4999.98,1666.66,0.02,5774.977,0.009,3048.779,1570583.73,10365.853,731.707,0.007,14135.253,0.166,-4937.5,52.5,26.25,36.25,0.5,8.715,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,15.7,1666.0,1425.783,8554.7,-555.5,6.0,22384.798,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,22839.47,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,20137.289
2020-09-30,18.867,-486.33,118.027,4476.78,190.4,37.93,2226.797,6.282,-222.83,487.912,4727.87,216.92,9.69,3064.904,14.331,76.86,331.139,5371.08,-287.96,16.22,4745.603,14.586,33.7,255.904,5051.55,-33.15,19.74,3732.636,17.801,469.62,219.303,5502.32,-23.98,25.09,3903.811,14.688,588.66,375.995,5500.8,38.2,14.63,5522.795,1.54,416.455,4112.543,5213.06,191.431,1.268,6333.317,1.12,1241.05,2888.731,5806.35,434.7,2.01,3235.379,0.82,3010.21,6003.326,8464.69,-170.431,1.41,4923.328,0.937,-4410.1,751.153,638.48,6.94,0.85,703.83,3.19,-271.744,1966.492,6381.66,-1303.724,3.245,6273.11,0.25,4999.92,56121.999,15714.16,-4642.82,0.28,14030.5,0.03,-1666.68,249999.0,4999.98,1666.66,0.02,7499.97,0.009,3048.779,1570583.73,10365.853,731.707,0.007,14135.253,0.166,-4937.5,52.5,26.25,36.25,0.5,8.715,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,15.1,1666.0,1425.783,8554.7,-555.5,6.0,21529.328,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,22839.47,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,20137.289
2020-10-01,18.799,-486.33,118.027,4476.78,190.4,37.93,2218.836,6.223,-222.83,487.912,4727.87,216.92,9.69,3036.437,14.358,76.86,331.139,5371.08,-287.96,16.22,4754.625,14.741,33.7,255.904,5051.55,-33.15,19.74,3772.246,17.801,469.62,219.303,5502.32,-23.98,25.09,3903.811,14.679,588.66,375.995,5500.8,38.2,14.63,5519.267,1.43,416.455,4112.543,5213.06,191.431,1.268,5880.937,1.16,1241.05,2888.731,5806.35,434.7,2.01,3350.928,0.885,3010.21,6003.326,8464.69,-170.431,1.41,5309.942,0.909,-4410.1,751.153,638.48,6.94,0.85,682.573,3.15,-271.744,1966.492,6381.66,-1303.724,3.245,6194.45,0.245,4999.92,56121.999,15714.16,-4642.82,0.28,13749.89,0.036,-1666.68,249999.0,4999.98,1666.66,0.02,8874.965,0.007,3048.779,1570583.73,10365.853,731.707,0.007,10994.086,0.166,-4937.5,52.5,26.25,36.25,0.5,8.715,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,17.0,1666.0,1425.783,8554.7,-555.5,6.0,24238.316,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,22839.47,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,20137.289
2020-10-02,19.146,-486.33,118.027,4476.78,190.4,37.93,2259.778,6.282,-222.83,487.912,4727.87,216.92,9.69,3064.904,14.304,76.86,331.139,5371.08,-287.96,16.22,4736.581,14.714,33.7,255.904,5051.55,-33.15,19.74,3765.256,17.863,469.62,219.303,5502.32,-23.98,25.09,3917.419,14.698,588.66,375.995,5500.8,38.2,14.63,5526.321,1.37,416.455,4112.543,5213.06,191.431,1.268,5634.184,1.16,1241.05,2888.731,5806.35,434.7,2.01,3350.928,0.88,3010.21,6003.326,8464.69,-170.431,1.41,5282.927,0.99,-4410.1,751.153,638.48,6.94,0.85,743.641,3.16,-271.744,1966.492,6381.66,-1303.724,3.245,6214.115,0.24,4999.92,56121.999,15714.16,-4642.82,0.28,13469.28,0.036,-1666.68,249999.0,4999.98,1666.66,0.02,8874.965,0.009,3048.779,1570583.73,10365.853,731.707,0.007,13664.079,0.166,-4937.5,52.5,26.25,36.25,0.5,8.715,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,16.7,1666.0,1425.783,8554.7,-555.5,6.0,23810.582,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,22839.47,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,20137.289
2020-10-05,19.233,-486.33,118.027,4476.78,190.4,37.93,2270.013,6.272,-222.83,487.912,4727.87,216.92,9.69,3060.159,14.404,76.86,331.139,5371.08,-287.96,16.22,4769.661,14.805,33.7,255.904,5051.55,-33.15,19.74,3788.556,17.907,469.62,219.303,5502.32,-23.98,25.09,3927.14,14.773,588.66,375.995,5500.8,38.2,14.63,5554.534,1.25,416.455,4112.543,5213.06,191.431,1.268,5140.679,1.25,1241.05,2888.731,5806.35,434.7,2.01,3610.914,0.889,3010.21,6003.326,8464.69,-170.431,1.41,5336.957,0.935,-4410.1,751.153,638.48,6.94,0.85,702.103,3.24,-271.744,1966.492,6381.66,-1303.724,3.245,6371.435,0.24,4999.92,56121.999,15714.16,-4642.82,0.28,13469.28,0.03,-1666.68,249999.0,4999.98,1666.66,0.02,7499.97,0.009,3048.779,1570583.73,10365.853,731.707,0.007,13664.079,0.166,-4937.5,52.5,26.25,36.25,0.5,8.715,88.0,3715.0,335.162,17596.0,2075.0,52.5,29494.248,17.0,1666.0,1425.783,8554.7,-555.5,6.0,24238.316,0.02,-4437.501,1427466.833,3854.161,-1729.164,0.003,28263.843,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,17574.362
2020-10-06,19.262,-486.33,118.027,4476.78,190.4,37.93,2273.425,6.136,-222.83,487.912,4727.87,216.92,9.69,2993.737,14.549,76.86,331.139,5371.08,-287.96,16.22,4817.78,14.832,33.7,255.904,5051.55,-33.15,19.74,3795.546,17.801,469.62,219.303,5502.32,-23.98,25.09,3903.811,14.773,588.66,375.995,5500.8,38.2,14.63,5554.534,1.24,416.455,4112.543,5213.06,191.431,1.268,5099.554,1.57,1241.05,2888.731,5806.35,434.7,2.01,4535.308,0.938,3010.21,6003.326,8464.69,-170.431,1.41,5631.12,0.887,-4410.1,751.153,638.48,6.94,0.85,666.273,3.28,-271.744,1966.492,6381.66,-1303.724,3.245,6450.094,0.255,4999.92,56121.999,15714.16,-4642.82,0.28,14311.11,0.03,-1666.68,249999.0,4999.98,1666.66,0.02,7499.97,0.009,3048.779,1570583.73,10365.853,731.707,0.007,13664.079,0.138,-4937.5,52.5,26.25,36.25,0.5,7.232,150.0,3715.0,335.162,17596.0,2075.0,52.5,50274.286,14.45,1666.0,1425.783,8554.7,-555.5,6.0,20602.568,0.02,-4437.501,1427466.833,3854.161,-1729.164,0.003,28263.843,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,17574.362
2020-10-07,19.628,-486.33,118.027,4476.78,190.4,37.93,2316.642,6.126,-222.83,487.912,4727.87,216.92,9.69,2988.993,14.567,76.86,331.139,5371.08,-287.96,16.22,4823.794,14.859,33.7,255.904,5051.55,-33.15,19.74,3802.536,17.739,469.62,219.303,5502.32,-23.98,25.09,3890.202,14.754,588.66,375.995,5500.8,38.2,14.63,5547.481,1.22,416.455,4112.543,5213.06,191.431,1.268,5017.303,1.32,1241.05,2888.731,5806.35,434.7,2.01,3813.126,0.915,3010.21,6003.326,8464.69,-170.431,1.41,5493.044,0.94,-4410.1,751.153,638.48,6.94,0.85,706.384,3.25,-271.744,1966.492,6381.66,-1303.724,3.245,6391.099,0.245,4999.92,56121.999,15714.16,-4642.82,0.28,13749.89,0.043,-1666.68,249999.0,4999.98,1666.66,0.02,10749.957,0.007,3048.779,1570583.73,10365.853,731.707,0.007,11700.849,0.138,-4937.5,52.5,26.25,36.25,0.5,7.232,60.005,3715.0,335.162,17596.0,2075.0,52.5,20111.39,15.1,1666.0,1425.783,8554.7,-555.5,6.0,21529.328,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,22839.47,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,17574.362
2020-10-08,19.58,-486.33,118.027,4476.78,190.4,37.93,2310.955,6.204,-222.83,487.912,4727.87,216.92,9.69,3026.949,14.631,76.86,331.139,5371.08,-287.96,16.22,4844.845,15.005,33.7,255.904,5051.55,-33.15,19.74,3839.815,17.748,469.62,219.303,5502.32,-23.98,25.09,3892.146,14.81,588.66,375.995,5500.8,38.2,14.63,5568.641,1.34,416.455,4112.543,5213.06,191.431,1.268,5510.808,1.21,1241.05,2888.731,5806.35,434.7,2.01,3495.365,0.889,3010.21,6003.326,8464.69,-170.431,1.41,5338.158,0.954,-4410.1,751.153,638.48,6.94,0.85,716.675,3.28,-271.744,1966.492,6381.66,-1303.724,3.245,6450.094,0.25,4999.92,56121.999,15714.16,-4642.82,0.28,14030.5,0.045,-1666.68,249999.0,4999.98,1666.66,0.02,11249.955,0.007,3048.779,1570583.73,10365.853,731.707,0.007,11700.849,0.138,-4937.5,52.5,26.25,36.25,0.5,7.232,61.0,3715.0,335.162,17596.0,2075.0,52.5,20444.876,14.9,1666.0,1425.783,8554.7,-555.5,6.0,21244.171,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,22839.47,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,17574.362
2020-10-09,19.397,-486.33,118.027,4476.78,190.4,37.93,2289.347,6.233,-222.83,487.912,4727.87,216.92,9.69,3041.182,14.667,76.86,331.139,5371.08,-287.96,16.22,4856.875,14.932,33.7,255.904,5051.55,-33.15,19.74,3821.176,17.474,469.62,219.303,5502.32,-23.98,25.09,3832.134,14.707,588.66,375.995,5500.8,38.2,14.63,5529.847,1.28,416.455,4112.543,5213.06,191.431,1.268,5264.055,1.29,1241.05,2888.731,5806.35,434.7,2.01,3726.463,0.91,3010.21,6003.326,8464.69,-170.431,1.41,5463.027,0.947,-4410.1,751.153,638.48,6.94,0.85,711.116,3.17,-271.744,1966.492,6381.66,-1303.724,3.245,6233.78,0.222,4999.92,56121.999,15714.16,-4642.82,0.28,12464.696,0.04,-1666.68,249999.0,4999.98,1666.66,0.02,10062.46,0.007,3048.779,1570583.73,10365.853,731.707,0.007,10994.086,0.138,-4937.5,52.5,26.25,36.25,0.5,7.232,61.0,3715.0,335.162,17596.0,2075.0,52.5,20444.876,13.8,1666.0,1425.783,8554.7,-555.5,6.0,19675.81,0.016,-4437.501,1427466.833,3854.161,-1729.164,0.003,22839.47,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,14645.302
