date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue
2021-10-27,49.39,-4995.62,42.017,5418.07,0.0,128.95,2075.21
2021-10-28,49.44,-4995.62,42.017,5418.07,0.0,128.95,2077.311
2021-10-29,48.07,-4995.62,42.017,5418.07,0.0,128.95,2019.748
2021-11-01,48.81,-4995.62,42.017,5418.07,0.0,128.95,2050.84
2021-11-02,48.16,-4995.62,42.017,5418.07,0.0,128.95,2023.529
2021-11-03,47.2,-4995.62,42.017,5418.07,0.0,128.95,1983.193
2021-11-04,46.78,-4995.62,42.017,5418.07,0.0,128.95,1965.546
2021-11-05,46.32,-4995.62,42.017,5418.07,0.0,128.95,1946.218
2021-11-08,47.0,-4995.62,42.017,5418.07,0.0,128.95,1974.79
2021-11-09,46.91,-4995.62,42.017,5418.07,0.0,128.95,1971.008
2021-11-10,46.71,-4995.62,42.017,5418.07,0.0,128.95,1962.605
2021-11-11,47.08,-4995.62,42.017,5418.07,0.0,128.95,1978.151
2021-11-12,47.5,-4995.62,42.017,5418.07,0.0,128.95,1995.798
2021-11-15,47.5,-4995.62,42.017,5418.07,0.0,128.95,1995.798
2021-11-16,48.21,-4995.62,42.017,5418.07,0.0,128.95,2025.63
2021-11-17,47.16,-4995.62,42.017,5418.07,0.0,128.95,1981.513
2021-11-18,47.0,-4995.62,42.017,5418.07,0.0,128.95,1974.79
2021-11-19,47.32,-4995.62,42.017,5418.07,0.0,128.95,1988.235
2021-11-22,47.48,-4995.62,42.017,5418.07,0.0,128.95,1994.958
2021-11-23,48.28,-4995.62,42.017,5418.07,0.0,128.95,2028.571
2021-11-24,48.29,-4995.62,42.017,5418.07,0.0,128.95,2028.992
2021-11-26,45.53,-4995.62,42.017,5418.07,0.0,128.95,1913.025
