date,HSBC_adj_close,HSBC_cashflow,HSBC_cml_units,HSBC_cml_cost,HSBC_gain_loss,HSBC_avg_price,HSBC_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,COOP_adj_close,COOP_cashflow,COOP_cml_units,COOP_cml_cost,COOP_gain_loss,COOP_avg_price,COOP_mktvalue,VRME_adj_close,VRME_cashflow,VRME_cml_units,VRME_cml_cost,VRME_gain_loss,VRME_avg_price,VRME_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,TMGI_adj_close,TMGI_cashflow,TMGI_cml_units,TMGI_cml_cost,TMGI_gain_loss,TMGI_avg_price,TMGI_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue,FNMA_adj_close,FNMA_cashflow,FNMA_cml_units,FNMA_cml_cost,FNMA_gain_loss,FNMA_avg_price,FNMA_mktvalue
2021-03-24,28.388,-4973.336,138.889,4973.336,0.0,35.808,3942.747,16.165,-4998.737,1250.0,4998.737,0.0,3.999,20205.672,33.81,-4994.76,454.545,4994.76,0.0,10.988,15368.182,4.15,-4993.625,500.0,4993.625,0.0,9.987,2075.0,1.85,-4998.96,5000.0,4998.96,0.0,1.0,9250.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.092,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.9,-4998.96,5000.0,4998.96,0.0,1.0,9500.0
2021-03-25,28.664,-4973.336,138.889,4973.336,0.0,35.808,3981.146,16.354,-4998.737,1250.0,4998.737,0.0,3.999,20442.626,34.41,-4994.76,454.545,4994.76,0.0,10.988,15640.909,4.24,-4993.625,500.0,4993.625,0.0,9.987,2120.0,1.86,-4998.96,5000.0,4998.96,0.0,1.0,9300.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.086,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.9,-4998.96,5000.0,4998.96,0.0,1.0,9500.0
2021-03-26,28.793,-4973.336,138.889,4973.336,0.0,35.808,3998.974,16.397,-4998.737,1250.0,4998.737,0.0,3.999,20496.48,34.77,-4994.76,454.545,4994.76,0.0,10.988,15804.546,4.1,-4993.625,500.0,4993.625,0.0,9.987,2050.0,1.86,-4998.96,5000.0,4998.96,0.0,1.0,9300.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.092,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333,1.9,-4998.96,5000.0,4998.96,0.0,1.0,9500.0
2021-03-29,28.615,-4973.336,138.889,4973.336,0.0,35.808,3974.289,16.242,-4998.737,1250.0,4998.737,0.0,3.999,20302.608,34.25,-4994.76,454.545,4994.76,0.0,10.988,15568.182,3.88,-4993.625,500.0,4993.625,0.0,9.987,1940.0,1.96,-4998.96,5000.0,4998.96,0.0,1.0,9800.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.099,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333,1.95,-4998.96,5000.0,4998.96,0.0,1.0,9750.0
2021-03-30,29.069,-4973.336,138.889,4973.336,0.0,35.808,4037.373,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,34.93,-4994.76,454.545,4994.76,0.0,10.988,15877.273,4.04,-4993.625,500.0,4993.625,0.0,9.987,2020.0,1.96,-4998.96,5000.0,4998.96,0.0,1.0,9800.0,0.002,-4973.8,131.579,4973.8,0.0,37.801,0.197,7.98,-4998.0,833.333,4998.0,0.0,5.998,6650.0,1.97,-4998.96,5000.0,4998.96,0.0,1.0,9850.0
2021-03-31,28.773,-4973.336,138.889,4973.336,0.0,35.808,3996.231,14.795,-4998.737,1250.0,4998.737,0.0,3.999,18493.145,34.76,-4994.76,454.545,4994.76,0.0,10.988,15799.999,4.12,-4993.625,500.0,4993.625,0.0,9.987,2060.0,2.05,-4998.96,5000.0,4998.96,0.0,1.0,10250.0,0.002,-4973.8,131.579,4973.8,0.0,37.801,0.25,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667,2.07,-4998.96,5000.0,4998.96,0.0,1.0,10350.0
2021-04-01,28.891,-4973.336,138.889,4973.336,0.0,35.808,4012.688,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,34.7,-4994.76,454.545,4994.76,0.0,10.988,15772.728,4.36,-4993.625,500.0,4993.625,0.0,9.987,2180.0,2.02,-4998.96,5000.0,4998.96,0.0,1.0,10100.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.171,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2021-04-05,29.099,-4973.336,138.889,4973.336,0.0,35.808,4041.487,14.993,-4998.737,1250.0,4998.737,0.0,3.999,18740.869,34.53,-4994.76,454.545,4994.76,0.0,10.988,15695.454,4.38,-4993.625,500.0,4993.625,0.0,9.987,2190.0,2.03,-4998.96,5000.0,4998.96,0.0,1.0,10150.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.132,6.66,-4998.0,833.333,4998.0,0.0,5.998,5550.0,2.08,-4998.96,5000.0,4998.96,0.0,1.0,10400.0
2021-04-06,28.98,-4973.336,138.889,4973.336,0.0,35.808,4025.031,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503,32.3,-4994.76,454.545,4994.76,0.0,10.988,14681.818,4.38,-4993.625,500.0,4993.625,0.0,9.987,2190.0,2.02,-4998.96,5000.0,4998.96,0.0,1.0,10100.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,7.11,-4998.0,833.333,4998.0,0.0,5.998,5925.0,2.1,-4998.96,5000.0,4998.96,0.0,1.0,10500.0
2021-04-07,29.365,-4973.336,138.889,4973.336,0.0,35.808,4078.515,14.527,-4998.737,1250.0,4998.737,0.0,3.999,18159.257,32.29,-4994.76,454.545,4994.76,0.0,10.988,14677.273,4.39,-4993.625,500.0,4993.625,0.0,9.987,2195.0,2.18,-4998.96,5000.0,4998.96,0.0,1.0,10900.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2021-04-08,29.908,-4973.336,138.889,4973.336,0.0,35.808,4153.941,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,32.61,-4994.76,454.545,4994.76,0.0,10.988,14822.728,4.36,-4993.625,500.0,4993.625,0.0,9.987,2180.0,2.39,-4998.96,5000.0,4998.96,0.0,1.0,11950.001,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,2.41,-4998.96,5000.0,4998.96,0.0,1.0,12050.0
2021-04-09,29.523,-4973.336,138.889,4973.336,0.0,35.808,4100.457,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,32.54,-4994.76,454.545,4994.76,0.0,10.988,14790.91,4.38,-4993.625,500.0,4993.625,0.0,9.987,2190.0,2.31,-4998.96,5000.0,4998.96,0.0,1.0,11550.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.158,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,2.33,-4998.96,5000.0,4998.96,0.0,1.0,11650.0
2021-04-12,29.365,-4973.336,138.889,4973.336,0.0,35.808,4078.515,14.433,-4998.737,1250.0,4998.737,0.0,3.999,18040.779,32.98,-4994.76,454.545,4994.76,0.0,10.988,14990.909,4.36,-4993.625,500.0,4993.625,0.0,9.987,2180.0,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.145,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0
2021-04-13,28.881,-4973.336,138.889,4973.336,0.0,35.808,4011.317,14.372,-4998.737,1250.0,4998.737,0.0,3.999,17965.385,32.69,-4994.76,454.545,4994.76,0.0,10.988,14859.09,4.4,-4993.625,500.0,4993.625,0.0,9.987,2200.0,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.145,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0
2021-04-14,29.109,-4973.336,138.889,4973.336,0.0,35.808,4042.859,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,32.66,-4994.76,454.545,4994.76,0.0,10.988,14845.454,4.26,-4993.625,500.0,4993.625,0.0,9.987,2130.0,2.2,-4998.96,5000.0,4998.96,0.0,1.0,11000.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.132,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0
2021-04-15,28.901,-4973.336,138.889,4973.336,0.0,35.808,4014.059,14.812,-4998.737,1250.0,4998.737,0.0,3.999,18514.687,33.09,-4994.76,454.545,4994.76,0.0,10.988,15040.909,4.22,-4993.625,500.0,4993.625,0.0,9.987,2110.0,2.27,-4998.96,5000.0,4998.96,0.0,1.0,11350.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.116,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0
2021-04-16,29.217,-4973.336,138.889,4973.336,0.0,35.808,4057.944,14.484,-4998.737,1250.0,4998.737,0.0,3.999,18105.402,33.06,-4994.76,454.545,4994.76,0.0,10.988,15027.273,4.2,-4993.625,500.0,4993.625,0.0,9.987,2100.0,2.36,-4998.96,5000.0,4998.96,0.0,1.0,11799.999,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,2.39,-4998.96,5000.0,4998.96,0.0,1.0,11950.001
2021-04-19,29.395,-4973.336,138.889,4973.336,0.0,35.808,4082.629,14.441,-4998.737,1250.0,4998.737,0.0,3.999,18051.55,32.74,-4994.76,454.545,4994.76,0.0,10.988,14881.819,4.0,-4993.625,500.0,4993.625,0.0,9.987,2000.0,2.37,-4998.96,5000.0,4998.96,0.0,1.0,11849.999,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,2.37,-4998.96,5000.0,4998.96,0.0,1.0,11849.999
2021-04-20,28.694,-4973.336,138.889,4973.336,0.0,35.808,3985.26,14.2,-4998.737,1250.0,4998.737,0.0,3.999,17749.972,32.02,-4994.76,454.545,4994.76,0.0,10.988,14554.546,4.03,-4993.625,500.0,4993.625,0.0,9.987,2015.0,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.112,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,2.29,-4998.96,5000.0,4998.96,0.0,1.0,11450.0
2021-04-21,28.822,-4973.336,138.889,4973.336,0.0,35.808,4003.088,14.493,-4998.737,1250.0,4998.737,0.0,3.999,18116.174,31.36,-4994.76,454.545,4994.76,0.0,10.988,14254.546,4.17,-4993.625,500.0,4993.625,0.0,9.987,2085.0,2.37,-4998.96,5000.0,4998.96,0.0,1.0,11849.999,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.099,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,2.41,-4998.96,5000.0,4998.96,0.0,1.0,12050.0
2021-04-22,28.259,-4973.336,138.889,4973.336,0.0,35.808,3924.919,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503,31.78,-4994.76,454.545,4994.76,0.0,10.988,14445.455,4.17,-4993.625,500.0,4993.625,0.0,9.987,2085.0,2.4,-4998.96,5000.0,4998.96,0.0,1.0,12000.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.145,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,2.42,-4998.96,5000.0,4998.96,0.0,1.0,12100.0
2021-04-23,28.664,-4973.336,138.889,4973.336,0.0,35.808,3981.146,14.57,-4998.737,1250.0,4998.737,0.0,3.999,18213.109,32.78,-4994.76,454.545,4994.76,0.0,10.988,14899.999,4.14,-4993.625,500.0,4993.625,0.0,9.987,2070.0,2.44,-4998.96,5000.0,4998.96,0.0,1.0,12200.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.145,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333,2.43,-4998.96,5000.0,4998.96,0.0,1.0,12150.0
2021-04-26,28.96,-4973.336,138.889,4973.336,0.0,35.808,4022.288,15.07,-4998.737,1250.0,4998.737,0.0,3.999,18837.805,33.09,-4994.76,454.545,4994.76,0.0,10.988,15040.909,4.2,-4993.625,500.0,4993.625,0.0,9.987,2100.0,2.43,-4998.96,5000.0,4998.96,0.0,1.0,12150.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.132,7.01,-4998.0,833.333,4998.0,0.0,5.998,5841.667,2.44,-4998.96,5000.0,4998.96,0.0,1.0,12200.0
2021-04-27,30.333,-4973.336,138.889,4973.336,0.0,35.808,4212.911,15.01,-4998.737,1250.0,4998.737,0.0,3.999,18762.411,33.48,-4994.76,454.545,4994.76,0.0,10.988,15218.182,4.22,-4993.625,500.0,4993.625,0.0,9.987,2110.0,2.4,-4998.96,5000.0,4998.96,0.0,1.0,12000.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,7.1,-4998.0,833.333,4998.0,0.0,5.998,5916.667,2.4,-4998.96,5000.0,4998.96,0.0,1.0,12000.0
2021-04-28,30.442,-4973.336,138.889,4973.336,0.0,35.808,4227.996,15.372,-4998.737,1250.0,4998.737,0.0,3.999,19214.777,33.53,-4994.76,454.545,4994.76,0.0,10.988,15240.909,4.37,-4993.625,500.0,4993.625,0.0,9.987,2185.0,2.4,-4998.96,5000.0,4998.96,0.0,1.0,12000.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,2.39,-4998.96,5000.0,4998.96,0.0,1.0,11950.001
2021-04-29,31.32,-4973.336,138.889,4973.336,0.0,35.808,4350.05,15.355,-4998.737,1250.0,4998.737,0.0,3.999,19193.234,34.65,-4994.76,454.545,4994.76,0.0,10.988,15750.001,4.27,-4993.625,500.0,4993.625,0.0,9.987,2135.0,2.4,-4998.96,5000.0,4998.96,0.0,1.0,12000.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.38,-4998.96,5000.0,4998.96,0.0,1.0,11900.001
2021-04-30,30.827,-4973.336,138.889,4973.336,0.0,35.808,4281.48,14.717,-4998.737,1250.0,4998.737,0.0,3.999,18396.209,34.48,-4994.76,454.545,4994.76,0.0,10.988,15672.727,4.17,-4993.625,500.0,4993.625,0.0,9.987,2085.0,2.39,-4998.96,5000.0,4998.96,0.0,1.0,11950.001,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.38,-4998.96,5000.0,4998.96,0.0,1.0,11900.001
2021-05-03,30.264,-4973.336,138.889,4973.336,0.0,35.808,4203.311,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,33.65,-4994.76,454.545,4994.76,0.0,10.988,15295.455,4.01,-4993.625,500.0,4993.625,0.0,9.987,2005.0,2.38,-4998.96,5000.0,4998.96,0.0,1.0,11900.001,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.37,-4998.96,5000.0,4998.96,0.0,1.0,11849.999
2021-05-04,30.323,-4973.336,138.889,4973.336,0.0,35.808,4211.539,14.622,-4998.737,1250.0,4998.737,0.0,3.999,18277.732,33.57,-4994.76,454.545,4994.76,0.0,10.988,15259.091,4.03,-4993.625,500.0,4993.625,0.0,9.987,2015.0,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0
2021-05-05,31.113,-4973.336,138.889,4973.336,0.0,35.808,4321.251,14.355,-4998.737,1250.0,4998.737,0.0,3.999,17943.844,33.88,-4994.76,454.545,4994.76,0.0,10.988,15400.0,3.98,-4993.625,500.0,4993.625,0.0,9.987,1990.0,2.24,-4998.96,5000.0,4998.96,0.0,1.0,11200.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0
2021-05-06,31.222,-4973.336,138.889,4973.336,0.0,35.808,4336.336,14.691,-4998.737,1250.0,4998.737,0.0,3.999,18363.897,32.73,-4994.76,454.545,4994.76,0.0,10.988,14877.273,4.04,-4993.625,500.0,4993.625,0.0,9.987,2020.0,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.105,7.57,-4998.0,833.333,4998.0,0.0,5.998,6308.333,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001
2021-05-07,31.202,-4973.336,138.889,4973.336,0.0,35.808,4333.593,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128,33.34,-4994.76,454.545,4994.76,0.0,10.988,15154.546,4.09,-4993.625,500.0,4993.625,0.0,9.987,2045.0,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.132,7.93,-4998.0,833.333,4998.0,0.0,5.998,6608.333,2.11,-4998.96,5000.0,4998.96,0.0,1.0,10549.999
2021-05-10,31.409,-4973.336,138.889,4973.336,0.0,35.808,4362.392,14.639,-4998.737,1250.0,4998.737,0.0,3.999,18299.273,33.25,-4994.76,454.545,4994.76,0.0,10.988,15113.636,3.86,-4993.625,500.0,4993.625,0.0,9.987,1930.0,2.16,-4998.96,5000.0,4998.96,0.0,1.0,10800.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,8.22,-4998.0,833.333,4998.0,0.0,5.998,6850.0,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0
2021-05-11,30.787,-4973.336,138.889,4973.336,0.0,35.808,4275.995,15.096,-4998.737,1250.0,4998.737,0.0,3.999,18870.116,33.06,-4994.76,454.545,4994.76,0.0,10.988,15027.273,3.99,-4993.625,500.0,4993.625,0.0,9.987,1995.0,2.08,-4998.96,5000.0,4998.96,0.0,1.0,10400.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.105,8.47,-4998.0,833.333,4998.0,0.0,5.998,7058.334,2.01,-4998.96,5000.0,4998.96,0.0,1.0,10050.0
2021-05-12,30.422,-4973.336,138.889,4973.336,0.0,35.808,4225.254,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586,31.88,-4994.76,454.545,4994.76,0.0,10.988,14490.909,3.36,-4993.625,500.0,4993.625,0.0,9.987,1680.0,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.118,8.75,-4998.0,833.333,4998.0,0.0,5.998,7291.667,2.08,-4998.96,5000.0,4998.96,0.0,1.0,10400.0
2021-05-13,30.767,-4973.336,138.889,4973.336,0.0,35.808,4273.252,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,32.9,-4994.76,454.545,4994.76,0.0,10.988,14954.546,3.27,-4993.625,500.0,4993.625,0.0,9.987,1635.0,2.08,-4998.96,5000.0,4998.96,0.0,1.0,10400.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.092,8.89,-4998.0,833.333,4998.0,0.0,5.998,7408.334,2.06,-4998.96,5000.0,4998.96,0.0,1.0,10300.0
2021-05-14,31.33,-4973.336,138.889,4973.336,0.0,35.808,4351.421,14.743,-4998.737,1250.0,4998.737,0.0,3.999,18428.522,33.68,-4994.76,454.545,4994.76,0.0,10.988,15309.091,3.28,-4993.625,500.0,4993.625,0.0,9.987,1640.0,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.092,8.51,-4998.0,833.333,4998.0,0.0,5.998,7091.667,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001
2021-05-17,31.004,-4973.336,138.889,4973.336,0.0,35.808,4306.165,14.898,-4998.737,1250.0,4998.737,0.0,3.999,18622.394,33.88,-4994.76,454.545,4994.76,0.0,10.988,15400.0,3.24,-4993.625,500.0,4993.625,0.0,9.987,1620.0,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.084,8.51,-4998.0,833.333,4998.0,0.0,5.998,7091.667,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001
2021-05-18,31.034,-4973.336,138.889,4973.336,0.0,35.808,4310.28,14.734,-4998.737,1250.0,4998.737,0.0,3.999,18417.751,33.4,-4994.76,454.545,4994.76,0.0,10.988,15181.819,3.22,-4993.625,500.0,4993.625,0.0,9.987,1610.0,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.092,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333,2.1,-4998.96,5000.0,4998.96,0.0,1.0,10500.0
2021-05-19,31.113,-4973.336,138.889,4973.336,0.0,35.808,4321.251,14.889,-4998.737,1250.0,4998.737,0.0,3.999,18611.623,33.33,-4994.76,454.545,4994.76,0.0,10.988,15150.001,3.22,-4993.625,500.0,4993.625,0.0,9.987,1610.0,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.079,8.87,-4998.0,833.333,4998.0,0.0,5.998,7391.667,2.07,-4998.96,5000.0,4998.96,0.0,1.0,10350.0
2021-05-20,31.093,-4973.336,138.889,4973.336,0.0,35.808,4318.508,15.131,-4998.737,1250.0,4998.737,0.0,3.999,18913.199,33.34,-4994.76,454.545,4994.76,0.0,10.988,15154.546,3.32,-4993.625,500.0,4993.625,0.0,9.987,1660.0,2.11,-4998.96,5000.0,4998.96,0.0,1.0,10549.999,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.086,8.84,-4998.0,833.333,4998.0,0.0,5.998,7366.667,2.05,-4998.96,5000.0,4998.96,0.0,1.0,10250.0
2021-05-21,31.034,-4973.336,138.889,4973.336,0.0,35.808,4310.28,15.208,-4998.737,1250.0,4998.737,0.0,3.999,19010.134,33.17,-4994.76,454.545,4994.76,0.0,10.988,15077.272,3.37,-4993.625,500.0,4993.625,0.0,9.987,1685.0,2.18,-4998.96,5000.0,4998.96,0.0,1.0,10900.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.092,8.57,-4998.0,833.333,4998.0,0.0,5.998,7141.666,2.14,-4998.96,5000.0,4998.96,0.0,1.0,10700.001
2021-05-24,31.172,-4973.336,138.889,4973.336,0.0,35.808,4329.479,14.777,-4998.737,1250.0,4998.737,0.0,3.999,18471.603,33.36,-4994.76,454.545,4994.76,0.0,10.988,15163.637,3.38,-4993.625,500.0,4993.625,0.0,9.987,1690.0,2.16,-4998.96,5000.0,4998.96,0.0,1.0,10800.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.086,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0,2.11,-4998.96,5000.0,4998.96,0.0,1.0,10549.999
2021-05-25,31.113,-4973.336,138.889,4973.336,0.0,35.808,4321.251,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,33.1,-4994.76,454.545,4994.76,0.0,10.988,15045.454,3.42,-4993.625,500.0,4993.625,0.0,9.987,1710.0,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.084,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0,2.07,-4998.96,5000.0,4998.96,0.0,1.0,10350.0
2021-05-26,31.133,-4973.336,138.889,4973.336,0.0,35.808,4323.994,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768,33.93,-4994.76,454.545,4994.76,0.0,10.988,15422.727,3.4,-4993.625,500.0,4993.625,0.0,9.987,1700.0,2.14,-4998.96,5000.0,4998.96,0.0,1.0,10700.001,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.079,8.66,-4998.0,833.333,4998.0,0.0,5.998,7216.667,2.1,-4998.96,5000.0,4998.96,0.0,1.0,10500.0
2021-05-27,31.557,-4973.336,138.889,4973.336,0.0,35.808,4382.963,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768,34.4,-4994.76,454.545,4994.76,0.0,10.988,15636.364,3.43,-4993.625,500.0,4993.625,0.0,9.987,1715.0,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.079,8.74,-4998.0,833.333,4998.0,0.0,5.998,7283.333,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0
2021-05-28,31.972,-4973.336,138.889,4973.336,0.0,35.808,4440.562,14.863,-4998.737,1250.0,4998.737,0.0,3.999,18579.31,34.59,-4994.76,454.545,4994.76,0.0,10.988,15722.727,3.47,-4993.625,500.0,4993.625,0.0,9.987,1735.0,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.079,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0
2021-06-01,31.251,-4973.336,138.889,4973.336,0.0,35.808,4340.45,14.829,-4998.737,1250.0,4998.737,0.0,3.999,18536.227,34.73,-4994.76,454.545,4994.76,0.0,10.988,15786.363,3.5,-4993.625,500.0,4993.625,0.0,9.987,1750.0,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.086,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666,2.24,-4998.96,5000.0,4998.96,0.0,1.0,11200.0
2021-06-02,31.656,-4973.336,138.889,4973.336,0.0,35.808,4396.678,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586,33.56,-4994.76,454.545,4994.76,0.0,10.988,15254.546,3.44,-4993.625,500.0,4993.625,0.0,9.987,1720.0,2.33,-4998.96,5000.0,4998.96,0.0,1.0,11650.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.092,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0
2021-06-03,31.143,-4973.336,138.889,4973.336,0.0,35.808,4325.365,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,33.45,-4994.76,454.545,4994.76,0.0,10.988,15204.546,3.43,-4993.625,500.0,4993.625,0.0,9.987,1715.0,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0,0.001,-4973.8,131.579,4973.8,0.0,37.801,0.079,8.89,-4998.0,833.333,4998.0,0.0,5.998,7408.334,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0
