date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,BTZ_adj_close,BTZ_cashflow,BTZ_cml_units,BTZ_cml_cost,BTZ_gain_loss,BTZ_avg_price,BTZ_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue,FNMA_adj_close,FNMA_cashflow,FNMA_cml_units,FNMA_cml_cost,FNMA_gain_loss,FNMA_avg_price,FNMA_mktvalue
2021-05-05,16.262,-4994.313,500.0,4994.313,0.0,9.989,8130.763,30.515,-4997.067,312.5,4997.067,0.0,15.991,9535.939,34.34,-4997.024,263.158,4997.024,0.0,18.989,9036.802,29.026,-4977.852,142.857,4977.852,0.0,34.845,4146.623,6.4,-4999.02,2500.0,4999.02,0.0,2.0,16000.0,5.326,-4998.036,1000.0,4998.036,0.0,4.998,5325.801,14.263,-4993.819,555.556,4993.819,0.0,8.989,7923.868,21.21,-4999.54,2500.0,4999.54,0.0,2.0,53024.998,14.355,-4998.737,1250.0,4998.737,0.0,3.999,17943.844,49.05,-4997.3,625.0,4997.3,0.0,7.996,30656.25,2.24,-4998.96,5000.0,4998.96,0.0,1.0,11200.0,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0
2021-05-06,16.61,-4994.313,500.0,4994.313,0.0,9.989,8305.243,30.183,-4997.067,312.5,4997.067,0.0,15.991,9432.055,33.674,-4997.024,263.158,4997.024,0.0,18.989,8861.689,29.972,-4977.852,142.857,4977.852,0.0,34.845,4281.762,6.37,-4999.02,2500.0,4999.02,0.0,2.0,15925.0,5.423,-4998.036,1000.0,4998.036,0.0,4.998,5423.343,14.34,-4993.819,555.556,4993.819,0.0,8.989,7966.642,19.86,-4999.54,2500.0,4999.54,0.0,2.0,49650.002,14.691,-4998.737,1250.0,4998.737,0.0,3.999,18363.897,47.79,-4997.3,625.0,4997.3,0.0,7.996,29868.751,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0,7.57,-4998.0,833.333,4998.0,0.0,5.998,6308.333,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001
2021-05-07,16.63,-4994.313,500.0,4994.313,0.0,9.989,8315.214,30.701,-4997.067,312.5,4997.067,0.0,15.991,9593.992,33.824,-4997.024,263.158,4997.024,0.0,18.989,8901.151,30.58,-4977.852,142.857,4977.852,0.0,34.845,4368.535,5.8,-4999.02,2500.0,4999.02,0.0,2.0,14500.0,5.579,-4998.036,1000.0,4998.036,0.0,4.998,5579.411,14.407,-4993.819,555.556,4993.819,0.0,8.989,8004.07,21.39,-4999.54,2500.0,4999.54,0.0,2.0,53474.998,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128,47.62,-4997.3,625.0,4997.3,0.0,7.996,29762.499,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,7.93,-4998.0,833.333,4998.0,0.0,5.998,6608.333,2.11,-4998.96,5000.0,4998.96,0.0,1.0,10549.999
2021-05-10,16.62,-4994.313,500.0,4994.313,0.0,9.989,8310.229,30.583,-4997.067,312.5,4997.067,0.0,15.991,9557.327,34.06,-4997.024,263.158,4997.024,0.0,18.989,8963.119,31.814,-4977.852,142.857,4977.852,0.0,34.845,4544.927,5.59,-4999.02,2500.0,4999.02,0.0,2.0,13975.0,5.823,-4998.036,1000.0,4998.036,0.0,4.998,5823.267,14.455,-4993.819,555.556,4993.819,0.0,8.989,8030.804,20.67,-4999.54,2500.0,4999.54,0.0,2.0,51675.0,14.639,-4998.737,1250.0,4998.737,0.0,3.999,18299.273,46.46,-4997.3,625.0,4997.3,0.0,7.996,29037.499,2.16,-4998.96,5000.0,4998.96,0.0,1.0,10800.0,8.22,-4998.0,833.333,4998.0,0.0,5.998,6850.0,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0
2021-05-11,16.521,-4994.313,500.0,4994.313,0.0,9.989,8260.377,29.977,-4997.067,312.5,4997.067,0.0,15.991,9367.891,33.408,-4997.024,263.158,4997.024,0.0,18.989,8791.48,30.749,-4977.852,142.857,4977.852,0.0,34.845,4392.717,5.63,-4999.02,2500.0,4999.02,0.0,2.0,14075.0,5.726,-4998.036,1000.0,4998.036,0.0,4.998,5725.725,14.359,-4993.819,555.556,4993.819,0.0,8.989,7977.337,21.44,-4999.54,2500.0,4999.54,0.0,2.0,53600.001,15.096,-4998.737,1250.0,4998.737,0.0,3.999,18870.116,45.74,-4997.3,625.0,4997.3,0.0,7.996,28587.501,2.08,-4998.96,5000.0,4998.96,0.0,1.0,10400.0,8.47,-4998.0,833.333,4998.0,0.0,5.998,7058.334,2.01,-4998.96,5000.0,4998.96,0.0,1.0,10050.0
2021-05-12,15.873,-4994.313,500.0,4994.313,0.0,9.989,7936.343,28.99,-4997.067,312.5,4997.067,0.0,15.991,9059.294,33.225,-4997.024,263.158,4997.024,0.0,18.989,8743.521,30.162,-4977.852,142.857,4977.852,0.0,34.845,4308.79,5.59,-4999.02,2500.0,4999.02,0.0,2.0,13975.0,5.657,-4998.036,1000.0,4998.036,0.0,4.998,5657.445,14.273,-4993.819,555.556,4993.819,0.0,8.989,7929.216,19.92,-4999.54,2500.0,4999.54,0.0,2.0,49800.0,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586,45.07,-4997.3,625.0,4997.3,0.0,7.996,28168.75,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001,8.75,-4998.0,833.333,4998.0,0.0,5.998,7291.667,2.08,-4998.96,5000.0,4998.96,0.0,1.0,10400.0
2021-05-13,16.112,-4994.313,500.0,4994.313,0.0,9.989,8055.986,29.41,-4997.067,312.5,4997.067,0.0,15.991,9190.677,33.446,-4997.024,263.158,4997.024,0.0,18.989,8801.576,30.142,-4977.852,142.857,4977.852,0.0,34.845,4305.944,5.5,-4999.02,2500.0,4999.02,0.0,2.0,13750.0,5.716,-4998.036,1000.0,4998.036,0.0,4.998,5715.97,14.354,-4993.819,555.556,4993.819,0.0,8.989,7974.384,20.61,-4999.54,2500.0,4999.54,0.0,2.0,51525.002,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,45.05,-4997.3,625.0,4997.3,0.0,7.996,28156.25,2.08,-4998.96,5000.0,4998.96,0.0,1.0,10400.0,8.89,-4998.0,833.333,4998.0,0.0,5.998,7408.334,2.06,-4998.96,5000.0,4998.96,0.0,1.0,10300.0
2021-05-14,16.491,-4994.313,500.0,4994.313,0.0,9.989,8245.422,30.183,-4997.067,312.5,4997.067,0.0,15.991,9432.055,33.695,-4997.024,263.158,4997.024,0.0,18.989,8867.203,31.685,-4977.852,142.857,4977.852,0.0,34.845,4526.434,5.62,-4999.02,2500.0,4999.02,0.0,2.0,14050.0,5.862,-4998.036,1000.0,4998.036,0.0,4.998,5862.284,14.344,-4993.819,555.556,4993.819,0.0,8.989,7969.006,22.33,-4999.54,2500.0,4999.54,0.0,2.0,55825.0,14.743,-4998.737,1250.0,4998.737,0.0,3.999,18428.522,46.03,-4997.3,625.0,4997.3,0.0,7.996,28768.749,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0,8.51,-4998.0,833.333,4998.0,0.0,5.998,7091.667,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001
2021-05-17,16.999,-4994.313,500.0,4994.313,0.0,9.989,8499.663,30.495,-4997.067,312.5,4997.067,0.0,15.991,9529.828,33.916,-4997.024,263.158,4997.024,0.0,18.989,8925.257,30.669,-4977.852,142.857,4977.852,0.0,34.845,4381.337,5.72,-4999.02,2500.0,4999.02,0.0,2.0,14299.999,5.706,-4998.036,1000.0,4998.036,0.0,4.998,5706.215,14.344,-4993.819,555.556,4993.819,0.0,8.989,7969.006,18.89,-4999.54,2500.0,4999.54,0.0,2.0,47224.998,14.898,-4998.737,1250.0,4998.737,0.0,3.999,18622.394,45.62,-4997.3,625.0,4997.3,0.0,7.996,28512.499,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,8.51,-4998.0,833.333,4998.0,0.0,5.998,7091.667,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001
2021-05-18,17.129,-4994.313,500.0,4994.313,0.0,9.989,8564.471,30.114,-4997.067,312.5,4997.067,0.0,15.991,9410.667,33.878,-4997.024,263.158,4997.024,0.0,18.989,8915.16,30.679,-4977.852,142.857,4977.852,0.0,34.845,4382.76,5.85,-4999.02,2500.0,4999.02,0.0,2.0,14625.0,5.745,-4998.036,1000.0,4998.036,0.0,4.998,5745.233,14.393,-4993.819,555.556,4993.819,0.0,8.989,7995.893,19.66,-4999.54,2500.0,4999.54,0.0,2.0,49150.0,14.734,-4998.737,1250.0,4998.737,0.0,3.999,18417.751,45.31,-4997.3,625.0,4997.3,0.0,7.996,28318.751,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333,2.1,-4998.96,5000.0,4998.96,0.0,1.0,10500.0
2021-05-19,17.189,-4994.313,500.0,4994.313,0.0,9.989,8594.381,29.997,-4997.067,312.5,4997.067,0.0,15.991,9374.002,33.993,-4997.024,263.158,4997.024,0.0,18.989,8945.45,30.341,-4977.852,142.857,4977.852,0.0,34.845,4334.394,6.03,-4999.02,2500.0,4999.02,0.0,2.0,15075.001,5.706,-4998.036,1000.0,4998.036,0.0,4.998,5706.215,14.431,-4993.819,555.556,4993.819,0.0,8.989,8017.402,19.8,-4999.54,2500.0,4999.54,0.0,2.0,49499.998,14.889,-4998.737,1250.0,4998.737,0.0,3.999,18611.623,45.35,-4997.3,625.0,4997.3,0.0,7.996,28343.749,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001,8.87,-4998.0,833.333,4998.0,0.0,5.998,7391.667,2.07,-4998.96,5000.0,4998.96,0.0,1.0,10350.0
2021-05-20,17.169,-4994.313,500.0,4994.313,0.0,9.989,8584.412,30.505,-4997.067,312.5,4997.067,0.0,15.991,9532.884,34.223,-4997.024,263.158,4997.024,0.0,18.989,9006.028,29.873,-4977.852,142.857,4977.852,0.0,34.845,4267.536,6.12,-4999.02,2500.0,4999.02,0.0,2.0,15300.0,5.667,-4998.036,1000.0,4998.036,0.0,4.998,5667.198,14.48,-4993.819,555.556,4993.819,0.0,8.989,8044.287,20.46,-4999.54,2500.0,4999.54,0.0,2.0,51149.998,15.131,-4998.737,1250.0,4998.737,0.0,3.999,18913.199,45.72,-4997.3,625.0,4997.3,0.0,7.996,28575.001,2.11,-4998.96,5000.0,4998.96,0.0,1.0,10549.999,8.84,-4998.0,833.333,4998.0,0.0,5.998,7366.667,2.05,-4998.96,5000.0,4998.96,0.0,1.0,10250.0
2021-05-21,17.588,-4994.313,500.0,4994.313,0.0,9.989,8793.787,30.3,-4997.067,312.5,4997.067,0.0,15.991,9468.72,34.453,-4997.024,263.158,4997.024,0.0,18.989,9066.607,29.355,-4977.852,142.857,4977.852,0.0,34.845,4193.566,6.33,-4999.02,2500.0,4999.02,0.0,2.0,15825.0,5.726,-4998.036,1000.0,4998.036,0.0,4.998,5725.725,14.557,-4993.819,555.556,4993.819,0.0,8.989,8087.305,20.78,-4999.54,2500.0,4999.54,0.0,2.0,51950.002,15.208,-4998.737,1250.0,4998.737,0.0,3.999,19010.134,45.86,-4997.3,625.0,4997.3,0.0,7.996,28662.5,2.18,-4998.96,5000.0,4998.96,0.0,1.0,10900.0,8.57,-4998.0,833.333,4998.0,0.0,5.998,7141.666,2.14,-4998.96,5000.0,4998.96,0.0,1.0,10700.001
2021-05-24,17.727,-4994.313,500.0,4994.313,0.0,9.989,8863.58,30.691,-4997.067,312.5,4997.067,0.0,15.991,9590.936,34.702,-4997.024,263.158,4997.024,0.0,18.989,9132.234,29.335,-4977.852,142.857,4977.852,0.0,34.845,4190.721,6.05,-4999.02,2500.0,4999.02,0.0,2.0,15125.0,5.628,-4998.036,1000.0,4998.036,0.0,4.998,5628.183,14.547,-4993.819,555.556,4993.819,0.0,8.989,8081.928,20.05,-4999.54,2500.0,4999.54,0.0,2.0,50124.998,14.777,-4998.737,1250.0,4998.737,0.0,3.999,18471.603,46.5,-4997.3,625.0,4997.3,0.0,7.996,29062.5,2.16,-4998.96,5000.0,4998.96,0.0,1.0,10800.0,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0,2.11,-4998.96,5000.0,4998.96,0.0,1.0,10549.999
2021-05-25,17.617,-4994.313,500.0,4994.313,0.0,9.989,8808.743,30.652,-4997.067,312.5,4997.067,0.0,15.991,9578.715,34.05,-4997.024,263.158,4997.024,0.0,18.989,8960.595,29.036,-4977.852,142.857,4977.852,0.0,34.845,4148.045,5.7,-4999.02,2500.0,4999.02,0.0,2.0,14250.0,5.579,-4998.036,1000.0,4998.036,0.0,4.998,5579.411,14.499,-4993.819,555.556,4993.819,0.0,8.989,8055.042,19.7,-4999.54,2500.0,4999.54,0.0,2.0,49250.002,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,46.37,-4997.3,625.0,4997.3,0.0,7.996,28981.249,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0,2.07,-4998.96,5000.0,4998.96,0.0,1.0,10350.0
2021-05-26,17.917,-4994.313,500.0,4994.313,0.0,9.989,8958.297,30.701,-4997.067,312.5,4997.067,0.0,15.991,9593.992,33.81,-4997.024,263.158,4997.024,0.0,18.989,8897.492,29.176,-4977.852,142.857,4977.852,0.0,34.845,4167.96,5.83,-4999.02,2500.0,4999.02,0.0,2.0,14575.0,5.56,-4998.036,1000.0,4998.036,0.0,4.998,5559.902,14.577,-4993.819,555.556,4993.819,0.0,8.989,8098.06,21.6,-4999.54,2500.0,4999.54,0.0,2.0,54000.001,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768,46.73,-4997.3,625.0,4997.3,0.0,7.996,29206.25,2.14,-4998.96,5000.0,4998.96,0.0,1.0,10700.001,8.66,-4998.0,833.333,4998.0,0.0,5.998,7216.667,2.1,-4998.96,5000.0,4998.96,0.0,1.0,10500.0
2021-05-27,18.116,-4994.313,500.0,4994.313,0.0,9.989,9058.0,30.192,-4997.067,312.5,4997.067,0.0,15.991,9435.11,33.494,-4997.024,263.158,4997.024,0.0,18.989,8814.196,29.873,-4977.852,142.857,4977.852,0.0,34.845,4267.536,5.85,-4999.02,2500.0,4999.02,0.0,2.0,14625.0,5.869,-4998.036,1000.0,4998.036,0.0,4.998,5868.514,14.557,-4993.819,555.556,4993.819,0.0,8.989,8087.305,23.59,-4999.54,2500.0,4999.54,0.0,2.0,58975.0,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768,47.25,-4997.3,625.0,4997.3,0.0,7.996,29531.25,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,8.74,-4998.0,833.333,4998.0,0.0,5.998,7283.333,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0
2021-05-28,17.956,-4994.313,500.0,4994.313,0.0,9.989,8978.238,30.437,-4997.067,312.5,4997.067,0.0,15.991,9511.496,33.609,-4997.024,263.158,4997.024,0.0,18.989,8844.486,29.893,-4977.852,142.857,4977.852,0.0,34.845,4270.382,6.06,-4999.02,2500.0,4999.02,0.0,2.0,15150.0,5.663,-4998.036,1000.0,4998.036,0.0,4.998,5662.773,14.606,-4993.819,555.556,4993.819,0.0,8.989,8114.192,21.51,-4999.54,2500.0,4999.54,0.0,2.0,53775.001,14.863,-4998.737,1250.0,4998.737,0.0,3.999,18579.31,50.82,-4997.3,625.0,4997.3,0.0,7.996,31762.5,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0
2021-06-01,17.897,-4994.313,500.0,4994.313,0.0,9.989,8948.327,30.965,-4997.067,312.5,4997.067,0.0,15.991,9676.488,34.127,-4997.024,263.158,4997.024,0.0,18.989,8980.788,30.639,-4977.852,142.857,4977.852,0.0,34.845,4377.07,6.19,-4999.02,2500.0,4999.02,0.0,2.0,15475.0,5.751,-4998.036,1000.0,4998.036,0.0,4.998,5750.948,14.547,-4993.819,555.556,4993.819,0.0,8.989,8081.928,21.89,-4999.54,2500.0,4999.54,0.0,2.0,54724.998,14.829,-4998.737,1250.0,4998.737,0.0,3.999,18536.227,52.7,-4997.3,625.0,4997.3,0.0,7.996,32937.5,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666,2.24,-4998.96,5000.0,4998.96,0.0,1.0,11200.0
2021-06-02,17.887,-4994.313,500.0,4994.313,0.0,9.989,8943.342,31.082,-4997.067,312.5,4997.067,0.0,15.991,9713.153,34.76,-4997.024,263.158,4997.024,0.0,18.989,9147.38,30.649,-4977.852,142.857,4977.852,0.0,34.845,4378.493,6.4,-4999.02,2500.0,4999.02,0.0,2.0,16000.0,5.771,-4998.036,1000.0,4998.036,0.0,4.998,5770.542,14.615,-4993.819,555.556,4993.819,0.0,8.989,8119.568,24.43,-4999.54,2500.0,4999.54,0.0,2.0,61075.001,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586,53.1,-4997.3,625.0,4997.3,0.0,7.996,33187.499,2.33,-4998.96,5000.0,4998.96,0.0,1.0,11650.0,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0
2021-06-03,17.797,-4994.313,500.0,4994.313,0.0,9.989,8898.476,31.033,-4997.067,312.5,4997.067,0.0,15.991,9697.875,35.24,-4997.024,263.158,4997.024,0.0,18.989,9273.585,31.227,-4977.852,142.857,4977.852,0.0,34.845,4460.998,6.33,-4999.02,2500.0,4999.02,0.0,2.0,15825.0,5.869,-4998.036,1000.0,4998.036,0.0,4.998,5868.514,14.654,-4993.819,555.556,4993.819,0.0,8.989,8141.077,24.24,-4999.54,2500.0,4999.54,0.0,2.0,60599.999,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,52.81,-4997.3,625.0,4997.3,0.0,7.996,33006.251,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0,8.89,-4998.0,833.333,4998.0,0.0,5.998,7408.334,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0
2021-06-04,17.877,-4994.313,500.0,4994.313,0.0,9.989,8938.356,31.082,-4997.067,312.5,4997.067,0.0,15.991,9713.153,34.961,-4997.024,263.158,4997.024,0.0,18.989,9200.386,31.058,-4977.852,142.857,4977.852,0.0,34.845,4436.816,6.38,-4999.02,2500.0,4999.02,0.0,2.0,15950.0,5.908,-4998.036,1000.0,4998.036,0.0,4.998,5907.702,14.76,-4993.819,555.556,4993.819,0.0,8.989,8200.226,24.72,-4999.54,2500.0,4999.54,0.0,2.0,61799.998,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,55.1,-4997.3,625.0,4997.3,0.0,7.996,34437.499,2.32,-4998.96,5000.0,4998.96,0.0,1.0,11600.0,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0
2021-06-07,17.867,-4994.313,500.0,4994.313,0.0,9.989,8933.372,31.571,-4997.067,312.5,4997.067,0.0,15.991,9865.924,35.345,-4997.024,263.158,4997.024,0.0,18.989,9301.349,30.57,-4977.852,142.857,4977.852,0.0,34.845,4367.112,6.15,-4999.02,2500.0,4999.02,0.0,2.0,15375.0,5.78,-4998.036,1000.0,4998.036,0.0,4.998,5780.34,14.76,-4993.819,555.556,4993.819,0.0,8.989,8200.226,23.88,-4999.54,2500.0,4999.54,0.0,2.0,59699.998,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,54.78,-4997.3,625.0,4997.3,0.0,7.996,34237.499,2.4,-4998.96,5000.0,4998.96,0.0,1.0,12000.0,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666,2.37,-4998.96,5000.0,4998.96,0.0,1.0,11849.999
2021-06-08,17.757,-4994.313,500.0,4994.313,0.0,9.989,8878.534,32.402,-4997.067,312.5,4997.067,0.0,15.991,10125.633,35.441,-4997.024,263.158,4997.024,0.0,18.989,9326.59,31.068,-4977.852,142.857,4977.852,0.0,34.845,4438.238,6.06,-4999.02,2500.0,4999.02,0.0,2.0,15150.0,5.79,-4998.036,1000.0,4998.036,0.0,4.998,5790.137,14.683,-4993.819,555.556,4993.819,0.0,8.989,8157.209,23.82,-4999.54,2500.0,4999.54,0.0,2.0,59549.999,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,54.84,-4997.3,625.0,4997.3,0.0,7.996,34275.0,2.38,-4998.96,5000.0,4998.96,0.0,1.0,11900.001,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333,2.36,-4998.96,5000.0,4998.96,0.0,1.0,11799.999
2021-06-09,17.378,-4994.313,500.0,4994.313,0.0,9.989,8689.099,31.923,-4997.067,312.5,4997.067,0.0,15.991,9975.919,35.758,-4997.024,263.158,4997.024,0.0,18.989,9409.886,31.147,-4977.852,142.857,4977.852,0.0,34.845,4449.618,6.23,-4999.02,2500.0,4999.02,0.0,2.0,15575.0,5.771,-4998.036,1000.0,4998.036,0.0,4.998,5770.542,14.76,-4993.819,555.556,4993.819,0.0,8.989,8200.226,21.08,-4999.54,2500.0,4999.54,0.0,2.0,52700.0,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128,56.35,-4997.3,625.0,4997.3,0.0,7.996,35218.749,2.38,-4998.96,5000.0,4998.96,0.0,1.0,11900.001,8.93,-4998.0,833.333,4998.0,0.0,5.998,7441.667,2.39,-4998.96,5000.0,4998.96,0.0,1.0,11950.001
2021-06-10,17.558,-4994.313,500.0,4994.313,0.0,9.989,8778.832,32.099,-4997.067,312.5,4997.067,0.0,15.991,10030.916,36.323,-4997.024,263.158,4997.024,0.0,18.989,9558.809,31.147,-4977.852,142.857,4977.852,0.0,34.845,4449.618,6.35,-4999.02,2500.0,4999.02,0.0,2.0,15875.0,5.771,-4998.036,1000.0,4998.036,0.0,4.998,5770.542,14.722,-4993.819,555.556,4993.819,0.0,8.989,8178.717,22.15,-4999.54,2500.0,4999.54,0.0,2.0,55374.999,14.708,-4998.737,1250.0,4998.737,0.0,3.999,18385.439,56.64,-4997.3,625.0,4997.3,0.0,7.996,35400.0,2.43,-4998.96,5000.0,4998.96,0.0,1.0,12150.0,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333,2.42,-4998.96,5000.0,4998.96,0.0,1.0,12100.0
2021-06-11,17.498,-4994.313,500.0,4994.313,0.0,9.989,8748.92,32.07,-4997.067,312.5,4997.067,0.0,15.991,10021.75,36.755,-4997.024,263.158,4997.024,0.0,18.989,9672.395,31.127,-4977.852,142.857,4977.852,0.0,34.845,4446.773,6.48,-4999.02,2500.0,4999.02,0.0,2.0,16200.0,5.79,-4998.036,1000.0,4998.036,0.0,4.998,5790.137,14.741,-4993.819,555.556,4993.819,0.0,8.989,8189.472,22.21,-4999.54,2500.0,4999.54,0.0,2.0,55524.998,14.614,-4998.737,1250.0,4998.737,0.0,3.999,18266.962,58.8,-4997.3,625.0,4997.3,0.0,7.996,36750.0,2.39,-4998.96,5000.0,4998.96,0.0,1.0,11950.001,8.98,-4998.0,833.333,4998.0,0.0,5.998,7483.333,2.4,-4998.96,5000.0,4998.96,0.0,1.0,12000.0
2021-06-14,17.498,-4994.313,500.0,4994.313,0.0,9.989,8748.92,32.089,-4997.067,312.5,4997.067,0.0,15.991,10027.86,36.611,-4997.024,263.158,4997.024,0.0,18.989,9634.532,31.287,-4977.852,142.857,4977.852,0.0,34.845,4469.533,6.48,-4999.02,2500.0,4999.02,0.0,2.0,16200.0,5.722,-4998.036,1000.0,4998.036,0.0,4.998,5721.557,14.764,-4993.819,555.556,4993.819,0.0,8.989,8202.394,21.35,-4999.54,2500.0,4999.54,0.0,2.0,53375.001,14.441,-4998.737,1250.0,4998.737,0.0,3.999,18051.55,59.48,-4997.3,625.0,4997.3,0.0,7.996,37175.0,2.35,-4998.96,5000.0,4998.96,0.0,1.0,11750.0,8.96,-4998.0,833.333,4998.0,0.0,5.998,7466.667,2.36,-4998.96,5000.0,4998.96,0.0,1.0,11799.999
2021-06-15,17.548,-4994.313,500.0,4994.313,0.0,9.989,8773.847,31.903,-4997.067,312.5,4997.067,0.0,15.991,9969.808,36.4,-4997.024,263.158,4997.024,0.0,18.989,9579.002,30.112,-4977.852,142.857,4977.852,0.0,34.845,4301.677,7.38,-4999.02,2500.0,4999.02,0.0,2.0,18450.0,5.731,-4998.036,1000.0,4998.036,0.0,4.998,5731.353,14.755,-4993.819,555.556,4993.819,0.0,8.989,8196.987,20.91,-4999.54,2500.0,4999.54,0.0,2.0,52275.0,14.019,-4998.737,1250.0,4998.737,0.0,3.999,17523.791,61.85,-4997.3,625.0,4997.3,0.0,7.996,38656.249,2.29,-4998.96,5000.0,4998.96,0.0,1.0,11450.0,8.96,-4998.0,833.333,4998.0,0.0,5.998,7466.667,2.29,-4998.96,5000.0,4998.96,0.0,1.0,11450.0
2021-06-16,17.328,-4994.313,500.0,4994.313,0.0,9.989,8664.173,31.913,-4997.067,312.5,4997.067,0.0,15.991,9972.863,36.515,-4997.024,263.158,4997.024,0.0,18.989,9609.292,30.122,-4977.852,142.857,4977.852,0.0,34.845,4303.099,6.93,-4999.02,2500.0,4999.02,0.0,2.0,17325.0,5.829,-4998.036,1000.0,4998.036,0.0,4.998,5829.325,14.735,-4993.819,555.556,4993.819,0.0,8.989,8186.173,21.41,-4999.54,2500.0,4999.54,0.0,2.0,53525.0,13.993,-4998.737,1250.0,4998.737,0.0,3.999,17491.478,61.36,-4997.3,625.0,4997.3,0.0,7.996,38350.0,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0,8.97,-4998.0,833.333,4998.0,0.0,5.998,7475.0,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0
