date,NVAX_adj_close,NVAX_cashflow,NVAX_cml_units,NVAX_cml_cost,NVAX_gain_loss,NVAX_avg_price,NVAX_mktvalue,KIRK_adj_close,KIRK_cashflow,KIRK_cml_units,KIRK_cml_cost,KIRK_gain_loss,KIRK_avg_price,KIRK_mktvalue,RIOT_adj_close,RIOT_cashflow,RIOT_cml_units,RIOT_cml_cost,RIOT_gain_loss,RIOT_avg_price,RIOT_mktvalue,BLNK_adj_close,BLNK_cashflow,BLNK_cml_units,BLNK_cml_cost,BLNK_gain_loss,BLNK_avg_price,BLNK_mktvalue,NIO_adj_close,NIO_cashflow,NIO_cml_units,NIO_cml_cost,NIO_gain_loss,NIO_avg_price,NIO_mktvalue,LUMO_adj_close,LUMO_cashflow,LUMO_cml_units,LUMO_cml_cost,LUMO_gain_loss,LUMO_avg_price,LUMO_mktvalue
2020-10-09,111.22,-4998.88,1666.667,4998.88,0.0,2.999,185366.669,10.82,-4999.68,5000.0,4999.68,0.0,1.0,54099.998,3.095,-4999.68,5000.0,4999.68,0.0,1.0,15475.0,9.76,-4999.68,5000.0,4999.68,0.0,1.0,48800.001,21.47,-4996.86,1250.0,4996.86,0.0,3.997,26837.499,14.03,-4999.28,2500.0,4999.28,0.0,2.0,35074.999
2020-10-12,110.22,-4998.88,1666.667,4998.88,0.0,2.999,183700.002,10.69,-4999.68,5000.0,4999.68,0.0,1.0,53449.998,3.5,-4999.68,5000.0,4999.68,0.0,1.0,17500.0,9.17,-4999.68,5000.0,4999.68,0.0,1.0,45850.0,21.85,-4996.86,1250.0,4996.86,0.0,3.997,27312.5,14.1,-4999.28,2500.0,4999.28,0.0,2.0,35250.001
2020-10-13,117.28,-4998.88,1666.667,4998.88,0.0,2.999,195466.665,11.8,-4999.68,5000.0,4999.68,0.0,1.0,59000.001,3.37,-4999.68,5000.0,4999.68,0.0,1.0,16849.999,9.25,-4999.68,5000.0,4999.68,0.0,1.0,46250.0,21.62,-4996.86,1250.0,4996.86,0.0,3.997,27025.001,14.24,-4999.28,2500.0,4999.28,0.0,2.0,35599.999
2020-10-14,111.76,-4998.88,1666.667,4998.88,0.0,2.999,186266.67,11.9,-4999.68,5000.0,4999.68,0.0,1.0,59499.998,3.28,-4999.68,5000.0,4999.68,0.0,1.0,16400.0,9.99,-4999.68,5000.0,4999.68,0.0,1.0,49949.999,26.5,-4996.86,1250.0,4996.86,0.0,3.997,33125.0,14.47,-4999.28,2500.0,4999.28,0.0,2.0,36175.001
2020-10-15,111.42,-4998.88,1666.667,4998.88,0.0,2.999,185699.997,12.43,-4999.68,5000.0,4999.68,0.0,1.0,62150.002,3.4,-4999.68,5000.0,4999.68,0.0,1.0,17000.0,9.35,-4999.68,5000.0,4999.68,0.0,1.0,46750.002,28.07,-4996.86,1250.0,4996.86,0.0,3.997,35087.5,14.35,-4999.28,2500.0,4999.28,0.0,2.0,35875.001
2020-10-16,107.04,-4998.88,1666.667,4998.88,0.0,2.999,178400.002,12.71,-4999.68,5000.0,4999.68,0.0,1.0,63550.0,3.11,-4999.68,5000.0,4999.68,0.0,1.0,15549.999,9.77,-4999.68,5000.0,4999.68,0.0,1.0,48850.002,28.48,-4996.86,1250.0,4996.86,0.0,3.997,35599.999,14.23,-4999.28,2500.0,4999.28,0.0,2.0,35574.999
2020-10-19,102.05,-4998.88,1666.667,4998.88,0.0,2.999,170083.338,11.51,-4999.68,5000.0,4999.68,0.0,1.0,57550.001,3.3,-4999.68,5000.0,4999.68,0.0,1.0,16500.0,9.22,-4999.68,5000.0,4999.68,0.0,1.0,46100.001,27.63,-4996.86,1250.0,4996.86,0.0,3.997,34537.499,13.9,-4999.28,2500.0,4999.28,0.0,2.0,34749.999
2020-10-20,98.36,-4998.88,1666.667,4998.88,0.0,2.999,163933.334,11.55,-4999.68,5000.0,4999.68,0.0,1.0,57750.001,3.54,-4999.68,5000.0,4999.68,0.0,1.0,17700.0,9.23,-4999.68,5000.0,4999.68,0.0,1.0,46149.998,27.96,-4996.86,1250.0,4996.86,0.0,3.997,34949.999,13.63,-4999.28,2500.0,4999.28,0.0,2.0,34075.0
2020-10-21,91.16,-4998.88,1666.667,4998.88,0.0,2.999,151933.339,10.52,-4999.68,5000.0,4999.68,0.0,1.0,52600.002,3.98,-4999.68,5000.0,4999.68,0.0,1.0,19900.0,8.57,-4999.68,5000.0,4999.68,0.0,1.0,42849.998,27.86,-4996.86,1250.0,4996.86,0.0,3.997,34825.001,13.76,-4999.28,2500.0,4999.28,0.0,2.0,34400.001
2020-10-22,93.59,-4998.88,1666.667,4998.88,0.0,2.999,155983.327,11.38,-4999.68,5000.0,4999.68,0.0,1.0,56900.001,4.055,-4999.68,5000.0,4999.68,0.0,1.0,20274.999,8.61,-4999.68,5000.0,4999.68,0.0,1.0,43049.998,27.38,-4996.86,1250.0,4996.86,0.0,3.997,34224.999,14.0,-4999.28,2500.0,4999.28,0.0,2.0,35000.0
2020-10-23,93.13,-4998.88,1666.667,4998.88,0.0,2.999,155216.662,11.8,-4999.68,5000.0,4999.68,0.0,1.0,59000.001,3.91,-4999.68,5000.0,4999.68,0.0,1.0,19550.0,8.6,-4999.68,5000.0,4999.68,0.0,1.0,43000.002,27.16,-4996.86,1250.0,4996.86,0.0,3.997,33950.0,14.4,-4999.28,2500.0,4999.28,0.0,2.0,35999.999
2020-10-26,87.38,-4998.88,1666.667,4998.88,0.0,2.999,145633.329,11.19,-4999.68,5000.0,4999.68,0.0,1.0,55949.998,3.85,-4999.68,5000.0,4999.68,0.0,1.0,19250.0,8.0,-4999.68,5000.0,4999.68,0.0,1.0,40000.0,26.01,-4996.86,1250.0,4996.86,0.0,3.997,32512.5,14.52,-4999.28,2500.0,4999.28,0.0,2.0,36300.001
2020-10-27,89.59,-4998.88,1666.667,4998.88,0.0,2.999,149316.661,10.88,-4999.68,5000.0,4999.68,0.0,1.0,54400.001,4.02,-4999.68,5000.0,4999.68,0.0,1.0,20100.0,8.04,-4999.68,5000.0,4999.68,0.0,1.0,40200.0,28.44,-4996.86,1250.0,4996.86,0.0,3.997,35550.001,14.52,-4999.28,2500.0,4999.28,0.0,2.0,36300.001
2020-10-28,81.33,-4998.88,1666.667,4998.88,0.0,2.999,135550.003,9.78,-4999.68,5000.0,4999.68,0.0,1.0,48899.999,3.5,-4999.68,5000.0,4999.68,0.0,1.0,17500.0,7.46,-4999.68,5000.0,4999.68,0.0,1.0,37300.0,27.51,-4996.86,1250.0,4996.86,0.0,3.997,34387.5,14.3,-4999.28,2500.0,4999.28,0.0,2.0,35750.0
2020-10-29,87.63,-4998.88,1666.667,4998.88,0.0,2.999,146049.995,9.56,-4999.68,5000.0,4999.68,0.0,1.0,47800.002,3.55,-4999.68,5000.0,4999.68,0.0,1.0,17750.0,8.03,-4999.68,5000.0,4999.68,0.0,1.0,40149.999,31.99,-4996.86,1250.0,4996.86,0.0,3.997,39987.5,14.56,-4999.28,2500.0,4999.28,0.0,2.0,36400.001
2020-10-30,80.71,-4998.88,1666.667,4998.88,0.0,2.999,134516.665,9.28,-4999.68,5000.0,4999.68,0.0,1.0,46399.999,3.27,-4999.68,5000.0,4999.68,0.0,1.0,16350.0,7.76,-4999.68,5000.0,4999.68,0.0,1.0,38800.001,30.58,-4996.86,1250.0,4996.86,0.0,3.997,38225.0,14.44,-4999.28,2500.0,4999.28,0.0,2.0,36099.999
2020-11-02,82.4,-4998.88,1666.667,4998.88,0.0,2.999,137333.336,9.86,-4999.68,5000.0,4999.68,0.0,1.0,49299.998,3.29,-4999.68,5000.0,4999.68,0.0,1.0,16450.0,8.21,-4999.68,5000.0,4999.68,0.0,1.0,41050.0,33.32,-4996.86,1250.0,4996.86,0.0,3.997,41650.0,14.29,-4999.28,2500.0,4999.28,0.0,2.0,35725.0
2020-11-03,83.64,-4998.88,1666.667,4998.88,0.0,2.999,139399.999,10.38,-4999.68,5000.0,4999.68,0.0,1.0,51900.001,3.5,-4999.68,5000.0,4999.68,0.0,1.0,17500.0,9.15,-4999.68,5000.0,4999.68,0.0,1.0,45749.998,35.5,-4996.86,1250.0,4996.86,0.0,3.997,44375.0,14.4,-4999.28,2500.0,4999.28,0.0,2.0,35999.999
2020-11-04,87.27,-4998.88,1666.667,4998.88,0.0,2.999,145449.994,10.67,-4999.68,5000.0,4999.68,0.0,1.0,53350.0,3.55,-4999.68,5000.0,4999.68,0.0,1.0,17750.0,8.93,-4999.68,5000.0,4999.68,0.0,1.0,44650.002,37.71,-4996.86,1250.0,4996.86,0.0,3.997,47137.499,14.44,-4999.28,2500.0,4999.28,0.0,2.0,36099.999
2020-11-05,93.11,-4998.88,1666.667,4998.88,0.0,2.999,155183.334,10.58,-4999.68,5000.0,4999.68,0.0,1.0,52900.0,3.75,-4999.68,5000.0,4999.68,0.0,1.0,18750.0,9.69,-4999.68,5000.0,4999.68,0.0,1.0,48449.998,42.35,-4996.86,1250.0,4996.86,0.0,3.997,52937.498,14.85,-4999.28,2500.0,4999.28,0.0,2.0,37125.001
2020-11-06,89.86,-4998.88,1666.667,4998.88,0.0,2.999,149766.668,9.87,-4999.68,5000.0,4999.68,0.0,1.0,49349.999,3.65,-4999.68,5000.0,4999.68,0.0,1.0,18250.0,9.95,-4999.68,5000.0,4999.68,0.0,1.0,49749.999,41.63,-4996.86,1250.0,4996.86,0.0,3.997,52037.501,14.85,-4999.28,2500.0,4999.28,0.0,2.0,37125.001
2020-11-09,90.31,-4998.88,1666.667,4998.88,0.0,2.999,150516.663,9.23,-4999.68,5000.0,4999.68,0.0,1.0,46149.998,3.5,-4999.68,5000.0,4999.68,0.0,1.0,17500.0,9.28,-4999.68,5000.0,4999.68,0.0,1.0,46399.999,44.02,-4996.86,1250.0,4996.86,0.0,3.997,55025.001,14.78,-4999.28,2500.0,4999.28,0.0,2.0,36949.999
2020-11-10,78.74,-4998.88,1666.667,4998.88,0.0,2.999,131233.33,9.7,-4999.68,5000.0,4999.68,0.0,1.0,48499.999,3.45,-4999.68,5000.0,4999.68,0.0,1.0,17250.0,9.49,-4999.68,5000.0,4999.68,0.0,1.0,47449.999,41.55,-4996.86,1250.0,4996.86,0.0,3.997,51937.499,14.56,-4999.28,2500.0,4999.28,0.0,2.0,36400.001
2020-11-11,85.01,-4998.88,1666.667,4998.88,0.0,2.999,141683.337,10.4,-4999.68,5000.0,4999.68,0.0,1.0,51999.998,3.6,-4999.68,5000.0,4999.68,0.0,1.0,18000.0,10.21,-4999.68,5000.0,4999.68,0.0,1.0,51050.0,43.08,-4996.86,1250.0,4996.86,0.0,3.997,53850.002,14.36,-4999.28,2500.0,4999.28,0.0,2.0,35899.999
2020-11-12,90.87,-4998.88,1666.667,4998.88,0.0,2.999,151450.005,10.05,-4999.68,5000.0,4999.68,0.0,1.0,50250.001,3.7,-4999.68,5000.0,4999.68,0.0,1.0,18500.0,10.44,-4999.68,5000.0,4999.68,0.0,1.0,52199.998,48.3,-4996.86,1250.0,4996.86,0.0,3.997,60374.999,14.75,-4999.28,2500.0,4999.28,0.0,2.0,36875.0
2020-11-13,96.6,-4998.88,1666.667,4998.88,0.0,2.999,160999.997,9.95,-4999.68,5000.0,4999.68,0.0,1.0,49749.999,3.98,-4999.68,5000.0,4999.68,0.0,1.0,19900.0,9.7,-4999.68,5000.0,4999.68,0.0,1.0,48499.999,44.56,-4996.86,1250.0,4996.86,0.0,3.997,55700.002,14.96,-4999.28,2500.0,4999.28,0.0,2.0,37400.0
2020-11-16,90.65,-4998.88,1666.667,4998.88,0.0,2.999,151083.336,10.21,-4999.68,5000.0,4999.68,0.0,1.0,51050.0,4.1,-4999.68,5000.0,4999.68,0.0,1.0,20500.0,12.19,-4999.68,5000.0,4999.68,0.0,1.0,60949.998,45.58,-4996.86,1250.0,4996.86,0.0,3.997,56975.002,15.02,-4999.28,2500.0,4999.28,0.0,2.0,37550.001
2020-11-17,92.89,-4998.88,1666.667,4998.88,0.0,2.999,154816.666,11.59,-4999.68,5000.0,4999.68,0.0,1.0,57950.001,6.085,-4999.68,5000.0,4999.68,0.0,1.0,30425.0,14.15,-4999.68,5000.0,4999.68,0.0,1.0,70749.998,46.59,-4996.86,1250.0,4996.86,0.0,3.997,58237.5,15.8,-4999.28,2500.0,4999.28,0.0,2.0,39500.0
2020-11-18,89.91,-4998.88,1666.667,4998.88,0.0,2.999,149850.006,11.79,-4999.68,5000.0,4999.68,0.0,1.0,58950.0,5.25,-4999.68,5000.0,4999.68,0.0,1.0,26250.0,14.78,-4999.68,5000.0,4999.68,0.0,1.0,73899.999,45.06,-4996.86,1250.0,4996.86,0.0,3.997,56325.002,15.96,-4999.28,2500.0,4999.28,0.0,2.0,39900.0
2020-11-19,86.4,-4998.88,1666.667,4998.88,0.0,2.999,144000.003,11.58,-4999.68,5000.0,4999.68,0.0,1.0,57900.0,6.0,-4999.68,5000.0,4999.68,0.0,1.0,30000.0,18.34,-4999.68,5000.0,4999.68,0.0,1.0,91700.001,48.45,-4996.86,1250.0,4996.86,0.0,3.997,60562.501,16.0,-4999.28,2500.0,4999.28,0.0,2.0,40000.0
2020-11-20,86.55,-4998.88,1666.667,4998.88,0.0,2.999,144250.005,13.43,-4999.68,5000.0,4999.68,0.0,1.0,67150.002,5.995,-4999.68,5000.0,4999.68,0.0,1.0,29974.999,22.67,-4999.68,5000.0,4999.68,0.0,1.0,113350.0,49.25,-4996.86,1250.0,4996.86,0.0,3.997,61562.5,16.2,-4999.28,2500.0,4999.28,0.0,2.0,40500.002
2020-11-23,93.98,-4998.88,1666.667,4998.88,0.0,2.999,156633.339,14.54,-4999.68,5000.0,4999.68,0.0,1.0,72700.0,7.23,-4999.68,5000.0,4999.68,0.0,1.0,36150.0,33.62,-4999.68,5000.0,4999.68,0.0,1.0,168099.995,55.38,-4996.86,1250.0,4996.86,0.0,3.997,69225.001,16.63,-4999.28,2500.0,4999.28,0.0,2.0,41574.998
2020-11-24,95.33,-4998.88,1666.667,4998.88,0.0,2.999,158883.336,14.58,-4999.68,5000.0,4999.68,0.0,1.0,72900.0,6.81,-4999.68,5000.0,4999.68,0.0,1.0,34050.0,28.12,-4999.68,5000.0,4999.68,0.0,1.0,140600.004,53.51,-4996.86,1250.0,4996.86,0.0,3.997,66887.498,16.0,-4999.28,2500.0,4999.28,0.0,2.0,40000.0
2020-11-25,102.6,-4998.88,1666.667,4998.88,0.0,2.999,170999.997,15.66,-4999.68,5000.0,4999.68,0.0,1.0,78299.999,7.08,-4999.68,5000.0,4999.68,0.0,1.0,35400.0,25.28,-4999.68,5000.0,4999.68,0.0,1.0,126400.003,53.69,-4996.86,1250.0,4996.86,0.0,3.997,67112.498,15.81,-4999.28,2500.0,4999.28,0.0,2.0,39525.001
2020-11-27,125.69,-4998.88,1666.667,4998.88,0.0,2.999,209483.337,14.79,-4999.68,5000.0,4999.68,0.0,1.0,73950.0,6.25,-4999.68,5000.0,4999.68,0.0,1.0,31250.0,28.0,-4999.68,5000.0,4999.68,0.0,1.0,140000.0,54.0,-4996.86,1250.0,4996.86,0.0,3.997,67500.0,14.99,-4999.28,2500.0,4999.28,0.0,2.0,37474.999
2020-11-30,139.5,-4998.88,1666.667,4998.88,0.0,2.999,232500.0,14.29,-4999.68,5000.0,4999.68,0.0,1.0,71450.0,8.45,-4999.68,5000.0,4999.68,0.0,1.0,42249.999,25.25,-4999.68,5000.0,4999.68,0.0,1.0,126250.0,50.53,-4996.86,1250.0,4996.86,0.0,3.997,63162.498,15.09,-4999.28,2500.0,4999.28,0.0,2.0,37725.0
2020-12-01,123.47,-4998.88,1666.667,4998.88,0.0,2.999,205783.335,15.89,-4999.68,5000.0,4999.68,0.0,1.0,79450.002,8.81,-4999.68,5000.0,4999.68,0.0,1.0,44050.002,22.16,-4999.68,5000.0,4999.68,0.0,1.0,110799.999,45.36,-4996.86,1250.0,4996.86,0.0,3.997,56700.001,15.51,-4999.28,2500.0,4999.28,0.0,2.0,38775.001
2020-12-02,125.48,-4998.88,1666.667,4998.88,0.0,2.999,209133.339,15.56,-4999.68,5000.0,4999.68,0.0,1.0,77800.002,8.51,-4999.68,5000.0,4999.68,0.0,1.0,42550.001,23.0,-4999.68,5000.0,4999.68,0.0,1.0,115000.0,47.98,-4996.86,1250.0,4996.86,0.0,3.997,59974.999,15.38,-4999.28,2500.0,4999.28,0.0,2.0,38450.0
2020-12-03,129.16,-4998.88,1666.667,4998.88,0.0,2.999,215266.673,18.57,-4999.68,5000.0,4999.68,0.0,1.0,92849.998,9.66,-4999.68,5000.0,4999.68,0.0,1.0,48299.999,22.7,-4999.68,5000.0,4999.68,0.0,1.0,113500.004,45.35,-4996.86,1250.0,4996.86,0.0,3.997,56687.498,16.03,-4999.28,2500.0,4999.28,0.0,2.0,40075.002
2020-12-04,126.25,-4998.88,1666.667,4998.88,0.0,2.999,210416.667,17.53,-4999.68,5000.0,4999.68,0.0,1.0,87650.003,10.0,-4999.68,5000.0,4999.68,0.0,1.0,50000.0,23.93,-4999.68,5000.0,4999.68,0.0,1.0,119650.002,43.04,-4996.86,1250.0,4996.86,0.0,3.997,53800.001,16.02,-4999.28,2500.0,4999.28,0.0,2.0,40050.001
2020-12-07,123.12,-4998.88,1666.667,4998.88,0.0,2.999,205200.005,18.17,-4999.68,5000.0,4999.68,0.0,1.0,90850.0,10.63,-4999.68,5000.0,4999.68,0.0,1.0,53150.001,26.98,-4999.68,5000.0,4999.68,0.0,1.0,134899.998,45.11,-4996.86,1250.0,4996.86,0.0,3.997,56387.501,16.45,-4999.28,2500.0,4999.28,0.0,2.0,41125.002
2020-12-08,120.12,-4998.88,1666.667,4998.88,0.0,2.999,200200.005,18.26,-4999.68,5000.0,4999.68,0.0,1.0,91300.001,9.87,-4999.68,5000.0,4999.68,0.0,1.0,49349.999,29.36,-4999.68,5000.0,4999.68,0.0,1.0,146800.003,46.56,-4996.86,1250.0,4996.86,0.0,3.997,58200.002,16.59,-4999.28,2500.0,4999.28,0.0,2.0,41475.0
2020-12-09,115.22,-4998.88,1666.667,4998.88,0.0,2.999,192033.335,17.36,-4999.68,5000.0,4999.68,0.0,1.0,86800.003,8.85,-4999.68,5000.0,4999.68,0.0,1.0,44250.002,27.19,-4999.68,5000.0,4999.68,0.0,1.0,135950.003,44.01,-4996.86,1250.0,4996.86,0.0,3.997,55012.498,17.41,-4999.28,2500.0,4999.28,0.0,2.0,43525.0
2020-12-10,115.09,-4998.88,1666.667,4998.88,0.0,2.999,191816.661,17.39,-4999.68,5000.0,4999.68,0.0,1.0,86949.997,9.34,-4999.68,5000.0,4999.68,0.0,1.0,46700.001,28.84,-4999.68,5000.0,4999.68,0.0,1.0,144200.001,45.22,-4996.86,1250.0,4996.86,0.0,3.997,56525.002,17.37,-4999.28,2500.0,4999.28,0.0,2.0,43425.002
2020-12-11,124.88,-4998.88,1666.667,4998.88,0.0,2.999,208133.329,17.64,-4999.68,5000.0,4999.68,0.0,1.0,88199.997,8.66,-4999.68,5000.0,4999.68,0.0,1.0,43299.999,27.24,-4999.68,5000.0,4999.68,0.0,1.0,136199.999,41.98,-4996.86,1250.0,4996.86,0.0,3.997,52474.999,17.36,-4999.28,2500.0,4999.28,0.0,2.0,43400.002
2020-12-14,129.7,-4998.88,1666.667,4998.88,0.0,2.999,216166.662,16.99,-4999.68,5000.0,4999.68,0.0,1.0,84949.999,9.14,-4999.68,5000.0,4999.68,0.0,1.0,45700.002,26.06,-4999.68,5000.0,4999.68,0.0,1.0,130299.997,40.98,-4996.86,1250.0,4996.86,0.0,3.997,51224.999,17.47,-4999.28,2500.0,4999.28,0.0,2.0,43674.998
2020-12-15,126.22,-4998.88,1666.667,4998.88,0.0,2.999,210366.669,18.31,-4999.68,5000.0,4999.68,0.0,1.0,91549.997,10.18,-4999.68,5000.0,4999.68,0.0,1.0,50900.002,28.25,-4999.68,5000.0,4999.68,0.0,1.0,141250.0,43.5,-4996.86,1250.0,4996.86,0.0,3.997,54375.0,18.2,-4999.28,2500.0,4999.28,0.0,2.0,45500.002
2020-12-16,120.88,-4998.88,1666.667,4998.88,0.0,2.999,201466.662,18.42,-4999.68,5000.0,4999.68,0.0,1.0,92100.0,10.76,-4999.68,5000.0,4999.68,0.0,1.0,53800.001,31.61,-4999.68,5000.0,4999.68,0.0,1.0,158050.003,44.67,-4996.86,1250.0,4996.86,0.0,3.997,55837.498,21.0,-4999.28,2500.0,4999.28,0.0,2.0,52500.0
2020-12-17,131.75,-4998.88,1666.667,4998.88,0.0,2.999,219583.333,19.73,-4999.68,5000.0,4999.68,0.0,1.0,98649.998,10.395,-4999.68,5000.0,4999.68,0.0,1.0,51975.002,35.21,-4999.68,5000.0,4999.68,0.0,1.0,176049.995,46.0,-4996.86,1250.0,4996.86,0.0,3.997,57500.0,22.75,-4999.28,2500.0,4999.28,0.0,2.0,56875.0
2020-12-18,124.85,-4998.88,1666.667,4998.88,0.0,2.999,208083.331,19.4,-4999.68,5000.0,4999.68,0.0,1.0,96999.998,10.05,-4999.68,5000.0,4999.68,0.0,1.0,50250.001,36.34,-4999.68,5000.0,4999.68,0.0,1.0,181700.001,46.72,-4996.86,1250.0,4996.86,0.0,3.997,58400.002,23.4,-4999.28,2500.0,4999.28,0.0,2.0,58499.999
2020-12-21,124.06,-4998.88,1666.667,4998.88,0.0,2.999,206766.663,20.3,-4999.68,5000.0,4999.68,0.0,1.0,101499.996,11.04,-4999.68,5000.0,4999.68,0.0,1.0,55200.0,37.62,-4999.68,5000.0,4999.68,0.0,1.0,188099.995,48.95,-4996.86,1250.0,4996.86,0.0,3.997,61187.501,23.84,-4999.28,2500.0,4999.28,0.0,2.0,59600.0
2020-12-22,115.37,-4998.88,1666.667,4998.88,0.0,2.999,192283.338,20.6,-4999.68,5000.0,4999.68,0.0,1.0,103000.002,14.645,-4999.68,5000.0,4999.68,0.0,1.0,73225.002,48.49,-4999.68,5000.0,4999.68,0.0,1.0,242450.008,47.58,-4996.86,1250.0,4996.86,0.0,3.997,59475.002,25.0,-4999.28,2500.0,4999.28,0.0,2.0,62500.0
2020-12-23,127.65,-4998.88,1666.667,4998.88,0.0,2.999,212750.003,20.77,-4999.68,5000.0,4999.68,0.0,1.0,103850.002,13.91,-4999.68,5000.0,4999.68,0.0,1.0,69549.999,43.77,-4999.68,5000.0,4999.68,0.0,1.0,218850.002,47.01,-4996.86,1250.0,4996.86,0.0,3.997,58762.498,26.5,-4999.28,2500.0,4999.28,0.0,2.0,66250.0
2020-12-24,129.34,-4998.88,1666.667,4998.88,0.0,2.999,215566.661,20.26,-4999.68,5000.0,4999.68,0.0,1.0,101300.001,13.12,-4999.68,5000.0,4999.68,0.0,1.0,65599.999,49.5,-4999.68,5000.0,4999.68,0.0,1.0,247500.0,45.77,-4996.86,1250.0,4996.86,0.0,3.997,57212.501,28.78,-4999.28,2500.0,4999.28,0.0,2.0,71950.002
2020-12-28,116.85,-4998.88,1666.667,4998.88,0.0,2.999,194749.997,19.1,-4999.68,5000.0,4999.68,0.0,1.0,95500.002,15.65,-4999.68,5000.0,4999.68,0.0,1.0,78249.998,46.9,-4999.68,5000.0,4999.68,0.0,1.0,234500.008,44.06,-4996.86,1250.0,4996.86,0.0,3.997,55075.002,30.28,-4999.28,2500.0,4999.28,0.0,2.0,75700.002
2020-12-29,120.27,-4998.88,1666.667,4998.88,0.0,2.999,200449.994,18.28,-4999.68,5000.0,4999.68,0.0,1.0,91400.003,15.79,-4999.68,5000.0,4999.68,0.0,1.0,78950.0,40.405,-4999.68,5000.0,4999.68,0.0,1.0,202024.994,46.14,-4996.86,1250.0,4996.86,0.0,3.997,57674.999,31.96,-4999.28,2500.0,4999.28,0.0,2.0,79899.998
2020-12-30,118.96,-4998.88,1666.667,4998.88,0.0,2.999,198266.665,18.69,-4999.68,5000.0,4999.68,0.0,1.0,93450.003,17.26,-4999.68,5000.0,4999.68,0.0,1.0,86300.001,45.24,-4999.68,5000.0,4999.68,0.0,1.0,226200.008,48.38,-4996.86,1250.0,4996.86,0.0,3.997,60475.001,35.91,-4999.28,2500.0,4999.28,0.0,2.0,89775.0
2020-12-31,111.51,-4998.88,1666.667,4998.88,0.0,2.999,185850.004,17.88,-4999.68,5000.0,4999.68,0.0,1.0,89399.996,16.99,-4999.68,5000.0,4999.68,0.0,1.0,84949.999,42.75,-4999.68,5000.0,4999.68,0.0,1.0,213750.0,48.74,-4996.86,1250.0,4996.86,0.0,3.997,60925.002,35.71,-4999.28,2500.0,4999.28,0.0,2.0,89274.998
2021-01-04,112.98,-4998.88,1666.667,4998.88,0.0,2.999,188300.006,16.61,-4999.68,5000.0,4999.68,0.0,1.0,83050.003,16.48,-4999.68,5000.0,4999.68,0.0,1.0,82399.998,37.505,-4999.68,5000.0,4999.68,0.0,1.0,187525.005,53.49,-4996.86,1250.0,4996.86,0.0,3.997,66862.502,31.11,-4999.28,2500.0,4999.28,0.0,2.0,77775.002
2021-01-05,116.24,-4998.88,1666.667,4998.88,0.0,2.999,193733.33,17.25,-4999.68,5000.0,4999.68,0.0,1.0,86250.0,18.41,-4999.68,5000.0,4999.68,0.0,1.0,92049.999,40.59,-4999.68,5000.0,4999.68,0.0,1.0,202950.001,53.2,-4996.86,1250.0,4996.86,0.0,3.997,66500.001,23.5,-4999.28,2500.0,4999.28,0.0,2.0,58750.0
2021-01-06,123.74,-4998.88,1666.667,4998.88,0.0,2.999,206233.33,16.8,-4999.68,5000.0,4999.68,0.0,1.0,83999.996,19.28,-4999.68,5000.0,4999.68,0.0,1.0,96400.003,41.37,-4999.68,5000.0,4999.68,0.0,1.0,206849.995,50.5,-4996.86,1250.0,4996.86,0.0,3.997,63125.0,21.29,-4999.28,2500.0,4999.28,0.0,2.0,53225.002
2021-01-07,128.18,-4998.88,1666.667,4998.88,0.0,2.999,213633.321,17.37,-4999.68,5000.0,4999.68,0.0,1.0,86850.004,22.72,-4999.68,5000.0,4999.68,0.0,1.0,113599.997,44.2,-4999.68,5000.0,4999.68,0.0,1.0,221000.004,54.28,-4996.86,1250.0,4996.86,0.0,3.997,67849.998,23.66,-4999.28,2500.0,4999.28,0.0,2.0,59150.0
2021-01-08,121.86,-4998.88,1666.667,4998.88,0.0,2.999,203100.001,16.9,-4999.68,5000.0,4999.68,0.0,1.0,84499.998,26.59,-4999.68,5000.0,4999.68,0.0,1.0,132950.001,43.91,-4999.68,5000.0,4999.68,0.0,1.0,219549.999,58.92,-4996.86,1250.0,4996.86,0.0,3.997,73649.998,22.16,-4999.28,2500.0,4999.28,0.0,2.0,55400.0
2021-01-11,116.48,-4998.88,1666.667,4998.88,0.0,2.999,194133.339,17.3,-4999.68,5000.0,4999.68,0.0,1.0,86499.996,22.64,-4999.68,5000.0,4999.68,0.0,1.0,113199.997,52.0,-4999.68,5000.0,4999.68,0.0,1.0,260000.0,62.7,-4996.86,1250.0,4996.86,0.0,3.997,78375.001,20.8,-4999.28,2500.0,4999.28,0.0,2.0,51999.998
2021-01-12,124.14,-4998.88,1666.667,4998.88,0.0,2.999,206899.999,18.77,-4999.68,5000.0,4999.68,0.0,1.0,93850.002,24.21,-4999.68,5000.0,4999.68,0.0,1.0,121049.995,52.31,-4999.68,5000.0,4999.68,0.0,1.0,261550.007,62.04,-4996.86,1250.0,4996.86,0.0,3.997,77550.001,22.2,-4999.28,2500.0,4999.28,0.0,2.0,55500.002
2021-01-13,126.21,-4998.88,1666.667,4998.88,0.0,2.999,210349.998,18.78,-4999.68,5000.0,4999.68,0.0,1.0,93900.003,23.88,-4999.68,5000.0,4999.68,0.0,1.0,119399.996,50.81,-4999.68,5000.0,4999.68,0.0,1.0,254050.007,62.15,-4996.86,1250.0,4996.86,0.0,3.997,77687.502,21.55,-4999.28,2500.0,4999.28,0.0,2.0,53874.998
