date,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,TSM_adj_close,TSM_cashflow,TSM_cml_units,TSM_cml_cost,TSM_gain_loss,TSM_avg_price,TSM_mktvalue
2021-04-16,133.537,-4992.24,33.0,4992.24,1121.257,151.28,4406.73,117.902,-4947.6,42.0,4947.6,889.98,117.8,4951.867
2021-04-19,134.214,-4992.24,33.0,4992.24,1121.257,151.28,4429.065,114.489,-4947.6,42.0,4947.6,889.98,117.8,4808.528
2021-04-20,132.492,-4992.24,33.0,4992.24,1121.257,151.28,4372.24,114.042,-4947.6,42.0,4947.6,889.98,117.8,4789.777
2021-04-21,132.88,-4992.24,33.0,4992.24,1121.257,151.28,4385.05,116.473,-4947.6,42.0,4947.6,889.98,117.8,4891.865
2021-04-22,131.328,-4992.24,33.0,4992.24,1121.257,151.28,4333.809,114.409,-4947.6,42.0,4947.6,889.98,117.8,4805.195
2021-04-23,133.697,-4992.24,33.0,4992.24,1121.257,151.28,4411.985,117.703,-4947.6,42.0,4947.6,889.98,117.8,4943.533
2021-04-26,134.095,-4992.24,33.0,4992.24,1121.257,151.28,4425.123,120.56,-4947.6,42.0,4947.6,889.98,117.8,5063.538
2021-04-27,133.766,-4992.24,33.0,4992.24,1121.257,151.28,4414.284,120.312,-4947.6,42.0,4947.6,889.98,117.8,5053.121
2021-04-28,132.96,-4992.24,33.0,4992.24,1121.257,151.28,4387.678,118.715,-4947.6,42.0,4947.6,889.98,117.8,4986.036
2021-04-29,132.86,-4992.24,33.0,4992.24,1121.257,151.28,4384.393,118.16,-4947.6,42.0,4947.6,889.98,117.8,4962.701
2021-04-30,130.85,-4992.24,33.0,4992.24,1121.257,151.28,4318.043,115.818,-4947.6,42.0,4947.6,889.98,117.8,4864.364
2021-05-03,131.925,-4992.24,33.0,4992.24,1121.257,151.28,4353.517,115.025,-4947.6,42.0,4947.6,889.98,117.8,4831.03
2021-05-04,127.257,-4992.24,33.0,4992.24,1121.257,151.28,4199.466,114.449,-4947.6,42.0,4947.6,889.98,117.8,4806.861
2021-05-05,127.505,-4992.24,33.0,4992.24,1121.257,151.28,4207.677,114.469,-4947.6,42.0,4947.6,889.98,117.8,4807.695
2021-05-06,129.138,-4992.24,33.0,4992.24,1121.257,151.28,4261.546,116.076,-4947.6,42.0,4947.6,889.98,117.8,4875.198
2021-05-07,129.826,-4992.24,33.0,4992.24,1121.257,151.28,4284.25,115.907,-4947.6,42.0,4947.6,889.98,117.8,4868.114
2021-05-10,126.476,-4992.24,33.0,4992.24,1121.257,151.28,4173.696,111.423,-4947.6,42.0,4947.6,889.98,117.8,4679.773
2021-05-11,125.538,-4992.24,33.0,4992.24,1121.257,151.28,4142.768,111.959,-4947.6,42.0,4947.6,889.98,117.8,4702.274
2021-05-12,122.408,-4992.24,33.0,4992.24,1121.257,151.28,4039.454,107.356,-4947.6,42.0,4947.6,889.98,117.8,4508.933
2021-05-13,124.601,-4992.24,33.0,4992.24,1121.257,151.28,4111.839,107.891,-4947.6,42.0,4947.6,889.98,117.8,4531.434
2021-05-14,127.074,-4992.24,33.0,4992.24,1121.257,151.28,4193.438,111.572,-4947.6,42.0,4947.6,889.98,117.8,4686.023
2021-05-17,125.897,-4992.24,33.0,4992.24,1121.257,151.28,4154.613,108.933,-4947.6,42.0,4947.6,889.98,117.8,4575.186
2021-05-18,124.482,-4992.24,33.0,4992.24,1121.257,151.28,4107.891,109.965,-4947.6,42.0,4947.6,889.98,117.8,4618.521
2021-05-19,124.322,-4992.24,33.0,4992.24,1121.257,151.28,4102.627,111.512,-4947.6,42.0,4947.6,889.98,117.8,4683.523
2021-05-20,126.934,-4992.24,33.0,4992.24,1121.257,151.28,4188.831,112.386,-4947.6,42.0,4947.6,889.98,117.8,4720.191
2021-05-21,125.06,-4992.24,33.0,4992.24,1121.257,151.28,4126.975,110.967,-4947.6,42.0,4947.6,889.98,117.8,4660.605
2021-05-24,126.725,-4992.24,33.0,4992.24,1121.257,151.28,4181.922,112.733,-4947.6,42.0,4947.6,889.98,117.8,4734.775
2021-05-25,126.525,-4992.24,33.0,4992.24,1121.257,151.28,4175.341,113.378,-4947.6,42.0,4947.6,889.98,117.8,4761.86
2021-05-26,126.476,-4992.24,33.0,4992.24,1121.257,151.28,4173.696,115.084,-4947.6,42.0,4947.6,889.98,117.8,4833.529
2021-05-27,124.91,-4992.24,33.0,4992.24,1121.257,151.28,4122.039,114.856,-4947.6,42.0,4947.6,889.98,117.8,4823.945
2021-05-28,124.242,-4992.24,33.0,4992.24,1121.257,151.28,4099.994,116.433,-4947.6,42.0,4947.6,889.98,117.8,4890.198
2021-06-01,123.913,-4992.24,33.0,4992.24,1121.257,151.28,4089.136,117.574,-4947.6,42.0,4947.6,889.98,117.8,4938.117
2021-06-02,124.691,-4992.24,33.0,4992.24,1121.257,151.28,4114.8,118.011,-4947.6,42.0,4947.6,889.98,117.8,4956.451
2021-06-03,123.175,-4992.24,33.0,4992.24,1121.257,151.28,4064.789,115.898,-4947.6,42.0,4947.6,889.98,117.8,4867.698
2021-06-04,125.518,-4992.24,33.0,4992.24,1121.257,151.28,4142.11,118.566,-4947.6,42.0,4947.6,889.98,117.8,4979.785
2021-06-07,125.528,-4992.24,33.0,4992.24,1121.257,151.28,4142.439,117.287,-4947.6,42.0,4947.6,889.98,117.8,4926.033
2021-06-08,126.366,-4992.24,33.0,4992.24,1121.257,151.28,4170.077,115.005,-4947.6,42.0,4947.6,889.98,117.8,4830.196
2021-06-09,126.755,-4992.24,33.0,4992.24,1121.257,151.28,4182.909,116.205,-4947.6,42.0,4947.6,889.98,117.8,4880.615
2021-06-10,125.738,-4992.24,33.0,4992.24,1121.257,151.28,4149.348,117.306,-4947.6,42.0,4947.6,889.98,117.8,4926.866
2021-06-11,126.974,-4992.24,33.0,4992.24,1121.257,151.28,4190.148,117.316,-4947.6,42.0,4947.6,889.98,117.8,4927.283
2021-06-14,130.095,-4992.24,33.0,4992.24,1121.257,151.28,4293.133,120.035,-4947.6,42.0,4947.6,889.98,117.8,5041.454
2021-06-15,129.257,-4992.24,33.0,4992.24,1121.257,151.28,4265.495,118.507,-4947.6,42.0,4947.6,889.98,117.8,4977.285
2021-06-16,129.766,-4992.24,33.0,4992.24,1121.257,151.28,4282.275,117.088,-4947.6,42.0,4947.6,889.98,117.8,4917.699
2021-06-17,131.401,-4992.24,33.0,4992.24,1121.257,151.28,4336.235,118.633,-4947.6,42.0,4947.6,889.98,117.8,4982.575
2021-06-18,130.075,-4992.24,33.0,4992.24,1121.257,151.28,4292.475,115.316,-4947.6,42.0,4947.6,889.98,117.8,4843.287
2021-06-21,131.91,-4992.24,33.0,4992.24,1121.257,151.28,4353.016,113.673,-4947.6,42.0,4947.6,889.98,117.8,4774.27
2021-06-22,133.585,-4992.24,33.0,4992.24,1121.257,151.28,4408.292,113.862,-4947.6,42.0,4947.6,889.98,117.8,4782.218
2021-06-23,133.305,-4992.24,33.0,4992.24,1121.257,151.28,4399.079,115.575,-4947.6,42.0,4947.6,889.98,117.8,4854.162
2021-06-24,133.016,-4992.24,33.0,4992.24,1121.257,151.28,4389.537,116.76,-4947.6,42.0,4947.6,889.98,117.8,4903.938
2021-06-25,132.717,-4992.24,33.0,4992.24,1121.257,151.28,4379.667,116.053,-4947.6,42.0,4947.6,889.98,117.8,4874.24
2021-06-28,134.382,-4992.24,33.0,4992.24,1121.257,151.28,4434.614,119.121,-4947.6,42.0,4947.6,889.98,117.8,5003.071
2021-06-29,135.928,-4992.24,33.0,4992.24,1121.257,151.28,4485.613,119.738,-4947.6,42.0,4947.6,889.98,117.8,5029.004
2021-06-30,136.556,-4992.24,33.0,4992.24,1121.257,151.28,4506.342,119.668,-4947.6,42.0,4947.6,889.98,117.8,5026.076
2021-07-01,136.865,-4992.24,33.0,4992.24,1121.257,151.28,4516.542,117.936,-4947.6,42.0,4947.6,889.98,117.8,4953.295
2021-07-02,139.547,-4992.24,33.0,4992.24,1121.257,151.28,4605.05,118.424,-4947.6,42.0,4947.6,889.98,117.8,4973.791
2021-07-06,141.601,-4992.24,33.0,4992.24,1121.257,151.28,4672.829,119.559,-4947.6,42.0,4947.6,889.98,117.8,5021.475
2021-07-07,144.143,-4992.24,33.0,4992.24,1121.257,151.28,4756.731,117.766,-4947.6,42.0,4947.6,889.98,117.8,4946.184
2021-07-08,142.817,-4992.24,33.0,4992.24,1121.257,151.28,4712.97,117.388,-4947.6,42.0,4947.6,889.98,117.8,4930.29
2021-07-09,144.682,-4992.24,33.0,4992.24,1121.257,151.28,4774.498,120.067,-4947.6,42.0,4947.6,889.98,117.8,5042.807
2021-07-12,144.074,-4992.24,33.0,4992.24,1121.257,151.28,4754.428,122.128,-4947.6,42.0,4947.6,889.98,117.8,5129.392
2021-07-13,145.21,-4992.24,33.0,4992.24,1121.257,151.28,4791.936,123.393,-4947.6,42.0,4947.6,889.98,117.8,5182.514
2021-07-14,148.71,-4992.24,33.0,4992.24,1121.257,151.28,4907.424,123.881,-4947.6,42.0,4947.6,889.98,117.8,5203.01
2021-07-15,148.042,-4992.24,33.0,4992.24,1121.257,151.28,4885.38,117.049,-4947.6,42.0,4947.6,889.98,117.8,4916.068
2021-07-16,145.958,-4992.24,33.0,4992.24,1121.257,151.28,4816.613,115.267,-4947.6,42.0,4947.6,889.98,117.8,4841.195
2021-07-19,142.03,-4992.24,33.0,4992.24,1121.257,151.28,4686.977,114.878,-4947.6,42.0,4947.6,889.98,117.8,4824.882
2021-07-20,145.719,-4992.24,33.0,4992.24,1121.257,151.28,4808.716,115.924,-4947.6,42.0,4947.6,889.98,117.8,4868.802
2021-07-21,144.971,-4992.24,33.0,4992.24,1121.257,151.28,4784.04,117.388,-4947.6,42.0,4947.6,889.98,117.8,4930.29
2021-07-22,146.367,-4992.24,33.0,4992.24,1121.257,151.28,4830.103,116.083,-4947.6,42.0,4947.6,889.98,117.8,4875.495
2021-07-23,148.122,-4992.24,33.0,4992.24,1121.257,151.28,4888.012,116.312,-4947.6,42.0,4947.6,889.98,117.8,4885.115
2021-07-26,148.55,-4992.24,33.0,4992.24,1121.257,151.28,4902.161,115.177,-4947.6,42.0,4947.6,889.98,117.8,4837.431
2021-07-27,146.337,-4992.24,33.0,4992.24,1121.257,151.28,4829.116,113.076,-4947.6,42.0,4947.6,889.98,117.8,4749.174
2021-07-28,144.552,-4992.24,33.0,4992.24,1121.257,151.28,4770.221,114.599,-4947.6,42.0,4947.6,889.98,117.8,4813.171
2021-07-29,145.21,-4992.24,33.0,4992.24,1121.257,151.28,4791.936,115.675,-4947.6,42.0,4947.6,889.98,117.8,4858.345
2021-07-30,145.43,-4992.24,33.0,4992.24,1121.257,151.28,4799.175,116.163,-4947.6,42.0,4947.6,889.98,117.8,4878.841
2021-08-02,145.091,-4992.24,33.0,4992.24,1121.257,151.28,4787.988,116.382,-4947.6,42.0,4947.6,889.98,117.8,4888.043
2021-08-03,146.925,-4992.24,33.0,4992.24,1121.257,151.28,4848.529,117.926,-4947.6,42.0,4947.6,889.98,117.8,4952.877
2021-08-04,146.516,-4992.24,33.0,4992.24,1121.257,151.28,4835.039,118.254,-4947.6,42.0,4947.6,889.98,117.8,4966.68
2021-08-05,146.626,-4992.24,33.0,4992.24,1121.257,151.28,4838.658,118.732,-4947.6,42.0,4947.6,889.98,117.8,4986.758
2021-08-06,145.927,-4992.24,33.0,4992.24,1121.257,151.28,4815.592,117.726,-4947.6,42.0,4947.6,889.98,117.8,4944.511
2021-08-09,145.877,-4992.24,33.0,4992.24,1121.257,151.28,4813.944,117.736,-4947.6,42.0,4947.6,889.98,117.8,4944.93
2021-08-10,145.388,-4992.24,33.0,4992.24,1121.257,151.28,4797.798,115.884,-4947.6,42.0,4947.6,889.98,117.8,4867.129
2021-08-11,145.647,-4992.24,33.0,4992.24,1121.257,151.28,4806.365,115.516,-4947.6,42.0,4947.6,889.98,117.8,4851.652
2021-08-12,148.673,-4992.24,33.0,4992.24,1121.257,151.28,4906.21,115.227,-4947.6,42.0,4947.6,889.98,117.8,4839.522
2021-08-13,148.883,-4992.24,33.0,4992.24,1121.257,151.28,4913.13,115.028,-4947.6,42.0,4947.6,889.98,117.8,4831.157
2021-08-16,150.9,-4992.24,33.0,4992.24,1121.257,151.28,4979.692,114.161,-4947.6,42.0,4947.6,889.98,117.8,4794.766
2021-08-17,149.971,-4992.24,33.0,4992.24,1121.257,151.28,4949.047,110.656,-4947.6,42.0,4947.6,889.98,117.8,4647.531
2021-08-18,146.147,-4992.24,33.0,4992.24,1121.257,151.28,4822.841,109.998,-4947.6,42.0,4947.6,889.98,117.8,4619.924
2021-08-19,146.486,-4992.24,33.0,4992.24,1121.257,151.28,4834.045,110.068,-4947.6,42.0,4947.6,889.98,117.8,4622.852
2021-08-20,147.974,-4992.24,33.0,4992.24,1121.257,151.28,4883.143,107.678,-4947.6,42.0,4947.6,889.98,117.8,4522.465
2021-08-23,149.492,-4992.24,33.0,4992.24,1121.257,151.28,4933.231,110.506,-4947.6,42.0,4947.6,889.98,117.8,4641.257
2021-08-24,149.402,-4992.24,33.0,4992.24,1121.257,151.28,4930.264,111.651,-4947.6,42.0,4947.6,889.98,117.8,4689.359
2021-08-25,148.144,-4992.24,33.0,4992.24,1121.257,151.28,4888.745,116.551,-4947.6,42.0,4947.6,889.98,117.8,4895.154
2021-08-26,147.325,-4992.24,33.0,4992.24,1121.257,151.28,4861.724,117.617,-4947.6,42.0,4947.6,889.98,117.8,4939.91
2021-08-27,148.383,-4992.24,33.0,4992.24,1121.257,151.28,4896.654,118.005,-4947.6,42.0,4947.6,889.98,117.8,4956.223
2021-08-30,152.897,-4992.24,33.0,4992.24,1121.257,151.28,5045.596,118.503,-4947.6,42.0,4947.6,889.98,117.8,4977.137
2021-08-31,151.609,-4992.24,33.0,4992.24,1121.257,151.28,5003.088,118.523,-4947.6,42.0,4947.6,889.98,117.8,4977.974
2021-09-01,152.288,-4992.24,33.0,4992.24,1121.257,151.28,5025.495,119.967,-4947.6,42.0,4947.6,889.98,117.8,5038.625
2021-09-02,153.426,-4992.24,33.0,4992.24,1121.257,151.28,5063.06,120.296,-4947.6,42.0,4947.6,889.98,117.8,5052.428
2021-09-03,154.075,-4992.24,33.0,4992.24,1121.257,151.28,5084.479,123.463,-4947.6,42.0,4947.6,889.98,117.8,5185.442
2021-09-07,156.462,-4992.24,33.0,4992.24,1121.257,151.28,5163.235,124.19,-4947.6,42.0,4947.6,889.98,117.8,5215.976
2021-09-08,154.884,-4992.24,33.0,4992.24,1121.257,151.28,5111.171,121.391,-4947.6,42.0,4947.6,889.98,117.8,5098.439
2021-09-09,153.845,-4992.24,33.0,4992.24,1121.257,151.28,5076.901,122.178,-4947.6,42.0,4947.6,889.98,117.8,5131.483
2021-09-10,148.753,-4992.24,33.0,4992.24,1121.257,151.28,4908.846,122.467,-4947.6,42.0,4947.6,889.98,117.8,5143.613
2021-09-13,149.332,-4992.24,33.0,4992.24,1121.257,151.28,4927.958,123.114,-4947.6,42.0,4947.6,889.98,117.8,5170.802
2021-09-14,147.904,-4992.24,33.0,4992.24,1121.257,151.28,4880.836,122.586,-4947.6,42.0,4947.6,889.98,117.8,5148.633
2021-09-15,148.813,-4992.24,33.0,4992.24,1121.257,151.28,4910.823,121.003,-4947.6,42.0,4947.6,889.98,117.8,5082.126
2021-09-16,148.573,-4992.24,33.0,4992.24,1121.257,151.28,4902.914,120.79,-4947.6,42.0,4947.6,889.98,117.8,5073.18
2021-09-17,145.847,-4992.24,33.0,4992.24,1121.257,151.28,4812.956,117.75,-4947.6,42.0,4947.6,889.98,117.8,4945.5
2021-09-20,142.732,-4992.24,33.0,4992.24,1121.257,151.28,4710.146,114.7,-4947.6,42.0,4947.6,889.98,117.8,4817.4
2021-09-21,143.221,-4992.24,33.0,4992.24,1121.257,151.28,4726.292,114.96,-4947.6,42.0,4947.6,889.98,117.8,4828.32
2021-09-22,145.637,-4992.24,33.0,4992.24,1121.257,151.28,4806.036,115.87,-4947.6,42.0,4947.6,889.98,117.8,4866.54
2021-09-23,146.616,-4992.24,33.0,4992.24,1121.257,151.28,4838.329,116.19,-4947.6,42.0,4947.6,889.98,117.8,4879.98
2021-09-24,146.706,-4992.24,33.0,4992.24,1121.257,151.28,4841.294,115.64,-4947.6,42.0,4947.6,889.98,117.8,4856.88
2021-09-27,145.158,-4992.24,33.0,4992.24,1121.257,151.28,4790.219,116.15,-4947.6,42.0,4947.6,889.98,117.8,4878.3
2021-09-28,141.703,-4992.24,33.0,4992.24,1121.257,151.28,4676.205,111.9,-4947.6,42.0,4947.6,889.98,117.8,4699.8
2021-09-29,142.622,-4992.24,33.0,4992.24,1121.257,151.28,4706.521,111.62,-4947.6,42.0,4947.6,889.98,117.8,4688.04
2021-09-30,141.294,-4992.24,33.0,4992.24,1121.257,151.28,4662.695,111.65,-4947.6,42.0,4947.6,889.98,117.8,4689.3
2021-10-01,142.442,-4992.24,33.0,4992.24,1121.257,151.28,4700.59,111.56,-4947.6,42.0,4947.6,889.98,117.8,4685.52
2021-10-04,138.937,-4992.24,33.0,4992.24,1121.257,151.28,4584.928,109.02,-4947.6,42.0,4947.6,889.98,117.8,4578.84
2021-10-05,140.904,-4992.24,33.0,4992.24,1121.257,151.28,4649.844,109.26,-4947.6,42.0,4947.6,889.98,117.8,4588.92
2021-10-06,141.793,-4992.24,33.0,4992.24,1121.257,151.28,4679.171,109.34,-4947.6,42.0,4947.6,889.98,117.8,4592.28
2021-10-07,143.081,-4992.24,33.0,4992.24,1121.257,151.28,4721.679,110.83,-4947.6,42.0,4947.6,889.98,117.8,4654.86
2021-10-08,142.692,-4992.24,33.0,4992.24,1121.257,151.28,4708.827,110.04,-4947.6,42.0,4947.6,889.98,117.8,4621.68
2021-10-11,142.602,-4992.24,33.0,4992.24,1121.257,151.28,4705.862,110.26,-4947.6,42.0,4947.6,889.98,117.8,4630.92
2021-10-12,141.304,-4992.24,33.0,4992.24,1121.257,151.28,4663.024,109.2,-4947.6,42.0,4947.6,889.98,117.8,4586.4
2021-10-13,140.705,-4992.24,33.0,4992.24,1121.257,151.28,4643.253,109.98,-4947.6,42.0,4947.6,889.98,117.8,4619.16
2021-10-14,143.55,-4992.24,33.0,4992.24,1121.257,151.28,4737.166,112.56,-4947.6,42.0,4947.6,889.98,117.8,4727.52
2021-10-15,144.629,-4992.24,33.0,4992.24,1121.257,151.28,4772.754,114.86,-4947.6,42.0,4947.6,889.98,117.8,4824.12
2021-10-18,146.336,-4992.24,33.0,4992.24,1121.257,151.28,4829.102,115.34,-4947.6,42.0,4947.6,889.98,117.8,4844.28
2021-10-19,148.543,-4992.24,33.0,4992.24,1121.257,151.28,4901.926,116.96,-4947.6,42.0,4947.6,889.98,117.8,4912.32
2021-10-20,149.042,-4992.24,33.0,4992.24,1121.257,151.28,4918.402,115.59,-4947.6,42.0,4947.6,889.98,117.8,4854.78
2021-10-21,149.262,-4992.24,33.0,4992.24,1121.257,151.28,4925.651,116.29,-4947.6,42.0,4947.6,889.98,117.8,4884.18
2021-10-22,148.473,-4992.24,33.0,4992.24,1121.257,151.28,4899.619,114.23,-4947.6,42.0,4947.6,889.98,117.8,4797.66
2021-10-25,148.423,-4992.24,33.0,4992.24,1121.257,151.28,4897.972,113.64,-4947.6,42.0,4947.6,889.98,117.8,4772.88
2021-10-26,149.102,-4992.24,33.0,4992.24,1121.257,151.28,4920.379,114.18,-4947.6,42.0,4947.6,889.98,117.8,4795.56
2021-10-27,148.633,-4992.24,33.0,4992.24,1121.257,151.28,4904.892,113.75,-4947.6,42.0,4947.6,889.98,117.8,4777.5
2021-10-28,152.348,-4992.24,33.0,4992.24,1121.257,151.28,5027.473,116.01,-4947.6,42.0,4947.6,889.98,117.8,4872.42
2021-10-29,149.582,-4992.24,33.0,4992.24,1121.257,151.28,4936.196,113.7,-4947.6,42.0,4947.6,889.98,117.8,4775.4
2021-11-01,148.743,-4992.24,33.0,4992.24,1121.257,151.28,4908.516,114.12,-4947.6,42.0,4947.6,889.98,117.8,4793.04
2021-11-02,149.801,-4992.24,33.0,4992.24,1121.257,151.28,4943.445,114.11,-4947.6,42.0,4947.6,889.98,117.8,4792.62
2021-11-03,151.269,-4992.24,33.0,4992.24,1121.257,151.28,4991.885,114.01,-4947.6,42.0,4947.6,889.98,117.8,4788.42
2021-11-04,150.74,-4992.24,33.0,4992.24,1121.257,151.28,4974.42,117.79,-4947.6,42.0,4947.6,889.98,117.8,4947.18
2021-11-05,151.28,-4992.24,33.0,4992.24,1121.257,151.28,4992.24,117.8,-4947.6,42.0,4947.6,889.98,117.8,4947.6
