date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue
2020-01-30,48.48,-4989.16,192.308,4989.16,0.0,25.944,9323.077,7.909,-4997.449,1000.0,4997.449,0.0,4.997,7908.63,12.9,-4999.54,2500.0,4999.54,0.0,2.0,32249.999,19.491,-4998.737,1250.0,4998.737,0.0,3.999,24363.132
2020-01-31,49.9,-4989.16,192.308,4989.16,0.0,25.944,9596.154,7.89,-4997.449,1000.0,4997.449,0.0,4.997,7889.955,13.04,-4999.54,2500.0,4999.54,0.0,2.0,32600.0,19.31,-4998.737,1250.0,4998.737,0.0,3.999,24136.946
2020-02-03,55.29,-4989.16,192.308,4989.16,0.0,25.944,10632.692,7.909,-4997.449,1000.0,4997.449,0.0,4.997,7908.63,14.34,-4999.54,2500.0,4999.54,0.0,2.0,35850.0,18.732,-4998.737,1250.0,4998.737,0.0,3.999,23415.315
2020-02-04,56.05,-4989.16,192.308,4989.16,0.0,25.944,10778.846,8.039,-4997.449,1000.0,4997.449,0.0,4.997,8039.352,14.46,-4999.54,2500.0,4999.54,0.0,2.0,36150.0,18.767,-4998.737,1250.0,4998.737,0.0,3.999,23458.4
2020-02-05,54.08,-4989.16,192.308,4989.16,0.0,25.944,10400.0,8.105,-4997.449,1000.0,4997.449,0.0,4.997,8104.714,14.03,-4999.54,2500.0,4999.54,0.0,2.0,35074.999,18.706,-4998.737,1250.0,4998.737,0.0,3.999,23383.002
2020-02-06,55.02,-4989.16,192.308,4989.16,0.0,25.944,10580.769,8.086,-4997.449,1000.0,4997.449,0.0,4.997,8086.039,14.12,-4999.54,2500.0,4999.54,0.0,2.0,35300.0,18.749,-4998.737,1250.0,4998.737,0.0,3.999,23436.856
2020-02-07,56.01,-4989.16,192.308,4989.16,0.0,25.944,10771.154,7.983,-4997.449,1000.0,4997.449,0.0,4.997,7983.329,14.55,-4999.54,2500.0,4999.54,0.0,2.0,36375.0,19.051,-4998.737,1250.0,4998.737,0.0,3.999,23813.829
2020-02-10,57.9,-4989.16,192.308,4989.16,0.0,25.944,11134.616,7.927,-4997.449,1000.0,4997.449,0.0,4.997,7927.305,14.83,-4999.54,2500.0,4999.54,0.0,2.0,37075.0,18.87,-4998.737,1250.0,4998.737,0.0,3.999,23587.644
2020-02-11,58.19,-4989.16,192.308,4989.16,0.0,25.944,11190.384,7.983,-4997.449,1000.0,4997.449,0.0,4.997,7983.329,14.32,-4999.54,2500.0,4999.54,0.0,2.0,35799.999,18.749,-4998.737,1250.0,4998.737,0.0,3.999,23436.856
2020-02-12,59.18,-4989.16,192.308,4989.16,0.0,25.944,11380.769,8.058,-4997.449,1000.0,4997.449,0.0,4.997,8058.026,13.97,-4999.54,2500.0,4999.54,0.0,2.0,34925.001,18.784,-4998.737,1250.0,4998.737,0.0,3.999,23479.939
2020-02-13,58.78,-4989.16,192.308,4989.16,0.0,25.944,11303.846,8.114,-4997.449,1000.0,4997.449,0.0,4.997,8114.049,14.5,-4999.54,2500.0,4999.54,0.0,2.0,36250.0,14.243,-4998.737,1250.0,4998.737,0.0,3.999,17803.826
2020-02-14,59.12,-4989.16,192.308,4989.16,0.0,25.944,11369.231,8.105,-4997.449,1000.0,4997.449,0.0,4.997,8104.714,14.22,-4999.54,2500.0,4999.54,0.0,2.0,35550.001,12.976,-4998.737,1250.0,4998.737,0.0,3.999,16220.546
2020-02-18,57.96,-4989.16,192.308,4989.16,0.0,25.944,11146.154,8.17,-4997.449,1000.0,4997.449,0.0,4.997,8170.074,14.66,-4999.54,2500.0,4999.54,0.0,2.0,36650.0,12.856,-4998.737,1250.0,4998.737,0.0,3.999,16069.757
2020-02-19,59.4,-4989.16,192.308,4989.16,0.0,25.944,11423.077,8.235,-4997.449,1000.0,4997.449,0.0,4.997,8235.435,16.09,-4999.54,2500.0,4999.54,0.0,2.0,40225.0,12.537,-4998.737,1250.0,4998.737,0.0,3.999,15671.244
2020-02-20,58.46,-4989.16,192.308,4989.16,0.0,25.944,11242.308,8.151,-4997.449,1000.0,4997.449,0.0,4.997,8151.399,17.05,-4999.54,2500.0,4999.54,0.0,2.0,42624.998,12.322,-4998.737,1250.0,4998.737,0.0,3.999,15401.978
2020-02-21,59.47,-4989.16,192.308,4989.16,0.0,25.944,11436.539,8.123,-4997.449,1000.0,4997.449,0.0,4.997,8123.388,16.49,-4999.54,2500.0,4999.54,0.0,2.0,41224.999,12.123,-4998.737,1250.0,4998.737,0.0,3.999,15154.254
2020-02-24,57.59,-4989.16,192.308,4989.16,0.0,25.944,11075.0,8.049,-4997.449,1000.0,4997.449,0.0,4.997,8048.69,16.68,-4999.54,2500.0,4999.54,0.0,2.0,41700.001,11.176,-4998.737,1250.0,4998.737,0.0,3.999,13969.487
2020-02-25,56.58,-4989.16,192.308,4989.16,0.0,25.944,10880.77,8.039,-4997.449,1000.0,4997.449,0.0,4.997,8039.352,16.35,-4999.54,2500.0,4999.54,0.0,2.0,40875.001,11.21,-4998.737,1250.0,4998.737,0.0,3.999,14012.569
2020-02-26,56.3,-4989.16,192.308,4989.16,0.0,25.944,10826.923,7.881,-4997.449,1000.0,4997.449,0.0,4.997,7880.62,10.83,-4999.54,2500.0,4999.54,0.0,2.0,27075.0,10.969,-4998.737,1250.0,4998.737,0.0,3.999,13710.991
2020-02-27,55.16,-4989.16,192.308,4989.16,0.0,25.944,10607.692,7.703,-4997.449,1000.0,4997.449,0.0,4.997,7702.581,10.94,-4999.54,2500.0,4999.54,0.0,2.0,27349.999,10.736,-4998.737,1250.0,4998.737,0.0,3.999,13420.186
2020-02-28,54.39,-4989.16,192.308,4989.16,0.0,25.944,10459.615,7.618,-4997.449,1000.0,4997.449,0.0,4.997,7618.246,10.97,-4999.54,2500.0,4999.54,0.0,2.0,27425.001,10.564,-4998.737,1250.0,4998.737,0.0,3.999,13204.774
2020-03-02,58.0,-4989.16,192.308,4989.16,0.0,25.944,11153.846,7.665,-4997.449,1000.0,4997.449,0.0,4.997,7665.098,12.55,-4999.54,2500.0,4999.54,0.0,2.0,31375.0,10.581,-4998.737,1250.0,4998.737,0.0,3.999,13226.315
2020-03-03,58.31,-4989.16,192.308,4989.16,0.0,25.944,11213.462,7.571,-4997.449,1000.0,4997.449,0.0,4.997,7571.392,12.15,-4999.54,2500.0,4999.54,0.0,2.0,30374.999,10.202,-4998.737,1250.0,4998.737,0.0,3.999,12752.408
2020-03-04,57.7,-4989.16,192.308,4989.16,0.0,25.944,11096.154,7.628,-4997.449,1000.0,4997.449,0.0,4.997,7627.617,12.49,-4999.54,2500.0,4999.54,0.0,2.0,31224.999,10.245,-4998.737,1250.0,4998.737,0.0,3.999,12806.261
2020-03-05,58.49,-4989.16,192.308,4989.16,0.0,25.944,11248.077,7.506,-4997.449,1000.0,4997.449,0.0,4.997,7505.799,12.81,-4999.54,2500.0,4999.54,0.0,2.0,32025.001,9.9,-4998.737,1250.0,4998.737,0.0,3.999,12375.436
2020-03-06,56.49,-4989.16,192.308,4989.16,0.0,25.944,10863.462,7.215,-4997.449,1000.0,4997.449,0.0,4.997,7215.312,13.75,-4999.54,2500.0,4999.54,0.0,2.0,34375.0,9.59,-4998.737,1250.0,4998.737,0.0,3.999,11987.695
2020-03-09,54.67,-4989.16,192.308,4989.16,0.0,25.944,10513.461,6.363,-4997.449,1000.0,4997.449,0.0,4.997,6362.593,13.0,-4999.54,2500.0,4999.54,0.0,2.0,32500.0,9.065,-4998.737,1250.0,4998.737,0.0,3.999,11330.687
2020-03-10,54.24,-4989.16,192.308,4989.16,0.0,25.944,10430.77,6.372,-4997.449,1000.0,4997.449,0.0,4.997,6371.964,11.11,-4999.54,2500.0,4999.54,0.0,2.0,27774.999,9.478,-4998.737,1250.0,4998.737,0.0,3.999,11847.676
2020-03-11,53.66,-4989.16,192.308,4989.16,0.0,25.944,10319.231,5.847,-4997.449,1000.0,4997.449,0.0,4.997,5847.214,9.74,-4999.54,2500.0,4999.54,0.0,2.0,24349.999,9.237,-4998.737,1250.0,4998.737,0.0,3.999,11546.099
2020-03-12,51.01,-4989.16,192.308,4989.16,0.0,25.944,9809.615,4.901,-4997.449,1000.0,4997.449,0.0,4.997,4900.79,8.79,-4999.54,2500.0,4999.54,0.0,2.0,21975.0,8.522,-4998.737,1250.0,4998.737,0.0,3.999,10652.138
2020-03-13,52.59,-4989.16,192.308,4989.16,0.0,25.944,10113.462,5.575,-4997.449,1000.0,4997.449,0.0,4.997,5575.468,10.02,-4999.54,2500.0,4999.54,0.0,2.0,25050.001,8.823,-4998.737,1250.0,4998.737,0.0,3.999,11029.109
2020-03-16,48.41,-4989.16,192.308,4989.16,0.0,25.944,9309.615,4.395,-4997.449,1000.0,4997.449,0.0,4.997,4394.781,9.15,-4999.54,2500.0,4999.54,0.0,2.0,22874.999,7.66,-4998.737,1250.0,4998.737,0.0,3.999,9575.077
2020-03-17,51.82,-4989.16,192.308,4989.16,0.0,25.944,9965.385,4.264,-4997.449,1000.0,4997.449,0.0,4.997,4263.594,10.73,-4999.54,2500.0,4999.54,0.0,2.0,26824.999,8.72,-4998.737,1250.0,4998.737,0.0,3.999,10899.862
2020-03-18,49.62,-4989.16,192.308,4989.16,0.0,25.944,9542.307,3.476,-4997.449,1000.0,4997.449,0.0,4.997,3476.468,11.1,-4999.54,2500.0,4999.54,0.0,2.0,27750.001,8.504,-4998.737,1250.0,4998.737,0.0,3.999,10630.597
2020-03-19,48.08,-4989.16,192.308,4989.16,0.0,25.944,9246.154,3.514,-4997.449,1000.0,4997.449,0.0,4.997,3513.951,11.68,-4999.54,2500.0,4999.54,0.0,2.0,29200.001,8.909,-4998.737,1250.0,4998.737,0.0,3.999,11136.816
2020-03-20,48.36,-4989.16,192.308,4989.16,0.0,25.944,9300.0,3.364,-4997.449,1000.0,4997.449,0.0,4.997,3364.022,11.95,-4999.54,2500.0,4999.54,0.0,2.0,29875.0,8.134,-4998.737,1250.0,4998.737,0.0,3.999,10167.459
2020-03-23,47.0,-4989.16,192.308,4989.16,0.0,25.944,9038.462,3.13,-4997.449,1000.0,4997.449,0.0,4.997,3129.759,12.87,-4999.54,2500.0,4999.54,0.0,2.0,32175.0,8.367,-4998.737,1250.0,4998.737,0.0,3.999,10458.267
2020-03-24,52.96,-4989.16,192.308,4989.16,0.0,25.944,10184.615,3.261,-4997.449,1000.0,4997.449,0.0,4.997,3260.946,11.59,-4999.54,2500.0,4999.54,0.0,2.0,28975.0,8.573,-4998.737,1250.0,4998.737,0.0,3.999,10716.761
2020-03-25,55.61,-4989.16,192.308,4989.16,0.0,25.944,10694.231,3.823,-4997.449,1000.0,4997.449,0.0,4.997,3823.178,11.76,-4999.54,2500.0,4999.54,0.0,2.0,29400.001,8.694,-4998.737,1250.0,4998.737,0.0,3.999,10867.55
2020-03-26,55.73,-4989.16,192.308,4989.16,0.0,25.944,10717.308,4.423,-4997.449,1000.0,4997.449,0.0,4.997,4422.892,12.11,-4999.54,2500.0,4999.54,0.0,2.0,30274.999,8.16,-4998.737,1250.0,4998.737,0.0,3.999,10199.772
2020-03-27,53.44,-4989.16,192.308,4989.16,0.0,25.944,10276.923,4.198,-4997.449,1000.0,4997.449,0.0,4.997,4198.0,11.62,-4999.54,2500.0,4999.54,0.0,2.0,29050.0,8.453,-4998.737,1250.0,4998.737,0.0,3.999,10565.974
2020-03-30,52.0,-4989.16,192.308,4989.16,0.0,25.944,10000.0,4.076,-4997.449,1000.0,4997.449,0.0,4.997,4076.183,11.81,-4999.54,2500.0,4999.54,0.0,2.0,29525.001,8.832,-4998.737,1250.0,4998.737,0.0,3.999,11039.879
2020-03-31,53.26,-4989.16,192.308,4989.16,0.0,25.944,10242.307,4.104,-4997.449,1000.0,4997.449,0.0,4.997,4104.294,11.54,-4999.54,2500.0,4999.54,0.0,2.0,28850.0,9.151,-4998.737,1250.0,4998.737,0.0,3.999,11438.392
2020-04-01,51.57,-4989.16,192.308,4989.16,0.0,25.944,9917.308,3.87,-4997.449,1000.0,4997.449,0.0,4.997,3870.031,10.12,-4999.54,2500.0,4999.54,0.0,2.0,25300.0,8.953,-4998.737,1250.0,4998.737,0.0,3.999,11190.668
2020-04-02,50.68,-4989.16,192.308,4989.16,0.0,25.944,9746.154,3.945,-4997.449,1000.0,4997.449,0.0,4.997,3944.995,10.2,-4999.54,2500.0,4999.54,0.0,2.0,25500.0,9.426,-4998.737,1250.0,4998.737,0.0,3.999,11783.051
2020-04-03,50.65,-4989.16,192.308,4989.16,0.0,25.944,9740.385,4.142,-4997.449,1000.0,4997.449,0.0,4.997,4141.777,9.75,-4999.54,2500.0,4999.54,0.0,2.0,24375.0,9.9,-4998.737,1250.0,4998.737,0.0,3.999,12375.436
2020-04-06,53.76,-4989.16,192.308,4989.16,0.0,25.944,10338.461,4.414,-4997.449,1000.0,4997.449,0.0,4.997,4413.523,11.16,-4999.54,2500.0,4999.54,0.0,2.0,27900.0,11.107,-4998.737,1250.0,4998.737,0.0,3.999,13883.322
2020-04-07,55.82,-4989.16,192.308,4989.16,0.0,25.944,10734.615,4.47,-4997.449,1000.0,4997.449,0.0,4.997,4469.745,11.49,-4999.54,2500.0,4999.54,0.0,2.0,28724.999,10.538,-4998.737,1250.0,4998.737,0.0,3.999,13172.461
2020-04-08,52.06,-4989.16,192.308,4989.16,0.0,25.944,10011.539,4.46,-4997.449,1000.0,4997.449,0.0,4.997,4460.374,11.79,-4999.54,2500.0,4999.54,0.0,2.0,29475.0,10.977,-4998.737,1250.0,4998.737,0.0,3.999,13721.763
2020-04-09,50.82,-4989.16,192.308,4989.16,0.0,25.944,9773.077,4.437,-4997.449,1000.0,4997.449,0.0,4.997,4436.825,12.11,-4999.54,2500.0,4999.54,0.0,2.0,30274.999,11.477,-4998.737,1250.0,4998.737,0.0,3.999,14346.458
2020-04-13,51.8,-4989.16,192.308,4989.16,0.0,25.944,9961.538,4.578,-4997.449,1000.0,4997.449,0.0,4.997,4578.125,12.12,-4999.54,2500.0,4999.54,0.0,2.0,30300.0,11.598,-4998.737,1250.0,4998.737,0.0,3.999,14497.247
2020-04-14,52.44,-4989.16,192.308,4989.16,0.0,25.944,10084.615,4.522,-4997.449,1000.0,4997.449,0.0,4.997,4521.605,11.66,-4999.54,2500.0,4999.54,0.0,2.0,29150.0,12.158,-4998.737,1250.0,4998.737,0.0,3.999,15197.337
2020-04-15,52.19,-4989.16,192.308,4989.16,0.0,25.944,10036.538,4.522,-4997.449,1000.0,4997.449,0.0,4.997,4521.605,11.74,-4999.54,2500.0,4999.54,0.0,2.0,29349.999,11.667,-4998.737,1250.0,4998.737,0.0,3.999,14583.412
2020-04-16,50.24,-4989.16,192.308,4989.16,0.0,25.944,9661.539,4.399,-4997.449,1000.0,4997.449,0.0,4.997,4399.145,11.86,-4999.54,2500.0,4999.54,0.0,2.0,29649.999,11.598,-4998.737,1250.0,4998.737,0.0,3.999,14497.247
2020-04-17,51.66,-4989.16,192.308,4989.16,0.0,25.944,9934.615,4.427,-4997.449,1000.0,4997.449,0.0,4.997,4427.404,10.93,-4999.54,2500.0,4999.54,0.0,2.0,27325.001,11.779,-4998.737,1250.0,4998.737,0.0,3.999,14723.43
2020-04-20,50.01,-4989.16,192.308,4989.16,0.0,25.944,9617.307,4.371,-4997.449,1000.0,4997.449,0.0,4.997,4370.885,10.42,-4999.54,2500.0,4999.54,0.0,2.0,26050.0,11.219,-4998.737,1250.0,4998.737,0.0,3.999,14023.341
2020-04-21,50.96,-4989.16,192.308,4989.16,0.0,25.944,9800.0,4.154,-4997.449,1000.0,4997.449,0.0,4.997,4154.224,11.43,-4999.54,2500.0,4999.54,0.0,2.0,28575.001,11.494,-4998.737,1250.0,4998.737,0.0,3.999,14368.0
2020-04-22,50.72,-4989.16,192.308,4989.16,0.0,25.944,9753.846,4.192,-4997.449,1000.0,4997.449,0.0,4.997,4191.905,11.72,-4999.54,2500.0,4999.54,0.0,2.0,29300.001,11.425,-4998.737,1250.0,4998.737,0.0,3.999,14281.836
2020-04-23,49.79,-4989.16,192.308,4989.16,0.0,25.944,9575.0,3.956,-4997.449,1000.0,4997.449,0.0,4.997,3956.403,12.33,-4999.54,2500.0,4999.54,0.0,2.0,30825.0,11.701,-4998.737,1250.0,4998.737,0.0,3.999,14626.495
2020-04-24,47.39,-4989.16,192.308,4989.16,0.0,25.944,9113.461,3.815,-4997.449,1000.0,4997.449,0.0,4.997,3815.105,14.52,-4999.54,2500.0,4999.54,0.0,2.0,36300.001,11.805,-4998.737,1250.0,4998.737,0.0,3.999,14755.741
2020-04-27,51.4,-4989.16,192.308,4989.16,0.0,25.944,9884.616,3.796,-4997.449,1000.0,4997.449,0.0,4.997,3796.265,15.18,-4999.54,2500.0,4999.54,0.0,2.0,37950.001,12.873,-4998.737,1250.0,4998.737,0.0,3.999,16091.298
2020-04-28,51.84,-4989.16,192.308,4989.16,0.0,25.944,9969.231,3.862,-4997.449,1000.0,4997.449,0.0,4.997,3862.204,14.96,-4999.54,2500.0,4999.54,0.0,2.0,37400.0,12.175,-4998.737,1250.0,4998.737,0.0,3.999,15218.878
2020-04-29,55.26,-4989.16,192.308,4989.16,0.0,25.944,10626.923,4.041,-4997.449,1000.0,4997.449,0.0,4.997,4041.184,16.43,-4999.54,2500.0,4999.54,0.0,2.0,41075.001,13.132,-4998.737,1250.0,4998.737,0.0,3.999,16414.416
2020-04-30,54.19,-4989.16,192.308,4989.16,0.0,25.944,10421.154,3.979,-4997.449,1000.0,4997.449,0.0,4.997,3978.662,17.6,-4999.54,2500.0,4999.54,0.0,2.0,44000.001,13.631,-4998.737,1250.0,4998.737,0.0,3.999,17039.112
2020-05-01,49.9,-4989.16,192.308,4989.16,0.0,25.944,9596.154,3.77,-4997.449,1000.0,4997.449,0.0,4.997,3770.256,16.36,-4999.54,2500.0,4999.54,0.0,2.0,40900.002,13.493,-4998.737,1250.0,4998.737,0.0,3.999,16866.782
2020-05-04,49.59,-4989.16,192.308,4989.16,0.0,25.944,9536.538,3.865,-4997.449,1000.0,4997.449,0.0,4.997,3864.987,13.8,-4999.54,2500.0,4999.54,0.0,2.0,34500.0,13.209,-4998.737,1250.0,4998.737,0.0,3.999,16511.352
2020-05-05,52.09,-4989.16,192.308,4989.16,0.0,25.944,10017.308,3.865,-4997.449,1000.0,4997.449,0.0,4.997,3864.987,13.81,-4999.54,2500.0,4999.54,0.0,2.0,34525.001,12.925,-4998.737,1250.0,4998.737,0.0,3.999,16155.921
2020-05-06,51.69,-4989.16,192.308,4989.16,0.0,25.944,9940.384,3.808,-4997.449,1000.0,4997.449,0.0,4.997,3808.148,12.54,-4999.54,2500.0,4999.54,0.0,2.0,31350.0,12.744,-4998.737,1250.0,4998.737,0.0,3.999,15929.738
2020-05-07,53.19,-4989.16,192.308,4989.16,0.0,25.944,10228.846,3.78,-4997.449,1000.0,4997.449,0.0,4.997,3779.729,13.64,-4999.54,2500.0,4999.54,0.0,2.0,34100.001,12.666,-4998.737,1250.0,4998.737,0.0,3.999,15832.803
2020-05-08,54.8,-4989.16,192.308,4989.16,0.0,25.944,10538.461,3.865,-4997.449,1000.0,4997.449,0.0,4.997,3864.987,14.59,-4999.54,2500.0,4999.54,0.0,2.0,36475.0,13.588,-4998.737,1250.0,4998.737,0.0,3.999,16985.259
2020-05-11,54.13,-4989.16,192.308,4989.16,0.0,25.944,10409.616,3.732,-4997.449,1000.0,4997.449,0.0,4.997,3732.365,15.44,-4999.54,2500.0,4999.54,0.0,2.0,38599.999,13.847,-4998.737,1250.0,4998.737,0.0,3.999,17308.377
2020-05-12,54.17,-4989.16,192.308,4989.16,0.0,25.944,10417.307,3.799,-4997.449,1000.0,4997.449,0.0,4.997,3798.676,15.75,-4999.54,2500.0,4999.54,0.0,2.0,39375.0,13.709,-4998.737,1250.0,4998.737,0.0,3.999,17136.047
2020-05-13,54.39,-4989.16,192.308,4989.16,0.0,25.944,10459.615,3.676,-4997.449,1000.0,4997.449,0.0,4.997,3675.526,14.69,-4999.54,2500.0,4999.54,0.0,2.0,36724.999,12.821,-4998.737,1250.0,4998.737,0.0,3.999,16026.675
2020-05-14,53.77,-4989.16,192.308,4989.16,0.0,25.944,10340.385,3.59,-4997.449,1000.0,4997.449,0.0,4.997,3590.269,15.41,-4999.54,2500.0,4999.54,0.0,2.0,38525.0,12.218,-4998.737,1250.0,4998.737,0.0,3.999,15272.732
2020-05-15,54.0,-4989.16,192.308,4989.16,0.0,25.944,10384.615,3.638,-4997.449,1000.0,4997.449,0.0,4.997,3637.634,15.7,-4999.54,2500.0,4999.54,0.0,2.0,39250.0,12.322,-4998.737,1250.0,4998.737,0.0,3.999,15401.978
2020-05-18,55.01,-4989.16,192.308,4989.16,0.0,25.944,10578.846,3.818,-4997.449,1000.0,4997.449,0.0,4.997,3817.622,15.27,-4999.54,2500.0,4999.54,0.0,2.0,38175.001,12.244,-4998.737,1250.0,4998.737,0.0,3.999,15305.043
2020-05-19,55.94,-4989.16,192.308,4989.16,0.0,25.944,10757.692,3.742,-4997.449,1000.0,4997.449,0.0,4.997,3741.838,15.36,-4999.54,2500.0,4999.54,0.0,2.0,38399.999,11.77,-4998.737,1250.0,4998.737,0.0,3.999,14712.659
2020-05-20,54.6,-4989.16,192.308,4989.16,0.0,25.944,10500.0,3.837,-4997.449,1000.0,4997.449,0.0,4.997,3836.567,14.47,-4999.54,2500.0,4999.54,0.0,2.0,36175.001,12.115,-4998.737,1250.0,4998.737,0.0,3.999,15143.484
2020-05-21,54.66,-4989.16,192.308,4989.16,0.0,25.944,10511.538,3.874,-4997.449,1000.0,4997.449,0.0,4.997,3874.46,14.4,-4999.54,2500.0,4999.54,0.0,2.0,35999.999,12.485,-4998.737,1250.0,4998.737,0.0,3.999,15606.62
2020-05-22,53.3,-4989.16,192.308,4989.16,0.0,25.944,10250.0,3.856,-4997.449,1000.0,4997.449,0.0,4.997,3855.514,13.99,-4999.54,2500.0,4999.54,0.0,2.0,34974.999,12.425,-4998.737,1250.0,4998.737,0.0,3.999,15531.226
2020-05-26,57.32,-4989.16,192.308,4989.16,0.0,25.944,11023.077,4.007,-4997.449,1000.0,4997.449,0.0,4.997,4007.082,13.58,-4999.54,2500.0,4999.54,0.0,2.0,33950.0,12.727,-4998.737,1250.0,4998.737,0.0,3.999,15908.198
2020-05-27,55.98,-4989.16,192.308,4989.16,0.0,25.944,10765.385,4.083,-4997.449,1000.0,4997.449,0.0,4.997,4082.866,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.735,-4998.737,1250.0,4998.737,0.0,3.999,15918.968
2020-05-28,55.54,-4989.16,192.308,4989.16,0.0,25.944,10680.769,4.159,-4997.449,1000.0,4997.449,0.0,4.997,4158.649,12.08,-4999.54,2500.0,4999.54,0.0,2.0,30200.0,12.235,-4998.737,1250.0,4998.737,0.0,3.999,15294.273
2020-05-29,56.46,-4989.16,192.308,4989.16,0.0,25.944,10857.692,4.159,-4997.449,1000.0,4997.449,0.0,4.997,4158.649,13.33,-4999.54,2500.0,4999.54,0.0,2.0,33325.0,12.037,-4998.737,1250.0,4998.737,0.0,3.999,15046.549
2020-06-01,61.03,-4989.16,192.308,4989.16,0.0,25.944,11736.538,4.329,-4997.449,1000.0,4997.449,0.0,4.997,4329.163,13.99,-4999.54,2500.0,4999.54,0.0,2.0,34974.999,12.158,-4998.737,1250.0,4998.737,0.0,3.999,15197.337
2020-06-02,61.79,-4989.16,192.308,4989.16,0.0,25.944,11882.692,4.433,-4997.449,1000.0,4997.449,0.0,4.997,4433.367,14.42,-4999.54,2500.0,4999.54,0.0,2.0,36050.0,11.899,-4998.737,1250.0,4998.737,0.0,3.999,14874.219
2020-06-03,64.39,-4989.16,192.308,4989.16,0.0,25.944,12382.692,4.566,-4997.449,1000.0,4997.449,0.0,4.997,4565.989,13.87,-4999.54,2500.0,4999.54,0.0,2.0,34675.0,11.977,-4998.737,1250.0,4998.737,0.0,3.999,14971.154
2020-06-04,63.26,-4989.16,192.308,4989.16,0.0,25.944,12165.384,4.651,-4997.449,1000.0,4997.449,0.0,4.997,4651.246,13.69,-4999.54,2500.0,4999.54,0.0,2.0,34224.999,11.882,-4998.737,1250.0,4998.737,0.0,3.999,14852.678
2020-06-05,65.84,-4989.16,192.308,4989.16,0.0,25.944,12661.538,4.926,-4997.449,1000.0,4997.449,0.0,4.997,4925.962,14.2,-4999.54,2500.0,4999.54,0.0,2.0,35500.0,12.477,-4998.737,1250.0,4998.737,0.0,3.999,15595.85
2020-06-08,65.85,-4989.16,192.308,4989.16,0.0,25.944,12663.461,4.916,-4997.449,1000.0,4997.449,0.0,4.997,4916.49,14.46,-4999.54,2500.0,4999.54,0.0,2.0,36150.0,12.744,-4998.737,1250.0,4998.737,0.0,3.999,15929.738
2020-06-09,65.58,-4989.16,192.308,4989.16,0.0,25.944,12611.539,4.746,-4997.449,1000.0,4997.449,0.0,4.997,4745.977,14.14,-4999.54,2500.0,4999.54,0.0,2.0,35350.001,12.468,-4998.737,1250.0,4998.737,0.0,3.999,15585.079
2020-06-10,65.54,-4989.16,192.308,4989.16,0.0,25.944,12603.846,4.538,-4997.449,1000.0,4997.449,0.0,4.997,4537.57,13.9,-4999.54,2500.0,4999.54,0.0,2.0,34749.999,12.235,-4998.737,1250.0,4998.737,0.0,3.999,15294.273
2020-06-11,63.04,-4989.16,192.308,4989.16,0.0,25.944,12123.077,4.253,-4997.449,1000.0,4997.449,0.0,4.997,4253.38,13.14,-4999.54,2500.0,4999.54,0.0,2.0,32850.001,11.469,-4998.737,1250.0,4998.737,0.0,3.999,14335.688
2020-06-12,63.71,-4989.16,192.308,4989.16,0.0,25.944,12251.923,4.377,-4997.449,1000.0,4997.449,0.0,4.997,4376.529,12.92,-4999.54,2500.0,4999.54,0.0,2.0,32300.0,11.46,-4998.737,1250.0,4998.737,0.0,3.999,14324.918
2020-06-15,64.84,-4989.16,192.308,4989.16,0.0,25.944,12469.23,4.377,-4997.449,1000.0,4997.449,0.0,4.997,4376.529,12.97,-4999.54,2500.0,4999.54,0.0,2.0,32425.001,11.667,-4998.737,1250.0,4998.737,0.0,3.999,14583.412
2020-06-16,62.42,-4989.16,192.308,4989.16,0.0,25.944,12003.846,4.395,-4997.449,1000.0,4997.449,0.0,4.997,4395.475,13.97,-4999.54,2500.0,4999.54,0.0,2.0,34925.001,12.192,-4998.737,1250.0,4998.737,0.0,3.999,15240.419
2020-06-17,64.16,-4989.16,192.308,4989.16,0.0,25.944,12338.462,4.32,-4997.449,1000.0,4997.449,0.0,4.997,4319.691,14.29,-4999.54,2500.0,4999.54,0.0,2.0,35725.0,11.83,-4998.737,1250.0,4998.737,0.0,3.999,14788.053
2020-06-18,64.58,-4989.16,192.308,4989.16,0.0,25.944,12419.231,4.32,-4997.449,1000.0,4997.449,0.0,4.997,4319.691,13.99,-4999.54,2500.0,4999.54,0.0,2.0,34974.999,12.08,-4998.737,1250.0,4998.737,0.0,3.999,15100.402
2020-06-19,67.05,-4989.16,192.308,4989.16,0.0,25.944,12894.231,4.272,-4997.449,1000.0,4997.449,0.0,4.997,4272.325,13.64,-4999.54,2500.0,4999.54,0.0,2.0,34100.001,12.253,-4998.737,1250.0,4998.737,0.0,3.999,15315.814
