date,BAC_adj_close,BAC_cashflow,BAC_cml_units,BAC_cml_cost,BAC_gain_loss,BAC_avg_price,BAC_mktvalue,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,WFC_adj_close,WFC_cashflow,WFC_cml_units,WFC_cml_cost,WFC_gain_loss,WFC_avg_price,WFC_mktvalue,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,BCS_adj_close,BCS_cashflow,BCS_cml_units,BCS_cml_cost,BCS_gain_loss,BCS_avg_price,BCS_mktvalue,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,AMZN_adj_close,AMZN_cashflow,AMZN_cml_units,AMZN_cml_cost,AMZN_gain_loss,AMZN_avg_price,AMZN_mktvalue,YNDX_adj_close,YNDX_cashflow,YNDX_cml_units,YNDX_cml_cost,YNDX_gain_loss,YNDX_avg_price,YNDX_mktvalue,GOOGL_adj_close,GOOGL_cashflow,GOOGL_cml_units,GOOGL_cml_cost,GOOGL_gain_loss,GOOGL_avg_price,GOOGL_mktvalue,GOOG_adj_close,GOOG_cashflow,GOOG_cml_units,GOOG_cml_cost,GOOG_gain_loss,GOOG_avg_price,GOOG_mktvalue,HDB_adj_close,HDB_cashflow,HDB_cml_units,HDB_cml_cost,HDB_gain_loss,HDB_avg_price,HDB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,NMR_adj_close,NMR_cashflow,NMR_cml_units,NMR_cml_cost,NMR_gain_loss,NMR_avg_price,NMR_mktvalue,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,BTZ_adj_close,BTZ_cashflow,BTZ_cml_units,BTZ_cml_cost,BTZ_gain_loss,BTZ_avg_price,BTZ_mktvalue,ZLAB_adj_close,ZLAB_cashflow,ZLAB_cml_units,ZLAB_cml_cost,ZLAB_gain_loss,ZLAB_avg_price,ZLAB_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,PDD_adj_close,PDD_cashflow,PDD_cml_units,PDD_cml_cost,PDD_gain_loss,PDD_avg_price,PDD_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,HSTI_adj_close,HSTI_cashflow,HSTI_cml_units,HSTI_cml_cost,HSTI_gain_loss,HSTI_avg_price,HSTI_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue,FNMA_adj_close,FNMA_cashflow,FNMA_cml_units,FNMA_cml_cost,FNMA_gain_loss,FNMA_avg_price,FNMA_mktvalue
2021-06-11,41.647,-4996.146,217.391,4996.146,0.0,22.982,9053.605,127.35,-4976.74,131.579,4976.74,0.0,37.823,16756.579,45.307,-4999.966,119.048,4999.966,0.0,42.0,5393.703,211.64,-4934.52,36.496,4934.52,0.0,135.206,7724.088,17.498,-4994.313,500.0,4994.313,0.0,9.989,8748.92,10.211,-4994.9,833.333,4994.9,0.0,5.994,8509.232,29.23,-4989.16,192.308,4989.16,0.0,25.944,5621.154,3346.83,-4505.91,3.331,4505.91,0.0,1352.674,11148.668,70.26,-4977.7,185.185,4977.7,0.0,26.88,13011.112,2430.2,-4179.84,4.789,4179.84,0.0,872.751,11638.889,2513.93,-4142.44,4.831,4142.44,0.0,857.485,12144.589,77.188,-4971.436,98.039,4971.436,0.0,50.709,7567.452,31.127,-4968.993,142.857,4968.993,0.0,34.783,4446.773,6.48,-4999.02,2500.0,4999.02,0.0,2.0,16200.0,5.43,-4999.68,1666.667,4999.68,0.0,3.0,9050.0,3.01,-4999.04,5000.0,4999.04,0.0,1.0,15050.0,5.79,-4997.449,1000.0,4997.449,0.0,4.997,5790.137,14.741,-4993.332,555.556,4993.332,0.0,8.988,8189.472,169.63,-4992.3,217.391,4992.3,0.0,22.965,36876.088,22.21,-4999.54,2500.0,4999.54,0.0,2.0,55524.998,14.614,-4998.737,1250.0,4998.737,0.0,3.999,18266.962,17.21,-4995.54,312.5,4995.54,0.0,15.986,5378.125,121.97,-4981.68,227.273,4981.68,0.0,21.919,27720.455,58.8,-4997.3,625.0,4997.3,0.0,7.996,36750.0,2.39,-4998.96,5000.0,4998.96,0.0,1.0,11950.001,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,8.98,-4998.0,833.333,4998.0,0.0,5.998,7483.333,2.4,-4998.96,5000.0,4998.96,0.0,1.0,12000.0
2021-06-14,41.149,-4996.146,217.391,4996.146,0.0,22.982,8945.463,130.48,-4976.74,131.579,4976.74,0.0,37.823,17168.42,44.781,-4999.966,119.048,4999.966,0.0,42.0,5331.123,213.94,-4934.52,36.496,4934.52,0.0,135.206,7808.029,17.498,-4994.313,500.0,4994.313,0.0,9.989,8748.92,10.132,-4994.9,833.333,4994.9,0.0,5.994,8443.269,29.82,-4989.16,192.308,4989.16,0.0,25.944,5734.615,3383.87,-4505.91,3.331,4505.91,0.0,1352.674,11272.052,70.52,-4977.7,185.185,4977.7,0.0,26.88,13059.259,2448.91,-4179.84,4.789,4179.84,0.0,872.751,11728.496,2527.04,-4142.44,4.831,4142.44,0.0,857.485,12207.923,76.451,-4971.436,98.039,4971.436,0.0,50.709,7495.158,31.287,-4968.993,142.857,4968.993,0.0,34.783,4469.533,6.48,-4999.02,2500.0,4999.02,0.0,2.0,16200.0,5.44,-4999.68,1666.667,4999.68,0.0,3.0,9066.667,3.02,-4999.04,5000.0,4999.04,0.0,1.0,15100.0,5.722,-4997.449,1000.0,4997.449,0.0,4.997,5721.557,14.764,-4993.332,555.556,4993.332,0.0,8.988,8202.394,170.0,-4992.3,217.391,4992.3,0.0,22.965,36956.522,21.35,-4999.54,2500.0,4999.54,0.0,2.0,53375.001,14.441,-4998.737,1250.0,4998.737,0.0,3.999,18051.55,17.13,-4995.54,312.5,4995.54,0.0,15.986,5353.125,121.61,-4981.68,227.273,4981.68,0.0,21.919,27638.637,59.48,-4997.3,625.0,4997.3,0.0,7.996,37175.0,2.35,-4998.96,5000.0,4998.96,0.0,1.0,11750.0,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,8.96,-4998.0,833.333,4998.0,0.0,5.998,7466.667,2.36,-4998.96,5000.0,4998.96,0.0,1.0,11799.999
2021-06-15,41.179,-4996.146,217.391,4996.146,0.0,22.982,8951.952,129.64,-4976.74,131.579,4976.74,0.0,37.823,17057.895,45.089,-4999.966,119.048,4999.966,0.0,42.0,5367.726,210.06,-4934.52,36.496,4934.52,0.0,135.206,7666.423,17.548,-4994.313,500.0,4994.313,0.0,9.989,8773.847,10.152,-4994.9,833.333,4994.9,0.0,5.994,8459.76,28.85,-4989.16,192.308,4989.16,0.0,25.944,5548.077,3383.13,-4505.91,3.331,4505.91,0.0,1352.674,11269.587,68.09,-4977.7,185.185,4977.7,0.0,26.88,12609.259,2428.39,-4179.84,4.789,4179.84,0.0,872.751,11630.22,2520.66,-4142.44,4.831,4142.44,0.0,857.485,12177.101,77.068,-4971.436,98.039,4971.436,0.0,50.709,7555.728,30.112,-4968.993,142.857,4968.993,0.0,34.783,4301.677,7.38,-4999.02,2500.0,4999.02,0.0,2.0,18450.0,5.37,-4999.68,1666.667,4999.68,0.0,3.0,8950.0,4.16,-4999.04,5000.0,4999.04,0.0,1.0,20799.999,5.731,-4997.449,1000.0,4997.449,0.0,4.997,5731.353,14.755,-4993.332,555.556,4993.332,0.0,8.988,8196.987,166.1,-4992.3,217.391,4992.3,0.0,22.965,36108.697,20.91,-4999.54,2500.0,4999.54,0.0,2.0,52275.0,14.019,-4998.737,1250.0,4998.737,0.0,3.999,17523.791,17.21,-4995.54,312.5,4995.54,0.0,15.986,5378.125,121.91,-4981.68,227.273,4981.68,0.0,21.919,27706.819,61.85,-4997.3,625.0,4997.3,0.0,7.996,38656.249,2.29,-4998.96,5000.0,4998.96,0.0,1.0,11450.0,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,8.96,-4998.0,833.333,4998.0,0.0,5.998,7466.667,2.29,-4998.96,5000.0,4998.96,0.0,1.0,11450.0
2021-06-16,41.408,-4996.146,217.391,4996.146,0.0,22.982,9001.697,130.15,-4976.74,131.579,4976.74,0.0,37.823,17124.999,45.198,-4999.966,119.048,4999.966,0.0,42.0,5380.715,209.32,-4934.52,36.496,4934.52,0.0,135.206,7639.416,17.328,-4994.313,500.0,4994.313,0.0,9.989,8664.173,10.092,-4994.9,833.333,4994.9,0.0,5.994,8410.288,23.97,-4989.16,192.308,4989.16,0.0,25.944,4609.615,3415.25,-4505.91,3.331,4505.91,0.0,1352.674,11376.582,68.4,-4977.7,185.185,4977.7,0.0,26.88,12666.667,2415.45,-4179.84,4.789,4179.84,0.0,872.751,11568.247,2513.93,-4142.44,4.831,4142.44,0.0,857.485,12144.589,74.517,-4971.436,98.039,4971.436,0.0,50.709,7305.629,30.122,-4968.993,142.857,4968.993,0.0,34.783,4303.099,6.93,-4999.02,2500.0,4999.02,0.0,2.0,17325.0,5.33,-4999.68,1666.667,4999.68,0.0,3.0,8883.333,4.08,-4999.04,5000.0,4999.04,0.0,1.0,20400.0,5.829,-4997.449,1000.0,4997.449,0.0,4.997,5829.325,14.735,-4993.332,555.556,4993.332,0.0,8.988,8186.173,162.96,-4992.3,217.391,4992.3,0.0,22.965,35426.088,21.41,-4999.54,2500.0,4999.54,0.0,2.0,53525.0,13.993,-4998.737,1250.0,4998.737,0.0,3.999,17491.478,17.05,-4995.54,312.5,4995.54,0.0,15.986,5328.125,122.82,-4981.68,227.273,4981.68,0.0,21.919,27913.636,61.36,-4997.3,625.0,4997.3,0.0,7.996,38350.0,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,8.97,-4998.0,833.333,4998.0,0.0,5.998,7475.0,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0
2021-06-17,39.597,-4996.146,217.391,4996.146,0.0,22.982,8608.062,131.79,-4976.74,131.579,4976.74,0.0,37.823,17340.789,42.441,-4999.966,119.048,4999.966,0.0,42.0,5052.464,211.6,-4934.52,36.496,4934.52,0.0,135.206,7722.628,17.079,-4994.313,500.0,4994.313,0.0,9.989,8539.545,9.875,-4994.9,833.333,4994.9,0.0,5.994,8228.889,20.62,-4989.16,192.308,4989.16,0.0,25.944,3965.385,3489.24,-4505.91,3.331,4505.91,0.0,1352.674,11623.051,69.79,-4977.7,185.185,4977.7,0.0,26.88,12924.074,2434.87,-4179.84,4.789,4179.84,0.0,872.751,11661.255,2527.42,-4142.44,4.831,4142.44,0.0,857.485,12209.758,74.218,-4971.436,98.039,4971.436,0.0,50.709,7276.321,29.415,-4968.993,142.857,4968.993,0.0,34.783,4202.101,6.75,-4999.02,2500.0,4999.02,0.0,2.0,16875.0,5.27,-4999.68,1666.667,4999.68,0.0,3.0,8783.333,4.64,-4999.04,5000.0,4999.04,0.0,1.0,23199.999,5.682,-4997.449,1000.0,4997.449,0.0,4.997,5682.368,14.735,-4993.332,555.556,4993.332,0.0,8.988,8186.173,161.09,-4992.3,217.391,4992.3,0.0,22.965,35019.564,21.51,-4999.54,2500.0,4999.54,0.0,2.0,53775.001,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935,16.91,-4995.54,312.5,4995.54,0.0,15.986,5284.375,125.79,-4981.68,227.273,4981.68,0.0,21.919,28588.637,61.6,-4997.3,625.0,4997.3,0.0,7.996,38499.999,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,8.99,-4998.0,833.333,4998.0,0.0,5.998,7491.666,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0
2021-06-18,38.582,-4996.146,217.391,4996.146,0.0,22.982,8387.454,130.46,-4976.74,131.579,4976.74,0.0,37.823,17165.79,41.409,-4999.966,119.048,4999.966,0.0,42.0,4929.665,212.3,-4934.52,36.496,4934.52,0.0,135.206,7748.175,16.81,-4994.313,500.0,4994.313,0.0,9.989,8404.946,9.459,-4994.9,833.333,4994.9,0.0,5.994,7882.584,22.38,-4989.16,192.308,4989.16,0.0,25.944,4303.846,3486.9,-4505.91,3.331,4505.91,0.0,1352.674,11615.256,69.58,-4977.7,185.185,4977.7,0.0,26.88,12885.186,2402.22,-4179.84,4.789,4179.84,0.0,872.751,11504.885,2511.35,-4142.44,4.831,4142.44,0.0,857.485,12132.126,74.159,-4971.436,98.039,4971.436,0.0,50.709,7270.459,29.046,-4968.993,142.857,4968.993,0.0,34.783,4149.468,6.7,-4999.02,2500.0,4999.02,0.0,2.0,16750.0,5.12,-4999.68,1666.667,4999.68,0.0,3.0,8533.333,4.84,-4999.04,5000.0,4999.04,0.0,1.0,24200.001,5.653,-4997.449,1000.0,4997.449,0.0,4.997,5652.977,14.725,-4993.332,555.556,4993.332,0.0,8.988,8180.767,157.3,-4992.3,217.391,4992.3,0.0,22.965,34195.653,22.17,-4999.54,2500.0,4999.54,0.0,2.0,55425.0,13.726,-4998.737,1250.0,4998.737,0.0,3.999,17157.589,16.55,-4995.54,312.5,4995.54,0.0,15.986,5171.875,125.03,-4981.68,227.273,4981.68,0.0,21.919,28415.909,60.68,-4997.3,625.0,4997.3,0.0,7.996,37925.0,2.26,-4998.96,5000.0,4998.96,0.0,1.0,11300.0,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0,2.26,-4998.96,5000.0,4998.96,0.0,1.0,11300.0
2021-06-21,39.547,-4996.146,217.391,4996.146,0.0,22.982,8597.248,132.3,-4976.74,131.579,4976.74,0.0,37.823,17407.895,42.927,-4999.966,119.048,4999.966,0.0,42.0,5110.321,211.06,-4934.52,36.496,4934.52,0.0,135.206,7702.92,17.169,-4994.313,500.0,4994.313,0.0,9.989,8584.412,9.647,-4994.9,833.333,4994.9,0.0,5.994,8039.246,23.25,-4989.16,192.308,4989.16,0.0,25.944,4471.154,3453.96,-4505.91,3.331,4505.91,0.0,1352.674,11505.53,68.47,-4977.7,185.185,4977.7,0.0,26.88,12679.63,2436.25,-4179.84,4.789,4179.84,0.0,872.751,11667.864,2529.1,-4142.44,4.831,4142.44,0.0,857.485,12217.875,74.946,-4971.436,98.039,4971.436,0.0,50.709,7347.638,29.245,-4968.993,142.857,4968.993,0.0,34.783,4177.918,6.72,-4999.02,2500.0,4999.02,0.0,2.0,16799.999,5.17,-4999.68,1666.667,4999.68,0.0,3.0,8616.667,4.51,-4999.04,5000.0,4999.04,0.0,1.0,22550.001,5.604,-4997.449,1000.0,4997.449,0.0,4.997,5603.99,14.832,-4993.332,555.556,4993.332,0.0,8.988,8240.243,158.88,-4992.3,217.391,4992.3,0.0,22.965,34539.131,22.17,-4999.54,2500.0,4999.54,0.0,2.0,55425.0,13.64,-4998.737,1250.0,4998.737,0.0,3.999,17049.882,16.73,-4995.54,312.5,4995.54,0.0,15.986,5228.125,120.78,-4981.68,227.273,4981.68,0.0,21.919,27450.0,61.68,-4997.3,625.0,4997.3,0.0,7.996,38550.0,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0
2021-06-22,39.766,-4996.146,217.391,4996.146,0.0,22.982,8644.83,133.98,-4976.74,131.579,4976.74,0.0,37.823,17628.947,43.185,-4999.966,119.048,4999.966,0.0,42.0,5141.021,211.32,-4934.52,36.496,4934.52,0.0,135.206,7712.409,16.989,-4994.313,500.0,4994.313,0.0,9.989,8494.679,9.647,-4994.9,833.333,4994.9,0.0,5.994,8039.246,22.77,-4989.16,192.308,4989.16,0.0,25.944,4378.846,3505.44,-4505.91,3.331,4505.91,0.0,1352.674,11677.015,68.56,-4977.7,185.185,4977.7,0.0,26.88,12696.296,2446.61,-4179.84,4.789,4179.84,0.0,872.751,11717.481,2539.99,-4142.44,4.831,4142.44,0.0,857.485,12270.483,74.507,-4971.436,98.039,4971.436,0.0,50.709,7304.652,28.578,-4968.993,142.857,4968.993,0.0,34.783,4082.61,6.81,-4999.02,2500.0,4999.02,0.0,2.0,17025.0,5.15,-4999.68,1666.667,4999.68,0.0,3.0,8583.333,4.54,-4999.04,5000.0,4999.04,0.0,1.0,22700.0,5.516,-4997.449,1000.0,4997.449,0.0,4.997,5515.815,14.745,-4993.332,555.556,4993.332,0.0,8.988,8191.581,160.46,-4992.3,217.391,4992.3,0.0,22.965,34882.61,22.13,-4999.54,2500.0,4999.54,0.0,2.0,55324.998,13.967,-4998.737,1250.0,4998.737,0.0,3.999,17459.165,16.86,-4995.54,312.5,4995.54,0.0,15.986,5268.75,118.3,-4981.68,227.273,4981.68,0.0,21.919,26886.364,61.35,-4997.3,625.0,4997.3,0.0,7.996,38343.749,2.23,-4998.96,5000.0,4998.96,0.0,1.0,11150.0,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333,2.24,-4998.96,5000.0,4998.96,0.0,1.0,11200.0
2021-06-23,39.995,-4996.146,217.391,4996.146,0.0,22.982,8694.576,133.7,-4976.74,131.579,4976.74,0.0,37.823,17592.105,43.601,-4999.966,119.048,4999.966,0.0,42.0,5190.612,214.86,-4934.52,36.496,4934.52,0.0,135.206,7841.606,16.89,-4994.313,500.0,4994.313,0.0,9.989,8444.828,9.667,-4994.9,833.333,4994.9,0.0,5.994,8055.737,23.44,-4989.16,192.308,4989.16,0.0,25.944,4507.692,3503.82,-4505.91,3.331,4505.91,0.0,1352.674,11671.619,69.27,-4977.7,185.185,4977.7,0.0,26.88,12827.777,2442.54,-4179.84,4.789,4179.84,0.0,872.751,11697.989,2529.23,-4142.44,4.831,4142.44,0.0,857.485,12218.502,74.129,-4971.436,98.039,4971.436,0.0,50.709,7267.529,28.648,-4968.993,142.857,4968.993,0.0,34.783,4092.568,7.06,-4999.02,2500.0,4999.02,0.0,2.0,17650.0,5.11,-4999.68,1666.667,4999.68,0.0,3.0,8516.667,5.38,-4999.04,5000.0,4999.04,0.0,1.0,26900.001,5.604,-4997.449,1000.0,4997.449,0.0,4.997,5603.99,14.852,-4993.332,555.556,4993.332,0.0,8.988,8251.058,161.33,-4992.3,217.391,4992.3,0.0,22.965,35071.74,22.81,-4999.54,2500.0,4999.54,0.0,2.0,57024.999,14.114,-4998.737,1250.0,4998.737,0.0,3.999,17642.266,16.69,-4995.54,312.5,4995.54,0.0,15.986,5215.625,121.61,-4981.68,227.273,4981.68,0.0,21.919,27638.637,61.4,-4997.3,625.0,4997.3,0.0,7.996,38375.001,1.41,-4998.96,5000.0,4998.96,0.0,1.0,7050.0,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333,1.52,-4998.96,5000.0,4998.96,0.0,1.0,7600.0
2021-06-24,40.622,-4996.146,217.391,4996.146,0.0,22.982,8830.834,133.41,-4976.74,131.579,4976.74,0.0,37.823,17553.948,44.811,-4999.966,119.048,4999.966,0.0,42.0,5334.665,218.38,-4934.52,36.496,4934.52,0.0,135.206,7970.073,17.179,-4994.313,500.0,4994.313,0.0,9.989,8589.396,9.796,-4994.9,833.333,4994.9,0.0,5.994,8162.926,25.42,-4989.16,192.308,4989.16,0.0,25.944,4888.462,3449.08,-4505.91,3.331,4505.91,0.0,1352.674,11489.274,69.64,-4977.7,185.185,4977.7,0.0,26.88,12896.296,2450.0,-4179.84,4.789,4179.84,0.0,872.751,11733.716,2545.64,-4142.44,4.831,4142.44,0.0,857.485,12297.777,74.468,-4971.436,98.039,4971.436,0.0,50.709,7300.745,29.076,-4968.993,142.857,4968.993,0.0,34.783,4153.736,6.96,-4999.02,2500.0,4999.02,0.0,2.0,17400.0,5.18,-4999.68,1666.667,4999.68,0.0,3.0,8633.333,4.84,-4999.04,5000.0,4999.04,0.0,1.0,24200.001,5.682,-4997.449,1000.0,4997.449,0.0,4.997,5682.368,14.832,-4993.332,555.556,4993.332,0.0,8.988,8240.243,174.07,-4992.3,217.391,4992.3,0.0,22.965,37841.306,23.84,-4999.54,2500.0,4999.54,0.0,2.0,59600.0,14.484,-4998.737,1250.0,4998.737,0.0,3.999,18105.402,16.89,-4995.54,312.5,4995.54,0.0,15.986,5278.125,127.72,-4981.68,227.273,4981.68,0.0,21.919,29027.273,63.27,-4997.3,625.0,4997.3,0.0,7.996,39543.75,1.3,-4998.96,5000.0,4998.96,0.0,1.0,6500.0,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0,1.37,-4998.96,5000.0,4998.96,0.0,1.0,6850.0
2021-06-25,41.408,-4996.146,217.391,4996.146,0.0,22.982,9001.697,133.11,-4976.74,131.579,4976.74,0.0,37.823,17514.474,46.001,-4999.966,119.048,4999.966,0.0,42.0,5476.356,228.5,-4934.52,36.496,4934.52,0.0,135.206,8339.416,17.418,-4994.313,500.0,4994.313,0.0,9.989,8709.04,9.786,-4994.9,833.333,4994.9,0.0,5.994,8154.682,24.87,-4989.16,192.308,4989.16,0.0,25.944,4782.692,3401.46,-4505.91,3.331,4505.91,0.0,1352.674,11330.646,70.53,-4977.7,185.185,4977.7,0.0,26.88,13061.111,2450.17,-4179.84,4.789,4179.84,0.0,872.751,11734.53,2539.9,-4142.44,4.831,4142.44,0.0,857.485,12270.048,74.637,-4971.436,98.039,4971.436,0.0,50.709,7317.353,29.235,-4968.993,142.857,4968.993,0.0,34.783,4176.496,7.15,-4999.02,2500.0,4999.02,0.0,2.0,17875.0,5.21,-4999.68,1666.667,4999.68,0.0,3.0,8683.333,4.92,-4999.04,5000.0,4999.04,0.0,1.0,24600.0,5.79,-4997.449,1000.0,4997.449,0.0,4.997,5790.137,14.862,-4993.332,555.556,4993.332,0.0,8.988,8256.465,173.71,-4992.3,217.391,4992.3,0.0,22.965,37763.045,25.08,-4999.54,2500.0,4999.54,0.0,2.0,62700.0,14.76,-4998.737,1250.0,4998.737,0.0,3.999,18450.061,16.93,-4995.54,312.5,4995.54,0.0,15.986,5290.625,127.6,-4981.68,227.273,4981.68,0.0,21.919,29000.0,64.15,-4997.3,625.0,4997.3,0.0,7.996,40093.751,1.24,-4998.96,5000.0,4998.96,0.0,1.0,6200.0,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667,1.28,-4998.96,5000.0,4998.96,0.0,1.0,6400.0
2021-06-28,41.348,-4996.146,217.391,4996.146,0.0,22.982,8988.72,134.78,-4976.74,131.579,4976.74,0.0,37.823,17734.21,45.416,-4999.966,119.048,4999.966,0.0,42.0,5406.691,228.59,-4934.52,36.496,4934.52,0.0,135.206,8342.701,17.488,-4994.313,500.0,4994.313,0.0,9.989,8743.937,9.667,-4994.9,833.333,4994.9,0.0,5.994,8055.737,24.5,-4989.16,192.308,4989.16,0.0,25.944,4711.538,3443.89,-4505.91,3.331,4505.91,0.0,1352.674,11471.985,70.89,-4977.7,185.185,4977.7,0.0,26.88,13127.778,2450.72,-4179.84,4.789,4179.84,0.0,872.751,11737.165,2536.39,-4142.44,4.831,4142.44,0.0,857.485,12253.091,74.35,-4971.436,98.039,4971.436,0.0,50.709,7289.216,28.838,-4968.993,142.857,4968.993,0.0,34.783,4119.74,6.82,-4999.02,2500.0,4999.02,0.0,2.0,17050.0,5.19,-4999.68,1666.667,4999.68,0.0,3.0,8650.0,4.7,-4999.04,5000.0,4999.04,0.0,1.0,23499.999,5.731,-4997.449,1000.0,4997.449,0.0,4.997,5731.353,14.988,-4993.332,555.556,4993.332,0.0,8.988,8326.756,172.36,-4992.3,217.391,4992.3,0.0,22.965,37469.565,13.69,-4999.54,2500.0,4999.54,0.0,2.0,34224.999,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,16.89,-4995.54,312.5,4995.54,0.0,15.986,5278.125,124.91,-4981.68,227.273,4981.68,0.0,21.919,28388.637,64.05,-4997.3,625.0,4997.3,0.0,7.996,40031.252,1.2,-4998.96,5000.0,4998.96,0.0,1.0,6000.0,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667,1.27,-4998.96,5000.0,4998.96,0.0,1.0,6350.0
2021-06-29,40.682,-4996.146,217.391,4996.146,0.0,22.982,8843.811,136.33,-4976.74,131.579,4976.74,0.0,37.823,17938.158,44.424,-4999.966,119.048,4999.966,0.0,42.0,5288.615,229.44,-4934.52,36.496,4934.52,0.0,135.206,8373.723,17.189,-4994.313,500.0,4994.313,0.0,9.989,8594.381,9.578,-4994.9,833.333,4994.9,0.0,5.994,7981.528,25.42,-4989.16,192.308,4989.16,0.0,25.944,4888.462,3448.14,-4505.91,3.331,4505.91,0.0,1352.674,11486.142,70.08,-4977.7,185.185,4977.7,0.0,26.88,12977.778,2445.45,-4179.84,4.789,4179.84,0.0,872.751,11711.925,2520.37,-4142.44,4.831,4142.44,0.0,857.485,12175.701,73.87,-4971.436,98.039,4971.436,0.0,50.709,7242.157,28.229,-4968.993,142.857,4968.993,0.0,34.783,4032.754,6.88,-4999.02,2500.0,4999.02,0.0,2.0,17200.0,5.19,-4999.68,1666.667,4999.68,0.0,3.0,8650.0,4.76,-4999.04,5000.0,4999.04,0.0,1.0,23800.001,5.588,-4997.449,1000.0,4997.449,0.0,4.997,5587.54,15.047,-4993.332,555.556,4993.332,0.0,8.988,8359.198,177.87,-4992.3,217.391,4992.3,0.0,22.965,38667.39,12.83,-4999.54,2500.0,4999.54,0.0,2.0,32075.0,14.26,-4998.737,1250.0,4998.737,0.0,3.999,17825.366,16.83,-4995.54,312.5,4995.54,0.0,15.986,5259.375,133.55,-4981.68,227.273,4981.68,0.0,21.919,30352.273,63.84,-4997.3,625.0,4997.3,0.0,7.996,39900.0,1.32,-4998.96,5000.0,4998.96,0.0,1.0,6600.0,4.57,-5000.0,5000.0,5000.0,0.0,1.0,22850.001,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667,1.42,-4998.96,5000.0,4998.96,0.0,1.0,7100.0
