date,WTI_adj_close,WTI_cashflow,WTI_cml_units,WTI_cml_cost,WTI_gain_loss,WTI_avg_price,WTI_mktvalue,HZNP_adj_close,HZNP_cashflow,HZNP_cml_units,HZNP_cml_cost,HZNP_gain_loss,HZNP_avg_price,HZNP_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,SMFG_adj_close,SMFG_cashflow,SMFG_cml_units,SMFG_cml_cost,SMFG_gain_loss,SMFG_avg_price,SMFG_mktvalue,WETF_adj_close,WETF_cashflow,WETF_cml_units,WETF_cml_cost,WETF_gain_loss,WETF_avg_price,WETF_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,ASPS_adj_close,ASPS_cashflow,ASPS_cml_units,ASPS_cml_cost,ASPS_gain_loss,ASPS_avg_price,ASPS_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,DYSL_adj_close,DYSL_cashflow,DYSL_cml_units,DYSL_cml_cost,DYSL_gain_loss,DYSL_avg_price,DYSL_mktvalue,ITCB_adj_close,ITCB_cashflow,ITCB_cml_units,ITCB_cml_cost,ITCB_gain_loss,ITCB_avg_price,ITCB_mktvalue,JHB_adj_close,JHB_cashflow,JHB_cml_units,JHB_cml_cost,JHB_gain_loss,JHB_avg_price,JHB_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,ARGO_adj_close,ARGO_cashflow,ARGO_cml_units,ARGO_cml_cost,ARGO_gain_loss,ARGO_avg_price,ARGO_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,COOP_adj_close,COOP_cashflow,COOP_cml_units,COOP_cml_cost,COOP_gain_loss,COOP_avg_price,COOP_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,KDOZF_adj_close,KDOZF_cashflow,KDOZF_cml_units,KDOZF_cml_cost,KDOZF_gain_loss,KDOZF_avg_price,KDOZF_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,SCND_adj_close,SCND_cashflow,SCND_cml_units,SCND_cml_cost,SCND_gain_loss,SCND_avg_price,SCND_mktvalue
2021-05-25,3.6,-20000.0,2272.727,5000.0,-46.1,2.2,8181.818,95.75,-20000.0,68.927,5000.0,3611.32,72.54,6599.807,11.97,-30000.0,388.917,5000.0,-91.473,12.856,4655.336,7.36,-40000.0,838.281,5000.0,364.66,5.965,6169.75,6.5,-10000.0,935.017,5000.0,2348.029,5.347,6077.612,51.17,-20000.0,127.779,5000.0,952.645,39.13,6538.461,29.036,-30000.0,126.892,5000.0,969.902,39.403,3684.491,6.53,-20000.0,405.186,5000.0,-769.44,12.34,2645.867,5.554,-20000.0,763.948,5000.0,1236.552,6.545,4242.932,1.23,-30000.0,4854.369,5000.0,-1045.35,1.03,5970.874,4.36,-20000.0,972.763,5000.0,252.96,5.14,4241.245,9.349,-20000.0,551.946,5000.0,84.52,9.059,5160.0,22.07,-30000.0,319.398,5000.0,219.865,15.654,7049.148,52.154,-20000.0,119.267,5000.0,547.704,41.923,6220.276,5.83,-20000.0,1141.552,5000.0,345.391,4.38,6655.251,17.12,-30000.0,277.932,5000.0,-160.43,17.99,4758.199,33.1,-20000.0,165.289,5000.0,6997.99,30.25,5471.074,1.0,-10000.0,14285.715,5000.0,-3970.35,0.35,14285.715,0.73,-30000.0,11627.907,5000.0,4000.0,0.43,8488.372,0.12,-10000.0,18518.518,5000.0,-3429.67,0.27,2222.222,10.75,-10000.0,509.684,5000.0,1369.39,9.81,5479.103
2021-05-26,3.65,-20000.0,2272.727,5000.0,-46.1,2.2,8295.455,93.7,-20000.0,68.927,5000.0,3611.32,72.54,6458.505,11.81,-30000.0,388.917,5000.0,-91.473,12.856,4593.11,7.37,-40000.0,838.281,5000.0,364.66,5.965,6178.133,6.57,-10000.0,935.017,5000.0,2348.029,5.347,6143.064,51.0,-20000.0,127.779,5000.0,952.645,39.13,6516.739,29.176,-30000.0,126.892,5000.0,969.902,39.403,3702.18,6.92,-20000.0,405.186,5000.0,-769.44,12.34,2803.89,5.535,-20000.0,763.948,5000.0,1236.552,6.545,4228.096,1.23,-30000.0,4854.369,5000.0,-1045.35,1.03,5970.874,4.46,-20000.0,972.763,5000.0,252.96,5.14,4338.522,9.359,-20000.0,551.946,5000.0,84.52,9.059,5165.435,22.129,-30000.0,319.398,5000.0,219.865,15.654,7068.089,53.004,-20000.0,119.267,5000.0,547.704,41.923,6321.706,5.82,-20000.0,1141.552,5000.0,345.391,4.38,6643.836,17.21,-30000.0,277.932,5000.0,-160.43,17.99,4783.213,33.93,-20000.0,165.289,5000.0,6997.99,30.25,5608.265,0.15,-10000.0,14285.715,5000.0,-3970.35,0.35,2142.857,0.68,-30000.0,11627.907,5000.0,4000.0,0.43,7906.977,0.12,-10000.0,18518.518,5000.0,-3429.67,0.27,2222.222,10.75,-10000.0,509.684,5000.0,1369.39,9.81,5479.103
2021-05-27,3.68,-20000.0,2272.727,5000.0,-46.1,2.2,8363.636,92.08,-20000.0,68.927,5000.0,3611.32,72.54,6346.843,11.7,-30000.0,388.917,5000.0,-91.473,12.856,4550.328,7.28,-40000.0,838.281,5000.0,364.66,5.965,6102.688,6.68,-10000.0,935.017,5000.0,2348.029,5.347,6245.915,50.37,-20000.0,127.779,5000.0,952.645,39.13,6436.238,29.873,-30000.0,126.892,5000.0,969.902,39.403,3790.628,6.53,-20000.0,405.186,5000.0,-769.44,12.34,2645.867,5.842,-20000.0,763.948,5000.0,1236.552,6.545,4462.783,1.23,-30000.0,4854.369,5000.0,-1045.35,1.03,5970.874,4.53,-20000.0,972.763,5000.0,252.96,5.14,4406.615,9.369,-20000.0,551.946,5000.0,84.52,9.059,5170.924,22.673,-30000.0,319.398,5000.0,219.865,15.654,7241.714,53.301,-20000.0,119.267,5000.0,547.704,41.923,6357.089,5.77,-20000.0,1141.552,5000.0,345.391,4.38,6586.758,17.26,-30000.0,277.932,5000.0,-160.43,17.99,4797.11,34.4,-20000.0,165.289,5000.0,6997.99,30.25,5685.951,0.15,-10000.0,14285.715,5000.0,-3970.35,0.35,2142.857,0.68,-30000.0,11627.907,5000.0,4000.0,0.43,7906.977,0.12,-10000.0,18518.518,5000.0,-3429.67,0.27,2222.222,11.0,-10000.0,509.684,5000.0,1369.39,9.81,5606.524
2021-05-28,3.74,-20000.0,2272.727,5000.0,-46.1,2.2,8500.0,91.66,-20000.0,68.927,5000.0,3611.32,72.54,6317.894,11.94,-30000.0,388.917,5000.0,-91.473,12.856,4643.668,7.32,-40000.0,838.281,5000.0,364.66,5.965,6136.219,6.7,-10000.0,935.017,5000.0,2348.029,5.347,6264.616,51.49,-20000.0,127.779,5000.0,952.645,39.13,6579.351,29.893,-30000.0,126.892,5000.0,969.902,39.403,3793.156,6.83,-20000.0,405.186,5000.0,-769.44,12.34,2767.423,5.637,-20000.0,763.948,5000.0,1236.552,6.545,4306.325,1.2,-30000.0,4854.369,5000.0,-1045.35,1.03,5825.243,4.69,-20000.0,972.763,5000.0,252.96,5.14,4562.257,9.369,-20000.0,551.946,5000.0,84.52,9.059,5170.924,22.594,-30000.0,319.398,5000.0,219.865,15.654,7216.459,53.044,-20000.0,119.267,5000.0,547.704,41.923,6326.424,5.79,-20000.0,1141.552,5000.0,345.391,4.38,6609.589,17.09,-30000.0,277.932,5000.0,-160.43,17.99,4749.861,34.59,-20000.0,165.289,5000.0,6997.99,30.25,5717.355,0.15,-10000.0,14285.715,5000.0,-3970.35,0.35,2142.857,0.63,-30000.0,11627.907,5000.0,4000.0,0.43,7325.581,0.12,-10000.0,18518.518,5000.0,-3429.67,0.27,2222.222,11.0,-10000.0,509.684,5000.0,1369.39,9.81,5606.524
2021-06-01,4.07,-20000.0,2272.727,5000.0,-46.1,2.2,9250.0,90.09,-20000.0,68.927,5000.0,3611.32,72.54,6209.677,12.44,-30000.0,388.917,5000.0,-91.473,12.856,4838.127,7.33,-40000.0,838.281,5000.0,364.66,5.965,6144.601,6.78,-10000.0,935.017,5000.0,2348.029,5.347,6339.418,53.15,-20000.0,127.779,5000.0,952.645,39.13,6791.464,30.639,-30000.0,126.892,5000.0,969.902,39.403,3887.921,7.36,-20000.0,405.186,5000.0,-769.44,12.34,2982.172,5.725,-20000.0,763.948,5000.0,1236.552,6.545,4373.379,1.15,-30000.0,4854.369,5000.0,-1045.35,1.03,5582.524,4.94,-20000.0,972.763,5000.0,252.96,5.14,4805.448,9.369,-20000.0,551.946,5000.0,84.52,9.059,5170.924,23.246,-30000.0,319.398,5000.0,219.865,15.654,7424.808,53.726,-20000.0,119.267,5000.0,547.704,41.923,6407.804,5.78,-20000.0,1141.552,5000.0,345.391,4.38,6598.174,16.67,-30000.0,277.932,5000.0,-160.43,17.99,4633.13,34.73,-20000.0,165.289,5000.0,6997.99,30.25,5740.496,0.15,-10000.0,14285.715,5000.0,-3970.35,0.35,2142.857,0.55,-30000.0,11627.907,5000.0,4000.0,0.43,6395.349,0.12,-10000.0,18518.518,5000.0,-3429.67,0.27,2222.222,11.0,-10000.0,509.684,5000.0,1369.39,9.81,5606.524
2021-06-02,4.27,-20000.0,2272.727,5000.0,-46.1,2.2,9704.545,88.39,-20000.0,68.927,5000.0,3611.32,72.54,6092.501,12.79,-30000.0,388.917,5000.0,-91.473,12.856,4974.248,7.35,-40000.0,838.281,5000.0,364.66,5.965,6161.367,6.72,-10000.0,935.017,5000.0,2348.029,5.347,6283.316,52.81,-20000.0,127.779,5000.0,952.645,39.13,6748.019,30.649,-30000.0,126.892,5000.0,969.902,39.403,3889.185,7.54,-20000.0,405.186,5000.0,-769.44,12.34,3055.105,5.744,-20000.0,763.948,5000.0,1236.552,6.545,4388.279,1.15,-30000.0,4854.369,5000.0,-1045.35,1.03,5582.524,4.92,-20000.0,972.763,5000.0,252.96,5.14,4785.992,9.378,-20000.0,551.946,5000.0,84.52,9.059,5176.413,22.881,-30000.0,319.398,5000.0,219.865,15.654,7308.006,53.746,-20000.0,119.267,5000.0,547.704,41.923,6410.163,5.83,-20000.0,1141.552,5000.0,345.391,4.38,6655.251,16.63,-30000.0,277.932,5000.0,-160.43,17.99,4622.012,33.56,-20000.0,165.289,5000.0,6997.99,30.25,5547.108,0.15,-10000.0,14285.715,5000.0,-3970.35,0.35,2142.857,0.57,-30000.0,11627.907,5000.0,4000.0,0.43,6627.907,0.12,-10000.0,18518.518,5000.0,-3429.67,0.27,2222.222,11.0,-10000.0,509.684,5000.0,1369.39,9.81,5606.524
2021-06-03,4.45,-20000.0,2272.727,5000.0,-46.1,2.2,10113.636,88.24,-20000.0,68.927,5000.0,3611.32,72.54,6082.161,12.86,-30000.0,388.917,5000.0,-91.473,12.856,5001.472,7.44,-40000.0,838.281,5000.0,364.66,5.965,6236.813,7.27,-10000.0,935.017,5000.0,2348.029,5.347,6797.576,52.35,-20000.0,127.779,5000.0,952.645,39.13,6689.241,31.227,-30000.0,126.892,5000.0,969.902,39.403,3962.47,7.0,-20000.0,405.186,5000.0,-769.44,12.34,2836.305,5.842,-20000.0,763.948,5000.0,1236.552,6.545,4462.783,1.07,-30000.0,4854.369,5000.0,-1045.35,1.03,5194.175,4.74,-20000.0,972.763,5000.0,252.96,5.14,4610.895,9.369,-20000.0,551.946,5000.0,84.52,9.059,5170.924,22.584,-30000.0,319.398,5000.0,219.865,15.654,7213.302,53.153,-20000.0,119.267,5000.0,547.704,41.923,6339.398,5.85,-20000.0,1141.552,5000.0,345.391,4.38,6678.082,16.61,-30000.0,277.932,5000.0,-160.43,17.99,4616.454,33.45,-20000.0,165.289,5000.0,6997.99,30.25,5528.926,0.15,-10000.0,14285.715,5000.0,-3970.35,0.35,2142.857,0.56,-30000.0,11627.907,5000.0,4000.0,0.43,6511.628,0.15,-10000.0,18518.518,5000.0,-3429.67,0.27,2777.778,11.0,-10000.0,509.684,5000.0,1369.39,9.81,5606.524
2021-06-04,4.55,-20000.0,2272.727,5000.0,-46.1,2.2,10340.909,89.25,-20000.0,68.927,5000.0,3611.32,72.54,6151.778,13.04,-30000.0,388.917,5000.0,-91.473,12.856,5071.477,7.39,-40000.0,838.281,5000.0,364.66,5.965,6194.898,6.98,-10000.0,935.017,5000.0,2348.029,5.347,6526.421,52.15,-20000.0,127.779,5000.0,952.645,39.13,6663.685,31.058,-30000.0,126.892,5000.0,969.902,39.403,3940.99,7.05,-20000.0,405.186,5000.0,-769.44,12.34,2856.564,5.881,-20000.0,763.948,5000.0,1236.552,6.545,4492.585,1.07,-30000.0,4854.369,5000.0,-1045.35,1.03,5194.175,4.82,-20000.0,972.763,5000.0,252.96,5.14,4688.716,9.378,-20000.0,551.946,5000.0,84.52,9.059,5176.413,22.357,-30000.0,319.398,5000.0,219.865,15.654,7140.696,52.856,-20000.0,119.267,5000.0,547.704,41.923,6304.015,5.85,-20000.0,1141.552,5000.0,345.391,4.38,6678.082,16.72,-30000.0,277.932,5000.0,-160.43,17.99,4647.026,33.75,-20000.0,165.289,5000.0,6997.99,30.25,5578.512,0.15,-10000.0,14285.715,5000.0,-3970.35,0.35,2142.857,0.63,-30000.0,11627.907,5000.0,4000.0,0.43,7325.581,0.15,-10000.0,18518.518,5000.0,-3429.67,0.27,2777.778,11.0,-10000.0,509.684,5000.0,1369.39,9.81,5606.524
2021-06-07,4.47,-20000.0,2272.727,5000.0,-46.1,2.2,10159.09,89.47,-20000.0,68.927,5000.0,3611.32,72.54,6166.942,13.34,-30000.0,388.917,5000.0,-91.473,12.856,5188.152,7.33,-40000.0,838.281,5000.0,364.66,5.965,6144.601,6.82,-10000.0,935.017,5000.0,2348.029,5.347,6376.818,52.11,-20000.0,127.779,5000.0,952.645,39.13,6658.574,30.57,-30000.0,126.892,5000.0,969.902,39.403,3879.076,6.85,-20000.0,405.186,5000.0,-769.44,12.34,2775.527,5.754,-20000.0,763.948,5000.0,1236.552,6.545,4395.731,1.15,-30000.0,4854.369,5000.0,-1045.35,1.03,5582.524,4.68,-20000.0,972.763,5000.0,252.96,5.14,4552.529,9.369,-20000.0,551.946,5000.0,84.52,9.059,5170.924,22.831,-30000.0,319.398,5000.0,219.865,15.654,7292.223,52.757,-20000.0,119.267,5000.0,547.704,41.923,6292.22,5.82,-20000.0,1141.552,5000.0,345.391,4.38,6643.836,16.85,-30000.0,277.932,5000.0,-160.43,17.99,4683.157,33.98,-20000.0,165.289,5000.0,6997.99,30.25,5616.529,0.15,-10000.0,14285.715,5000.0,-3970.35,0.35,2142.857,0.66,-30000.0,11627.907,5000.0,4000.0,0.43,7674.419,0.165,-10000.0,18518.518,5000.0,-3429.67,0.27,3053.704,11.0,-10000.0,509.684,5000.0,1369.39,9.81,5606.524
2021-06-08,4.56,-20000.0,2272.727,5000.0,-46.1,2.2,10363.636,88.97,-20000.0,68.927,5000.0,3611.32,72.54,6132.479,13.29,-30000.0,388.917,5000.0,-91.473,12.856,5168.707,7.32,-40000.0,838.281,5000.0,364.66,5.965,6136.219,6.91,-10000.0,935.017,5000.0,2348.029,5.347,6460.969,51.58,-20000.0,127.779,5000.0,952.645,39.13,6590.851,31.068,-30000.0,126.892,5000.0,969.902,39.403,3942.254,6.82,-20000.0,405.186,5000.0,-769.44,12.34,2763.371,5.764,-20000.0,763.948,5000.0,1236.552,6.545,4403.181,1.15,-30000.0,4854.369,5000.0,-1045.35,1.03,5582.524,4.72,-20000.0,972.763,5000.0,252.96,5.14,4591.44,9.369,-20000.0,551.946,5000.0,84.52,9.059,5170.924,22.722,-30000.0,319.398,5000.0,219.865,15.654,7257.497,53.084,-20000.0,119.267,5000.0,547.704,41.923,6331.142,5.81,-20000.0,1141.552,5000.0,345.391,4.38,6632.42,16.78,-30000.0,277.932,5000.0,-160.43,17.99,4663.702,34.4,-20000.0,165.289,5000.0,6997.99,30.25,5685.951,1.02,-10000.0,14285.715,5000.0,-3970.35,0.35,14571.429,0.65,-30000.0,11627.907,5000.0,4000.0,0.43,7558.139,0.18,-10000.0,18518.518,5000.0,-3429.67,0.27,3333.333,11.0,-10000.0,509.684,5000.0,1369.39,9.81,5606.524
2021-06-09,4.52,-20000.0,2272.727,5000.0,-46.1,2.2,10272.727,90.83,-20000.0,68.927,5000.0,3611.32,72.54,6260.684,13.12,-30000.0,388.917,5000.0,-91.473,12.856,5102.591,7.21,-40000.0,838.281,5000.0,364.66,5.965,6044.008,6.9,-10000.0,935.017,5000.0,2348.029,5.347,6451.62,50.9,-20000.0,127.779,5000.0,952.645,39.13,6503.961,31.147,-30000.0,126.892,5000.0,969.902,39.403,3952.362,6.69,-20000.0,405.186,5000.0,-769.44,12.34,2710.697,5.744,-20000.0,763.948,5000.0,1236.552,6.545,4388.279,1.15,-30000.0,4854.369,5000.0,-1045.35,1.03,5582.524,4.85,-20000.0,972.763,5000.0,252.96,5.14,4717.899,9.369,-20000.0,551.946,5000.0,84.52,9.059,5170.924,22.792,-30000.0,319.398,5000.0,219.865,15.654,7279.595,52.569,-20000.0,119.267,5000.0,547.704,41.923,6269.812,5.72,-20000.0,1141.552,5000.0,345.391,4.38,6529.68,17.07,-30000.0,277.932,5000.0,-160.43,17.99,4744.302,34.25,-20000.0,165.289,5000.0,6997.99,30.25,5661.157,1.02,-10000.0,14285.715,5000.0,-3970.35,0.35,14571.429,0.68,-30000.0,11627.907,5000.0,4000.0,0.43,7906.977,0.2,-10000.0,18518.518,5000.0,-3429.67,0.27,3703.704,11.0,-10000.0,509.684,5000.0,1369.39,9.81,5606.524
2021-06-10,4.57,-20000.0,2272.727,5000.0,-46.1,2.2,10386.364,93.95,-20000.0,68.927,5000.0,3611.32,72.54,6475.737,13.18,-30000.0,388.917,5000.0,-91.473,12.856,5125.926,7.16,-40000.0,838.281,5000.0,364.66,5.965,6002.094,6.9,-10000.0,935.017,5000.0,2348.029,5.347,6451.62,51.57,-20000.0,127.779,5000.0,952.645,39.13,6589.573,31.147,-30000.0,126.892,5000.0,969.902,39.403,3952.362,7.25,-20000.0,405.186,5000.0,-769.44,12.34,2937.601,5.744,-20000.0,763.948,5000.0,1236.552,6.545,4388.279,1.15,-30000.0,4854.369,5000.0,-1045.35,1.03,5582.524,4.66,-20000.0,972.763,5000.0,252.96,5.14,4533.074,9.378,-20000.0,551.946,5000.0,84.52,9.059,5176.413,22.495,-30000.0,319.398,5000.0,219.865,15.654,7184.891,52.648,-20000.0,119.267,5000.0,547.704,41.923,6279.247,5.69,-20000.0,1141.552,5000.0,345.391,4.38,6495.434,17.36,-30000.0,277.932,5000.0,-160.43,17.99,4824.903,33.62,-20000.0,165.289,5000.0,6997.99,30.25,5557.025,1.02,-10000.0,14285.715,5000.0,-3970.35,0.35,14571.429,0.67,-30000.0,11627.907,5000.0,4000.0,0.43,7790.698,0.2,-10000.0,18518.518,5000.0,-3429.67,0.27,3703.704,11.15,-10000.0,509.684,5000.0,1369.39,9.81,5682.976
2021-06-11,4.59,-20000.0,2272.727,5000.0,-46.1,2.2,10431.818,93.29,-20000.0,68.927,5000.0,3611.32,72.54,6430.245,13.11,-30000.0,388.917,5000.0,-91.473,12.856,5098.701,7.15,-40000.0,838.281,5000.0,364.66,5.965,5993.711,6.98,-10000.0,935.017,5000.0,2348.029,5.347,6526.421,51.42,-20000.0,127.779,5000.0,952.645,39.13,6570.406,31.127,-30000.0,126.892,5000.0,969.902,39.403,3949.835,7.14,-20000.0,405.186,5000.0,-769.44,12.34,2893.031,5.764,-20000.0,763.948,5000.0,1236.552,6.545,4403.181,1.15,-30000.0,4854.369,5000.0,-1045.35,1.03,5582.524,4.53,-20000.0,972.763,5000.0,252.96,5.14,4406.615,9.359,-20000.0,551.946,5000.0,84.52,9.059,5165.435,22.465,-30000.0,319.398,5000.0,219.865,15.654,7175.42,52.619,-20000.0,119.267,5000.0,547.704,41.923,6275.708,5.64,-20000.0,1141.552,5000.0,345.391,4.38,6438.356,17.21,-30000.0,277.932,5000.0,-160.43,17.99,4783.213,33.98,-20000.0,165.289,5000.0,6997.99,30.25,5616.529,1.02,-10000.0,14285.715,5000.0,-3970.35,0.35,14571.429,0.65,-30000.0,11627.907,5000.0,4000.0,0.43,7558.139,0.2,-10000.0,18518.518,5000.0,-3429.67,0.27,3703.704,11.15,-10000.0,509.684,5000.0,1369.39,9.81,5682.976
2021-06-14,4.64,-20000.0,2272.727,5000.0,-46.1,2.2,10545.454,92.56,-20000.0,68.927,5000.0,3611.32,72.54,6379.928,13.15,-30000.0,388.917,5000.0,-91.473,12.856,5114.258,7.06,-40000.0,838.281,5000.0,364.66,5.965,5918.266,6.76,-10000.0,935.017,5000.0,2348.029,5.347,6320.717,50.18,-20000.0,127.779,5000.0,952.645,39.13,6411.96,31.287,-30000.0,126.892,5000.0,969.902,39.403,3970.052,7.43,-20000.0,405.186,5000.0,-769.44,12.34,3010.535,5.695,-20000.0,763.948,5000.0,1236.552,6.545,4351.028,1.18,-30000.0,4854.369,5000.0,-1045.35,1.03,5728.155,4.67,-20000.0,972.763,5000.0,252.96,5.14,4542.802,9.353,-20000.0,551.946,5000.0,84.52,9.059,5162.412,22.031,-30000.0,319.398,5000.0,219.865,15.654,7036.521,52.391,-20000.0,119.267,5000.0,547.704,41.923,6248.582,5.55,-20000.0,1141.552,5000.0,345.391,4.38,6335.616,17.13,-30000.0,277.932,5000.0,-160.43,17.99,4760.978,33.35,-20000.0,165.289,5000.0,6997.99,30.25,5512.396,0.24,-10000.0,14285.715,5000.0,-3970.35,0.35,3428.571,0.62,-30000.0,11627.907,5000.0,4000.0,0.43,7209.302,0.2,-10000.0,18518.518,5000.0,-3429.67,0.27,3703.704,11.1,-10000.0,509.684,5000.0,1369.39,9.81,5657.492
2021-06-15,4.74,-20000.0,2272.727,5000.0,-46.1,2.2,10772.727,91.3,-20000.0,68.927,5000.0,3611.32,72.54,6293.08,13.21,-30000.0,388.917,5000.0,-91.473,12.856,5137.593,7.1,-40000.0,838.281,5000.0,364.66,5.965,5951.797,6.63,-10000.0,935.017,5000.0,2348.029,5.347,6199.165,50.25,-20000.0,127.779,5000.0,952.645,39.13,6420.905,30.112,-30000.0,126.892,5000.0,969.902,39.403,3820.953,7.15,-20000.0,405.186,5000.0,-769.44,12.34,2897.083,5.705,-20000.0,763.948,5000.0,1236.552,6.545,4358.478,1.18,-30000.0,4854.369,5000.0,-1045.35,1.03,5728.155,4.63,-20000.0,972.763,5000.0,252.96,5.14,4503.891,9.358,-20000.0,551.946,5000.0,84.52,9.059,5165.16,22.268,-30000.0,319.398,5000.0,219.865,15.654,7112.285,53.212,-20000.0,119.267,5000.0,547.704,41.923,6346.474,5.57,-20000.0,1141.552,5000.0,345.391,4.38,6358.448,17.21,-30000.0,277.932,5000.0,-160.43,17.99,4783.213,33.9,-20000.0,165.289,5000.0,6997.99,30.25,5603.306,0.24,-10000.0,14285.715,5000.0,-3970.35,0.35,3428.571,0.62,-30000.0,11627.907,5000.0,4000.0,0.43,7209.302,0.2,-10000.0,18518.518,5000.0,-3429.67,0.27,3703.704,11.1,-10000.0,509.684,5000.0,1369.39,9.81,5657.492
2021-06-16,4.74,-20000.0,2272.727,5000.0,-46.1,2.2,10772.727,90.9,-20000.0,68.927,5000.0,3611.32,72.54,6265.509,13.07,-30000.0,388.917,5000.0,-91.473,12.856,5083.145,7.12,-40000.0,838.281,5000.0,364.66,5.965,5968.562,6.65,-10000.0,935.017,5000.0,2348.029,5.347,6217.865,50.18,-20000.0,127.779,5000.0,952.645,39.13,6411.96,30.122,-30000.0,126.892,5000.0,969.902,39.403,3822.217,7.24,-20000.0,405.186,5000.0,-769.44,12.34,2933.549,5.803,-20000.0,763.948,5000.0,1236.552,6.545,4432.982,1.18,-30000.0,4854.369,5000.0,-1045.35,1.03,5728.155,4.61,-20000.0,972.763,5000.0,252.96,5.14,4484.436,9.373,-20000.0,551.946,5000.0,84.52,9.059,5173.406,22.05,-30000.0,319.398,5000.0,219.865,15.654,7042.835,52.718,-20000.0,119.267,5000.0,547.704,41.923,6287.503,5.59,-20000.0,1141.552,5000.0,345.391,4.38,6381.279,17.05,-30000.0,277.932,5000.0,-160.43,17.99,4738.744,33.95,-20000.0,165.289,5000.0,6997.99,30.25,5611.57,0.24,-10000.0,14285.715,5000.0,-3970.35,0.35,3428.571,0.62,-30000.0,11627.907,5000.0,4000.0,0.43,7209.302,0.2,-10000.0,18518.518,5000.0,-3429.67,0.27,3703.704,11.1,-10000.0,509.684,5000.0,1369.39,9.81,5657.492
2021-06-17,4.4,-20000.0,2272.727,5000.0,-46.1,2.2,10000.0,92.14,-20000.0,68.927,5000.0,3611.32,72.54,6350.979,12.77,-30000.0,388.917,5000.0,-91.473,12.856,4966.47,7.09,-40000.0,838.281,5000.0,364.66,5.965,5943.414,6.4,-10000.0,935.017,5000.0,2348.029,5.347,5984.111,49.76,-20000.0,127.779,5000.0,952.645,39.13,6358.292,29.415,-30000.0,126.892,5000.0,969.902,39.403,3732.505,7.13,-20000.0,405.186,5000.0,-769.44,12.34,2888.979,5.656,-20000.0,763.948,5000.0,1236.552,6.545,4321.226,1.18,-30000.0,4854.369,5000.0,-1045.35,1.03,5728.155,4.5,-20000.0,972.763,5000.0,252.96,5.14,4377.432,9.363,-20000.0,551.946,5000.0,84.52,9.059,5167.908,21.092,-30000.0,319.398,5000.0,219.865,15.654,6736.624,51.472,-20000.0,119.267,5000.0,547.704,41.923,6138.896,5.53,-20000.0,1141.552,5000.0,345.391,4.38,6312.785,16.91,-30000.0,277.932,5000.0,-160.43,17.99,4699.833,33.67,-20000.0,165.289,5000.0,6997.99,30.25,5565.289,0.24,-10000.0,14285.715,5000.0,-3970.35,0.35,3428.571,0.62,-30000.0,11627.907,5000.0,4000.0,0.43,7209.302,0.2,-10000.0,18518.518,5000.0,-3429.67,0.27,3703.704,11.1,-10000.0,509.684,5000.0,1369.39,9.81,5657.492
