date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2020-08-13,77.11,-4989.16,192.308,4989.16,0.0,25.944,14828.846,21.656,-4996.941,312.5,4996.941,0.0,15.99,6767.374,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,4.358,-4997.449,1000.0,4997.449,0.0,4.997,4357.583,13.05,-4999.54,2500.0,4999.54,0.0,2.0,32625.0,14.657,-4998.737,1250.0,4998.737,0.0,3.999,18320.816,20.77,-4997.3,625.0,4997.3,0.0,7.996,12981.25,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-08-14,73.58,-4989.16,192.308,4989.16,0.0,25.944,14150.0,21.571,-4996.941,312.5,4996.941,0.0,15.99,6740.916,2.59,-4999.02,2500.0,4999.02,0.0,2.0,6475.0,4.291,-4997.449,1000.0,4997.449,0.0,4.997,4291.273,12.71,-4999.54,2500.0,4999.54,0.0,2.0,31775.0,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,21.06,-4997.3,625.0,4997.3,0.0,7.996,13162.5,13.55,-4998.0,833.333,4998.0,0.0,5.998,11291.667
2020-08-17,76.6,-4989.16,192.308,4989.16,0.0,25.944,14730.769,21.816,-4996.941,312.5,4996.941,0.0,15.99,6817.35,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,4.206,-4997.449,1000.0,4997.449,0.0,4.997,4206.015,12.53,-4999.54,2500.0,4999.54,0.0,2.0,31324.999,16.63,-4998.737,1250.0,4998.737,0.0,3.999,20787.284,21.75,-4997.3,625.0,4997.3,0.0,7.996,13593.75,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334
2020-08-18,77.62,-4989.16,192.308,4989.16,0.0,25.944,14926.924,21.618,-4996.941,312.5,4996.941,0.0,15.99,6755.614,2.47,-4999.02,2500.0,4999.02,0.0,2.0,6175.0,4.253,-4997.449,1000.0,4997.449,0.0,4.997,4253.38,12.29,-4999.54,2500.0,4999.54,0.0,2.0,30725.0,15.441,-4998.737,1250.0,4998.737,0.0,3.999,19300.941,21.98,-4997.3,625.0,4997.3,0.0,7.996,13737.5,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334
2020-08-19,74.09,-4989.16,192.308,4989.16,0.0,25.944,14248.076,21.74,-4996.941,312.5,4996.941,0.0,15.99,6793.832,2.44,-4999.02,2500.0,4999.02,0.0,2.0,6100.0,4.377,-4997.449,1000.0,4997.449,0.0,4.997,4376.529,12.45,-4999.54,2500.0,4999.54,0.0,2.0,31125.0,15.518,-4998.737,1250.0,4998.737,0.0,3.999,19397.877,22.43,-4997.3,625.0,4997.3,0.0,7.996,14018.75,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-20,72.98,-4989.16,192.308,4989.16,0.0,25.944,14034.616,21.74,-4996.941,312.5,4996.941,0.0,15.99,6793.832,2.48,-4999.02,2500.0,4999.02,0.0,2.0,6200.0,4.377,-4997.449,1000.0,4997.449,0.0,4.997,4376.529,12.5,-4999.54,2500.0,4999.54,0.0,2.0,31250.0,15.32,-4998.737,1250.0,4998.737,0.0,3.999,19150.153,22.3,-4997.3,625.0,4997.3,0.0,7.996,13937.5,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334
2020-08-21,74.09,-4989.16,192.308,4989.16,0.0,25.944,14248.076,21.185,-4996.941,312.5,4996.941,0.0,15.99,6620.384,2.42,-4999.02,2500.0,4999.02,0.0,2.0,6050.0,4.348,-4997.449,1000.0,4997.449,0.0,4.997,4348.11,12.75,-4999.54,2500.0,4999.54,0.0,2.0,31875.0,15.82,-4998.737,1250.0,4998.737,0.0,3.999,19774.848,22.3,-4997.3,625.0,4997.3,0.0,7.996,13937.5,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2020-08-24,74.56,-4989.16,192.308,4989.16,0.0,25.944,14338.461,21.627,-4996.941,312.5,4996.941,0.0,15.99,6758.555,2.45,-4999.02,2500.0,4999.02,0.0,2.0,6125.0,4.471,-4997.449,1000.0,4997.449,0.0,4.997,4471.259,13.16,-4999.54,2500.0,4999.54,0.0,2.0,32900.0,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093,22.79,-4997.3,625.0,4997.3,0.0,7.996,14243.751,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-25,76.62,-4989.16,192.308,4989.16,0.0,25.944,14734.616,21.543,-4996.941,312.5,4996.941,0.0,15.99,6732.096,2.42,-4999.02,2500.0,4999.02,0.0,2.0,6050.0,4.585,-4997.449,1000.0,4997.449,0.0,4.997,4584.935,12.97,-4999.54,2500.0,4999.54,0.0,2.0,32425.001,16.38,-4998.737,1250.0,4998.737,0.0,3.999,20474.939,23.18,-4997.3,625.0,4997.3,0.0,7.996,14487.5,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-26,76.78,-4989.16,192.308,4989.16,0.0,25.944,14765.384,21.43,-4996.941,312.5,4996.941,0.0,15.99,6696.82,2.6,-4999.02,2500.0,4999.02,0.0,2.0,6500.0,4.585,-4997.449,1000.0,4997.449,0.0,4.997,4584.935,13.02,-4999.54,2500.0,4999.54,0.0,2.0,32550.001,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,23.34,-4997.3,625.0,4997.3,0.0,7.996,14587.5,13.8,-4998.0,833.333,4998.0,0.0,5.998,11500.0
2020-08-27,76.43,-4989.16,192.308,4989.16,0.0,25.944,14698.077,21.768,-4996.941,312.5,4996.941,0.0,15.99,6802.651,2.49,-4999.02,2500.0,4999.02,0.0,2.0,6225.0,4.575,-4997.449,1000.0,4997.449,0.0,4.997,4575.462,13.67,-4999.54,2500.0,4999.54,0.0,2.0,34175.0,15.725,-4998.737,1250.0,4998.737,0.0,3.999,19656.371,23.45,-4997.3,625.0,4997.3,0.0,7.996,14656.25,13.69,-4998.0,833.333,4998.0,0.0,5.998,11408.333
2020-08-28,76.93,-4989.16,192.308,4989.16,0.0,25.944,14794.231,21.618,-4996.941,312.5,4996.941,0.0,15.99,6755.614,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,4.708,-4997.449,1000.0,4997.449,0.0,4.997,4708.084,13.48,-4999.54,2500.0,4999.54,0.0,2.0,33699.999,16.208,-4998.737,1250.0,4998.737,0.0,3.999,20259.526,23.62,-4997.3,625.0,4997.3,0.0,7.996,14762.501,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2020-08-31,73.81,-4989.16,192.308,4989.16,0.0,25.944,14194.23,21.016,-4996.941,312.5,4996.941,0.0,15.99,6567.47,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,4.613,-4997.449,1000.0,4997.449,0.0,4.997,4613.354,12.93,-4999.54,2500.0,4999.54,0.0,2.0,32325.001,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,23.83,-4997.3,625.0,4997.3,0.0,7.996,14893.75,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2020-09-01,78.2,-4989.16,192.308,4989.16,0.0,25.944,15038.461,21.985,-4996.941,312.5,4996.941,0.0,15.99,6870.267,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,4.822,-4997.449,1000.0,4997.449,0.0,4.997,4821.761,14.16,-4999.54,2500.0,4999.54,0.0,2.0,35400.0,16.13,-4998.737,1250.0,4998.737,0.0,3.999,20162.59,24.09,-4997.3,625.0,4997.3,0.0,7.996,15056.25,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-02,79.81,-4989.16,192.308,4989.16,0.0,25.944,15348.076,22.192,-4996.941,312.5,4996.941,0.0,15.99,6934.941,2.47,-4999.02,2500.0,4999.02,0.0,2.0,6175.0,4.916,-4997.449,1000.0,4997.449,0.0,4.997,4916.49,13.88,-4999.54,2500.0,4999.54,0.0,2.0,34700.0,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,24.29,-4997.3,625.0,4997.3,0.0,7.996,15181.251,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-09-03,75.83,-4989.16,192.308,4989.16,0.0,25.944,14582.693,21.562,-4996.941,312.5,4996.941,0.0,15.99,6737.975,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.85,-4997.449,1000.0,4997.449,0.0,4.997,4850.18,13.55,-4999.54,2500.0,4999.54,0.0,2.0,33875.0,15.501,-4998.737,1250.0,4998.737,0.0,3.999,19376.335,24.1,-4997.3,625.0,4997.3,0.0,7.996,15062.5,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-09-04,75.13,-4989.16,192.308,4989.16,0.0,25.944,14448.076,21.524,-4996.941,312.5,4996.941,0.0,15.99,6726.217,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.822,-4997.449,1000.0,4997.449,0.0,4.997,4821.761,13.56,-4999.54,2500.0,4999.54,0.0,2.0,33900.001,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913,23.4,-4997.3,625.0,4997.3,0.0,7.996,14625.0,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-08,72.65,-4989.16,192.308,4989.16,0.0,25.944,13971.154,21.9,-4996.941,312.5,4996.941,0.0,15.99,6843.808,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,4.68,-4997.449,1000.0,4997.449,0.0,4.997,4679.666,14.09,-4999.54,2500.0,4999.54,0.0,2.0,35225.0,16.104,-4998.737,1250.0,4998.737,0.0,3.999,20130.279,23.24,-4997.3,625.0,4997.3,0.0,7.996,14525.0,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-09-09,74.28,-4989.16,192.308,4989.16,0.0,25.944,14284.615,22.361,-4996.941,312.5,4996.941,0.0,15.99,6987.857,2.42,-4999.02,2500.0,4999.02,0.0,2.0,6050.0,4.718,-4997.449,1000.0,4997.449,0.0,4.997,4717.557,13.8,-4999.54,2500.0,4999.54,0.0,2.0,34500.0,16.794,-4998.737,1250.0,4998.737,0.0,3.999,20991.926,23.42,-4997.3,625.0,4997.3,0.0,7.996,14637.5,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2020-09-10,71.82,-4989.16,192.308,4989.16,0.0,25.944,13811.538,22.342,-4996.941,312.5,4996.941,0.0,15.99,6981.978,2.38,-4999.02,2500.0,4999.02,0.0,2.0,5950.0,4.651,-4997.449,1000.0,4997.449,0.0,4.997,4651.246,13.74,-4999.54,2500.0,4999.54,0.0,2.0,34349.999,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377,23.42,-4997.3,625.0,4997.3,0.0,7.996,14637.5,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-09-11,72.98,-4989.16,192.308,4989.16,0.0,25.944,14034.616,22.634,-4996.941,312.5,4996.941,0.0,15.99,7073.111,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,4.651,-4997.449,1000.0,4997.449,0.0,4.997,4651.246,13.25,-4999.54,2500.0,4999.54,0.0,2.0,33125.0,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,23.28,-4997.3,625.0,4997.3,0.0,7.996,14550.0,12.04,-4998.0,833.333,4998.0,0.0,5.998,10033.333
2020-09-14,75.05,-4989.16,192.308,4989.16,0.0,25.944,14432.693,23.34,-4996.941,312.5,4996.941,0.0,15.99,7293.594,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,4.642,-4997.449,1000.0,4997.449,0.0,4.997,4641.773,12.99,-4999.54,2500.0,4999.54,0.0,2.0,32474.999,17.069,-4998.737,1250.0,4998.737,0.0,3.999,21336.586,23.33,-4997.3,625.0,4997.3,0.0,7.996,14581.25,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-15,75.44,-4989.16,192.308,4989.16,0.0,25.944,14507.693,23.913,-4996.941,312.5,4996.941,0.0,15.99,7472.921,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,4.575,-4997.449,1000.0,4997.449,0.0,4.997,4575.462,12.8,-4999.54,2500.0,4999.54,0.0,2.0,32000.0,17.087,-4998.737,1250.0,4998.737,0.0,3.999,21358.128,23.71,-4997.3,625.0,4997.3,0.0,7.996,14818.749,12.14,-4998.0,833.333,4998.0,0.0,5.998,10116.667
2020-09-16,75.25,-4989.16,192.308,4989.16,0.0,25.944,14471.154,23.612,-4996.941,312.5,4996.941,0.0,15.99,7378.849,2.61,-4999.02,2500.0,4999.02,0.0,2.0,6525.0,4.613,-4997.449,1000.0,4997.449,0.0,4.997,4613.354,12.78,-4999.54,2500.0,4999.54,0.0,2.0,31949.999,17.371,-4998.737,1250.0,4998.737,0.0,3.999,21713.56,24.28,-4997.3,625.0,4997.3,0.0,7.996,15175.0,11.82,-4998.0,833.333,4998.0,0.0,5.998,9850.0
2020-09-17,75.74,-4989.16,192.308,4989.16,0.0,25.944,14565.384,23.02,-4996.941,312.5,4996.941,0.0,15.99,7193.642,2.92,-4999.02,2500.0,4999.02,0.0,2.0,7300.0,4.594,-4997.449,1000.0,4997.449,0.0,4.997,4594.407,12.73,-4999.54,2500.0,4999.54,0.0,2.0,31824.999,17.397,-4998.737,1250.0,4998.737,0.0,3.999,21745.87,24.21,-4997.3,625.0,4997.3,0.0,7.996,15131.249,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-09-18,75.67,-4989.16,192.308,4989.16,0.0,25.944,14551.923,22.399,-4996.941,312.5,4996.941,0.0,15.99,6999.617,2.85,-4999.02,2500.0,4999.02,0.0,2.0,7125.0,4.566,-4997.449,1000.0,4997.449,0.0,4.997,4565.989,14.34,-4999.54,2500.0,4999.54,0.0,2.0,35850.0,18.232,-4998.737,1250.0,4998.737,0.0,3.999,22790.62,24.72,-4997.3,625.0,4997.3,0.0,7.996,15450.0,11.25,-4998.0,833.333,4998.0,0.0,5.998,9375.0
2020-09-21,73.05,-4989.16,192.308,4989.16,0.0,25.944,14048.078,21.646,-4996.941,312.5,4996.941,0.0,15.99,6764.435,2.81,-4999.02,2500.0,4999.02,0.0,2.0,7025.0,4.5,-4997.449,1000.0,4997.449,0.0,4.997,4499.678,13.47,-4999.54,2500.0,4999.54,0.0,2.0,33675.001,17.134,-4998.737,1250.0,4998.737,0.0,3.999,21417.367,24.39,-4997.3,625.0,4997.3,0.0,7.996,15243.75,10.31,-4998.0,833.333,4998.0,0.0,5.998,8591.667
2020-09-22,73.71,-4989.16,192.308,4989.16,0.0,25.944,14175.0,21.881,-4996.941,312.5,4996.941,0.0,15.99,6837.929,2.84,-4999.02,2500.0,4999.02,0.0,2.0,7100.0,4.424,-4997.449,1000.0,4997.449,0.0,4.997,4423.893,13.42,-4999.54,2500.0,4999.54,0.0,2.0,33550.0,17.47,-4998.737,1250.0,4998.737,0.0,3.999,21837.42,23.91,-4997.3,625.0,4997.3,0.0,7.996,14943.75,12.35,-4998.0,833.333,4998.0,0.0,5.998,10291.667
2020-09-23,73.82,-4989.16,192.308,4989.16,0.0,25.944,14196.154,21.458,-4996.941,312.5,4996.941,0.0,15.99,6705.639,2.75,-4999.02,2500.0,4999.02,0.0,2.0,6875.0,4.348,-4997.449,1000.0,4997.449,0.0,4.997,4348.11,12.8,-4999.54,2500.0,4999.54,0.0,2.0,32000.0,16.475,-4998.737,1250.0,4998.737,0.0,3.999,20593.417,24.37,-4997.3,625.0,4997.3,0.0,7.996,15231.251,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-09-24,72.78,-4989.16,192.308,4989.16,0.0,25.944,13996.154,21.665,-4996.941,312.5,4996.941,0.0,15.99,6770.314,2.7,-4999.02,2500.0,4999.02,0.0,2.0,6750.0,4.414,-4997.449,1000.0,4997.449,0.0,4.997,4414.421,12.47,-4999.54,2500.0,4999.54,0.0,2.0,31175.001,15.872,-4998.737,1250.0,4998.737,0.0,3.999,19839.472,23.63,-4997.3,625.0,4997.3,0.0,7.996,14768.749,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333
2020-09-25,72.08,-4989.16,192.308,4989.16,0.0,25.944,13861.539,22.164,-4996.941,312.5,4996.941,0.0,15.99,6926.122,2.72,-4999.02,2500.0,4999.02,0.0,2.0,6800.0,4.358,-4997.449,1000.0,4997.449,0.0,4.997,4357.583,12.72,-4999.54,2500.0,4999.54,0.0,2.0,31800.001,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316,23.9,-4997.3,625.0,4997.3,0.0,7.996,14937.5,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333
2020-09-28,74.28,-4989.16,192.308,4989.16,0.0,25.944,14284.615,22.756,-4996.941,312.5,4996.941,0.0,15.99,7111.328,2.67,-4999.02,2500.0,4999.02,0.0,2.0,6675.0,4.424,-4997.449,1000.0,4997.449,0.0,4.997,4423.893,12.0,-4999.54,2500.0,4999.54,0.0,2.0,30000.0,16.707,-4998.737,1250.0,4998.737,0.0,3.999,20884.221,24.07,-4997.3,625.0,4997.3,0.0,7.996,15043.75,12.31,-4998.0,833.333,4998.0,0.0,5.998,10258.334
2020-09-29,74.73,-4989.16,192.308,4989.16,0.0,25.944,14371.154,22.308,-4996.941,312.5,4996.941,0.0,15.99,6971.247,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,4.392,-4997.449,1000.0,4997.449,0.0,4.997,4392.452,12.32,-4999.54,2500.0,4999.54,0.0,2.0,30799.999,16.337,-4998.737,1250.0,4998.737,0.0,3.999,20421.083,24.01,-4997.3,625.0,4997.3,0.0,7.996,15006.25,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-09-30,76.04,-4989.16,192.308,4989.16,0.0,25.944,14623.077,22.289,-4996.941,312.5,4996.941,0.0,15.99,6965.287,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,4.392,-4997.449,1000.0,4997.449,0.0,4.997,4392.452,12.75,-4999.54,2500.0,4999.54,0.0,2.0,31875.0,16.449,-4998.737,1250.0,4998.737,0.0,3.999,20561.104,23.97,-4997.3,625.0,4997.3,0.0,7.996,14981.25,11.61,-4998.0,833.333,4998.0,0.0,5.998,9675.0
2020-10-01,76.74,-4989.16,192.308,4989.16,0.0,25.944,14757.692,22.623,-4996.941,312.5,4996.941,0.0,15.99,7069.602,2.59,-4999.02,2500.0,4999.02,0.0,2.0,6475.0,4.412,-4997.449,1000.0,4997.449,0.0,4.997,4411.507,13.41,-4999.54,2500.0,4999.54,0.0,2.0,33525.0,16.233,-4998.737,1250.0,4998.737,0.0,3.999,20291.839,24.32,-4997.3,625.0,4997.3,0.0,7.996,15200.0,11.91,-4998.0,833.333,4998.0,0.0,5.998,9925.0
2020-10-02,75.67,-4989.16,192.308,4989.16,0.0,25.944,14551.923,22.947,-4996.941,312.5,4996.941,0.0,15.99,7170.937,2.87,-4999.02,2500.0,4999.02,0.0,2.0,7175.0,4.383,-4997.449,1000.0,4997.449,0.0,4.997,4382.924,13.57,-4999.54,2500.0,4999.54,0.0,2.0,33924.999,15.691,-4998.737,1250.0,4998.737,0.0,3.999,19613.287,24.38,-4997.3,625.0,4997.3,0.0,7.996,15237.499,11.63,-4998.0,833.333,4998.0,0.0,5.998,9691.667
2020-10-05,76.43,-4989.16,192.308,4989.16,0.0,25.944,14698.077,23.128,-4996.941,312.5,4996.941,0.0,15.99,7227.566,2.94,-4999.02,2500.0,4999.02,0.0,2.0,7350.0,4.392,-4997.449,1000.0,4997.449,0.0,4.997,4392.452,13.95,-4999.54,2500.0,4999.54,0.0,2.0,34875.0,17.061,-4998.737,1250.0,4998.737,0.0,3.999,21325.815,24.76,-4997.3,625.0,4997.3,0.0,7.996,15475.0,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-10-06,76.93,-4989.16,192.308,4989.16,0.0,25.944,14794.231,22.747,-4996.941,312.5,4996.941,0.0,15.99,7108.348,3.1,-4999.02,2500.0,4999.02,0.0,2.0,7750.0,4.364,-4997.449,1000.0,4997.449,0.0,4.997,4363.867,14.12,-4999.54,2500.0,4999.54,0.0,2.0,35300.0,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91,25.47,-4997.3,625.0,4997.3,0.0,7.996,15918.75,12.41,-4998.0,833.333,4998.0,0.0,5.998,10341.667
2020-10-07,79.76,-4989.16,192.308,4989.16,0.0,25.944,15338.462,22.623,-4996.941,312.5,4996.941,0.0,15.99,7069.602,3.14,-4999.02,2500.0,4999.02,0.0,2.0,7850.0,4.392,-4997.449,1000.0,4997.449,0.0,4.997,4392.452,14.51,-4999.54,2500.0,4999.54,0.0,2.0,36275.001,16.931,-4998.737,1250.0,4998.737,0.0,3.999,21164.258,25.74,-4997.3,625.0,4997.3,0.0,7.996,16087.5,12.21,-4998.0,833.333,4998.0,0.0,5.998,10175.0
2020-10-08,78.58,-4989.16,192.308,4989.16,0.0,25.944,15111.539,22.909,-4996.941,312.5,4996.941,0.0,15.99,7159.016,3.44,-4999.02,2500.0,4999.02,0.0,2.0,8600.0,4.421,-4997.449,1000.0,4997.449,0.0,4.997,4421.036,14.86,-4999.54,2500.0,4999.54,0.0,2.0,37149.999,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91,25.84,-4997.3,625.0,4997.3,0.0,7.996,16150.0,12.26,-4998.0,833.333,4998.0,0.0,5.998,10216.667
2020-10-09,79.38,-4989.16,192.308,4989.16,0.0,25.944,15265.384,22.546,-4996.941,312.5,4996.941,0.0,15.99,7045.758,3.45,-4999.02,2500.0,4999.02,0.0,2.0,8625.0,4.421,-4997.449,1000.0,4997.449,0.0,4.997,4421.036,14.87,-4999.54,2500.0,4999.54,0.0,2.0,37175.0,17.009,-4998.737,1250.0,4998.737,0.0,3.999,21261.194,26.01,-4997.3,625.0,4997.3,0.0,7.996,16256.25,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-10-12,79.11,-4989.16,192.308,4989.16,0.0,25.944,15213.462,22.766,-4996.941,312.5,4996.941,0.0,15.99,7114.309,3.37,-4999.02,2500.0,4999.02,0.0,2.0,8425.0,4.354,-4997.449,1000.0,4997.449,0.0,4.997,4354.339,14.8,-4999.54,2500.0,4999.54,0.0,2.0,37000.0,17.164,-4998.737,1250.0,4998.737,0.0,3.999,21455.064,26.35,-4997.3,625.0,4997.3,0.0,7.996,16468.75,9.6,-4998.0,833.333,4998.0,0.0,5.998,8000.0
2020-10-13,79.57,-4989.16,192.308,4989.16,0.0,25.944,15301.923,22.613,-4996.941,312.5,4996.941,0.0,15.99,7066.621,3.35,-4999.02,2500.0,4999.02,0.0,2.0,8375.0,4.326,-4997.449,1000.0,4997.449,0.0,4.997,4325.756,15.2,-4999.54,2500.0,4999.54,0.0,2.0,38000.0,17.104,-4998.737,1250.0,4998.737,0.0,3.999,21379.671,27.11,-4997.3,625.0,4997.3,0.0,7.996,16943.75,8.18,-4998.0,833.333,4998.0,0.0,5.998,6816.667
2020-10-14,80.26,-4989.16,192.308,4989.16,0.0,25.944,15434.616,22.585,-4996.941,312.5,4996.941,0.0,15.99,7057.68,3.42,-4999.02,2500.0,4999.02,0.0,2.0,8550.0,4.259,-4997.449,1000.0,4997.449,0.0,4.997,4259.058,15.51,-4999.54,2500.0,4999.54,0.0,2.0,38775.001,16.742,-4998.737,1250.0,4998.737,0.0,3.999,20927.305,27.24,-4997.3,625.0,4997.3,0.0,7.996,17025.0,8.06,-4998.0,833.333,4998.0,0.0,5.998,6716.667
2020-10-15,80.01,-4989.16,192.308,4989.16,0.0,25.944,15386.539,22.833,-4996.941,312.5,4996.941,0.0,15.99,7135.172,3.49,-4999.02,2500.0,4999.02,0.0,2.0,8725.0,4.364,-4997.449,1000.0,4997.449,0.0,4.997,4363.867,16.62,-4999.54,2500.0,4999.54,0.0,2.0,41550.002,16.492,-4998.737,1250.0,4998.737,0.0,3.999,20614.955,27.09,-4997.3,625.0,4997.3,0.0,7.996,16931.25,8.14,-4998.0,833.333,4998.0,0.0,5.998,6783.334
2020-10-16,79.73,-4989.16,192.308,4989.16,0.0,25.944,15332.693,22.585,-4996.941,312.5,4996.941,0.0,15.99,7057.68,3.32,-4999.02,2500.0,4999.02,0.0,2.0,8300.0,4.412,-4997.449,1000.0,4997.449,0.0,4.997,4411.507,16.02,-4999.54,2500.0,4999.54,0.0,2.0,40050.001,16.397,-4998.737,1250.0,4998.737,0.0,3.999,20496.48,28.41,-4997.3,625.0,4997.3,0.0,7.996,17756.25,8.12,-4998.0,833.333,4998.0,0.0,5.998,6766.667
2020-10-19,78.32,-4989.16,192.308,4989.16,0.0,25.944,15061.538,22.079,-4996.941,312.5,4996.941,0.0,15.99,6899.717,3.42,-4999.02,2500.0,4999.02,0.0,2.0,8550.0,4.373,-4997.449,1000.0,4997.449,0.0,4.997,4373.395,15.0,-4999.54,2500.0,4999.54,0.0,2.0,37500.0,16.001,-4998.737,1250.0,4998.737,0.0,3.999,20001.03,28.35,-4997.3,625.0,4997.3,0.0,7.996,17718.75,8.09,-4998.0,833.333,4998.0,0.0,5.998,6741.667
2020-10-20,80.32,-4989.16,192.308,4989.16,0.0,25.944,15446.154,22.194,-4996.941,312.5,4996.941,0.0,15.99,6935.483,3.59,-4999.02,2500.0,4999.02,0.0,2.0,8975.0,4.45,-4997.449,1000.0,4997.449,0.0,4.997,4449.619,13.77,-4999.54,2500.0,4999.54,0.0,2.0,34425.001,16.199,-4998.737,1250.0,4998.737,0.0,3.999,20248.754,28.48,-4997.3,625.0,4997.3,0.0,7.996,17800.0,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2020-10-21,74.92,-4989.16,192.308,4989.16,0.0,25.944,14407.692,22.346,-4996.941,312.5,4996.941,0.0,15.99,6983.169,3.59,-4999.02,2500.0,4999.02,0.0,2.0,8975.0,4.535,-4997.449,1000.0,4997.449,0.0,4.997,4535.373,12.79,-4999.54,2500.0,4999.54,0.0,2.0,31975.0,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913,28.55,-4997.3,625.0,4997.3,0.0,7.996,17843.75,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0
2020-10-22,66.34,-4989.16,192.308,4989.16,0.0,25.944,12757.692,22.794,-4996.941,312.5,4996.941,0.0,15.99,7123.25,3.68,-4999.02,2500.0,4999.02,0.0,2.0,9200.0,4.535,-4997.449,1000.0,4997.449,0.0,4.997,4535.373,13.76,-4999.54,2500.0,4999.54,0.0,2.0,34400.001,15.673,-4998.737,1250.0,4998.737,0.0,3.999,19591.749,28.6,-4997.3,625.0,4997.3,0.0,7.996,17875.0,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
