date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue
2021-04-06,47.8,-4995.62,42.017,4995.62,0.0,118.896,2008.403
2021-04-07,47.96,-4995.62,42.017,4995.62,0.0,118.896,2015.126
2021-04-08,47.05,-4995.62,42.017,4995.62,0.0,118.896,1976.891
2021-04-09,46.92,-4995.62,42.017,4995.62,0.0,118.896,1971.428
2021-04-12,47.33,-4995.62,42.017,4995.62,0.0,118.896,1988.656
2021-04-13,47.21,-4995.62,42.017,4995.62,0.0,118.896,1983.613
2021-04-14,47.56,-4995.62,42.017,4995.62,0.0,118.896,1998.319
2021-04-15,47.96,-4995.62,42.017,4995.62,0.0,118.896,2015.126
2021-04-16,47.37,-4995.62,42.017,4995.62,0.0,118.896,1990.336
2021-04-19,46.92,-4995.62,42.017,4995.62,0.0,118.896,1971.428
2021-04-20,47.22,-4995.62,42.017,4995.62,0.0,118.896,1984.034
2021-04-21,46.9,-4995.62,42.017,4995.62,0.0,118.896,1970.588
2021-04-22,46.91,-4995.62,42.017,4995.62,0.0,118.896,1971.008
2021-04-23,48.96,-4995.62,42.017,4995.62,0.0,118.896,2057.143
2021-04-26,50.37,-4995.62,42.017,4995.62,0.0,118.896,2116.387
2021-04-27,50.3,-4995.62,42.017,4995.62,0.0,118.896,2113.445
2021-04-28,49.95,-4995.62,42.017,4995.62,0.0,118.896,2098.74
2021-04-29,48.95,-4995.62,42.017,4995.62,0.0,118.896,2056.723
2021-04-30,48.92,-4995.62,42.017,4995.62,0.0,118.896,2055.462
2021-05-03,48.24,-4995.62,42.017,4995.62,0.0,118.896,2026.891
2021-05-04,47.59,-4995.62,42.017,4995.62,0.0,118.896,1999.58
2021-05-05,47.79,-4995.62,42.017,4995.62,0.0,118.896,2007.983
2021-05-06,51.68,-4995.62,42.017,4995.62,0.0,118.896,2171.429
2021-05-07,52.76,-4995.62,42.017,4995.62,0.0,118.896,2216.807
2021-05-10,52.58,-4995.62,42.017,4995.62,0.0,118.896,2209.244
2021-05-11,52.68,-4995.62,42.017,4995.62,0.0,118.896,2213.445
2021-05-12,50.96,-4995.62,42.017,4995.62,0.0,118.896,2141.176
2021-05-13,52.72,-4995.62,42.017,4995.62,0.0,118.896,2215.126
2021-05-14,51.58,-4995.62,42.017,4995.62,0.0,118.896,2167.227
2021-05-17,51.34,-4995.62,42.017,4995.62,0.0,118.896,2157.143
2021-05-18,51.7,-4995.62,42.017,4995.62,0.0,118.896,2172.269
2021-05-19,51.79,-4995.62,42.017,4995.62,0.0,118.896,2176.05
2021-05-20,51.63,-4995.62,42.017,4995.62,0.0,118.896,2169.328
2021-05-21,50.11,-4995.62,42.017,4995.62,0.0,118.896,2105.462
2021-05-24,50.82,-4995.62,42.017,4995.62,0.0,118.896,2135.294
2021-05-25,51.17,-4995.62,42.017,4995.62,0.0,118.896,2150.0
2021-05-26,51.0,-4995.62,42.017,4995.62,0.0,118.896,2142.857
2021-05-27,50.37,-4995.62,42.017,4995.62,0.0,118.896,2116.387
2021-05-28,51.49,-4995.62,42.017,4995.62,0.0,118.896,2163.445
2021-06-01,53.15,-4995.62,42.017,4995.62,0.0,118.896,2233.193
2021-06-02,52.81,-4995.62,42.017,4995.62,0.0,118.896,2218.908
2021-06-03,52.35,-4995.62,42.017,4995.62,0.0,118.896,2199.58
2021-06-04,52.15,-4995.62,42.017,4995.62,0.0,118.896,2191.177
2021-06-07,52.11,-4995.62,42.017,4995.62,0.0,118.896,2189.496
2021-06-08,51.58,-4995.62,42.017,4995.62,0.0,118.896,2167.227
2021-06-09,50.9,-4995.62,42.017,4995.62,0.0,118.896,2138.656
2021-06-10,51.57,-4995.62,42.017,4995.62,0.0,118.896,2166.807
2021-06-11,51.42,-4995.62,42.017,4995.62,0.0,118.896,2160.504
2021-06-14,50.18,-4995.62,42.017,4995.62,0.0,118.896,2108.403
2021-06-15,50.25,-4995.62,42.017,4995.62,0.0,118.896,2111.345
2021-06-16,50.18,-4995.62,42.017,4995.62,0.0,118.896,2108.403
2021-06-17,49.76,-4995.62,42.017,4995.62,0.0,118.896,2090.756
2021-06-18,49.13,-4995.62,42.017,4995.62,0.0,118.896,2064.286
2021-06-21,49.36,-4995.62,42.017,4995.62,0.0,118.896,2073.95
2021-06-22,49.19,-4995.62,42.017,4995.62,0.0,118.896,2066.807
2021-06-23,48.83,-4995.62,42.017,4995.62,0.0,118.896,2051.681
2021-06-24,50.14,-4995.62,42.017,4995.62,0.0,118.896,2106.723
2021-06-25,50.81,-4995.62,42.017,4995.62,0.0,118.896,2134.874
2021-06-28,50.47,-4995.62,42.017,4995.62,0.0,118.896,2120.588
2021-06-29,49.69,-4995.62,42.017,4995.62,0.0,118.896,2087.815
2021-06-30,49.3,-4995.62,42.017,4995.62,0.0,118.896,2071.429
2021-07-01,48.9,-4995.62,42.017,4995.62,0.0,118.896,2054.622
2021-07-02,48.32,-4995.62,42.017,4995.62,0.0,118.896,2030.252
2021-07-06,47.24,-4995.62,42.017,4995.62,0.0,118.896,1984.874
2021-07-07,46.61,-4995.62,42.017,4995.62,0.0,118.896,1958.403
2021-07-08,45.08,-4995.62,42.017,4995.62,0.0,118.896,1894.118
2021-07-09,45.09,-4995.62,42.017,4995.62,0.0,118.896,1894.538
2021-07-12,45.72,-4995.62,42.017,4995.62,0.0,118.896,1921.008
2021-07-13,45.6,-4995.62,42.017,4995.62,0.0,118.896,1915.966
2021-07-14,45.21,-4995.62,42.017,4995.62,0.0,118.896,1899.58
2021-07-15,45.55,-4995.62,42.017,4995.62,0.0,118.896,1913.866
2021-07-16,45.3,-4995.62,42.017,4995.62,0.0,118.896,1903.361
2021-07-19,43.6,-4995.62,42.017,4995.62,0.0,118.896,1831.933
2021-07-20,44.55,-4995.62,42.017,4995.62,0.0,118.896,1871.849
2021-07-21,44.57,-4995.62,42.017,4995.62,0.0,118.896,1872.689
2021-07-22,44.8,-4995.62,42.017,4995.62,0.0,118.896,1882.353
2021-07-23,45.31,-4995.62,42.017,4995.62,0.0,118.896,1903.782
2021-07-26,45.0,-4995.62,42.017,4995.62,0.0,118.896,1890.756
2021-07-27,44.93,-4995.62,42.017,4995.62,0.0,118.896,1887.815
2021-07-28,45.37,-4995.62,42.017,4995.62,0.0,118.896,1906.302
2021-07-29,45.89,-4995.62,42.017,4995.62,0.0,118.896,1928.151
2021-07-30,44.29,-4995.62,42.017,4995.62,0.0,118.896,1860.924
2021-08-02,43.66,-4995.62,42.017,4995.62,0.0,118.896,1834.454
2021-08-03,45.19,-4995.62,42.017,4995.62,0.0,118.896,1898.739
2021-08-04,45.73,-4995.62,42.017,4995.62,0.0,118.896,1921.429
2021-08-05,46.0,-4995.62,42.017,4995.62,0.0,118.896,1932.773
2021-08-06,46.08,-4995.62,42.017,4995.62,0.0,118.896,1936.135
2021-08-09,46.37,-4995.62,42.017,4995.62,0.0,118.896,1948.319
2021-08-10,45.74,-4995.62,42.017,4995.62,0.0,118.896,1921.849
2021-08-11,46.32,-4995.62,42.017,4995.62,0.0,118.896,1946.218
2021-08-12,45.76,-4995.62,42.017,4995.62,0.0,118.896,1922.689
2021-08-13,45.61,-4995.62,42.017,4995.62,0.0,118.896,1916.387
2021-08-16,45.48,-4995.62,42.017,4995.62,0.0,118.896,1910.924
2021-08-17,44.72,-4995.62,42.017,4995.62,0.0,118.896,1878.992
2021-08-18,44.58,-4995.62,42.017,4995.62,0.0,118.896,1873.109
2021-08-19,43.8,-4995.62,42.017,4995.62,0.0,118.896,1840.336
2021-08-20,43.29,-4995.62,42.017,4995.62,0.0,118.896,1818.908
2021-08-23,43.96,-4995.62,42.017,4995.62,0.0,118.896,1847.059
2021-08-24,45.0,-4995.62,42.017,4995.62,0.0,118.896,1890.756
2021-08-25,45.9,-4995.62,42.017,4995.62,0.0,118.896,1928.571
2021-08-26,45.76,-4995.62,42.017,4995.62,0.0,118.896,1922.689
2021-08-27,47.17,-4995.62,42.017,4995.62,0.0,118.896,1981.933
2021-08-30,44.8,-4995.62,42.017,4995.62,0.0,118.896,1882.353
2021-08-31,45.51,-4995.62,42.017,4995.62,0.0,118.896,1912.185
2021-09-01,45.89,-4995.62,42.017,4995.62,0.0,118.896,1928.151
2021-09-02,45.88,-4995.62,42.017,4995.62,0.0,118.896,1927.731
2021-09-03,45.87,-4995.62,42.017,4995.62,0.0,118.896,1927.311
2021-09-07,44.39,-4995.62,42.017,4995.62,0.0,118.896,1865.126
2021-09-08,44.88,-4995.62,42.017,4995.62,0.0,118.896,1885.714
2021-09-09,44.77,-4995.62,42.017,4995.62,0.0,118.896,1881.092
2021-09-10,44.02,-4995.62,42.017,4995.62,0.0,118.896,1849.58
2021-09-13,44.52,-4995.62,42.017,4995.62,0.0,118.896,1870.588
2021-09-14,44.59,-4995.62,42.017,4995.62,0.0,118.896,1873.529
2021-09-15,45.66,-4995.62,42.017,4995.62,0.0,118.896,1918.487
2021-09-16,44.43,-4995.62,42.017,4995.62,0.0,118.896,1866.807
2021-09-17,43.58,-4995.62,42.017,4995.62,0.0,118.896,1831.093
2021-09-20,42.92,-4995.62,42.017,4995.62,0.0,118.896,1803.361
2021-09-21,42.76,-4995.62,42.017,4995.62,0.0,118.896,1796.639
2021-09-22,43.15,-4995.62,42.017,4995.62,0.0,118.896,1813.025
2021-09-23,44.18,-4995.62,42.017,4995.62,0.0,118.896,1856.303
2021-09-24,44.9,-4995.62,42.017,4995.62,0.0,118.896,1886.555
2021-09-27,45.49,-4995.62,42.017,4995.62,0.0,118.896,1911.345
2021-09-28,46.23,-4995.62,42.017,4995.62,0.0,118.896,1942.437
2021-09-29,46.4,-4995.62,42.017,4995.62,0.0,118.896,1949.58
2021-09-30,46.41,-4995.62,42.017,4995.62,0.0,118.896,1950.0
2021-10-01,46.99,-4995.62,42.017,4995.62,0.0,118.896,1974.37
2021-10-04,46.83,-4995.62,42.017,4995.62,0.0,118.896,1967.647
2021-10-05,46.8,-4995.62,42.017,4995.62,0.0,118.896,1966.387
2021-10-06,45.79,-4995.62,42.017,4995.62,0.0,118.896,1923.95
2021-10-07,46.97,-4995.62,42.017,4995.62,0.0,118.896,1973.529
2021-10-08,45.96,-4995.62,42.017,4995.62,0.0,118.896,1931.092
2021-10-11,45.81,-4995.62,42.017,4995.62,0.0,118.896,1924.79
2021-10-12,45.48,-4995.62,42.017,4995.62,0.0,118.896,1910.924
2021-10-13,45.16,-4995.62,42.017,4995.62,0.0,118.896,1897.479
2021-10-14,46.13,-4995.62,42.017,4995.62,0.0,118.896,1938.235
2021-10-15,47.42,-4995.62,42.017,4995.62,0.0,118.896,1992.437
2021-10-18,47.3,-4995.62,42.017,4995.62,0.0,118.896,1987.395
2021-10-19,47.35,-4995.62,42.017,4995.62,0.0,118.896,1989.496
2021-10-20,47.92,-4995.62,42.017,4995.62,0.0,118.896,2013.445
2021-10-21,48.42,-4995.62,42.017,4995.62,0.0,118.896,2034.454
2021-10-22,48.87,-4995.62,42.017,4995.62,0.0,118.896,2053.361
2021-10-25,50.17,-4995.62,42.017,4995.62,0.0,118.896,2107.983
2021-10-26,50.17,-4995.62,42.017,4995.62,0.0,118.896,2107.983
2021-10-27,49.39,-4995.62,42.017,4995.62,0.0,118.896,2075.21
2021-10-28,49.44,-4995.62,42.017,4995.62,0.0,118.896,2077.311
2021-10-29,48.07,-4995.62,42.017,4995.62,0.0,118.896,2019.748
2021-11-01,48.81,-4995.62,42.017,4995.62,0.0,118.896,2050.84
2021-11-02,48.16,-4995.62,42.017,4995.62,0.0,118.896,2023.529
2021-11-03,47.2,-4995.62,42.017,4995.62,0.0,118.896,1983.193
2021-11-04,46.78,-4995.62,42.017,4995.62,0.0,118.896,1965.546
2021-11-05,46.32,-4995.62,42.017,4995.62,0.0,118.896,1946.218
2021-11-08,47.0,-4995.62,42.017,4995.62,0.0,118.896,1974.79
2021-11-09,46.91,-4995.62,42.017,4995.62,0.0,118.896,1971.008
2021-11-10,46.71,-4995.62,42.017,4995.62,0.0,118.896,1962.605
2021-11-11,47.08,-4995.62,42.017,4995.62,0.0,118.896,1978.151
2021-11-12,47.5,-4995.62,42.017,4995.62,0.0,118.896,1995.798
2021-11-15,47.5,-4995.62,42.017,4995.62,0.0,118.896,1995.798
2021-11-16,48.21,-4995.62,42.017,4995.62,0.0,118.896,2025.63
2021-11-17,47.16,-4995.62,42.017,4995.62,0.0,118.896,1981.513
2021-11-18,47.0,-4995.62,42.017,4995.62,0.0,118.896,1974.79
2021-11-19,47.32,-4995.62,42.017,4995.62,0.0,118.896,1988.235
2021-11-22,47.48,-4995.62,42.017,4995.62,0.0,118.896,1994.958
2021-11-23,48.28,-4995.62,42.017,4995.62,0.0,118.896,2028.571
2021-11-24,48.29,-4995.62,42.017,4995.62,0.0,118.896,2028.992
2021-11-26,45.53,-4995.62,42.017,4995.62,0.0,118.896,1913.025
