date,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,LOMA_adj_close,LOMA_cashflow,LOMA_cml_units,LOMA_cml_cost,LOMA_gain_loss,LOMA_avg_price,LOMA_mktvalue,MLFB_adj_close,MLFB_cashflow,MLFB_cml_units,MLFB_cml_cost,MLFB_gain_loss,MLFB_avg_price,MLFB_mktvalue,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,GURE_adj_close,GURE_cashflow,GURE_cml_units,GURE_cml_cost,GURE_gain_loss,GURE_avg_price,GURE_mktvalue,AIHS_adj_close,AIHS_cashflow,AIHS_cml_units,AIHS_cml_cost,AIHS_gain_loss,AIHS_avg_price,AIHS_mktvalue,HOTH_adj_close,HOTH_cashflow,HOTH_cml_units,HOTH_cml_cost,HOTH_gain_loss,HOTH_avg_price,HOTH_mktvalue,VERB_adj_close,VERB_cashflow,VERB_cml_units,VERB_cml_cost,VERB_gain_loss,VERB_avg_price,VERB_mktvalue,UAVS_adj_close,UAVS_cashflow,UAVS_cml_units,UAVS_cml_cost,UAVS_gain_loss,UAVS_avg_price,UAVS_mktvalue,ABQQ_adj_close,ABQQ_cashflow,ABQQ_cml_units,ABQQ_cml_cost,ABQQ_gain_loss,ABQQ_avg_price,ABQQ_mktvalue,AREB_adj_close,AREB_cashflow,AREB_cml_units,AREB_cml_cost,AREB_gain_loss,AREB_avg_price,AREB_mktvalue,BOXS_adj_close,BOXS_cashflow,BOXS_cml_units,BOXS_cml_cost,BOXS_gain_loss,BOXS_avg_price,BOXS_mktvalue,CHUC_adj_close,CHUC_cashflow,CHUC_cml_units,CHUC_cml_cost,CHUC_gain_loss,CHUC_avg_price,CHUC_mktvalue,PGTK_adj_close,PGTK_cashflow,PGTK_cml_units,PGTK_cml_cost,PGTK_gain_loss,PGTK_avg_price,PGTK_mktvalue
2020-08-11,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.2,-0.4,15936.224,6374.49,-1374.89,0.4,3187.245,5.44,-2437.76,733.49,4606.32,228.48,6.28,3990.188,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3543.255,20.366,164.2,303.943,5197.42,528.5,17.1,6190.153,6.0,-1830.6,2367.673,6155.95,-3108.45,2.6,14206.04,0.522,-4149.92,8723.272,5757.36,-5589.92,0.66,4553.548,2.94,-645.1,1275.117,6003.25,-492.1,4.708,3748.843,1.22,-3547.3,1369.829,1999.95,-308.45,1.46,1671.191,3.07,-2222.3,14197.133,4259.14,-1388.85,0.3,43585.197,0.041,12776.0,2777.5,22220.0,13332.0,8.0,113.6,0.1,-1437.785,41444.053,11811.555,-1249.9,0.285,4144.405,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,1.15,1702.4,2194.983,6475.2,113.6,2.95,2524.23
2020-08-12,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.126,-0.4,15936.224,6374.49,-1374.89,0.4,2008.761,5.21,-2437.76,733.49,4606.32,228.48,6.28,3821.485,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3334.828,21.146,164.2,303.943,5197.42,528.5,17.1,6427.222,6.05,-1830.6,2367.673,6155.95,-3108.45,2.6,14324.424,0.509,-4149.92,8723.272,5757.36,-5589.92,0.66,4440.145,2.66,-645.1,1275.117,6003.25,-492.1,4.708,3391.811,1.29,-3547.3,1369.829,1999.95,-308.45,1.46,1767.079,3.08,-2222.3,14197.133,4259.14,-1388.85,0.3,43727.169,0.04,12776.0,2777.5,22220.0,13332.0,8.0,111.1,0.1,-1437.785,41444.053,11811.555,-1249.9,0.285,4144.405,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,1.2,1702.4,2194.983,6475.2,113.6,2.95,2633.98
2020-08-13,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.126,-0.4,15936.224,6374.49,-1374.89,0.4,2008.761,5.09,-2437.76,733.49,4606.32,228.48,6.28,3733.466,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3612.731,20.886,164.2,303.943,5197.42,528.5,17.1,6348.199,5.97,-1830.6,2367.673,6155.95,-3108.45,2.6,14135.009,0.498,-4149.92,8723.272,5757.36,-5589.92,0.66,4344.189,2.66,-645.1,1275.117,6003.25,-492.1,4.708,3391.811,1.26,-3547.3,1369.829,1999.95,-308.45,1.46,1725.984,3.21,-2222.3,14197.133,4259.14,-1388.85,0.3,45572.798,0.039,12776.0,2777.5,22220.0,13332.0,8.0,108.323,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,50666.668,1.2,1702.4,2194.983,6475.2,113.6,2.95,2633.98
2020-08-14,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.2,-0.4,15936.224,6374.49,-1374.89,0.4,3185.651,5.11,-2437.76,733.49,4606.32,228.48,6.28,3748.136,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3265.353,20.877,164.2,303.943,5197.42,528.5,17.1,6345.273,6.0,-1830.6,2367.673,6155.95,-3108.45,2.6,14206.04,0.514,-4149.92,8723.272,5757.36,-5589.92,0.66,4483.762,2.69,-645.1,1275.117,6003.25,-492.1,4.708,3430.064,1.33,-3547.3,1369.829,1999.95,-308.45,1.46,1821.872,3.23,-2222.3,14197.133,4259.14,-1388.85,0.3,45856.74,0.038,12776.0,2777.5,22220.0,13332.0,8.0,105.545,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,52777.776,1.25,1702.4,2194.983,6475.2,113.6,2.95,2743.729
2020-08-17,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.18,-0.4,15936.224,6374.49,-1374.89,0.4,2868.521,4.96,-2437.76,733.49,4606.32,228.48,6.28,3638.113,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3195.877,21.117,164.2,303.943,5197.42,528.5,17.1,6418.442,5.58,-1830.6,2367.673,6155.95,-3108.45,2.6,13211.617,0.497,-4149.92,8723.272,5757.36,-5589.92,0.66,4335.466,2.65,-645.1,1275.117,6003.25,-492.1,4.708,3379.059,1.53,-3547.3,1369.829,1999.95,-308.45,1.46,2095.838,3.16,-2222.3,14197.133,4259.14,-1388.85,0.3,44862.942,0.03,12776.0,2777.5,22220.0,13332.0,8.0,83.603,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,44333.331,1.24,1702.4,2194.983,6475.2,113.6,2.95,2721.779
2020-08-18,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.18,-0.4,15936.224,6374.49,-1374.89,0.4,2868.521,5.08,-2437.76,733.49,4606.32,228.48,6.28,3726.131,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3195.877,20.559,164.2,303.943,5197.42,528.5,17.1,6248.688,5.49,-1830.6,2367.673,6155.95,-3108.45,2.6,12998.526,0.482,-4149.92,8723.272,5757.36,-5589.92,0.66,4204.617,2.78,-645.1,1275.117,6003.25,-492.1,4.708,3544.824,1.3,-3547.3,1369.829,1999.95,-308.45,1.46,1780.777,2.83,-2222.3,14197.133,4259.14,-1388.85,0.3,40177.885,0.024,12776.0,2777.5,22220.0,13332.0,8.0,67.493,0.095,-1437.785,41444.053,11811.555,-1249.9,0.285,3942.573,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,1.15,1702.4,2194.983,6475.2,113.6,2.95,2524.23
2020-08-19,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.19,-0.4,15936.224,6374.49,-1374.89,0.4,3027.883,5.0,-2437.76,733.49,4606.32,228.48,6.28,3667.452,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3056.926,19.76,164.2,303.943,5197.42,528.5,17.1,6005.765,5.45,-1830.6,2367.673,6155.95,-3108.45,2.6,12903.819,0.47,-4149.92,8723.272,5757.36,-5589.92,0.66,4099.938,2.62,-645.1,1275.117,6003.25,-492.1,4.708,3340.806,1.32,-3547.3,1369.829,1999.95,-308.45,1.46,1808.174,2.7,-2222.3,14197.133,4259.14,-1388.85,0.3,38332.26,0.025,12776.0,2777.5,22220.0,13332.0,8.0,69.438,0.095,-1437.785,41444.053,11811.555,-1249.9,0.285,3942.573,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,46444.443,1.05,1702.4,2194.983,6475.2,113.6,2.95,2304.732
2020-08-20,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.19,-0.4,15936.224,6374.49,-1374.89,0.4,3027.883,4.99,-2437.76,733.49,4606.32,228.48,6.28,3660.117,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3265.353,19.018,164.2,303.943,5197.42,528.5,17.1,5780.403,5.63,-1830.6,2367.673,6155.95,-3108.45,2.6,13330.001,0.405,-4149.92,8723.272,5757.36,-5589.92,0.66,3532.925,2.48,-645.1,1275.117,6003.25,-492.1,4.708,3162.29,1.26,-3547.3,1369.829,1999.95,-308.45,1.46,1725.984,2.29,-2222.3,14197.133,4259.14,-1388.85,0.3,32511.434,0.021,12776.0,2777.5,22220.0,13332.0,8.0,56.939,0.1,-1437.785,41444.053,11811.555,-1249.9,0.285,4144.405,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,46444.443,1.01,1702.4,2194.983,6475.2,113.6,2.95,2216.933
2020-08-21,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.19,-0.4,15936.224,6374.49,-1374.89,0.4,3027.883,4.93,-2437.76,733.49,4606.32,228.48,6.28,3616.108,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3126.401,19.018,164.2,303.943,5197.42,528.5,17.1,5780.403,5.56,-1830.6,2367.673,6155.95,-3108.45,2.6,13164.263,0.432,-4149.92,8723.272,5757.36,-5589.92,0.66,3768.454,2.47,-645.1,1275.117,6003.25,-492.1,4.708,3149.538,1.26,-3547.3,1369.829,1999.95,-308.45,1.46,1725.984,2.49,-2222.3,14197.133,4259.14,-1388.85,0.3,35350.861,0.023,12776.0,2777.5,22220.0,13332.0,8.0,63.883,0.108,-1437.785,41444.053,11811.555,-1249.9,0.285,4475.958,0.006,-1923.08,2355766.701,18846.135,-769.23,0.008,14134.6,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,46444.443,1.05,1702.4,2194.983,6475.2,113.6,2.95,2304.732
2020-08-24,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.17,-0.4,15936.224,6374.49,-1374.89,0.4,2709.158,4.9,-2437.76,733.49,4606.32,228.48,6.28,3594.103,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3334.828,19.018,164.2,303.943,5197.42,528.5,17.1,5780.403,5.43,-1830.6,2367.673,6155.95,-3108.45,2.6,12856.465,0.42,-4149.92,8723.272,5757.36,-5589.92,0.66,3663.774,2.48,-645.1,1275.117,6003.25,-492.1,4.708,3162.29,1.23,-3547.3,1369.829,1999.95,-308.45,1.46,1684.889,2.43,-2222.3,14197.133,4259.14,-1388.85,0.3,34499.034,0.058,12776.0,2777.5,22220.0,13332.0,8.0,162.484,0.108,-1437.785,41444.053,11811.555,-1249.9,0.285,4475.958,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,52777.776,1.1,1702.4,2194.983,6475.2,113.6,2.95,2414.481
2020-08-25,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.17,-0.4,15936.224,6374.49,-1374.89,0.4,2709.158,4.93,-2437.76,733.49,4606.32,228.48,6.28,3616.108,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3195.877,19.211,164.2,303.943,5197.42,528.5,17.1,5838.938,5.45,-1830.6,2367.673,6155.95,-3108.45,2.6,12903.819,0.408,-4149.92,8723.272,5757.36,-5589.92,0.66,3559.095,2.54,-645.1,1275.117,6003.25,-492.1,4.708,3238.796,1.22,-3547.3,1369.829,1999.95,-308.45,1.46,1671.191,2.41,-2222.3,14197.133,4259.14,-1388.85,0.3,34215.092,0.046,12776.0,2777.5,22220.0,13332.0,8.0,126.654,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,48555.556,1.0,1702.4,2194.983,6475.2,113.6,2.95,2194.983
2020-08-26,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.172,-0.4,15936.224,6374.49,-1374.89,0.4,2741.031,4.75,-2437.76,733.49,4606.32,228.48,6.28,3484.079,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3056.926,19.317,164.2,303.943,5197.42,528.5,17.1,5871.133,5.57,-1830.6,2367.673,6155.95,-3108.45,2.6,13187.94,0.401,-4149.92,8723.272,5757.36,-5589.92,0.66,3498.032,2.59,-645.1,1275.117,6003.25,-492.1,4.708,3302.552,1.22,-3547.3,1369.829,1999.95,-308.45,1.46,1671.191,2.43,-2222.3,14197.133,4259.14,-1388.85,0.3,34499.034,0.045,12776.0,2777.5,22220.0,13332.0,8.0,124.432,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,52777.776,1.0,1702.4,2194.983,6475.2,113.6,2.95,2194.983
2020-08-27,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.172,-0.4,15936.224,6374.49,-1374.89,0.4,2741.031,4.81,-2437.76,733.49,4606.32,228.48,6.28,3528.089,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3056.926,19.153,164.2,303.943,5197.42,528.5,17.1,5821.377,5.37,-1830.6,2367.673,6155.95,-3108.45,2.6,12714.405,0.42,-4149.92,8723.272,5757.36,-5589.92,0.66,3663.774,2.51,-645.1,1275.117,6003.25,-492.1,4.708,3200.543,1.2,-3547.3,1369.829,1999.95,-308.45,1.46,1643.795,2.5,-2222.3,14197.133,4259.14,-1388.85,0.3,35492.833,0.036,12776.0,2777.5,22220.0,13332.0,8.0,101.379,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,48555.556,0.9,1702.4,2194.983,6475.2,113.6,2.95,1975.485
2020-08-28,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.136,-0.4,15936.224,6374.49,-1374.89,0.4,2168.92,5.1,-2437.76,733.49,4606.32,228.48,6.28,3740.801,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3473.779,18.98,164.2,303.943,5197.42,528.5,17.1,5768.695,5.31,-1830.6,2367.673,6155.95,-3108.45,2.6,12572.345,0.427,-4149.92,8723.272,5757.36,-5589.92,0.66,3724.837,2.62,-645.1,1275.117,6003.25,-492.1,4.708,3340.806,1.21,-3547.3,1369.829,1999.95,-308.45,1.46,1657.493,2.52,-2222.3,14197.133,4259.14,-1388.85,0.3,35776.775,0.034,12776.0,2777.5,22220.0,13332.0,8.0,94.157,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.005,-1923.08,2355766.701,18846.135,-769.23,0.008,11778.833,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,46444.443,0.8,1702.4,2194.983,6475.2,113.6,2.95,1755.986
2020-08-31,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.136,-0.4,15936.224,6374.49,-1374.89,0.4,2168.92,4.83,-2437.76,733.49,4606.32,228.48,6.28,3542.759,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3612.731,18.623,164.2,303.943,5197.42,528.5,17.1,5660.405,5.21,-1830.6,2367.673,6155.95,-3108.45,2.6,12335.578,0.461,-4149.92,8723.272,5757.36,-5589.92,0.66,4021.428,2.65,-645.1,1275.117,6003.25,-492.1,4.708,3379.059,1.17,-3547.3,1369.829,1999.95,-308.45,1.46,1602.7,3.1,-2222.3,14197.133,4259.14,-1388.85,0.3,44011.111,0.034,12776.0,2777.5,22220.0,13332.0,8.0,94.435,0.099,-1437.785,41444.053,11811.555,-1249.9,0.285,4102.961,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,57000.001,0.8,1702.4,2194.983,6475.2,113.6,2.95,1755.986
2020-09-01,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.15,-0.4,15936.224,6374.49,-1374.89,0.4,2390.434,4.89,-2437.76,733.49,4606.32,228.48,6.28,3586.768,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3334.828,18.854,164.2,303.943,5197.42,528.5,17.1,5730.648,4.8,-1830.6,2367.673,6155.95,-3108.45,2.6,11364.832,0.505,-4149.92,8723.272,5757.36,-5589.92,0.66,4405.252,2.57,-645.1,1275.117,6003.25,-492.1,4.708,3277.05,1.17,-3547.3,1369.829,1999.95,-308.45,1.46,1602.7,3.03,-2222.3,14197.133,4259.14,-1388.85,0.3,43017.313,0.031,12776.0,2777.5,22220.0,13332.0,8.0,86.658,0.099,-1437.785,41444.053,11811.555,-1249.9,0.285,4102.961,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,59111.108,0.76,1702.4,2194.983,6475.2,113.6,2.95,1668.187
2020-09-02,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.127,-0.4,15936.224,6374.49,-1374.89,0.4,2025.494,4.86,-2437.76,733.49,4606.32,228.48,6.28,3564.764,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3890.633,19.172,164.2,303.943,5197.42,528.5,17.1,5827.231,4.98,-1830.6,2367.673,6155.95,-3108.45,2.6,11791.013,0.57,-4149.92,8723.272,5757.36,-5589.92,0.66,4972.265,2.47,-645.1,1275.117,6003.25,-492.1,4.708,3149.538,1.23,-3547.3,1369.829,1999.95,-308.45,1.46,1684.889,3.04,-2222.3,14197.133,4259.14,-1388.85,0.3,43159.284,0.027,12776.0,2777.5,22220.0,13332.0,8.0,75.27,0.099,-1437.785,41444.053,11811.555,-1249.9,0.285,4102.961,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,59111.108,0.7,1702.4,2194.983,6475.2,113.6,2.95,1536.488
2020-09-03,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.127,-0.4,15936.224,6374.49,-1374.89,0.4,2025.494,4.91,-2437.76,733.49,4606.32,228.48,6.28,3601.438,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3265.353,18.874,164.2,303.943,5197.42,528.5,17.1,5736.501,4.95,-1830.6,2367.673,6155.95,-3108.45,2.6,11719.982,0.5,-4149.92,8723.272,5757.36,-5589.92,0.66,4361.636,2.41,-645.1,1275.117,6003.25,-492.1,4.708,3073.031,1.186,-3547.3,1369.829,1999.95,-308.45,1.46,1624.617,2.81,-2222.3,14197.133,4259.14,-1388.85,0.3,39893.943,0.023,12776.0,2777.5,22220.0,13332.0,8.0,63.605,0.089,-1437.785,41444.053,11811.555,-1249.9,0.285,3688.521,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,52777.776,0.68,1702.4,2194.983,6475.2,113.6,2.95,1492.588
2020-09-04,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.127,-0.4,15936.224,6374.49,-1374.89,0.4,2025.494,4.81,-2437.76,733.49,4606.32,228.48,6.28,3528.089,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3612.731,18.903,164.2,303.943,5197.42,528.5,17.1,5745.281,4.77,-1830.6,2367.673,6155.95,-3108.45,2.6,11293.801,0.459,-4149.92,8723.272,5757.36,-5589.92,0.66,4003.982,2.31,-645.1,1275.117,6003.25,-492.1,4.708,2945.52,1.16,-3547.3,1369.829,1999.95,-308.45,1.46,1589.001,2.77,-2222.3,14197.133,4259.14,-1388.85,0.3,39326.058,0.021,12776.0,2777.5,22220.0,13332.0,8.0,58.327,0.089,-1437.785,41444.053,11811.555,-1249.9,0.285,3688.521,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,63333.333,0.7,1702.4,2194.983,6475.2,113.6,2.95,1536.488
2020-09-08,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.127,-0.4,15936.224,6374.49,-1374.89,0.4,2025.494,4.94,-2437.76,733.49,4606.32,228.48,6.28,3623.443,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3612.731,18.797,164.2,303.943,5197.42,528.5,17.1,5713.087,4.79,-1830.6,2367.673,6155.95,-3108.45,2.6,11341.155,0.498,-4149.92,8723.272,5757.36,-5589.92,0.66,4344.189,2.28,-645.1,1275.117,6003.25,-492.1,4.708,2907.266,1.15,-3547.3,1369.829,1999.95,-308.45,1.46,1575.303,2.81,-2222.3,14197.133,4259.14,-1388.85,0.3,39893.943,0.03,12776.0,2777.5,22220.0,13332.0,8.0,83.325,0.089,-1437.785,41444.053,11811.555,-1249.9,0.285,3688.521,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,54888.888,0.9,1702.4,2194.983,6475.2,113.6,2.95,1975.485
2020-09-09,0.348,-1135.85,3225.807,5000.0,-1134.315,1.55,1122.581,0.127,-0.4,15936.224,6374.49,-1374.89,0.4,2023.901,4.83,-2437.76,733.49,4606.32,228.48,6.28,3542.759,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3960.109,18.44,164.2,303.943,5197.42,528.5,17.1,5604.796,5.01,-1830.6,2367.673,6155.95,-3108.45,2.6,11862.044,0.482,-4149.92,8723.272,5757.36,-5589.92,0.66,4204.617,2.25,-645.1,1275.117,6003.25,-492.1,4.708,2869.013,1.18,-3547.3,1369.829,1999.95,-308.45,1.46,1616.398,2.86,-2222.3,14197.133,4259.14,-1388.85,0.3,40603.799,0.024,12776.0,2777.5,22220.0,13332.0,8.0,66.66,0.089,-1437.785,41444.053,11811.555,-1249.9,0.285,3688.521,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,63333.333,0.78,1702.4,2194.983,6475.2,113.6,2.95,1712.087
2020-09-10,0.346,-1135.85,3225.807,5000.0,-1134.315,1.55,1116.129,0.25,-0.4,15936.224,6374.49,-1374.89,0.4,3984.056,4.76,-2437.76,733.49,4606.32,228.48,6.28,3491.415,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3612.731,18.411,164.2,303.943,5197.42,528.5,17.1,5596.015,5.05,-1830.6,2367.673,6155.95,-3108.45,2.6,11956.75,0.475,-4149.92,8723.272,5757.36,-5589.92,0.66,4143.554,2.19,-645.1,1275.117,6003.25,-492.1,4.708,2792.506,1.3,-3547.3,1369.829,1999.95,-308.45,1.46,1780.777,2.78,-2222.3,14197.133,4259.14,-1388.85,0.3,39468.029,0.022,12776.0,2777.5,22220.0,13332.0,8.0,59.716,0.089,-1437.785,41444.053,11811.555,-1249.9,0.285,3688.521,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.004,-1400.0,21111110.795,37999.999,-20400.0,0.002,82333.33,0.86,1702.4,2194.983,6475.2,113.6,2.95,1887.685
2020-09-11,0.346,-1135.85,3225.807,5000.0,-1134.315,1.55,1116.129,0.25,-0.4,15936.224,6374.49,-1374.89,0.4,3984.056,4.99,-2437.76,733.49,4606.32,228.48,6.28,3660.117,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3334.828,18.508,164.2,303.943,5197.42,528.5,17.1,5625.283,5.04,-1830.6,2367.673,6155.95,-3108.45,2.6,11933.073,0.45,-4149.92,8723.272,5757.36,-5589.92,0.66,3925.472,2.29,-645.1,1275.117,6003.25,-492.1,4.708,2920.017,1.28,-3547.3,1369.829,1999.95,-308.45,1.46,1753.381,2.72,-2222.3,14197.133,4259.14,-1388.85,0.3,38616.202,0.021,12776.0,2777.5,22220.0,13332.0,8.0,56.939,0.089,-1437.785,41444.053,11811.555,-1249.9,0.285,3688.521,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.004,-1400.0,21111110.795,37999.999,-20400.0,0.002,84444.447,0.9,1702.4,2194.983,6475.2,113.6,2.95,1975.485
2020-09-14,0.346,-1135.85,3225.807,5000.0,-1134.315,1.55,1116.129,0.141,-0.4,15936.224,6374.49,-1374.89,0.4,2247.008,4.9,-2437.76,733.49,4606.32,228.48,6.28,3594.103,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3334.828,18.806,164.2,303.943,5197.42,528.5,17.1,5716.014,4.88,-1830.6,2367.673,6155.95,-3108.45,2.6,11554.246,0.455,-4149.92,8723.272,5757.36,-5589.92,0.66,3969.089,2.33,-645.1,1275.117,6003.25,-492.1,4.708,2971.022,1.24,-3547.3,1369.829,1999.95,-308.45,1.46,1698.588,2.68,-2222.3,14197.133,4259.14,-1388.85,0.3,38048.317,0.024,12776.0,2777.5,22220.0,13332.0,8.0,66.382,0.089,-1437.785,41444.053,11811.555,-1249.9,0.285,3688.521,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.004,-1400.0,21111110.795,37999.999,-20400.0,0.002,84444.447,0.8,1702.4,2194.983,6475.2,113.6,2.95,1755.986
2020-09-15,0.346,-1135.85,3225.807,5000.0,-1134.315,1.55,1116.129,0.141,-0.4,15936.224,6374.49,-1374.89,0.4,2247.008,4.97,-2437.76,733.49,4606.32,228.48,6.28,3645.447,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3890.633,19.336,164.2,303.943,5197.42,528.5,17.1,5876.987,5.0,-1830.6,2367.673,6155.95,-3108.45,2.6,11838.366,0.447,-4149.92,8723.272,5757.36,-5589.92,0.66,3899.303,2.25,-645.1,1275.117,6003.25,-492.1,4.708,2869.013,1.24,-3547.3,1369.829,1999.95,-308.45,1.46,1698.588,2.69,-2222.3,14197.133,4259.14,-1388.85,0.3,38190.289,0.022,12776.0,2777.5,22220.0,13332.0,8.0,60.55,0.08,-1437.785,41444.053,11811.555,-1249.9,0.285,3315.524,0.025,-1923.08,2355766.701,18846.135,-769.23,0.008,58894.168,0.004,-1400.0,21111110.795,37999.999,-20400.0,0.002,73888.89,0.87,1702.4,2194.983,6475.2,113.6,2.95,1909.635
