date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,MAA_adj_close,MAA_cashflow,MAA_cml_units,MAA_cml_cost,MAA_gain_loss,MAA_avg_price,MAA_mktvalue,TGTX_adj_close,TGTX_cashflow,TGTX_cml_units,TGTX_cml_cost,TGTX_gain_loss,TGTX_avg_price,TGTX_mktvalue,AYX_adj_close,AYX_cashflow,AYX_cml_units,AYX_cml_cost,AYX_gain_loss,AYX_avg_price,AYX_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,HASI_adj_close,HASI_cashflow,HASI_cml_units,HASI_cml_cost,HASI_gain_loss,HASI_avg_price,HASI_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,SKY_adj_close,SKY_cashflow,SKY_cml_units,SKY_cml_cost,SKY_gain_loss,SKY_avg_price,SKY_mktvalue,NYMX_adj_close,NYMX_cashflow,NYMX_cml_units,NYMX_cml_cost,NYMX_gain_loss,NYMX_avg_price,NYMX_mktvalue
2021-03-15,16.62,-4989.6,240.0,4989.6,1152.0,20.79,3988.91,27.883,-4994.055,171.0,4994.055,1157.67,29.205,4767.99,142.415,-4848.084,24.0,4848.084,867.84,202.004,3417.958,48.1,-4992.12,147.0,4992.12,1029.0,33.96,7070.7,86.31,-4936.48,64.0,4936.48,2598.4,77.132,5523.84,34.341,-4969.84,148.0,4969.84,2470.12,33.58,5082.492,3.13,-4997.558,975.0,4997.558,1784.25,5.126,3051.75,57.87,-4939.888,80.0,4939.888,1050.4,61.749,4629.589,6.364,-4999.54,871.0,4999.54,2456.22,5.74,5542.614,44.66,-4973.8,65.0,4973.8,1105.65,76.52,2902.9,2.65,-4998.92,2659.0,4998.92,2366.51,1.88,7046.35
2021-03-16,16.66,-4989.6,240.0,4989.6,1152.0,20.79,3998.481,27.158,-4994.055,171.0,4994.055,1157.67,29.205,4644.082,141.826,-4848.084,24.0,4848.084,867.84,202.004,3403.813,47.1,-4992.12,147.0,4992.12,1029.0,33.96,6923.7,84.31,-4936.48,64.0,4936.48,2598.4,77.132,5395.84,33.894,-4969.84,148.0,4969.84,2470.12,33.58,5016.332,2.92,-4997.558,975.0,4997.558,1784.25,5.126,2847.0,54.71,-4939.888,80.0,4939.888,1050.4,61.749,4376.837,6.334,-4999.54,871.0,4999.54,2456.22,5.74,5517.15,44.59,-4973.8,65.0,4973.8,1105.65,76.52,2898.35,2.51,-4998.92,2659.0,4998.92,2366.51,1.88,6674.09
2021-03-17,16.361,-4989.6,240.0,4989.6,1152.0,20.79,3926.695,28.009,-4994.055,171.0,4994.055,1157.67,29.205,4789.468,142.896,-4848.084,24.0,4848.084,867.84,202.004,3429.51,48.21,-4992.12,147.0,4992.12,1029.0,33.96,7086.87,85.71,-4936.48,64.0,4936.48,2598.4,77.132,5485.44,33.844,-4969.84,148.0,4969.84,2470.12,33.58,5008.981,2.79,-4997.558,975.0,4997.558,1784.25,5.126,2720.25,52.758,-4939.888,80.0,4939.888,1050.4,61.749,4220.634,6.227,-4999.54,871.0,4999.54,2456.22,5.74,5423.782,45.89,-4973.8,65.0,4973.8,1105.65,76.52,2982.85,2.62,-4998.92,2659.0,4998.92,2366.51,1.88,6966.58
2021-03-18,15.833,-4989.6,240.0,4989.6,1152.0,20.79,3799.873,27.042,-4994.055,171.0,4994.055,1157.67,29.205,4624.257,143.82,-4848.084,24.0,4848.084,867.84,202.004,3451.671,46.04,-4992.12,147.0,4992.12,1029.0,33.96,6767.88,81.98,-4936.48,64.0,4936.48,2598.4,77.132,5246.72,33.358,-4969.84,148.0,4969.84,2470.12,33.58,4936.942,2.82,-4997.558,975.0,4997.558,1784.25,5.126,2749.5,50.766,-4939.888,80.0,4939.888,1050.4,61.749,4061.291,6.169,-4999.54,871.0,4999.54,2456.22,5.74,5372.855,43.28,-4973.8,65.0,4973.8,1105.65,76.52,2813.2,2.65,-4998.92,2659.0,4998.92,2366.51,1.88,7046.35
2021-03-19,16.122,-4989.6,240.0,4989.6,1152.0,20.79,3869.267,27.081,-4994.055,171.0,4994.055,1157.67,29.205,4630.865,139.016,-4848.084,24.0,4848.084,867.84,202.004,3336.387,49.105,-4992.12,147.0,4992.12,1029.0,33.96,7218.435,83.23,-4936.48,64.0,4936.48,2598.4,77.132,5326.72,33.248,-4969.84,148.0,4969.84,2470.12,33.58,4920.77,2.74,-4997.558,975.0,4997.558,1784.25,5.126,2671.5,51.237,-4939.888,80.0,4939.888,1050.4,61.749,4098.968,6.139,-4999.54,871.0,4999.54,2456.22,5.74,5347.391,45.42,-4973.8,65.0,4973.8,1105.65,76.52,2952.3,2.58,-4998.92,2659.0,4998.92,2366.51,1.88,6860.22
2021-03-22,15.873,-4989.6,240.0,4989.6,1152.0,20.79,3809.445,27.245,-4994.055,171.0,4994.055,1157.67,29.205,4658.951,140.234,-4848.084,24.0,4848.084,867.84,202.004,3365.621,50.2,-4992.12,147.0,4992.12,1029.0,33.96,7379.4,84.93,-4936.48,64.0,4936.48,2598.4,77.132,5435.52,32.881,-4969.84,148.0,4969.84,2470.12,33.58,4866.372,2.61,-4997.558,975.0,4997.558,1784.25,5.126,2544.75,53.612,-4939.888,80.0,4939.888,1050.4,61.749,4288.924,6.052,-4999.54,871.0,4999.54,2456.22,5.74,5271.0,44.78,-4973.8,65.0,4973.8,1105.65,76.52,2910.7,2.54,-4998.92,2659.0,4998.92,2366.51,1.88,6753.86
2021-03-23,15.893,-4989.6,240.0,4989.6,1152.0,20.79,3814.23,26.907,-4994.055,171.0,4994.055,1157.67,29.205,4601.127,142.189,-4848.084,24.0,4848.084,867.84,202.004,3412.536,48.35,-4992.12,147.0,4992.12,1029.0,33.96,7107.45,86.23,-4936.48,64.0,4936.48,2598.4,77.132,5518.72,32.702,-4969.84,148.0,4969.84,2470.12,33.58,4839.908,2.27,-4997.558,975.0,4997.558,1784.25,5.126,2213.25,52.189,-4939.888,80.0,4939.888,1050.4,61.749,4175.107,6.188,-4999.54,871.0,4999.54,2456.22,5.74,5389.83,42.66,-4973.8,65.0,4973.8,1105.65,76.52,2772.9,2.43,-4998.92,2659.0,4998.92,2366.51,1.88,6461.37
2021-03-24,15.594,-4989.6,240.0,4989.6,1152.0,20.79,3742.445,26.33,-4994.055,171.0,4994.055,1157.67,29.205,4502.484,141.776,-4848.084,24.0,4848.084,867.84,202.004,3402.634,45.36,-4992.12,147.0,4992.12,1029.0,33.96,6667.92,83.81,-4936.48,64.0,4936.48,2598.4,77.132,5363.84,32.404,-4969.84,148.0,4969.84,2470.12,33.58,4795.801,2.3,-4997.558,975.0,4997.558,1784.25,5.126,2242.5,51.914,-4939.888,80.0,4939.888,1050.4,61.749,4153.129,6.159,-4999.54,871.0,4999.54,2456.22,5.74,5364.367,41.9,-4973.8,65.0,4973.8,1105.65,76.52,2723.5,2.36,-4998.92,2659.0,4998.92,2366.51,1.88,6275.24
2021-03-25,15.893,-4989.6,240.0,4989.6,1152.0,20.79,3814.23,26.682,-4994.055,171.0,4994.055,1157.67,29.205,4562.673,143.27,-4848.084,24.0,4848.084,867.84,202.004,3438.469,46.64,-4992.12,147.0,4992.12,1029.0,33.96,6856.08,82.0,-4936.48,64.0,4936.48,2598.4,77.132,5248.0,32.801,-4969.84,148.0,4969.84,2470.12,33.58,4854.61,2.47,-4997.558,975.0,4997.558,1784.25,5.126,2408.25,53.092,-4939.888,80.0,4939.888,1050.4,61.749,4247.322,6.032,-4999.54,871.0,4999.54,2456.22,5.74,5254.024,43.96,-4973.8,65.0,4973.8,1105.65,76.52,2857.4,2.38,-4998.92,2659.0,4998.92,2366.51,1.88,6328.42
2021-03-26,16.192,-4989.6,240.0,4989.6,1152.0,20.79,3886.017,27.025,-4994.055,171.0,4994.055,1157.67,29.205,4621.19,145.961,-4848.084,24.0,4848.084,867.84,202.004,3503.065,46.1,-4992.12,147.0,4992.12,1029.0,33.96,6776.7,82.32,-4936.48,64.0,4936.48,2598.4,77.132,5268.48,31.858,-4969.84,148.0,4969.84,2470.12,33.58,4714.941,2.32,-4997.558,975.0,4997.558,1784.25,5.126,2262.0,53.612,-4939.888,80.0,4939.888,1050.4,61.749,4288.924,6.11,-4999.54,871.0,4999.54,2456.22,5.74,5321.928,45.34,-4973.8,65.0,4973.8,1105.65,76.52,2947.1,2.4,-4998.92,2659.0,4998.92,2366.51,1.88,6381.6
2021-03-29,15.962,-4989.6,240.0,4989.6,1152.0,20.79,3830.981,27.152,-4994.055,171.0,4994.055,1157.67,29.205,4642.925,144.881,-4848.084,24.0,4848.084,867.84,202.004,3477.133,43.1,-4992.12,147.0,4992.12,1029.0,33.96,6335.7,79.74,-4936.48,64.0,4936.48,2598.4,77.132,5103.36,31.848,-4969.84,148.0,4969.84,2470.12,33.58,4713.471,2.24,-4997.558,975.0,4997.558,1784.25,5.126,2184.0,52.208,-4939.888,80.0,4939.888,1050.4,61.749,4176.677,5.974,-4999.54,871.0,4999.54,2456.22,5.74,5203.096,43.63,-4973.8,65.0,4973.8,1105.65,76.52,2835.95,2.27,-4998.92,2659.0,4998.92,2366.51,1.88,6035.93
2021-03-30,16.142,-4989.6,240.0,4989.6,1152.0,20.79,3874.052,27.582,-4994.055,171.0,4994.055,1157.67,29.205,4716.49,144.733,-4848.084,24.0,4848.084,867.84,202.004,3473.596,45.28,-4992.12,147.0,4992.12,1029.0,33.96,6656.16,79.46,-4936.48,64.0,4936.48,2598.4,77.132,5085.44,31.748,-4969.84,148.0,4969.84,2470.12,33.58,4698.769,2.34,-4997.558,975.0,4997.558,1784.25,5.126,2281.5,54.465,-4939.888,80.0,4939.888,1050.4,61.749,4357.214,6.052,-4999.54,871.0,4999.54,2456.22,5.74,5271.0,44.0,-4973.8,65.0,4973.8,1105.65,76.52,2860.0,2.22,-4998.92,2659.0,4998.92,2366.51,1.88,5902.98
2021-03-31,15.982,-4989.6,240.0,4989.6,1152.0,20.79,3835.767,27.611,-4994.055,171.0,4994.055,1157.67,29.205,4721.505,141.806,-4848.084,24.0,4848.084,867.84,202.004,3403.342,48.2,-4992.12,147.0,4992.12,1029.0,33.96,7085.4,82.96,-4936.48,64.0,4936.48,2598.4,77.132,5309.44,31.778,-4969.84,148.0,4969.84,2470.12,33.58,4703.179,2.47,-4997.558,975.0,4997.558,1784.25,5.126,2408.25,55.044,-4939.888,80.0,4939.888,1050.4,61.749,4403.525,6.061,-4999.54,871.0,4999.54,2456.22,5.74,5279.488,45.26,-4973.8,65.0,4973.8,1105.65,76.52,2941.9,2.22,-4998.92,2659.0,4998.92,2366.51,1.88,5902.98
2021-04-01,16.162,-4989.6,240.0,4989.6,1152.0,20.79,3878.838,28.198,-4994.055,171.0,4994.055,1157.67,29.205,4821.82,144.046,-4848.084,24.0,4848.084,867.84,202.004,3457.094,48.96,-4992.12,147.0,4992.12,1029.0,33.96,7197.12,84.64,-4936.48,64.0,4936.48,2598.4,77.132,5416.96,31.839,-4969.84,148.0,4969.84,2470.12,33.58,4712.167,2.51,-4997.558,975.0,4997.558,1784.25,5.126,2447.25,54.047,-4939.888,80.0,4939.888,1050.4,61.749,4323.749,6.027,-4999.54,871.0,4999.54,2456.22,5.74,5249.66,47.42,-4973.8,65.0,4973.8,1105.65,76.52,3082.3,2.48,-4998.92,2659.0,4998.92,2366.51,1.88,6594.32
2021-04-05,15.783,-4989.6,240.0,4989.6,1152.0,20.79,3787.909,28.335,-4994.055,171.0,4994.055,1157.67,29.205,4845.227,143.987,-4848.084,24.0,4848.084,867.84,202.004,3455.679,47.87,-4992.12,147.0,4992.12,1029.0,33.96,7036.89,84.35,-4936.48,64.0,4936.48,2598.4,77.132,5398.4,32.416,-4969.84,148.0,4969.84,2470.12,33.58,4797.628,2.51,-4997.558,975.0,4997.558,1784.25,5.126,2447.25,53.03,-4939.888,80.0,4939.888,1050.4,61.749,4242.392,6.145,-4999.54,871.0,4999.54,2456.22,5.74,5351.927,47.35,-4973.8,65.0,4973.8,1105.65,76.52,3077.75,2.32,-4998.92,2659.0,4998.92,2366.51,1.88,6168.88
2021-04-06,15.434,-4989.6,240.0,4989.6,1152.0,20.79,3704.158,28.432,-4994.055,171.0,4994.055,1157.67,29.205,4861.947,144.635,-4848.084,24.0,4848.084,867.84,202.004,3471.239,46.73,-4992.12,147.0,4992.12,1029.0,33.96,6869.31,85.49,-4936.48,64.0,4936.48,2598.4,77.132,5471.36,32.436,-4969.84,148.0,4969.84,2470.12,33.58,4800.576,2.5,-4997.558,975.0,4997.558,1784.25,5.126,2437.5,53.445,-4939.888,80.0,4939.888,1050.4,61.749,4275.567,6.174,-4999.54,871.0,4999.54,2456.22,5.74,5377.493,47.28,-4973.8,65.0,4973.8,1105.65,76.52,3073.2,2.25,-4998.92,2659.0,4998.92,2366.51,1.88,5982.75
2021-04-07,15.544,-4989.6,240.0,4989.6,1152.0,20.79,3730.48,28.501,-4994.055,171.0,4994.055,1157.67,29.205,4873.65,145.676,-4848.084,24.0,4848.084,867.84,202.004,3496.229,46.13,-4992.12,147.0,4992.12,1029.0,33.96,6781.11,84.0,-4936.48,64.0,4936.48,2598.4,77.132,5376.0,32.655,-4969.84,148.0,4969.84,2470.12,33.58,4832.992,2.5,-4997.558,975.0,4997.558,1784.25,5.126,2437.5,52.546,-4939.888,80.0,4939.888,1050.4,61.749,4203.688,6.115,-4999.54,871.0,4999.54,2456.22,5.74,5326.36,46.16,-4973.8,65.0,4973.8,1105.65,76.52,3000.4,2.21,-4998.92,2659.0,4998.92,2366.51,1.88,5876.39
2021-04-08,15.384,-4989.6,240.0,4989.6,1152.0,20.79,3692.194,28.472,-4994.055,171.0,4994.055,1157.67,29.205,4868.634,143.829,-4848.084,24.0,4848.084,867.84,202.004,3451.907,46.7,-4992.12,147.0,4992.12,1029.0,33.96,6864.9,84.63,-4936.48,64.0,4936.48,2598.4,77.132,5416.32,33.074,-4969.84,148.0,4969.84,2470.12,33.58,4894.878,2.55,-4997.558,975.0,4997.558,1784.25,5.126,2486.25,53.375,-4939.888,80.0,4939.888,1050.4,61.749,4270.038,6.203,-4999.54,871.0,4999.54,2456.22,5.74,5403.06,45.6,-4973.8,65.0,4973.8,1105.65,76.52,2964.0,2.22,-4998.92,2659.0,4998.92,2366.51,1.88,5902.98
2021-04-09,15.324,-4989.6,240.0,4989.6,1152.0,20.79,3677.837,28.051,-4994.055,171.0,4994.055,1157.67,29.205,4796.742,144.252,-4848.084,24.0,4848.084,867.84,202.004,3462.044,44.79,-4992.12,147.0,4992.12,1029.0,33.96,6584.13,85.46,-4936.48,64.0,4936.48,2598.4,77.132,5469.44,33.093,-4969.84,148.0,4969.84,2470.12,33.58,4897.825,2.66,-4997.558,975.0,4997.558,1784.25,5.126,2593.5,52.971,-4939.888,80.0,4939.888,1050.4,61.749,4237.653,6.164,-4999.54,871.0,4999.54,2456.22,5.74,5368.971,46.28,-4973.8,65.0,4973.8,1105.65,76.52,3008.2,2.29,-4998.92,2659.0,4998.92,2366.51,1.88,6089.11
2021-04-12,14.327,-4989.6,240.0,4989.6,1152.0,20.79,3438.55,28.002,-4994.055,171.0,4994.055,1157.67,29.205,4788.382,144.704,-4848.084,24.0,4848.084,867.84,202.004,3472.889,43.9,-4992.12,147.0,4992.12,1029.0,33.96,6453.3,85.91,-4936.48,64.0,4936.48,2598.4,77.132,5498.24,32.307,-4969.84,148.0,4969.84,2470.12,33.58,4781.421,2.79,-4997.558,975.0,4997.558,1784.25,5.126,2720.25,52.892,-4939.888,80.0,4939.888,1050.4,61.749,4231.334,6.047,-4999.54,871.0,4999.54,2456.22,5.74,5266.705,46.63,-4973.8,65.0,4973.8,1105.65,76.52,3030.95,2.14,-4998.92,2659.0,4998.92,2366.51,1.88,5690.26
2021-04-13,14.606,-4989.6,240.0,4989.6,1152.0,20.79,3505.551,28.765,-4994.055,171.0,4994.055,1157.67,29.205,4918.792,145.961,-4848.084,24.0,4848.084,867.84,202.004,3503.065,44.65,-4992.12,147.0,4992.12,1029.0,33.96,6563.55,87.58,-4936.48,64.0,4936.48,2598.4,77.132,5605.12,32.217,-4969.84,148.0,4969.84,2470.12,33.58,4768.159,2.63,-4997.558,975.0,4997.558,1784.25,5.126,2564.25,53.8,-4939.888,80.0,4939.888,1050.4,61.749,4304.002,6.096,-4999.54,871.0,4999.54,2456.22,5.74,5309.315,45.89,-4973.8,65.0,4973.8,1105.65,76.52,2982.85,2.17,-4998.92,2659.0,4998.92,2366.51,1.88,5770.03
2021-04-14,14.716,-4989.6,240.0,4989.6,1152.0,20.79,3531.872,28.188,-4994.055,171.0,4994.055,1157.67,29.205,4820.149,145.946,-4848.084,24.0,4848.084,867.84,202.004,3502.709,44.57,-4992.12,147.0,4992.12,1029.0,33.96,6551.79,86.24,-4936.48,64.0,4936.48,2598.4,77.132,5519.36,32.825,-4969.84,148.0,4969.84,2470.12,33.58,4858.041,2.67,-4997.558,975.0,4997.558,1784.25,5.126,2603.25,53.296,-4939.888,80.0,4939.888,1050.4,61.749,4263.718,6.135,-4999.54,871.0,4999.54,2456.22,5.74,5343.405,45.87,-4973.8,65.0,4973.8,1105.65,76.52,2981.55,2.28,-4998.92,2659.0,4998.92,2366.51,1.88,6062.52
2021-04-15,15.304,-4989.6,240.0,4989.6,1152.0,20.79,3673.052,28.794,-4994.055,171.0,4994.055,1157.67,29.205,4923.808,147.915,-4848.084,24.0,4848.084,867.84,202.004,3549.95,45.83,-4992.12,147.0,4992.12,1029.0,33.96,6737.01,87.3,-4936.48,64.0,4936.48,2598.4,77.132,5587.2,33.412,-4969.84,148.0,4969.84,2470.12,33.58,4944.976,2.76,-4997.558,975.0,4997.558,1784.25,5.126,2691.0,53.711,-4939.888,80.0,4939.888,1050.4,61.749,4296.893,6.193,-4999.54,871.0,4999.54,2456.22,5.74,5394.537,45.34,-4973.8,65.0,4973.8,1105.65,76.52,2947.1,2.26,-4998.92,2659.0,4998.92,2366.51,1.88,6009.34
2021-04-16,15.175,-4989.6,240.0,4989.6,1152.0,20.79,3641.944,29.273,-4994.055,171.0,4994.055,1157.67,29.205,5005.732,149.379,-4848.084,24.0,4848.084,867.84,202.004,3585.084,44.78,-4992.12,147.0,4992.12,1029.0,33.96,6582.66,85.81,-4936.48,64.0,4936.48,2598.4,77.132,5491.84,33.701,-4969.84,148.0,4969.84,2470.12,33.58,4987.706,2.76,-4997.558,975.0,4997.558,1784.25,5.126,2691.0,53.909,-4939.888,80.0,4939.888,1050.4,61.749,4312.69,6.262,-4999.54,871.0,4999.54,2456.22,5.74,5454.193,46.79,-4973.8,65.0,4973.8,1105.65,76.52,3041.35,2.19,-4998.92,2659.0,4998.92,2366.51,1.88,5823.21
2021-04-19,14.906,-4989.6,240.0,4989.6,1152.0,20.79,3577.337,29.205,-4994.055,171.0,4994.055,1157.67,29.205,4994.028,150.17,-4848.084,24.0,4848.084,867.84,202.004,3604.076,42.81,-4992.12,147.0,4992.12,1029.0,33.96,6293.07,82.49,-4936.48,64.0,4936.48,2598.4,77.132,5279.36,32.994,-4969.84,148.0,4969.84,2470.12,33.58,4883.09,2.83,-4997.558,975.0,4997.558,1784.25,5.126,2759.25,51.43,-4939.888,80.0,4939.888,1050.4,61.749,4114.433,6.086,-4999.54,871.0,4999.54,2456.22,5.74,5300.793,45.63,-4973.8,65.0,4973.8,1105.65,76.52,2965.95,2.19,-4998.92,2659.0,4998.92,2366.51,1.88,5823.21
2021-04-20,14.557,-4989.6,240.0,4989.6,1152.0,20.79,3493.586,29.479,-4994.055,171.0,4994.055,1157.67,29.205,5040.842,153.009,-4848.084,24.0,4848.084,867.84,202.004,3672.207,39.96,-4992.12,147.0,4992.12,1029.0,33.96,5874.12,80.65,-4936.48,64.0,4936.48,2598.4,77.132,5161.6,32.217,-4969.84,148.0,4969.84,2470.12,33.58,4768.159,2.73,-4997.558,975.0,4997.558,1784.25,5.126,2661.75,51.164,-4939.888,80.0,4939.888,1050.4,61.749,4093.107,6.135,-4999.54,871.0,4999.54,2456.22,5.74,5343.405,44.0,-4973.8,65.0,4973.8,1105.65,76.52,2860.0,2.1,-4998.92,2659.0,4998.92,2366.51,1.88,5583.9
2021-04-21,14.656,-4989.6,240.0,4989.6,1152.0,20.79,3517.515,29.85,-4994.055,171.0,4994.055,1157.67,29.205,5104.376,154.72,-4848.084,24.0,4848.084,867.84,202.004,3713.276,40.72,-4992.12,147.0,4992.12,1029.0,33.96,5985.84,83.68,-4936.48,64.0,4936.48,2598.4,77.132,5355.52,32.526,-4969.84,148.0,4969.84,2470.12,33.58,4813.837,2.84,-4997.558,975.0,4997.558,1784.25,5.126,2769.0,52.941,-4939.888,80.0,4939.888,1050.4,61.749,4235.283,6.135,-4999.54,871.0,4999.54,2456.22,5.74,5343.405,44.65,-4973.8,65.0,4973.8,1105.65,76.52,2902.25,2.07,-4998.92,2659.0,4998.92,2366.51,1.88,5504.13
2021-04-22,14.975,-4989.6,240.0,4989.6,1152.0,20.79,3594.087,29.909,-4994.055,171.0,4994.055,1157.67,29.205,5114.406,153.83,-4848.084,24.0,4848.084,867.84,202.004,3691.91,41.09,-4992.12,147.0,4992.12,1029.0,33.96,6040.23,84.54,-4936.48,64.0,4936.48,2598.4,77.132,5410.56,31.998,-4969.84,148.0,4969.84,2470.12,33.58,4735.743,2.94,-4997.558,975.0,4997.558,1784.25,5.126,2866.5,54.146,-4939.888,80.0,4939.888,1050.4,61.749,4331.647,6.135,-4999.54,871.0,4999.54,2456.22,5.74,5343.405,44.63,-4973.8,65.0,4973.8,1105.65,76.52,2900.95,2.04,-4998.92,2659.0,4998.92,2366.51,1.88,5424.36
2021-04-23,15.035,-4989.6,240.0,4989.6,1152.0,20.79,3608.444,30.114,-4994.055,171.0,4994.055,1157.67,29.205,5149.517,153.503,-4848.084,24.0,4848.084,867.84,202.004,3684.076,42.41,-4992.12,147.0,4992.12,1029.0,33.96,6234.27,85.33,-4936.48,64.0,4936.48,2598.4,77.132,5461.12,31.481,-4969.84,148.0,4969.84,2470.12,33.58,4659.123,2.93,-4997.558,975.0,4997.558,1784.25,5.126,2856.75,55.903,-4939.888,80.0,4939.888,1050.4,61.749,4472.244,6.115,-4999.54,871.0,4999.54,2456.22,5.74,5326.36,44.6,-4973.8,65.0,4973.8,1105.65,76.52,2899.0,2.03,-4998.92,2659.0,4998.92,2366.51,1.88,5397.77
2021-04-26,15.893,-4989.6,240.0,4989.6,1152.0,20.79,3814.23,30.222,-4994.055,171.0,4994.055,1157.67,29.205,5167.908,153.543,-4848.084,24.0,4848.084,867.84,202.004,3685.026,44.43,-4992.12,147.0,4992.12,1029.0,33.96,6531.21,87.51,-4936.48,64.0,4936.48,2598.4,77.132,5600.64,31.361,-4969.84,148.0,4969.84,2470.12,33.58,4641.441,3.02,-4997.558,975.0,4997.558,1784.25,5.126,2944.5,55.597,-4939.888,80.0,4939.888,1050.4,61.749,4447.758,6.135,-4999.54,871.0,4999.54,2456.22,5.74,5343.405,45.35,-4973.8,65.0,4973.8,1105.65,76.52,2947.75,2.11,-4998.92,2659.0,4998.92,2366.51,1.88,5610.49
2021-04-27,16.092,-4989.6,240.0,4989.6,1152.0,20.79,3862.088,30.447,-4994.055,171.0,4994.055,1157.67,29.205,5206.362,153.503,-4848.084,24.0,4848.084,867.84,202.004,3684.076,42.79,-4992.12,147.0,4992.12,1029.0,33.96,6290.13,86.45,-4936.48,64.0,4936.48,2598.4,77.132,5532.8,31.729,-4969.84,148.0,4969.84,2470.12,33.58,4695.959,3.12,-4997.558,975.0,4997.558,1784.25,5.126,3042.0,55.597,-4939.888,80.0,4939.888,1050.4,61.749,4447.758,6.135,-4999.54,871.0,4999.54,2456.22,5.74,5343.405,45.03,-4973.8,65.0,4973.8,1105.65,76.52,2926.95,2.46,-4998.92,2659.0,4998.92,2366.51,1.88,6541.14
2021-04-28,16.72,-4989.6,240.0,4989.6,1152.0,20.79,4012.839,30.769,-4994.055,171.0,4994.055,1157.67,29.205,5261.536,152.346,-4848.084,24.0,4848.084,867.84,202.004,3656.302,43.61,-4992.12,147.0,4992.12,1029.0,33.96,6410.67,85.23,-4936.48,64.0,4936.48,2598.4,77.132,5454.72,31.351,-4969.84,148.0,4969.84,2470.12,33.58,4639.967,3.19,-4997.558,975.0,4997.558,1784.25,5.126,3110.25,55.192,-4939.888,80.0,4939.888,1050.4,61.749,4415.374,6.008,-4999.54,871.0,4999.54,2456.22,5.74,5232.616,44.64,-4973.8,65.0,4973.8,1105.65,76.52,2901.6,2.09,-4998.92,2659.0,4998.92,2366.51,1.88,5557.31
2021-04-29,16.72,-4989.6,240.0,4989.6,1152.0,20.79,4012.839,31.053,-4994.055,171.0,4994.055,1157.67,29.205,5310.021,153.79,-4848.084,24.0,4848.084,867.84,202.004,3690.961,43.02,-4992.12,147.0,4992.12,1029.0,33.96,6323.94,83.03,-4936.48,64.0,4936.48,2598.4,77.132,5313.92,30.714,-4969.84,148.0,4969.84,2470.12,33.58,4545.665,2.98,-4997.558,975.0,4997.558,1784.25,5.126,2905.5,52.704,-4939.888,80.0,4939.888,1050.4,61.749,4216.327,5.954,-4999.54,871.0,4999.54,2456.22,5.74,5185.552,45.62,-4973.8,65.0,4973.8,1105.65,76.52,2965.3,2.09,-4998.92,2659.0,4998.92,2366.51,1.88,5557.31
2021-04-30,16.252,-4989.6,240.0,4989.6,1152.0,20.79,3900.374,30.994,-4994.055,171.0,4994.055,1157.67,29.205,5299.99,155.62,-4848.084,24.0,4848.084,867.84,202.004,3734.878,44.71,-4992.12,147.0,4992.12,1029.0,33.96,6572.37,81.75,-4936.48,64.0,4936.48,2598.4,77.132,5232.0,29.798,-4969.84,148.0,4969.84,2470.12,33.58,4410.105,3.07,-4997.558,975.0,4997.558,1784.25,5.126,2993.25,51.736,-4939.888,80.0,4939.888,1050.4,61.749,4138.919,5.816,-4999.54,871.0,4999.54,2456.22,5.74,5065.754,44.43,-4973.8,65.0,4973.8,1105.65,76.52,2887.95,1.99,-4998.92,2659.0,4998.92,2366.51,1.88,5291.41
2021-05-03,16.281,-4989.6,240.0,4989.6,1152.0,20.79,3907.552,31.336,-4994.055,171.0,4994.055,1157.67,29.205,5358.507,154.868,-4848.084,24.0,4848.084,867.84,202.004,3716.837,43.31,-4992.12,147.0,4992.12,1029.0,33.96,6366.57,79.11,-4936.48,64.0,4936.48,2598.4,77.132,5063.04,28.872,-4969.84,148.0,4969.84,2470.12,33.58,4273.072,2.98,-4997.558,975.0,4997.558,1784.25,5.126,2905.5,51.085,-4939.888,80.0,4939.888,1050.4,61.749,4086.788,5.502,-4999.54,871.0,4999.54,2456.22,5.74,4791.929,45.09,-4973.8,65.0,4973.8,1105.65,76.52,2930.85,2.06,-4998.92,2659.0,4998.92,2366.51,1.88,5477.54
