date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,GOOGL_adj_close,GOOGL_cashflow,GOOGL_cml_units,GOOGL_cml_cost,GOOGL_gain_loss,GOOGL_avg_price,GOOGL_mktvalue,GOOG_adj_close,GOOG_cashflow,GOOG_cml_units,GOOG_cml_cost,GOOG_gain_loss,GOOG_avg_price,GOOG_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,SMFG_adj_close,SMFG_cashflow,SMFG_cml_units,SMFG_cml_cost,SMFG_gain_loss,SMFG_avg_price,SMFG_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,SPWR_adj_close,SPWR_cashflow,SPWR_cml_units,SPWR_cml_cost,SPWR_gain_loss,SPWR_avg_price,SPWR_mktvalue,ENR_adj_close,ENR_cashflow,ENR_cml_units,ENR_cml_cost,ENR_gain_loss,ENR_avg_price,ENR_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,MFG_adj_close,MFG_cashflow,MFG_cml_units,MFG_cml_cost,MFG_gain_loss,MFG_avg_price,MFG_mktvalue,NMR_adj_close,NMR_cashflow,NMR_cml_units,NMR_cml_cost,NMR_gain_loss,NMR_avg_price,NMR_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,NSP_adj_close,NSP_cashflow,NSP_cml_units,NSP_cml_cost,NSP_gain_loss,NSP_avg_price,NSP_mktvalue,SHG_adj_close,SHG_cashflow,SHG_cml_units,SHG_cml_cost,SHG_gain_loss,SHG_avg_price,SHG_mktvalue,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,WF_adj_close,WF_cashflow,WF_cml_units,WF_cml_cost,WF_gain_loss,WF_avg_price,WF_mktvalue,COHN_adj_close,COHN_cashflow,COHN_cml_units,COHN_cml_cost,COHN_gain_loss,COHN_avg_price,COHN_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue,VERB_adj_close,VERB_cashflow,VERB_cml_units,VERB_cml_cost,VERB_gain_loss,VERB_avg_price,VERB_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue
2021-08-13,188.62,-4878.3,23.585,4878.3,0.0,206.84,4448.585,2754.55,-4018.17,3.734,4018.17,0.0,1076.066,10285.848,2768.12,-4011.06,3.74,4011.06,0.0,1072.557,10351.982,13.38,-4985.833,277.778,4985.833,0.0,17.949,3716.667,7.07,-4994.34,714.286,4994.34,0.0,6.992,5050.0,45.61,-4964.4,121.951,4964.4,0.0,40.708,5562.195,22.7,-4995.678,1000.0,4995.678,0.0,4.996,22700.001,40.043,-4992.51,106.383,4992.51,0.0,46.93,4259.88,31.348,-4954.851,96.154,4954.851,0.0,51.53,3014.265,2.96,-4999.62,1666.667,4999.62,0.0,3.0,4933.333,5.01,-4994.88,1000.0,4994.88,0.0,4.995,5010.0,5.332,-4998.685,625.0,4998.685,0.0,7.998,3332.484,104.677,-4973.363,60.976,4973.363,0.0,81.563,6382.751,33.72,-4987.17,131.579,4987.17,0.0,37.902,4436.842,40.9,-4987.854,250.0,4987.854,0.0,19.951,10225.0,29.21,-4992.9,166.667,4992.9,0.0,29.957,4868.333,20.974,-4996.814,1666.667,4996.814,0.0,2.998,34957.368,20.298,-4986.314,294.118,4986.314,0.0,16.953,5969.91,5.58,-4995.6,1000.0,4995.6,0.0,4.996,5580.0,16.75,-4991.69,263.158,4991.69,0.0,18.968,4407.895,34.21,-4997.2,416.667,4997.2,0.0,11.993,14254.166,1.96,-4998.75,5000.0,4998.75,0.0,1.0,9800.0,1.02,-4998.0,1666.667,4998.0,0.0,2.999,1700.0,0.31,-4999.7,5000.0,4999.7,0.0,1.0,1550.0
2021-08-16,182.71,-4878.3,23.585,4878.3,0.0,206.84,4309.198,2766.19,-4018.17,3.734,4018.17,0.0,1076.066,10329.313,2778.32,-4011.06,3.74,4011.06,0.0,1072.557,10390.127,13.01,-4985.833,277.778,4985.833,0.0,17.949,3613.889,7.02,-4994.34,714.286,4994.34,0.0,6.992,5014.286,45.48,-4964.4,121.951,4964.4,0.0,40.708,5546.341,21.98,-4995.678,1000.0,4995.678,0.0,4.996,21980.0,39.678,-4992.51,106.383,4992.51,0.0,46.93,4221.116,31.698,-4954.851,96.154,4954.851,0.0,51.53,3047.853,2.96,-4999.62,1666.667,4999.62,0.0,3.0,4933.333,4.98,-4994.88,1000.0,4994.88,0.0,4.995,4980.0,5.401,-4998.685,625.0,4998.685,0.0,7.998,3375.843,104.538,-4973.363,60.976,4973.363,0.0,81.563,6374.249,33.54,-4987.17,131.579,4987.17,0.0,37.902,4413.158,39.19,-4987.854,250.0,4987.854,0.0,19.951,9797.5,29.08,-4992.9,166.667,4992.9,0.0,29.957,4846.667,22.079,-4996.814,1666.667,4996.814,0.0,2.998,36798.093,20.546,-4986.314,294.118,4986.314,0.0,16.953,6042.999,5.56,-4995.6,1000.0,4995.6,0.0,4.996,5560.0,16.63,-4991.69,263.158,4991.69,0.0,18.968,4376.316,32.68,-4997.2,416.667,4997.2,0.0,11.993,13616.667,2.02,-4998.75,5000.0,4998.75,0.0,1.0,10100.0,1.01,-4998.0,1666.667,4998.0,0.0,2.999,1683.333,0.31,-4999.7,5000.0,4999.7,0.0,1.0,1550.0
2021-08-17,173.73,-4878.3,23.585,4878.3,0.0,206.84,4097.406,2733.23,-4018.17,3.734,4018.17,0.0,1076.066,10206.236,2746.01,-4011.06,3.74,4011.06,0.0,1072.557,10269.297,13.13,-4985.833,277.778,4985.833,0.0,17.949,3647.222,6.92,-4994.34,714.286,4994.34,0.0,6.992,4942.857,44.72,-4964.4,121.951,4964.4,0.0,40.708,5453.659,21.23,-4995.678,1000.0,4995.678,0.0,4.996,21230.0,40.072,-4992.51,106.383,4992.51,0.0,46.93,4263.023,31.259,-4954.851,96.154,4954.851,0.0,51.53,3005.628,2.94,-4999.62,1666.667,4999.62,0.0,3.0,4900.0,4.94,-4994.88,1000.0,4994.88,0.0,4.995,4940.0,5.461,-4998.685,625.0,4998.685,0.0,7.998,3413.009,103.661,-4973.363,60.976,4973.363,0.0,81.563,6320.806,32.91,-4987.17,131.579,4987.17,0.0,37.902,4330.263,37.11,-4987.854,250.0,4987.854,0.0,19.951,9277.5,28.55,-4992.9,166.667,4992.9,0.0,29.957,4758.333,22.394,-4996.814,1666.667,4996.814,0.0,2.998,37324.012,20.178,-4986.314,294.118,4986.314,0.0,16.953,5934.827,5.5,-4995.6,1000.0,4995.6,0.0,4.996,5500.0,16.66,-4991.69,263.158,4991.69,0.0,18.968,4384.21,32.6,-4997.2,416.667,4997.2,0.0,11.993,13583.333,1.71,-4998.75,5000.0,4998.75,0.0,1.0,8550.0,0.99,-4998.0,1666.667,4998.0,0.0,2.999,1650.0,0.31,-4999.7,5000.0,4999.7,0.0,1.0,1550.0
2021-08-18,172.35,-4878.3,23.585,4878.3,0.0,206.84,4064.859,2708.98,-4018.17,3.734,4018.17,0.0,1076.066,10115.683,2731.4,-4011.06,3.74,4011.06,0.0,1072.557,10214.659,13.22,-4985.833,277.778,4985.833,0.0,17.949,3672.222,6.89,-4994.34,714.286,4994.34,0.0,6.992,4921.428,44.58,-4964.4,121.951,4964.4,0.0,40.708,5436.586,21.03,-4995.678,1000.0,4995.678,0.0,4.996,21030.001,39.117,-4992.51,106.383,4992.51,0.0,46.93,4161.398,32.576,-4954.851,96.154,4954.851,0.0,51.53,3132.302,2.89,-4999.62,1666.667,4999.62,0.0,3.0,4816.667,4.86,-4994.88,1000.0,4994.88,0.0,4.995,4860.0,5.639,-4998.685,625.0,4998.685,0.0,7.998,3524.504,103.034,-4973.363,60.976,4973.363,0.0,81.563,6282.546,33.05,-4987.17,131.579,4987.17,0.0,37.902,4348.684,39.24,-4987.854,250.0,4987.854,0.0,19.951,9810.0,28.53,-4992.9,166.667,4992.9,0.0,29.957,4755.0,23.321,-4996.814,1666.667,4996.814,0.0,2.998,38868.91,20.208,-4986.314,294.118,4986.314,0.0,16.953,5943.598,5.47,-4995.6,1000.0,4995.6,0.0,4.996,5470.0,16.53,-4991.69,263.158,4991.69,0.0,18.968,4350.0,32.66,-4997.2,416.667,4997.2,0.0,11.993,13608.333,1.86,-4998.75,5000.0,4998.75,0.0,1.0,9300.0,0.96,-4998.0,1666.667,4998.0,0.0,2.999,1600.0,0.31,-4999.7,5000.0,4999.7,0.0,1.0,1550.0
2021-08-19,160.55,-4878.3,23.585,4878.3,0.0,206.84,3786.557,2713.6,-4018.17,3.734,4018.17,0.0,1076.066,10132.935,2738.27,-4011.06,3.74,4011.06,0.0,1072.557,10240.352,12.96,-4985.833,277.778,4985.833,0.0,17.949,3600.0,6.79,-4994.34,714.286,4994.34,0.0,6.992,4850.0,43.8,-4964.4,121.951,4964.4,0.0,40.708,5341.463,20.55,-4995.678,1000.0,4995.678,0.0,4.996,20549.999,38.546,-4992.51,106.383,4992.51,0.0,46.93,4100.632,32.736,-4954.851,96.154,4954.851,0.0,51.53,3147.657,2.86,-4999.62,1666.667,4999.62,0.0,3.0,4766.666,4.69,-4994.88,1000.0,4994.88,0.0,4.995,4690.0,5.629,-4998.685,625.0,4998.685,0.0,7.998,3518.31,105.544,-4973.363,60.976,4973.363,0.0,81.563,6435.586,32.27,-4987.17,131.579,4987.17,0.0,37.902,4246.053,39.45,-4987.854,250.0,4987.854,0.0,19.951,9862.5,28.02,-4992.9,166.667,4992.9,0.0,29.957,4670.0,22.878,-4996.814,1666.667,4996.814,0.0,2.998,38129.333,19.84,-4986.314,294.118,4986.314,0.0,16.953,5835.427,5.37,-4995.6,1000.0,4995.6,0.0,4.996,5370.0,16.59,-4991.69,263.158,4991.69,0.0,18.968,4365.79,32.16,-4997.2,416.667,4997.2,0.0,11.993,13400.0,1.92,-4998.75,5000.0,4998.75,0.0,1.0,9600.0,0.86,-4998.0,1666.667,4998.0,0.0,2.999,1433.333,0.3,-4999.7,5000.0,4999.7,0.0,1.0,1500.0
2021-08-20,157.96,-4878.3,23.585,4878.3,0.0,206.84,3725.472,2748.59,-4018.17,3.734,4018.17,0.0,1076.066,10263.593,2768.74,-4011.06,3.74,4011.06,0.0,1072.557,10354.301,13.08,-4985.833,277.778,4985.833,0.0,17.949,3633.333,6.84,-4994.34,714.286,4994.34,0.0,6.992,4885.714,43.29,-4964.4,121.951,4964.4,0.0,40.708,5279.268,20.94,-4995.678,1000.0,4995.678,0.0,4.996,20940.001,39.383,-4992.51,106.383,4992.51,0.0,46.93,4189.685,32.546,-4954.851,96.154,4954.851,0.0,51.53,3129.424,2.86,-4999.62,1666.667,4999.62,0.0,3.0,4766.666,4.74,-4994.88,1000.0,4994.88,0.0,4.995,4740.0,5.669,-4998.685,625.0,4998.685,0.0,7.998,3543.087,105.713,-4973.363,60.976,4973.363,0.0,81.563,6445.911,32.05,-4987.17,131.579,4987.17,0.0,37.902,4217.105,38.9,-4987.854,250.0,4987.854,0.0,19.951,9725.0,27.43,-4992.9,166.667,4992.9,0.0,29.957,4571.667,23.578,-4996.814,1666.667,4996.814,0.0,2.998,39296.22,20.208,-4986.314,294.118,4986.314,0.0,16.953,5943.598,5.42,-4995.6,1000.0,4995.6,0.0,4.996,5420.0,16.68,-4991.69,263.158,4991.69,0.0,18.968,4389.474,33.8,-4997.2,416.667,4997.2,0.0,11.993,14083.333,1.95,-4998.75,5000.0,4998.75,0.0,1.0,9750.0,0.93,-4998.0,1666.667,4998.0,0.0,2.999,1550.0,0.3,-4999.7,5000.0,4999.7,0.0,1.0,1500.0
2021-08-23,161.06,-4878.3,23.585,4878.3,0.0,206.84,3798.585,2800.83,-4018.17,3.734,4018.17,0.0,1076.066,10458.663,2821.99,-4011.06,3.74,4011.06,0.0,1072.557,10553.441,13.61,-4985.833,277.778,4985.833,0.0,17.949,3780.555,6.88,-4994.34,714.286,4994.34,0.0,6.992,4914.286,43.96,-4964.4,121.951,4964.4,0.0,40.708,5360.975,21.76,-4995.678,1000.0,4995.678,0.0,4.996,21760.0,38.5,-4992.51,106.383,4992.51,0.0,46.93,4095.737,32.506,-4954.851,96.154,4954.851,0.0,51.53,3125.585,2.86,-4999.62,1666.667,4999.62,0.0,3.0,4766.666,4.76,-4994.88,1000.0,4994.88,0.0,4.995,4760.0,5.718,-4998.685,625.0,4998.685,0.0,7.998,3574.058,106.569,-4973.363,60.976,4973.363,0.0,81.563,6498.139,32.55,-4987.17,131.579,4987.17,0.0,37.902,4282.895,40.29,-4987.854,250.0,4987.854,0.0,19.951,10072.5,27.69,-4992.9,166.667,4992.9,0.0,29.957,4615.0,22.887,-4996.814,1666.667,4996.814,0.0,2.998,38145.765,20.844,-4986.314,294.118,4986.314,0.0,16.953,6130.706,5.44,-4995.6,1000.0,4995.6,0.0,4.996,5440.0,16.99,-4991.69,263.158,4991.69,0.0,18.968,4471.053,35.56,-4997.2,416.667,4997.2,0.0,11.993,14816.667,1.95,-4998.75,5000.0,4998.75,0.0,1.0,9750.0,0.93,-4998.0,1666.667,4998.0,0.0,2.999,1550.0,0.3,-4999.7,5000.0,4999.7,0.0,1.0,1500.0
2021-08-24,171.7,-4878.3,23.585,4878.3,0.0,206.84,4049.528,2825.23,-4018.17,3.734,4018.17,0.0,1076.066,10549.776,2847.97,-4011.06,3.74,4011.06,0.0,1072.557,10650.598,13.86,-4985.833,277.778,4985.833,0.0,17.949,3850.0,6.91,-4994.34,714.286,4994.34,0.0,6.992,4935.714,45.0,-4964.4,121.951,4964.4,0.0,40.708,5487.805,21.82,-4995.678,1000.0,4995.678,0.0,4.996,21820.0,38.589,-4992.51,106.383,4992.51,0.0,46.93,4105.237,32.676,-4954.851,96.154,4954.851,0.0,51.53,3141.899,2.84,-4999.62,1666.667,4999.62,0.0,3.0,4733.333,4.8,-4994.88,1000.0,4994.88,0.0,4.995,4800.0,5.798,-4998.685,625.0,4998.685,0.0,7.998,3623.612,107.785,-4973.363,60.976,4973.363,0.0,81.563,6572.23,33.25,-4987.17,131.579,4987.17,0.0,37.902,4375.0,39.86,-4987.854,250.0,4987.854,0.0,19.951,9965.0,28.59,-4992.9,166.667,4992.9,0.0,29.957,4765.0,23.065,-4996.814,1666.667,4996.814,0.0,2.998,38441.598,20.675,-4986.314,294.118,4986.314,0.0,16.953,6081.006,5.46,-4995.6,1000.0,4995.6,0.0,4.996,5460.0,16.86,-4991.69,263.158,4991.69,0.0,18.968,4436.842,35.78,-4997.2,416.667,4997.2,0.0,11.993,14908.333,2.07,-4998.75,5000.0,4998.75,0.0,1.0,10350.0,1.02,-4998.0,1666.667,4998.0,0.0,2.999,1700.0,0.3,-4999.7,5000.0,4999.7,0.0,1.0,1500.0
2021-08-25,169.1,-4878.3,23.585,4878.3,0.0,206.84,3988.208,2841.58,-4018.17,3.734,4018.17,0.0,1076.066,10610.829,2859.0,-4011.06,3.74,4011.06,0.0,1072.557,10691.847,13.9,-4985.833,277.778,4985.833,0.0,17.949,3861.111,6.92,-4994.34,714.286,4994.34,0.0,6.992,4942.857,45.9,-4964.4,121.951,4964.4,0.0,40.708,5597.561,21.5,-4995.678,1000.0,4995.678,0.0,4.996,21500.0,38.698,-4992.51,106.383,4992.51,0.0,46.93,4116.848,32.476,-4954.851,96.154,4954.851,0.0,51.53,3122.706,2.83,-4999.62,1666.667,4999.62,0.0,3.0,4716.667,4.83,-4994.88,1000.0,4994.88,0.0,4.995,4830.0,5.768,-4998.685,625.0,4998.685,0.0,7.998,3605.029,107.755,-4973.363,60.976,4973.363,0.0,81.563,6570.408,33.47,-4987.17,131.579,4987.17,0.0,37.902,4403.948,40.14,-4987.854,250.0,4987.854,0.0,19.951,10035.0,28.52,-4992.9,166.667,4992.9,0.0,29.957,4753.333,22.631,-4996.814,1666.667,4996.814,0.0,2.998,37718.458,20.616,-4986.314,294.118,4986.314,0.0,16.953,6063.465,5.47,-4995.6,1000.0,4995.6,0.0,4.996,5470.0,16.82,-4991.69,263.158,4991.69,0.0,18.968,4426.316,35.33,-4997.2,416.667,4997.2,0.0,11.993,14720.834,2.09,-4998.75,5000.0,4998.75,0.0,1.0,10450.0,1.0,-4998.0,1666.667,4998.0,0.0,2.999,1666.667,0.16,-4999.7,5000.0,4999.7,0.0,1.0,800.0
2021-08-26,165.24,-4878.3,23.585,4878.3,0.0,206.84,3897.17,2828.81,-4018.17,3.734,4018.17,0.0,1076.066,10563.144,2842.46,-4011.06,3.74,4011.06,0.0,1072.557,10629.992,13.58,-4985.833,277.778,4985.833,0.0,17.949,3772.222,6.9,-4994.34,714.286,4994.34,0.0,6.992,4928.571,45.76,-4964.4,121.951,4964.4,0.0,40.708,5580.488,21.24,-4995.678,1000.0,4995.678,0.0,4.996,21240.0,38.53,-4992.51,106.383,4992.51,0.0,46.93,4098.904,31.887,-4954.851,96.154,4954.851,0.0,51.53,3066.086,2.8,-4999.62,1666.667,4999.62,0.0,3.0,4666.667,4.78,-4994.88,1000.0,4994.88,0.0,4.995,4780.0,5.709,-4998.685,625.0,4998.685,0.0,7.998,3567.864,108.153,-4973.363,60.976,4973.363,0.0,81.563,6594.7,33.31,-4987.17,131.579,4987.17,0.0,37.902,4382.895,40.74,-4987.854,250.0,4987.854,0.0,19.951,10185.0,29.04,-4992.9,166.667,4992.9,0.0,29.957,4840.0,20.452,-4996.814,1666.667,4996.814,0.0,2.998,34086.307,20.437,-4986.314,294.118,4986.314,0.0,16.953,6010.84,5.42,-4995.6,1000.0,4995.6,0.0,4.996,5420.0,16.7,-4991.69,263.158,4991.69,0.0,18.968,4394.737,35.18,-4997.2,416.667,4997.2,0.0,11.993,14658.333,2.04,-4998.75,5000.0,4998.75,0.0,1.0,10200.0,1.0,-4998.0,1666.667,4998.0,0.0,2.999,1666.667,0.16,-4999.7,5000.0,4999.7,0.0,1.0,800.0
2021-08-27,159.47,-4878.3,23.585,4878.3,0.0,206.84,3761.085,2880.08,-4018.17,3.734,4018.17,0.0,1076.066,10754.593,2891.01,-4011.06,3.74,4011.06,0.0,1072.557,10811.556,13.94,-4985.833,277.778,4985.833,0.0,17.949,3872.222,6.94,-4994.34,714.286,4994.34,0.0,6.992,4957.143,47.17,-4964.4,121.951,4964.4,0.0,40.708,5752.439,21.62,-4995.678,1000.0,4995.678,0.0,4.996,21620.001,38.808,-4992.51,106.383,4992.51,0.0,46.93,4128.46,32.676,-4954.851,96.154,4954.851,0.0,51.53,3141.899,2.82,-4999.62,1666.667,4999.62,0.0,3.0,4700.0,4.83,-4994.88,1000.0,4994.88,0.0,4.995,4830.0,5.768,-4998.685,625.0,4998.685,0.0,7.998,3605.029,110.334,-4973.363,60.976,4973.363,0.0,81.563,6727.699,34.01,-4987.17,131.579,4987.17,0.0,37.902,4475.0,41.14,-4987.854,250.0,4987.854,0.0,19.951,10285.0,29.82,-4992.9,166.667,4992.9,0.0,29.957,4970.0,20.984,-4996.814,1666.667,4996.814,0.0,2.998,34973.803,21.053,-4986.314,294.118,4986.314,0.0,16.953,6192.101,5.46,-4995.6,1000.0,4995.6,0.0,4.996,5460.0,16.63,-4991.69,263.158,4991.69,0.0,18.968,4376.316,36.79,-4997.2,416.667,4997.2,0.0,11.993,15329.167,2.15,-4998.75,5000.0,4998.75,0.0,1.0,10750.0,0.97,-4998.0,1666.667,4998.0,0.0,2.999,1616.667,0.0,-4999.7,5000.0,4999.7,0.0,1.0,1.0
2021-08-30,162.29,-4878.3,23.585,4878.3,0.0,206.84,3827.594,2891.81,-4018.17,3.734,4018.17,0.0,1076.066,10798.395,2909.39,-4011.06,3.74,4011.06,0.0,1072.557,10880.291,13.85,-4985.833,277.778,4985.833,0.0,17.949,3847.222,6.85,-4994.34,714.286,4994.34,0.0,6.992,4892.857,44.8,-4964.4,121.951,4964.4,0.0,40.708,5463.415,21.53,-4995.678,1000.0,4995.678,0.0,4.996,21530.001,39.155,-4992.51,106.383,4992.51,0.0,46.93,4165.406,32.975,-4954.851,96.154,4954.851,0.0,51.53,3170.688,2.78,-4999.62,1666.667,4999.62,0.0,3.0,4633.333,4.81,-4994.88,1000.0,4994.88,0.0,4.995,4810.0,5.813,-4998.685,625.0,4998.685,0.0,7.998,3633.023,111.031,-4973.363,60.976,4973.363,0.0,81.563,6770.21,32.7,-4987.17,131.579,4987.17,0.0,37.902,4302.632,42.06,-4987.854,250.0,4987.854,0.0,19.951,10515.0,30.0,-4992.9,166.667,4992.9,0.0,29.957,5000.0,20.738,-4996.814,1666.667,4996.814,0.0,2.998,34562.925,20.964,-4986.314,294.118,4986.314,0.0,16.953,6165.789,5.37,-4995.6,1000.0,4995.6,0.0,4.996,5370.0,16.55,-4991.69,263.158,4991.69,0.0,18.968,4355.263,36.52,-4997.2,416.667,4997.2,0.0,11.993,15216.667,2.15,-4998.75,5000.0,4998.75,0.0,1.0,10750.0,0.94,-4998.0,1666.667,4998.0,0.0,2.999,1566.667,0.0,-4999.7,5000.0,4999.7,0.0,1.0,1.0
2021-08-31,166.99,-4878.3,23.585,4878.3,0.0,206.84,3938.444,2893.95,-4018.17,3.734,4018.17,0.0,1076.066,10806.385,2909.24,-4011.06,3.74,4011.06,0.0,1072.557,10879.731,13.96,-4985.833,277.778,4985.833,0.0,17.949,3877.778,6.9,-4994.34,714.286,4994.34,0.0,6.992,4928.571,45.51,-4964.4,121.951,4964.4,0.0,40.708,5550.0,21.55,-4995.678,1000.0,4995.678,0.0,4.996,21549.999,39.036,-4992.51,106.383,4992.51,0.0,46.93,4152.739,33.185,-4954.851,96.154,4954.851,0.0,51.53,3190.841,2.78,-4999.62,1666.667,4999.62,0.0,3.0,4633.333,4.78,-4994.88,1000.0,4994.88,0.0,4.995,4780.0,5.853,-4998.685,625.0,4998.685,0.0,7.998,3657.907,109.896,-4973.363,60.976,4973.363,0.0,81.563,6700.978,33.25,-4987.17,131.579,4987.17,0.0,37.902,4375.0,42.57,-4987.854,250.0,4987.854,0.0,19.951,10642.5,29.06,-4992.9,166.667,4992.9,0.0,29.957,4843.333,22.118,-4996.814,1666.667,4996.814,0.0,2.998,36863.832,21.222,-4986.314,294.118,4986.314,0.0,16.953,6241.802,5.45,-4995.6,1000.0,4995.6,0.0,4.996,5450.0,16.59,-4991.69,263.158,4991.69,0.0,18.968,4365.79,37.2,-4997.2,416.667,4997.2,0.0,11.993,15500.0,2.08,-4998.75,5000.0,4998.75,0.0,1.0,10400.0,0.94,-4998.0,1666.667,4998.0,0.0,2.999,1566.667,0.0,-4999.7,5000.0,4999.7,0.0,1.0,1.0
2021-09-01,173.28,-4878.3,23.585,4878.3,0.0,206.84,4086.792,2904.31,-4018.17,3.734,4018.17,0.0,1076.066,10845.071,2916.84,-4011.06,3.74,4011.06,0.0,1072.557,10908.153,13.79,-4985.833,277.778,4985.833,0.0,17.949,3830.556,6.98,-4994.34,714.286,4994.34,0.0,6.992,4985.714,45.89,-4964.4,121.951,4964.4,0.0,40.708,5596.341,22.22,-4995.678,1000.0,4995.678,0.0,4.996,22219.999,39.343,-4992.51,106.383,4992.51,0.0,46.93,4185.463,33.554,-4954.851,96.154,4954.851,0.0,51.53,3226.348,2.84,-4999.62,1666.667,4999.62,0.0,3.0,4733.333,4.89,-4994.88,1000.0,4994.88,0.0,4.995,4890.0,5.912,-4998.685,625.0,4998.685,0.0,7.998,3695.233,110.135,-4973.363,60.976,4973.363,0.0,81.563,6715.553,33.63,-4987.17,131.579,4987.17,0.0,37.902,4425.0,43.47,-4987.854,250.0,4987.854,0.0,19.951,10867.5,29.84,-4992.9,166.667,4992.9,0.0,29.957,4973.333,22.227,-4996.814,1666.667,4996.814,0.0,2.998,37044.621,20.844,-4986.314,294.118,4986.314,0.0,16.953,6130.706,5.54,-4995.6,1000.0,4995.6,0.0,4.996,5540.0,16.91,-4991.69,263.158,4991.69,0.0,18.968,4450.0,37.86,-4997.2,416.667,4997.2,0.0,11.993,15775.0,2.04,-4998.75,5000.0,4998.75,0.0,1.0,10200.0,0.93,-4998.0,1666.667,4998.0,0.0,2.999,1550.0,0.0,-4999.7,5000.0,4999.7,0.0,1.0,1.0
2021-09-02,172.0,-4878.3,23.585,4878.3,0.0,206.84,4056.604,2865.74,-4018.17,3.734,4018.17,0.0,1076.066,10701.046,2884.38,-4011.06,3.74,4011.06,0.0,1072.557,10786.761,14.07,-4985.833,277.778,4985.833,0.0,17.949,3908.333,6.96,-4994.34,714.286,4994.34,0.0,6.992,4971.429,45.88,-4964.4,121.951,4964.4,0.0,40.708,5595.122,22.25,-4995.678,1000.0,4995.678,0.0,4.996,22250.0,39.314,-4992.51,106.383,4992.51,0.0,46.93,4182.296,32.825,-4954.851,96.154,4954.851,0.0,51.53,3156.294,2.84,-4999.62,1666.667,4999.62,0.0,3.0,4733.333,4.83,-4994.88,1000.0,4994.88,0.0,4.995,4830.0,5.982,-4998.685,625.0,4998.685,0.0,7.998,3738.779,113.601,-4973.363,60.976,4973.363,0.0,81.563,6926.894,33.36,-4987.17,131.579,4987.17,0.0,37.902,4389.474,41.96,-4987.854,250.0,4987.854,0.0,19.951,10490.0,29.62,-4992.9,166.667,4992.9,0.0,29.957,4936.667,21.931,-4996.814,1666.667,4996.814,0.0,2.998,36551.568,20.874,-4986.314,294.118,4986.314,0.0,16.953,6139.477,5.5,-4995.6,1000.0,4995.6,0.0,4.996,5500.0,16.72,-4991.69,263.158,4991.69,0.0,18.968,4400.0,38.26,-4997.2,416.667,4997.2,0.0,11.993,15941.666,2.03,-4998.75,5000.0,4998.75,0.0,1.0,10150.0,0.95,-4998.0,1666.667,4998.0,0.0,2.999,1583.333,0.0,-4999.7,5000.0,4999.7,0.0,1.0,1.0
