date,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2021-03-10,27.796,-4996.939,312.5,4996.939,0.0,15.99,8686.259,4.7,-4999.02,2500.0,4999.02,0.0,2.0,11750.0,16.578,-4998.737,1250.0,4998.737,0.0,3.999,20722.661,51.98,-4997.3,625.0,4997.3,0.0,7.996,32487.5,7.9,-4998.0,833.333,4998.0,0.0,5.998,6583.333
2021-03-11,27.593,-4996.939,312.5,4996.939,0.0,15.99,8622.856,4.95,-4999.02,2500.0,4999.02,0.0,2.0,12375.0,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377,53.29,-4997.3,625.0,4997.3,0.0,7.996,33306.251,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-03-12,27.554,-4996.939,312.5,4996.939,0.0,15.99,8610.779,4.96,-4999.02,2500.0,4999.02,0.0,2.0,12400.0,17.199,-4998.737,1250.0,4998.737,0.0,3.999,21498.146,52.68,-4997.3,625.0,4997.3,0.0,7.996,32925.0,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-03-15,27.883,-4996.939,312.5,4996.939,0.0,15.99,8713.433,5.39,-4999.02,2500.0,4999.02,0.0,2.0,13475.0,17.405,-4998.737,1250.0,4998.737,0.0,3.999,21756.642,52.18,-4997.3,625.0,4997.3,0.0,7.996,32612.5,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-16,27.158,-4996.939,312.5,4996.939,0.0,15.99,8486.992,5.54,-4999.02,2500.0,4999.02,0.0,2.0,13850.0,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093,53.07,-4997.3,625.0,4997.3,0.0,7.996,33168.75,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-17,28.009,-4996.939,312.5,4996.939,0.0,15.99,8752.682,5.57,-4999.02,2500.0,4999.02,0.0,2.0,13925.0,16.871,-4998.737,1250.0,4998.737,0.0,3.999,21088.862,52.79,-4997.3,625.0,4997.3,0.0,7.996,32993.751,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-18,27.042,-4996.939,312.5,4996.939,0.0,15.99,8450.761,5.32,-4999.02,2500.0,4999.02,0.0,2.0,13300.0,16.604,-4998.737,1250.0,4998.737,0.0,3.999,20754.974,51.73,-4997.3,625.0,4997.3,0.0,7.996,32331.25,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-19,27.081,-4996.939,312.5,4996.939,0.0,15.99,8462.838,5.32,-4999.02,2500.0,4999.02,0.0,2.0,13300.0,16.974,-4998.737,1250.0,4998.737,0.0,3.999,21218.112,52.78,-4997.3,625.0,4997.3,0.0,7.996,32987.499,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-22,27.245,-4996.939,312.5,4996.939,0.0,15.99,8514.165,5.37,-4999.02,2500.0,4999.02,0.0,2.0,13425.0,16.837,-4998.737,1250.0,4998.737,0.0,3.999,21045.783,52.72,-4997.3,625.0,4997.3,0.0,7.996,32950.001,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667
2021-03-23,26.907,-4996.939,312.5,4996.939,0.0,15.99,8408.492,5.28,-4999.02,2500.0,4999.02,0.0,2.0,13200.001,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316,51.36,-4997.3,625.0,4997.3,0.0,7.996,32100.0,7.51,-4998.0,833.333,4998.0,0.0,5.998,6258.334
2021-03-24,26.33,-4996.939,312.5,4996.939,0.0,15.99,8228.223,5.82,-4999.02,2500.0,4999.02,0.0,2.0,14550.0,16.165,-4998.737,1250.0,4998.737,0.0,3.999,20205.672,50.84,-4997.3,625.0,4997.3,0.0,7.996,31775.0,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-25,26.682,-4996.939,312.5,4996.939,0.0,15.99,8338.218,6.12,-4999.02,2500.0,4999.02,0.0,2.0,15300.0,16.354,-4998.737,1250.0,4998.737,0.0,3.999,20442.626,51.39,-4997.3,625.0,4997.3,0.0,7.996,32118.75,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-26,27.025,-4996.939,312.5,4996.939,0.0,15.99,8445.157,5.98,-4999.02,2500.0,4999.02,0.0,2.0,14950.0,16.397,-4998.737,1250.0,4998.737,0.0,3.999,20496.48,51.9,-4997.3,625.0,4997.3,0.0,7.996,32437.501,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-03-29,27.152,-4996.939,312.5,4996.939,0.0,15.99,8484.877,5.88,-4999.02,2500.0,4999.02,0.0,2.0,14700.0,16.242,-4998.737,1250.0,4998.737,0.0,3.999,20302.608,51.38,-4997.3,625.0,4997.3,0.0,7.996,32112.501,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-03-30,27.582,-4996.939,312.5,4996.939,0.0,15.99,8619.316,5.89,-4999.02,2500.0,4999.02,0.0,2.0,14725.0,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,51.34,-4997.3,625.0,4997.3,0.0,7.996,32087.5,7.98,-4998.0,833.333,4998.0,0.0,5.998,6650.0
2021-03-31,27.611,-4996.939,312.5,4996.939,0.0,15.99,8628.482,6.1,-4999.02,2500.0,4999.02,0.0,2.0,15250.0,14.795,-4998.737,1250.0,4998.737,0.0,3.999,18493.145,53.36,-4997.3,625.0,4997.3,0.0,7.996,33350.0,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667
2021-04-01,28.198,-4996.939,312.5,4996.939,0.0,15.99,8811.806,6.24,-4999.02,2500.0,4999.02,0.0,2.0,15599.999,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,56.61,-4997.3,625.0,4997.3,0.0,7.996,35381.25,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-05,28.335,-4996.939,312.5,4996.939,0.0,15.99,8854.582,6.01,-4999.02,2500.0,4999.02,0.0,2.0,15025.001,14.993,-4998.737,1250.0,4998.737,0.0,3.999,18740.869,56.25,-4997.3,625.0,4997.3,0.0,7.996,35156.25,6.66,-4998.0,833.333,4998.0,0.0,5.998,5550.0
2021-04-06,28.432,-4996.939,312.5,4996.939,0.0,15.99,8885.136,6.07,-4999.02,2500.0,4999.02,0.0,2.0,15175.0,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503,56.31,-4997.3,625.0,4997.3,0.0,7.996,35193.751,7.11,-4998.0,833.333,4998.0,0.0,5.998,5925.0
2021-04-07,28.501,-4996.939,312.5,4996.939,0.0,15.99,8906.524,6.04,-4999.02,2500.0,4999.02,0.0,2.0,15100.0,14.527,-4998.737,1250.0,4998.737,0.0,3.999,18159.257,57.38,-4997.3,625.0,4997.3,0.0,7.996,35862.501,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-08,28.472,-4996.939,312.5,4996.939,0.0,15.99,8897.358,6.03,-4999.02,2500.0,4999.02,0.0,2.0,15075.001,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,55.74,-4997.3,625.0,4997.3,0.0,7.996,34837.501,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-09,28.051,-4996.939,312.5,4996.939,0.0,15.99,8765.975,6.0,-4999.02,2500.0,4999.02,0.0,2.0,15000.0,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,53.59,-4997.3,625.0,4997.3,0.0,7.996,33493.75,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-12,28.002,-4996.939,312.5,4996.939,0.0,15.99,8750.698,5.72,-4999.02,2500.0,4999.02,0.0,2.0,14299.999,14.433,-4998.737,1250.0,4998.737,0.0,3.999,18040.779,52.06,-4997.3,625.0,4997.3,0.0,7.996,32537.501,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0
2021-04-13,28.765,-4996.939,312.5,4996.939,0.0,15.99,8989.021,5.64,-4999.02,2500.0,4999.02,0.0,2.0,14100.0,14.372,-4998.737,1250.0,4998.737,0.0,3.999,17965.385,51.84,-4997.3,625.0,4997.3,0.0,7.996,32400.0,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0
2021-04-14,28.188,-4996.939,312.5,4996.939,0.0,15.99,8808.751,5.77,-4999.02,2500.0,4999.02,0.0,2.0,14425.0,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,51.38,-4997.3,625.0,4997.3,0.0,7.996,32112.501,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-15,28.794,-4996.939,312.5,4996.939,0.0,15.99,8998.187,5.84,-4999.02,2500.0,4999.02,0.0,2.0,14600.0,14.812,-4998.737,1250.0,4998.737,0.0,3.999,18514.687,50.22,-4997.3,625.0,4997.3,0.0,7.996,31387.501,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-04-16,29.273,-4996.939,312.5,4996.939,0.0,15.99,9147.902,5.75,-4999.02,2500.0,4999.02,0.0,2.0,14375.0,14.484,-4998.737,1250.0,4998.737,0.0,3.999,18105.402,50.61,-4997.3,625.0,4997.3,0.0,7.996,31631.25,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-19,29.205,-4996.939,312.5,4996.939,0.0,15.99,9126.514,5.84,-4999.02,2500.0,4999.02,0.0,2.0,14600.0,14.441,-4998.737,1250.0,4998.737,0.0,3.999,18051.55,49.34,-4997.3,625.0,4997.3,0.0,7.996,30837.5,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-20,29.479,-4996.939,312.5,4996.939,0.0,15.99,9212.065,5.73,-4999.02,2500.0,4999.02,0.0,2.0,14325.0,14.2,-4998.737,1250.0,4998.737,0.0,3.999,17749.972,47.42,-4997.3,625.0,4997.3,0.0,7.996,29637.499,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-21,29.85,-4996.939,312.5,4996.939,0.0,15.99,9328.172,5.85,-4999.02,2500.0,4999.02,0.0,2.0,14625.0,14.493,-4998.737,1250.0,4998.737,0.0,3.999,18116.174,48.96,-4997.3,625.0,4997.3,0.0,7.996,30599.999,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-22,29.909,-4996.939,312.5,4996.939,0.0,15.99,9346.503,5.88,-4999.02,2500.0,4999.02,0.0,2.0,14700.0,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503,47.91,-4997.3,625.0,4997.3,0.0,7.996,29943.75,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-23,30.114,-4996.939,312.5,4996.939,0.0,15.99,9410.667,5.78,-4999.02,2500.0,4999.02,0.0,2.0,14450.001,14.57,-4998.737,1250.0,4998.737,0.0,3.999,18213.109,50.56,-4997.3,625.0,4997.3,0.0,7.996,31600.001,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-26,30.222,-4996.939,312.5,4996.939,0.0,15.99,9444.277,5.86,-4999.02,2500.0,4999.02,0.0,2.0,14650.0,15.07,-4998.737,1250.0,4998.737,0.0,3.999,18837.805,52.56,-4997.3,625.0,4997.3,0.0,7.996,32850.001,7.01,-4998.0,833.333,4998.0,0.0,5.998,5841.667
2021-04-27,30.447,-4996.939,312.5,4996.939,0.0,15.99,9514.551,6.07,-4999.02,2500.0,4999.02,0.0,2.0,15175.0,15.01,-4998.737,1250.0,4998.737,0.0,3.999,18762.411,51.19,-4997.3,625.0,4997.3,0.0,7.996,31993.749,7.1,-4998.0,833.333,4998.0,0.0,5.998,5916.667
2021-04-28,30.769,-4996.939,312.5,4996.939,0.0,15.99,9615.38,6.02,-4999.02,2500.0,4999.02,0.0,2.0,15050.0,15.372,-4998.737,1250.0,4998.737,0.0,3.999,19214.777,51.22,-4997.3,625.0,4997.3,0.0,7.996,32012.501,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-29,31.053,-4996.939,312.5,4996.939,0.0,15.99,9703.987,5.87,-4999.02,2500.0,4999.02,0.0,2.0,14675.0,15.355,-4998.737,1250.0,4998.737,0.0,3.999,19193.234,50.03,-4997.3,625.0,4997.3,0.0,7.996,31268.749,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-04-30,30.994,-4996.939,312.5,4996.939,0.0,15.99,9685.654,6.03,-4999.02,2500.0,4999.02,0.0,2.0,15075.001,14.717,-4998.737,1250.0,4998.737,0.0,3.999,18396.209,50.28,-4997.3,625.0,4997.3,0.0,7.996,31424.999,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-03,31.336,-4996.939,312.5,4996.939,0.0,15.99,9792.593,6.16,-4999.02,2500.0,4999.02,0.0,2.0,15400.0,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,49.25,-4997.3,625.0,4997.3,0.0,7.996,30781.25,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-04,30.984,-4996.939,312.5,4996.939,0.0,15.99,9682.599,6.25,-4999.02,2500.0,4999.02,0.0,2.0,15625.0,14.622,-4998.737,1250.0,4998.737,0.0,3.999,18277.732,47.95,-4997.3,625.0,4997.3,0.0,7.996,29968.75,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-05,30.515,-4996.939,312.5,4996.939,0.0,15.99,9535.939,6.4,-4999.02,2500.0,4999.02,0.0,2.0,16000.0,14.355,-4998.737,1250.0,4998.737,0.0,3.999,17943.844,49.05,-4997.3,625.0,4997.3,0.0,7.996,30656.25,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-06,30.183,-4996.939,312.5,4996.939,0.0,15.99,9432.055,6.37,-4999.02,2500.0,4999.02,0.0,2.0,15925.0,14.691,-4998.737,1250.0,4998.737,0.0,3.999,18363.897,47.79,-4997.3,625.0,4997.3,0.0,7.996,29868.751,7.57,-4998.0,833.333,4998.0,0.0,5.998,6308.333
2021-05-07,30.701,-4996.939,312.5,4996.939,0.0,15.99,9593.992,5.8,-4999.02,2500.0,4999.02,0.0,2.0,14500.0,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128,47.62,-4997.3,625.0,4997.3,0.0,7.996,29762.499,7.93,-4998.0,833.333,4998.0,0.0,5.998,6608.333
2021-05-10,30.583,-4996.939,312.5,4996.939,0.0,15.99,9557.327,5.59,-4999.02,2500.0,4999.02,0.0,2.0,13975.0,14.639,-4998.737,1250.0,4998.737,0.0,3.999,18299.273,46.46,-4997.3,625.0,4997.3,0.0,7.996,29037.499,8.22,-4998.0,833.333,4998.0,0.0,5.998,6850.0
2021-05-11,29.977,-4996.939,312.5,4996.939,0.0,15.99,9367.892,5.63,-4999.02,2500.0,4999.02,0.0,2.0,14075.0,15.096,-4998.737,1250.0,4998.737,0.0,3.999,18870.116,45.74,-4997.3,625.0,4997.3,0.0,7.996,28587.501,8.47,-4998.0,833.333,4998.0,0.0,5.998,7058.334
2021-05-12,28.99,-4996.939,312.5,4996.939,0.0,15.99,9059.295,5.59,-4999.02,2500.0,4999.02,0.0,2.0,13975.0,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586,45.07,-4997.3,625.0,4997.3,0.0,7.996,28168.75,8.75,-4998.0,833.333,4998.0,0.0,5.998,7291.667
2021-05-13,29.41,-4996.939,312.5,4996.939,0.0,15.99,9190.677,5.5,-4999.02,2500.0,4999.02,0.0,2.0,13750.0,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,45.05,-4997.3,625.0,4997.3,0.0,7.996,28156.25,8.89,-4998.0,833.333,4998.0,0.0,5.998,7408.334
2021-05-14,30.183,-4996.939,312.5,4996.939,0.0,15.99,9432.055,5.62,-4999.02,2500.0,4999.02,0.0,2.0,14050.0,14.743,-4998.737,1250.0,4998.737,0.0,3.999,18428.522,46.03,-4997.3,625.0,4997.3,0.0,7.996,28768.749,8.51,-4998.0,833.333,4998.0,0.0,5.998,7091.667
2021-05-17,30.495,-4996.939,312.5,4996.939,0.0,15.99,9529.828,5.72,-4999.02,2500.0,4999.02,0.0,2.0,14299.999,14.898,-4998.737,1250.0,4998.737,0.0,3.999,18622.394,45.62,-4997.3,625.0,4997.3,0.0,7.996,28512.499,8.51,-4998.0,833.333,4998.0,0.0,5.998,7091.667
2021-05-18,30.114,-4996.939,312.5,4996.939,0.0,15.99,9410.667,5.85,-4999.02,2500.0,4999.02,0.0,2.0,14625.0,14.734,-4998.737,1250.0,4998.737,0.0,3.999,18417.751,45.31,-4997.3,625.0,4997.3,0.0,7.996,28318.751,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2021-05-19,29.997,-4996.939,312.5,4996.939,0.0,15.99,9374.002,6.03,-4999.02,2500.0,4999.02,0.0,2.0,15075.001,14.889,-4998.737,1250.0,4998.737,0.0,3.999,18611.623,45.35,-4997.3,625.0,4997.3,0.0,7.996,28343.749,8.87,-4998.0,833.333,4998.0,0.0,5.998,7391.667
2021-05-20,30.505,-4996.939,312.5,4996.939,0.0,15.99,9532.884,6.12,-4999.02,2500.0,4999.02,0.0,2.0,15300.0,15.131,-4998.737,1250.0,4998.737,0.0,3.999,18913.199,45.72,-4997.3,625.0,4997.3,0.0,7.996,28575.001,8.84,-4998.0,833.333,4998.0,0.0,5.998,7366.667
2021-05-21,30.3,-4996.939,312.5,4996.939,0.0,15.99,9468.72,6.33,-4999.02,2500.0,4999.02,0.0,2.0,15825.0,15.208,-4998.737,1250.0,4998.737,0.0,3.999,19010.134,45.86,-4997.3,625.0,4997.3,0.0,7.996,28662.5,8.57,-4998.0,833.333,4998.0,0.0,5.998,7141.666
2021-05-24,30.691,-4996.939,312.5,4996.939,0.0,15.99,9590.936,6.05,-4999.02,2500.0,4999.02,0.0,2.0,15125.0,14.777,-4998.737,1250.0,4998.737,0.0,3.999,18471.603,46.5,-4997.3,625.0,4997.3,0.0,7.996,29062.5,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0
2021-05-25,30.652,-4996.939,312.5,4996.939,0.0,15.99,9578.714,5.7,-4999.02,2500.0,4999.02,0.0,2.0,14250.0,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,46.37,-4997.3,625.0,4997.3,0.0,7.996,28981.249,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0
2021-05-26,30.701,-4996.939,312.5,4996.939,0.0,15.99,9593.992,5.83,-4999.02,2500.0,4999.02,0.0,2.0,14575.0,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768,46.73,-4997.3,625.0,4997.3,0.0,7.996,29206.25,8.66,-4998.0,833.333,4998.0,0.0,5.998,7216.667
2021-05-27,30.192,-4996.939,312.5,4996.939,0.0,15.99,9435.11,5.85,-4999.02,2500.0,4999.02,0.0,2.0,14625.0,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768,47.25,-4997.3,625.0,4997.3,0.0,7.996,29531.25,8.74,-4998.0,833.333,4998.0,0.0,5.998,7283.333
2021-05-28,30.437,-4996.939,312.5,4996.939,0.0,15.99,9511.496,6.06,-4999.02,2500.0,4999.02,0.0,2.0,15150.0,14.863,-4998.737,1250.0,4998.737,0.0,3.999,18579.31,50.82,-4997.3,625.0,4997.3,0.0,7.996,31762.5,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2021-06-01,30.965,-4996.939,312.5,4996.939,0.0,15.99,9676.488,6.19,-4999.02,2500.0,4999.02,0.0,2.0,15475.0,14.829,-4998.737,1250.0,4998.737,0.0,3.999,18536.227,52.7,-4997.3,625.0,4997.3,0.0,7.996,32937.5,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2021-06-02,31.082,-4996.939,312.5,4996.939,0.0,15.99,9713.153,6.4,-4999.02,2500.0,4999.02,0.0,2.0,16000.0,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586,53.1,-4997.3,625.0,4997.3,0.0,7.996,33187.499,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2021-06-03,31.033,-4996.939,312.5,4996.939,0.0,15.99,9697.875,6.33,-4999.02,2500.0,4999.02,0.0,2.0,15825.0,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,52.81,-4997.3,625.0,4997.3,0.0,7.996,33006.251,8.89,-4998.0,833.333,4998.0,0.0,5.998,7408.334
2021-06-04,31.082,-4996.939,312.5,4996.939,0.0,15.99,9713.153,6.38,-4999.02,2500.0,4999.02,0.0,2.0,15950.0,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,55.1,-4997.3,625.0,4997.3,0.0,7.996,34437.499,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2021-06-07,31.571,-4996.939,312.5,4996.939,0.0,15.99,9865.924,6.15,-4999.02,2500.0,4999.02,0.0,2.0,15375.0,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,54.78,-4997.3,625.0,4997.3,0.0,7.996,34237.499,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2021-06-08,32.402,-4996.939,312.5,4996.939,0.0,15.99,10125.633,6.06,-4999.02,2500.0,4999.02,0.0,2.0,15150.0,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,54.84,-4997.3,625.0,4997.3,0.0,7.996,34275.0,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2021-06-09,31.923,-4996.939,312.5,4996.939,0.0,15.99,9975.919,6.23,-4999.02,2500.0,4999.02,0.0,2.0,15575.0,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128,56.35,-4997.3,625.0,4997.3,0.0,7.996,35218.749,8.93,-4998.0,833.333,4998.0,0.0,5.998,7441.667
2021-06-10,32.099,-4996.939,312.5,4996.939,0.0,15.99,10030.917,6.35,-4999.02,2500.0,4999.02,0.0,2.0,15875.0,14.708,-4998.737,1250.0,4998.737,0.0,3.999,18385.439,56.64,-4997.3,625.0,4997.3,0.0,7.996,35400.0,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2021-06-11,32.07,-4996.939,312.5,4996.939,0.0,15.99,10021.749,6.48,-4999.02,2500.0,4999.02,0.0,2.0,16200.0,14.614,-4998.737,1250.0,4998.737,0.0,3.999,18266.962,58.8,-4997.3,625.0,4997.3,0.0,7.996,36750.0,8.98,-4998.0,833.333,4998.0,0.0,5.998,7483.333
2021-06-14,32.089,-4996.939,312.5,4996.939,0.0,15.99,10027.86,6.48,-4999.02,2500.0,4999.02,0.0,2.0,16200.0,14.441,-4998.737,1250.0,4998.737,0.0,3.999,18051.55,59.48,-4997.3,625.0,4997.3,0.0,7.996,37175.0,8.96,-4998.0,833.333,4998.0,0.0,5.998,7466.667
2021-06-15,31.903,-4996.939,312.5,4996.939,0.0,15.99,9969.808,7.38,-4999.02,2500.0,4999.02,0.0,2.0,18450.0,14.019,-4998.737,1250.0,4998.737,0.0,3.999,17523.791,61.85,-4997.3,625.0,4997.3,0.0,7.996,38656.249,8.96,-4998.0,833.333,4998.0,0.0,5.998,7466.667
2021-06-16,31.913,-4996.939,312.5,4996.939,0.0,15.99,9972.863,6.93,-4999.02,2500.0,4999.02,0.0,2.0,17325.0,13.993,-4998.737,1250.0,4998.737,0.0,3.999,17491.478,61.36,-4997.3,625.0,4997.3,0.0,7.996,38350.0,8.97,-4998.0,833.333,4998.0,0.0,5.998,7475.0
2021-06-17,31.61,-4996.939,312.5,4996.939,0.0,15.99,9878.145,6.75,-4999.02,2500.0,4999.02,0.0,2.0,16875.0,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935,61.6,-4997.3,625.0,4997.3,0.0,7.996,38499.999,8.99,-4998.0,833.333,4998.0,0.0,5.998,7491.666
2021-06-18,30.515,-4996.939,312.5,4996.939,0.0,15.99,9535.939,6.7,-4999.02,2500.0,4999.02,0.0,2.0,16750.0,13.726,-4998.737,1250.0,4998.737,0.0,3.999,17157.589,60.68,-4997.3,625.0,4997.3,0.0,7.996,37925.0,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2021-06-21,31.317,-4996.939,312.5,4996.939,0.0,15.99,9786.482,6.72,-4999.02,2500.0,4999.02,0.0,2.0,16799.999,13.64,-4998.737,1250.0,4998.737,0.0,3.999,17049.882,61.68,-4997.3,625.0,4997.3,0.0,7.996,38550.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333
2021-06-22,31.19,-4996.939,312.5,4996.939,0.0,15.99,9746.762,6.81,-4999.02,2500.0,4999.02,0.0,2.0,17025.0,13.967,-4998.737,1250.0,4998.737,0.0,3.999,17459.165,61.35,-4997.3,625.0,4997.3,0.0,7.996,38343.749,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-06-23,30.962,-4996.939,312.5,4996.939,0.0,15.99,9675.753,7.06,-4999.02,2500.0,4999.02,0.0,2.0,17650.0,14.114,-4998.737,1250.0,4998.737,0.0,3.999,17642.266,61.4,-4997.3,625.0,4997.3,0.0,7.996,38375.001,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-06-24,30.735,-4996.939,312.5,4996.939,0.0,15.99,9604.744,6.96,-4999.02,2500.0,4999.02,0.0,2.0,17400.0,14.484,-4998.737,1250.0,4998.737,0.0,3.999,18105.402,63.27,-4997.3,625.0,4997.3,0.0,7.996,39543.75,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-06-25,31.496,-4996.939,312.5,4996.939,0.0,15.99,9842.47,7.15,-4999.02,2500.0,4999.02,0.0,2.0,17875.0,14.76,-4998.737,1250.0,4998.737,0.0,3.999,18450.061,64.15,-4997.3,625.0,4997.3,0.0,7.996,40093.751,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667
2021-06-28,30.943,-4996.939,312.5,4996.939,0.0,15.99,9669.578,6.82,-4999.02,2500.0,4999.02,0.0,2.0,17050.0,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,64.05,-4997.3,625.0,4997.3,0.0,7.996,40031.252,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667
2021-06-29,30.666,-4996.939,312.5,4996.939,0.0,15.99,9583.133,6.88,-4999.02,2500.0,4999.02,0.0,2.0,17200.0,14.26,-4998.737,1250.0,4998.737,0.0,3.999,17825.366,63.84,-4997.3,625.0,4997.3,0.0,7.996,39900.0,7.4,-4998.0,833.333,4998.0,0.0,5.998,6166.667
2021-06-30,30.646,-4996.939,312.5,4996.939,0.0,15.99,9576.958,6.87,-4999.02,2500.0,4999.02,0.0,2.0,17175.0,14.269,-4998.737,1250.0,4998.737,0.0,3.999,17836.137,65.15,-4997.3,625.0,4997.3,0.0,7.996,40718.751,7.2,-4998.0,833.333,4998.0,0.0,5.998,6000.0
2021-07-01,30.696,-4996.939,312.5,4996.939,0.0,15.99,9592.395,7.21,-4999.02,2500.0,4999.02,0.0,2.0,18025.0,14.26,-4998.737,1250.0,4998.737,0.0,3.999,17825.366,65.61,-4997.3,625.0,4997.3,0.0,7.996,41006.25,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
