date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue
2021-10-01,144.2,-4998.805,38.0,4998.805,2851.14,131.548,5479.6
2021-10-04,139.63,-4998.805,38.0,4998.805,2851.14,131.548,5305.94
2021-10-05,143.14,-4998.805,38.0,4998.805,2851.14,131.548,5439.32
2021-10-06,144.1,-4998.805,38.0,4998.805,2851.14,131.548,5475.8
2021-10-07,156.0,-4998.805,38.0,4998.805,2851.14,131.548,5928.0
2021-10-08,161.52,-4998.805,38.0,4998.805,2851.14,131.548,6137.76
2021-10-11,163.95,-4998.805,38.0,4998.805,2851.14,131.548,6230.1
2021-10-12,163.0,-4998.805,38.0,4998.805,2851.14,131.548,6194.0
2021-10-13,167.4,-4998.805,38.0,4998.805,2851.14,131.548,6361.2
2021-10-14,166.78,-4998.805,38.0,4998.805,2851.14,131.548,6337.64
2021-10-15,168.0,-4998.805,38.0,4998.805,2851.14,131.548,6384.0
2021-10-18,166.82,-4998.805,38.0,4998.805,2851.14,131.548,6339.16
2021-10-19,177.0,-4998.805,38.0,4998.805,2851.14,131.548,6726.0
2021-10-20,177.18,-4998.805,38.0,4998.805,2851.14,131.548,6732.84
2021-10-21,177.42,-4998.805,38.0,4998.805,2851.14,131.548,6741.96
2021-10-22,177.7,-4998.805,38.0,4998.805,2851.14,131.548,6752.6
2021-10-25,176.17,-4998.805,38.0,4998.805,2851.14,131.548,6694.46
2021-10-26,169.99,-4998.805,38.0,4998.805,2851.14,131.548,6459.62
2021-10-27,169.23,-4998.805,38.0,4998.805,2851.14,131.548,6430.74
2021-10-28,169.79,-4998.805,38.0,4998.805,2851.14,131.548,6452.02
2021-10-29,164.94,-4998.805,38.0,4998.805,2851.14,131.548,6267.72
2021-11-01,170.17,-4998.805,38.0,4998.805,2851.14,131.548,6466.46
2021-11-02,162.9,-4998.805,38.0,4998.805,2851.14,131.548,6190.2
2021-11-03,166.24,-4998.805,38.0,4998.805,2851.14,131.548,6317.12
2021-11-04,164.79,-4998.805,38.0,4998.805,2851.14,131.548,6262.02
2021-11-05,158.73,-4998.805,38.0,4998.805,2851.14,131.548,6031.74
2021-11-08,162.16,-4998.805,38.0,4998.805,2851.14,131.548,6162.08
2021-11-09,160.19,-4998.805,38.0,4998.805,2851.14,131.548,6087.22
2021-11-10,163.97,-4998.805,38.0,4998.805,2851.14,131.548,6230.86
2021-11-11,167.85,-4998.805,38.0,4998.805,2851.14,131.548,6378.3
2021-11-12,166.81,-4998.805,38.0,4998.805,2851.14,131.548,6338.78
2021-11-15,166.54,-4998.805,38.0,4998.805,2851.14,131.548,6328.52
2021-11-16,168.43,-4998.805,38.0,4998.805,2851.14,131.548,6400.34
2021-11-17,161.58,-4998.805,38.0,4998.805,2851.14,131.548,6140.04
2021-11-18,143.6,-4998.805,38.0,4998.805,2851.14,131.548,5456.8
2021-11-19,140.34,-4998.805,38.0,4998.805,2851.14,131.548,5332.92
2021-11-22,136.62,-4998.805,38.0,4998.805,2851.14,131.548,5191.56
2021-11-23,133.66,-4998.805,38.0,4998.805,2851.14,131.548,5079.08
2021-11-24,136.52,-4998.805,38.0,4998.805,2851.14,131.548,5187.76
2021-11-26,131.68,-4998.805,38.0,4998.805,2851.14,131.548,5003.84
