date,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,AIHS_adj_close,AIHS_cashflow,AIHS_cml_units,AIHS_cml_cost,AIHS_gain_loss,AIHS_avg_price,AIHS_mktvalue,VERB_adj_close,VERB_cashflow,VERB_cml_units,VERB_cml_cost,VERB_gain_loss,VERB_avg_price,VERB_mktvalue,CHUC_adj_close,CHUC_cashflow,CHUC_cml_units,CHUC_cml_cost,CHUC_gain_loss,CHUC_avg_price,CHUC_mktvalue,MLFB_adj_close,MLFB_cashflow,MLFB_cml_units,MLFB_cml_cost,MLFB_gain_loss,MLFB_avg_price,MLFB_mktvalue,LOMA_adj_close,LOMA_cashflow,LOMA_cml_units,LOMA_cml_cost,LOMA_gain_loss,LOMA_avg_price,LOMA_mktvalue,GURE_adj_close,GURE_cashflow,GURE_cml_units,GURE_cml_cost,GURE_gain_loss,GURE_avg_price,GURE_mktvalue,UAVS_adj_close,UAVS_cashflow,UAVS_cml_units,UAVS_cml_cost,UAVS_gain_loss,UAVS_avg_price,UAVS_mktvalue,AREB_adj_close,AREB_cashflow,AREB_cml_units,AREB_cml_cost,AREB_gain_loss,AREB_avg_price,AREB_mktvalue,LCHD_adj_close,LCHD_cashflow,LCHD_cml_units,LCHD_cml_cost,LCHD_gain_loss,LCHD_avg_price,LCHD_mktvalue,PGTK_adj_close,PGTK_cashflow,PGTK_cml_units,PGTK_cml_cost,PGTK_gain_loss,PGTK_avg_price,PGTK_mktvalue,BOXS_adj_close,BOXS_cashflow,BOXS_cml_units,BOXS_cml_cost,BOXS_gain_loss,BOXS_avg_price,BOXS_mktvalue
2020-04-29,0.53,-761.9,2273.029,3864.15,-1134.315,1.7,1204.705,0.32,-1666.8,11874.525,4749.81,-833.3,0.4,3799.848,18.241,2277.4,215.839,5050.64,1169.36,23.4,3937.091,0.381,-3686.24,6717.804,6852.16,-3954.16,1.02,2559.484,1.31,-3537.35,1346.973,1980.05,-388.05,1.47,1764.534,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,41999.999,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4168.535,3.64,-2394.04,900.091,5166.52,-118.04,5.74,3276.33,3.99,-1830.6,1711.289,4449.35,-426.65,2.6,6828.041,2.3,-648.27,5713.0,2685.11,185.18,0.47,13139.899,0.121,-1437.785,41444.053,11811.555,-1249.9,0.285,5025.092,0.05,0.0,5000.0,5000.0,0.0,1.0,250.0,1.4,1193.05,2203.498,6279.97,-1325.53,2.85,3084.898,0.002,-1923.08,192307.5,1538.46,1923.075,0.008,384.615
2020-04-30,0.47,-761.9,2273.029,3864.15,-1134.315,1.7,1068.324,0.326,-1666.8,11874.525,4749.81,-833.3,0.4,3871.095,18.204,2277.4,215.839,5050.64,1169.36,23.4,3929.22,0.375,-3686.24,6717.804,6852.16,-3954.16,1.02,2519.177,1.37,-3537.35,1346.973,1980.05,-388.05,1.47,1845.353,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,44333.334,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4168.535,3.62,-2394.04,900.091,5166.52,-118.04,5.74,3258.328,3.91,-1830.6,1711.289,4449.35,-426.65,2.6,6691.138,1.45,-648.27,5713.0,2685.11,185.18,0.47,8283.85,0.148,-1437.785,41444.053,11811.555,-1249.9,0.285,6133.72,0.05,0.0,5000.0,5000.0,0.0,1.0,250.0,1.49,1193.05,2203.498,6279.97,-1325.53,2.85,3283.213,0.002,-1923.08,192307.5,1538.46,1923.075,0.008,384.615
2020-05-01,0.748,-761.9,2273.029,3864.15,-1134.315,1.7,1700.226,0.26,-1666.8,11874.525,4749.81,-833.3,0.4,3087.376,17.867,2277.4,215.839,5050.64,1169.36,23.4,3856.421,0.361,-3686.24,6717.804,6852.16,-3954.16,1.02,2425.127,1.32,-3537.35,1346.973,1980.05,-388.05,1.47,1778.004,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,44333.334,0.004,1943.739,1389511.739,15437.476,-556.249,0.011,5141.193,3.48,-2394.04,900.091,5166.52,-118.04,5.74,3132.315,3.89,-1830.6,1711.289,4449.35,-426.65,2.6,6656.913,1.32,-648.27,5713.0,2685.11,185.18,0.47,7541.16,0.148,-1437.785,41444.053,11811.555,-1249.9,0.285,6133.72,0.05,0.0,5000.0,5000.0,0.0,1.0,250.0,1.41,1193.05,2203.498,6279.97,-1325.53,2.85,3106.933,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-04,0.748,-761.9,2273.029,3864.15,-1134.315,1.7,1700.226,0.29,-1666.8,11874.525,4749.81,-833.3,0.4,3442.425,18.806,2277.4,215.839,5050.64,1169.36,23.4,4059.079,0.35,-3686.24,6717.804,6852.16,-3954.16,1.02,2351.231,1.33,-3537.35,1346.973,1980.05,-388.05,1.47,1791.474,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,44333.334,0.005,1943.739,1389511.739,15437.476,-556.249,0.011,6391.754,3.35,-2394.04,900.091,5166.52,-118.04,5.74,3015.304,3.9,-1830.6,1711.289,4449.35,-426.65,2.6,6674.026,1.15,-648.27,5713.0,2685.11,185.18,0.47,6569.95,0.148,-1437.785,41444.053,11811.555,-1249.9,0.285,6133.72,0.05,0.0,5000.0,5000.0,0.0,1.0,250.0,1.69,1193.05,2203.498,6279.97,-1325.53,2.85,3723.912,0.005,-1923.08,192307.5,1538.46,1923.075,0.008,961.537
2020-05-05,0.748,-761.9,2273.029,3864.15,-1134.315,1.7,1700.226,0.409,-1666.8,11874.525,4749.81,-833.3,0.4,4856.681,19.007,2277.4,215.839,5050.64,1169.36,23.4,4102.366,0.378,-3686.24,6717.804,6852.16,-3954.16,1.02,2539.33,1.32,-3537.35,1346.973,1980.05,-388.05,1.47,1778.004,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.004,1943.739,1389511.739,15437.476,-556.249,0.011,5280.145,3.32,-2394.04,900.091,5166.52,-118.04,5.74,2988.301,3.88,-1830.6,1711.289,4449.35,-426.65,2.6,6639.8,1.3,-648.27,5713.0,2685.11,185.18,0.47,7426.9,0.13,-1437.785,41444.053,11811.555,-1249.9,0.285,5387.727,0.05,0.0,5000.0,5000.0,0.0,1.0,250.0,1.68,1193.05,2203.498,6279.97,-1325.53,2.85,3701.877,0.005,-1923.08,192307.5,1538.46,1923.075,0.008,961.537
2020-05-06,0.748,-761.9,2273.029,3864.15,-1134.315,1.7,1700.226,0.38,-1666.8,11874.525,4749.81,-833.3,0.4,4512.319,19.326,2277.4,215.839,5050.64,1169.36,23.4,4171.23,0.4,-3686.24,6717.804,6852.16,-3954.16,1.02,2687.122,1.35,-3537.35,1346.973,1980.05,-388.05,1.47,1818.413,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,41999.999,0.004,1943.739,1389511.739,15437.476,-556.249,0.011,5766.474,3.42,-2394.04,900.091,5166.52,-118.04,5.74,3078.31,3.98,-1830.6,1711.289,4449.35,-426.65,2.6,6810.929,1.16,-648.27,5713.0,2685.11,185.18,0.47,6627.08,0.15,-1437.785,41444.053,11811.555,-1249.9,0.285,6216.608,0.05,0.0,5000.0,5000.0,0.0,1.0,250.0,1.45,1193.05,2203.498,6279.97,-1325.53,2.85,3195.073,0.005,-1923.08,192307.5,1538.46,1923.075,0.008,961.537
2020-05-07,0.748,-761.9,2273.029,3864.15,-1134.315,1.7,1700.226,0.4,-1666.8,11874.525,4749.81,-833.3,0.4,4748.622,19.043,2277.4,215.839,5050.64,1169.36,23.4,4110.236,0.39,-3686.24,6717.804,6852.16,-3954.16,1.02,2619.944,1.321,-3537.35,1346.973,1980.05,-388.05,1.47,1779.351,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,53666.668,0.004,1943.739,1389511.739,15437.476,-556.249,0.011,5002.242,3.48,-2394.04,900.091,5166.52,-118.04,5.74,3132.315,3.98,-1830.6,1711.289,4449.35,-426.65,2.6,6810.929,1.06,-648.27,5713.0,2685.11,185.18,0.47,6055.78,0.15,-1437.785,41444.053,11811.555,-1249.9,0.285,6212.464,0.05,0.0,5000.0,5000.0,0.0,1.0,250.0,1.44,1193.05,2203.498,6279.97,-1325.53,2.85,3173.038,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-08,0.748,-761.9,2273.029,3864.15,-1134.315,1.7,1700.226,0.4,-1666.8,11874.525,4749.81,-833.3,0.4,4749.81,19.617,2277.4,215.839,5050.64,1169.36,23.4,4234.192,0.405,-3686.24,6717.804,6852.16,-3954.16,1.02,2720.711,1.35,-3537.35,1346.973,1980.05,-388.05,1.47,1818.413,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,41999.999,0.004,1943.739,1389511.739,15437.476,-556.249,0.011,5141.193,3.53,-2394.04,900.091,5166.52,-118.04,5.74,3177.32,4.39,-1830.6,1711.289,4449.35,-426.65,2.6,7512.557,1.06,-648.27,5713.0,2685.11,185.18,0.47,6055.78,0.13,-1437.785,41444.053,11811.555,-1249.9,0.285,5387.727,0.05,0.0,5000.0,5000.0,0.0,1.0,250.0,1.7,1193.05,2203.498,6279.97,-1325.53,2.85,3745.947,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-11,0.748,-761.9,2273.029,3864.15,-1134.315,1.7,1700.226,0.42,-1666.8,11874.525,4749.81,-833.3,0.4,4987.3,19.654,2277.4,215.839,5050.64,1169.36,23.4,4242.062,0.381,-3686.24,6717.804,6852.16,-3954.16,1.02,2559.484,1.42,-3537.35,1346.973,1980.05,-388.05,1.47,1912.701,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,41999.999,0.004,1943.739,1389511.739,15437.476,-556.249,0.011,6113.852,3.84,-2394.04,900.091,5166.52,-118.04,5.74,3456.348,4.49,-1830.6,1711.289,4449.35,-426.65,2.6,7683.685,1.48,-648.27,5713.0,2685.11,185.18,0.47,8455.24,0.15,-1437.785,41444.053,11811.555,-1249.9,0.285,6216.608,0.05,0.0,5000.0,5000.0,0.0,1.0,250.0,1.7,1193.05,2203.498,6279.97,-1325.53,2.85,3745.947,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-12,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.4,-1666.8,11874.525,4749.81,-833.3,0.4,4749.81,19.435,2277.4,215.839,5050.64,1169.36,23.4,4194.841,0.385,-3686.24,6717.804,6852.16,-3954.16,1.02,2586.355,1.4,-3537.35,1346.973,1980.05,-388.05,1.47,1885.762,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,41999.999,0.004,1943.739,1389511.739,15437.476,-556.249,0.011,4863.291,4.12,-2394.04,900.091,5166.52,-118.04,5.74,3708.373,4.5,-1830.6,1711.289,4449.35,-426.65,2.6,7700.799,1.24,-648.27,5713.0,2685.11,185.18,0.47,7084.12,0.15,-1437.785,41444.053,11811.555,-1249.9,0.285,6216.608,0.05,0.0,5000.0,5000.0,0.0,1.0,250.0,1.7,1193.05,2203.498,6279.97,-1325.53,2.85,3745.947,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-13,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.415,-1666.8,11874.525,4749.81,-833.3,0.4,4927.928,19.289,2277.4,215.839,5050.64,1169.36,23.4,4163.36,0.391,-3686.24,6717.804,6852.16,-3954.16,1.02,2626.661,1.32,-3537.35,1346.973,1980.05,-388.05,1.47,1778.004,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,41999.999,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4307.487,3.67,-2394.04,900.091,5166.52,-118.04,5.74,3303.333,4.37,-1830.6,1711.289,4449.35,-426.65,2.6,7478.331,1.3,-648.27,5713.0,2685.11,185.18,0.47,7426.9,0.135,-1437.785,41444.053,11811.555,-1249.9,0.285,5594.947,0.05,0.0,5000.0,5000.0,0.0,1.0,250.0,1.6,1193.05,2203.498,6279.97,-1325.53,2.85,3525.597,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-14,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.4,-1666.8,11874.525,4749.81,-833.3,0.4,4749.81,18.788,2277.4,215.839,5050.64,1169.36,23.4,4055.144,0.38,-3686.24,6717.804,6852.16,-3954.16,1.02,2552.766,1.41,-3537.35,1346.973,1980.05,-388.05,1.47,1899.232,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,41999.999,0.004,1943.739,1389511.739,15437.476,-556.249,0.011,4863.291,3.74,-2394.04,900.091,5166.52,-118.04,5.74,3366.339,4.36,-1830.6,1711.289,4449.35,-426.65,2.6,7461.218,1.27,-648.27,5713.0,2685.11,185.18,0.47,7255.51,0.12,-1437.785,41444.053,11811.555,-1249.9,0.285,4973.286,0.05,0.0,5000.0,5000.0,0.0,1.0,250.0,1.6,1193.05,2203.498,6279.97,-1325.53,2.85,3525.597,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-15,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.41,-1666.8,11874.525,4749.81,-833.3,0.4,4868.555,18.396,2277.4,215.839,5050.64,1169.36,23.4,3970.539,0.365,-3686.24,6717.804,6852.16,-3954.16,1.02,2451.999,1.37,-3537.35,1346.973,1980.05,-388.05,1.47,1845.353,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,44333.334,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4265.801,3.89,-2394.04,900.091,5166.52,-118.04,5.74,3501.353,4.35,-1830.6,1711.289,4449.35,-426.65,2.6,7444.105,1.34,-648.27,5713.0,2685.11,185.18,0.47,7655.42,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.6,0.0,5000.0,5000.0,0.0,1.0,3000.0,1.6,1193.05,2203.498,6279.97,-1325.53,2.85,3525.597,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-18,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.41,-1666.8,11874.525,4749.81,-833.3,0.4,4868.555,18.46,2277.4,215.839,5050.64,1169.36,23.4,3984.312,0.35,-3686.24,6717.804,6852.16,-3954.16,1.02,2351.231,1.252,-3537.35,1346.973,1980.05,-388.05,1.47,1686.41,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,44333.334,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4099.06,4.12,-2394.04,900.091,5166.52,-118.04,5.74,3708.373,4.58,-1830.6,1711.289,4449.35,-426.65,2.6,7837.702,1.34,-648.27,5713.0,2685.11,185.18,0.47,7655.42,0.12,-1437.785,41444.053,11811.555,-1249.9,0.285,4973.286,0.7,0.0,5000.0,5000.0,0.0,1.0,3500.0,1.89,1193.05,2203.498,6279.97,-1325.53,2.85,4164.612,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-19,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.4,-1666.8,11874.525,4749.81,-833.3,0.4,4749.81,18.186,2277.4,215.839,5050.64,1169.36,23.4,3925.285,0.365,-3686.24,6717.804,6852.16,-3954.16,1.02,2451.999,1.15,-3537.35,1346.973,1980.05,-388.05,1.47,1549.019,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4099.06,4.55,-2394.04,900.091,5166.52,-118.04,5.74,4095.413,4.97,-1830.6,1711.289,4449.35,-426.65,2.6,8505.104,1.3,-648.27,5713.0,2685.11,185.18,0.47,7426.9,0.116,-1437.785,41444.053,11811.555,-1249.9,0.285,4817.871,0.8,0.0,5000.0,5000.0,0.0,1.0,4000.0,1.64,1193.05,2203.498,6279.97,-1325.53,2.85,3613.737,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-20,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.37,-1666.8,11874.525,4749.81,-833.3,0.4,4393.574,18.578,2277.4,215.839,5050.64,1169.36,23.4,4009.89,0.38,-3686.24,6717.804,6852.16,-3954.16,1.02,2552.766,1.2,-3537.35,1346.973,1980.05,-388.05,1.47,1616.367,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,48999.998,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4307.487,4.44,-2394.04,900.091,5166.52,-118.04,5.74,3996.402,5.13,-1830.6,1711.289,4449.35,-426.65,2.6,8778.911,1.33,-648.27,5713.0,2685.11,185.18,0.47,7598.29,0.125,-1437.785,41444.053,11811.555,-1249.9,0.285,5180.507,0.95,0.0,5000.0,5000.0,0.0,1.0,4750.0,1.7,1193.05,2203.498,6279.97,-1325.53,2.85,3745.947,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-21,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.3,-1666.8,11874.525,4749.81,-833.3,0.4,3562.358,18.961,2277.4,215.839,5050.64,1169.36,23.4,4092.528,0.372,-3686.24,6717.804,6852.16,-3954.16,1.02,2499.023,1.15,-3537.35,1346.973,1980.05,-388.05,1.47,1549.019,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3890.633,4.5,-2394.04,900.091,5166.52,-118.04,5.74,4050.408,5.37,-1830.6,1711.289,4449.35,-426.65,2.6,9189.619,1.31,-648.27,5713.0,2685.11,185.18,0.47,7484.029,0.102,-1437.785,41444.053,11811.555,-1249.9,0.285,4227.293,0.95,0.0,5000.0,5000.0,0.0,1.0,4750.0,1.75,1193.05,2203.498,6279.97,-1325.53,2.85,3856.122,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-22,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.3,-1666.8,11874.525,4749.81,-833.3,0.4,3562.358,18.551,2277.4,215.839,5050.64,1169.36,23.4,4003.988,0.38,-3686.24,6717.804,6852.16,-3954.16,1.02,2552.766,1.155,-3537.35,1346.973,1980.05,-388.05,1.47,1555.754,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4446.437,4.67,-2394.04,900.091,5166.52,-118.04,5.74,4203.423,4.37,-1830.6,1711.289,4449.35,-426.65,2.6,7478.331,1.3,-648.27,5713.0,2685.11,185.18,0.47,7426.9,0.123,-1437.785,41444.053,11811.555,-1249.9,0.285,5076.897,0.95,0.0,5000.0,5000.0,0.0,1.0,4750.0,1.82,1193.05,2203.498,6279.97,-1325.53,2.85,4010.367,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-05-26,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.3,-1666.8,11874.525,4749.81,-833.3,0.4,3562.358,18.46,2277.4,215.839,5050.64,1169.36,23.4,3984.312,0.39,-3686.24,6717.804,6852.16,-3954.16,1.02,2619.944,1.17,-3537.35,1346.973,1980.05,-388.05,1.47,1575.958,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,51333.333,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4446.437,4.8,-2394.04,900.091,5166.52,-118.04,5.74,4320.435,4.41,-1830.6,1711.289,4449.35,-426.65,2.6,7546.782,1.27,-648.27,5713.0,2685.11,185.18,0.47,7255.51,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.8,1193.05,2203.498,6279.97,-1325.53,2.85,3966.297,0.003,-1923.08,192307.5,1538.46,1923.075,0.008,576.923
2020-05-27,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.354,-1666.8,11874.525,4749.81,-833.3,0.4,4203.582,18.934,2277.4,215.839,5050.64,1169.36,23.4,4086.625,0.37,-3686.24,6717.804,6852.16,-3954.16,1.02,2485.588,1.17,-3537.35,1346.973,1980.05,-388.05,1.47,1575.958,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,53666.668,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3682.206,4.59,-2394.04,900.091,5166.52,-118.04,5.74,4131.416,4.77,-1830.6,1711.289,4449.35,-426.65,2.6,8162.846,1.25,-648.27,5713.0,2685.11,185.18,0.47,7141.25,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.8,1193.05,2203.498,6279.97,-1325.53,2.85,3966.297,0.003,-1923.08,192307.5,1538.46,1923.075,0.008,576.923
2020-05-28,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.353,-1666.8,11874.525,4749.81,-833.3,0.4,4190.52,18.478,2277.4,215.839,5050.64,1169.36,23.4,3988.247,0.458,-3686.24,6717.804,6852.16,-3954.16,1.02,3076.754,1.15,-3537.35,1346.973,1980.05,-388.05,1.47,1549.019,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,53666.668,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4168.535,4.67,-2394.04,900.091,5166.52,-118.04,5.74,4203.423,4.45,-1830.6,1711.289,4449.35,-426.65,2.6,7615.234,1.2,-648.27,5713.0,2685.11,185.18,0.47,6855.6,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.79,1193.05,2203.498,6279.97,-1325.53,2.85,3944.262,0.003,-1923.08,192307.5,1538.46,1923.075,0.008,576.923
2020-05-29,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.28,-1666.8,11874.525,4749.81,-833.3,0.4,3324.867,18.56,2277.4,215.839,5050.64,1169.36,23.4,4005.955,0.409,-3686.24,6717.804,6852.16,-3954.16,1.02,2747.582,1.167,-3537.35,1346.973,1980.05,-388.05,1.47,1571.917,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,41999.999,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4001.794,4.62,-2394.04,900.091,5166.52,-118.04,5.74,4158.419,4.32,-1830.6,1711.289,4449.35,-426.65,2.6,7392.767,1.19,-648.27,5713.0,2685.11,185.18,0.47,6798.47,0.105,-1437.785,41444.053,11811.555,-1249.9,0.285,4351.625,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.68,1193.05,2203.498,6279.97,-1325.53,2.85,3701.877,0.005,-1923.08,192307.5,1538.46,1923.075,0.008,961.537
2020-06-01,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.395,-1666.8,11874.525,4749.81,-833.3,0.4,4690.437,19.043,2277.4,215.839,5050.64,1169.36,23.4,4110.236,0.384,-3686.24,6717.804,6852.16,-3954.16,1.02,2579.637,1.18,-3537.35,1346.973,1980.05,-388.05,1.47,1589.428,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,48999.998,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3404.304,4.73,-2394.04,900.091,5166.52,-118.04,5.74,4257.429,4.48,-1830.6,1711.289,4449.35,-426.65,2.6,7666.573,1.44,-648.27,5713.0,2685.11,185.18,0.47,8226.72,0.115,-1437.785,41444.053,11811.555,-1249.9,0.285,4766.066,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.79,1193.05,2203.498,6279.97,-1325.53,2.85,3944.262,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-06-02,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.39,-1666.8,11874.525,4749.81,-833.3,0.4,4631.064,20.465,2277.4,215.839,5050.64,1169.36,23.4,4417.176,0.376,-3686.24,6717.804,6852.16,-3954.16,1.02,2525.894,1.19,-3537.35,1346.973,1980.05,-388.05,1.47,1602.898,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3543.255,4.94,-2394.04,900.091,5166.52,-118.04,5.74,4446.448,4.83,-1830.6,1711.289,4449.35,-426.65,2.6,8265.524,1.36,-648.27,5713.0,2685.11,185.18,0.47,7769.68,0.115,-1437.785,41444.053,11811.555,-1249.9,0.285,4766.066,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.74,1193.05,2203.498,6279.97,-1325.53,2.85,3834.087,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-06-03,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.37,-1666.8,11874.525,4749.81,-833.3,0.4,4393.574,20.246,2277.4,215.839,5050.64,1169.36,23.4,4369.954,0.398,-3686.24,6717.804,6852.16,-3954.16,1.02,2673.686,1.17,-3537.35,1346.973,1980.05,-388.05,1.47,1575.958,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,39666.667,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3543.255,5.18,-2394.04,900.091,5166.52,-118.04,5.74,4662.469,4.99,-1830.6,1711.289,4449.35,-426.65,2.6,8539.33,1.33,-648.27,5713.0,2685.11,185.18,0.47,7598.29,0.125,-1437.785,41444.053,11811.555,-1249.9,0.285,5180.507,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.9,1193.05,2203.498,6279.97,-1325.53,2.85,4186.647,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-06-04,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.27,-1666.8,11874.525,4749.81,-833.3,0.4,3206.122,19.38,2277.4,215.839,5050.64,1169.36,23.4,4183.036,0.426,-3686.24,6717.804,6852.16,-3954.16,1.02,2861.785,1.21,-3537.35,1346.973,1980.05,-388.05,1.47,1629.837,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,2779.024,4.95,-2394.04,900.091,5166.52,-118.04,5.74,4455.448,5.29,-1830.6,1711.289,4449.35,-426.65,2.6,9052.716,1.56,-648.27,5713.0,2685.11,185.18,0.47,8912.279,0.116,-1437.785,41444.053,11811.555,-1249.9,0.285,4817.871,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.9,1193.05,2203.498,6279.97,-1325.53,2.85,4186.647,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-06-05,0.56,-761.9,2273.029,3864.15,-1134.315,1.7,1272.896,0.27,-1666.8,11874.525,4749.81,-833.3,0.4,3206.122,20.274,2277.4,215.839,5050.64,1169.36,23.4,4375.857,0.416,-3686.24,6717.804,6852.16,-3954.16,1.02,2794.607,1.27,-3537.35,1346.973,1980.05,-388.05,1.47,1710.655,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3043.031,5.14,-2394.04,900.091,5166.52,-118.04,5.74,4626.466,5.35,-1830.6,1711.289,4449.35,-426.65,2.6,9155.394,1.45,-648.27,5713.0,2685.11,185.18,0.47,8283.85,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,1.79,1193.05,2203.498,6279.97,-1325.53,2.85,3944.262,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
