date,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,GWRE_adj_close,GWRE_cashflow,GWRE_cml_units,GWRE_cml_cost,GWRE_gain_loss,GWRE_avg_price,GWRE_mktvalue,VIV_adj_close,VIV_cashflow,VIV_cml_units,VIV_cml_cost,VIV_gain_loss,VIV_avg_price,VIV_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,JE_adj_close,JE_cashflow,JE_cml_units,JE_cml_cost,JE_gain_loss,JE_avg_price,JE_mktvalue,SKY_adj_close,SKY_cashflow,SKY_cml_units,SKY_cml_cost,SKY_gain_loss,SKY_avg_price,SKY_mktvalue,NYMX_adj_close,NYMX_cashflow,NYMX_cml_units,NYMX_cml_cost,NYMX_gain_loss,NYMX_avg_price,NYMX_mktvalue,MARK_adj_close,MARK_cashflow,MARK_cml_units,MARK_cml_cost,MARK_gain_loss,MARK_avg_price,MARK_mktvalue
2021-06-21,31.317,-4975.05,170.0,4975.05,1150.9,29.265,5323.846,36.371,-4988.34,126.0,4988.34,429.66,39.59,4582.8,111.76,-4911.075,39.0,4911.075,1152.06,125.925,4358.64,8.853,-4999.075,557.0,4999.075,1331.23,8.975,4931.033,29.245,-4999.5,150.0,4999.5,2503.5,33.33,4386.814,4.51,-4997.355,977.0,4997.355,1787.91,5.115,4406.27,1.56,-4999.02,2873.0,4999.02,-4654.26,1.74,4481.88,51.53,-4971.85,65.0,4971.85,1105.65,76.49,3349.45,1.58,-4999.308,2759.0,4999.308,2455.51,1.812,4359.22,1.8,-4999.395,2967.0,4999.395,-2047.23,1.685,5340.6
2021-06-22,31.19,-4975.05,170.0,4975.05,1150.9,29.265,5302.239,36.582,-4988.34,126.0,4988.34,429.66,39.59,4609.388,112.19,-4911.075,39.0,4911.075,1152.06,125.925,4375.41,8.686,-4999.075,557.0,4999.075,1331.23,8.975,4837.995,28.578,-4999.5,150.0,4999.5,2503.5,33.33,4286.74,4.54,-4997.355,977.0,4997.355,1787.91,5.115,4435.58,1.5,-4999.02,2873.0,4999.02,-4654.26,1.74,4309.5,52.81,-4971.85,65.0,4971.85,1105.65,76.49,3432.65,1.69,-4999.308,2759.0,4999.308,2455.51,1.812,4662.71,1.83,-4999.395,2967.0,4999.395,-2047.23,1.685,5429.61
2021-06-23,30.962,-4975.05,170.0,4975.05,1150.9,29.265,5263.61,36.563,-4988.34,126.0,4988.34,429.66,39.59,4606.971,112.03,-4911.075,39.0,4911.075,1152.06,125.925,4369.17,8.558,-4999.075,557.0,4999.075,1331.23,8.975,4766.848,28.648,-4999.5,150.0,4999.5,2503.5,33.33,4297.196,5.38,-4997.355,977.0,4997.355,1787.91,5.115,5256.26,1.42,-4999.02,2873.0,4999.02,-4654.26,1.74,4079.66,52.21,-4971.85,65.0,4971.85,1105.65,76.49,3393.65,1.55,-4999.308,2759.0,4999.308,2455.51,1.812,4276.45,1.86,-4999.395,2967.0,4999.395,-2047.23,1.685,5518.62
2021-06-24,30.735,-4975.05,170.0,4975.05,1150.9,29.265,5224.981,36.266,-4988.34,126.0,4988.34,429.66,39.59,4569.507,113.95,-4911.075,39.0,4911.075,1152.06,125.925,4444.05,8.745,-4999.075,557.0,4999.075,1331.23,8.975,4870.832,29.076,-4999.5,150.0,4999.5,2503.5,33.33,4361.422,4.84,-4997.355,977.0,4997.355,1787.91,5.115,4728.68,1.41,-4999.02,2873.0,4999.02,-4654.26,1.74,4050.93,52.9,-4971.85,65.0,4971.85,1105.65,76.49,3438.5,1.67,-4999.308,2759.0,4999.308,2455.51,1.812,4607.53,1.86,-4999.395,2967.0,4999.395,-2047.23,1.685,5518.62
2021-06-25,31.496,-4975.05,170.0,4975.05,1150.9,29.265,5354.304,35.959,-4988.34,126.0,4988.34,429.66,39.59,4530.833,115.16,-4911.075,39.0,4911.075,1152.06,125.925,4491.24,8.588,-4999.075,557.0,4999.075,1331.23,8.975,4783.266,29.235,-4999.5,150.0,4999.5,2503.5,33.33,4385.32,4.92,-4997.355,977.0,4997.355,1787.91,5.115,4806.84,1.49,-4999.02,2873.0,4999.02,-4654.26,1.74,4280.77,53.69,-4971.85,65.0,4971.85,1105.65,76.49,3489.85,1.62,-4999.308,2759.0,4999.308,2455.51,1.812,4469.58,1.95,-4999.395,2967.0,4999.395,-2047.23,1.685,5785.65
2021-06-28,30.943,-4975.05,170.0,4975.05,1150.9,29.265,5260.25,35.345,-4988.34,126.0,4988.34,429.66,39.59,4453.486,115.68,-4911.075,39.0,4911.075,1152.06,125.925,4511.52,8.588,-4999.075,557.0,4999.075,1331.23,8.975,4783.266,28.838,-4999.5,150.0,4999.5,2503.5,33.33,4325.727,4.7,-4997.355,977.0,4997.355,1787.91,5.115,4591.9,1.43,-4999.02,2873.0,4999.02,-4654.26,1.74,4108.39,53.3,-4971.85,65.0,4971.85,1105.65,76.49,3464.5,1.65,-4999.308,2759.0,4999.308,2455.51,1.812,4552.35,1.94,-4999.395,2967.0,4999.395,-2047.23,1.685,5755.98
2021-06-29,30.666,-4975.05,170.0,4975.05,1150.9,29.265,5213.224,35.585,-4988.34,126.0,4988.34,429.66,39.59,4483.7,116.0,-4911.075,39.0,4911.075,1152.06,125.925,4524.0,8.45,-4999.075,557.0,4999.075,1331.23,8.975,4706.647,28.229,-4999.5,150.0,4999.5,2503.5,33.33,4234.392,4.76,-4997.355,977.0,4997.355,1787.91,5.115,4650.52,1.43,-4999.02,2873.0,4999.02,-4654.26,1.74,4108.39,54.58,-4971.85,65.0,4971.85,1105.65,76.49,3547.7,1.58,-4999.308,2759.0,4999.308,2455.51,1.812,4359.22,1.87,-4999.395,2967.0,4999.395,-2047.23,1.685,5548.29
2021-06-30,30.646,-4975.05,170.0,4975.05,1150.9,29.265,5209.865,36.16,-4988.34,126.0,4988.34,429.66,39.59,4556.212,112.72,-4911.075,39.0,4911.075,1152.06,125.925,4396.08,8.352,-4999.075,557.0,4999.075,1331.23,8.975,4651.918,28.748,-4999.5,150.0,4999.5,2503.5,33.33,4312.252,4.87,-4997.355,977.0,4997.355,1787.91,5.115,4757.99,1.396,-4999.02,2873.0,4999.02,-4654.26,1.74,4011.57,53.3,-4971.85,65.0,4971.85,1105.65,76.49,3464.5,1.58,-4999.308,2759.0,4999.308,2455.51,1.812,4359.22,1.86,-4999.395,2967.0,4999.395,-2047.23,1.685,5518.62
2021-07-01,30.696,-4975.05,170.0,4975.05,1150.9,29.265,5218.263,36.036,-4988.34,126.0,4988.34,429.66,39.59,4540.502,112.66,-4911.075,39.0,4911.075,1152.06,125.925,4393.74,8.158,-4999.075,557.0,4999.075,1331.23,8.975,4544.181,28.189,-4999.5,150.0,4999.5,2503.5,33.33,4228.403,4.83,-4997.355,977.0,4997.355,1787.91,5.115,4718.91,1.41,-4999.02,2873.0,4999.02,-4654.26,1.74,4050.93,54.94,-4971.85,65.0,4971.85,1105.65,76.49,3571.1,1.56,-4999.308,2759.0,4999.308,2455.51,1.812,4304.04,1.88,-4999.395,2967.0,4999.395,-2047.23,1.685,5577.96
2021-07-02,30.715,-4975.05,170.0,4975.05,1150.9,29.265,5221.622,36.525,-4988.34,126.0,4988.34,429.66,39.59,4602.138,113.1,-4911.075,39.0,4911.075,1152.06,125.925,4410.9,8.307,-4999.075,557.0,4999.075,1331.23,8.975,4627.004,29.697,-4999.5,150.0,4999.5,2503.5,33.33,4454.496,5.38,-4997.355,977.0,4997.355,1787.91,5.115,5256.26,1.38,-4999.02,2873.0,4999.02,-4654.26,1.74,3964.74,54.55,-4971.85,65.0,4971.85,1105.65,76.49,3545.75,1.57,-4999.308,2759.0,4999.308,2455.51,1.812,4331.63,1.81,-4999.395,2967.0,4999.395,-2047.23,1.685,5370.27
2021-07-06,30.538,-4975.05,170.0,4975.05,1150.9,29.265,5191.39,36.352,-4988.34,126.0,4988.34,429.66,39.59,4580.383,113.32,-4911.075,39.0,4911.075,1152.06,125.925,4419.48,8.02,-4999.075,557.0,4999.075,1331.23,8.975,4466.881,28.858,-4999.5,150.0,4999.5,2503.5,33.33,4328.722,5.54,-4997.355,977.0,4997.355,1787.91,5.115,5412.58,1.36,-4999.02,2873.0,4999.02,-4654.26,1.74,3907.28,53.95,-4971.85,65.0,4971.85,1105.65,76.49,3506.75,1.53,-4999.308,2759.0,4999.308,2455.51,1.812,4221.27,1.76,-4999.395,2967.0,4999.395,-2047.23,1.685,5221.92
2021-07-07,30.429,-4975.05,170.0,4975.05,1150.9,29.265,5172.916,36.237,-4988.34,126.0,4988.34,429.66,39.59,4565.881,111.87,-4911.075,39.0,4911.075,1152.06,125.925,4362.93,8.089,-4999.075,557.0,4999.075,1331.23,8.975,4505.531,29.237,-4999.5,150.0,4999.5,2503.5,33.33,4385.62,4.99,-4997.355,977.0,4997.355,1787.91,5.115,4875.23,1.35,-4999.02,2873.0,4999.02,-4654.26,1.74,3878.55,53.61,-4971.85,65.0,4971.85,1105.65,76.49,3484.65,1.51,-4999.308,2759.0,4999.308,2455.51,1.812,4166.09,1.63,-4999.395,2967.0,4999.395,-2047.23,1.685,4836.21
2021-07-08,30.33,-4975.05,170.0,4975.05,1150.9,29.265,5156.121,36.045,-4988.34,126.0,4988.34,429.66,39.59,4541.71,110.81,-4911.075,39.0,4911.075,1152.06,125.925,4321.59,7.861,-4999.075,557.0,4999.075,1331.23,8.975,4378.537,29.447,-4999.5,150.0,4999.5,2503.5,33.33,4417.064,5.34,-4997.355,977.0,4997.355,1787.91,5.115,5217.18,1.29,-4999.02,2873.0,4999.02,-4654.26,1.74,3706.17,52.52,-4971.85,65.0,4971.85,1105.65,76.49,3413.8,1.48,-4999.308,2759.0,4999.308,2455.51,1.812,4083.32,1.6,-4999.395,2967.0,4999.395,-2047.23,1.685,4747.2
2021-07-09,31.061,-4975.05,170.0,4975.05,1150.9,29.265,5280.405,35.901,-4988.34,126.0,4988.34,429.66,39.59,4523.582,111.66,-4911.075,39.0,4911.075,1152.06,125.925,4354.74,8.029,-4999.075,557.0,4999.075,1331.23,8.975,4472.402,30.246,-4999.5,150.0,4999.5,2503.5,33.33,4536.848,5.51,-4997.355,977.0,4997.355,1787.91,5.115,5383.27,1.32,-4999.02,2873.0,4999.02,-4654.26,1.74,3792.36,53.02,-4971.85,65.0,4971.85,1105.65,76.49,3446.3,1.45,-4999.308,2759.0,4999.308,2455.51,1.812,4000.55,1.61,-4999.395,2967.0,4999.395,-2047.23,1.685,4776.87
2021-07-12,31.476,-4975.05,170.0,4975.05,1150.9,29.265,5350.945,35.633,-4988.34,126.0,4988.34,429.66,39.59,4489.743,110.75,-4911.075,39.0,4911.075,1152.06,125.925,4319.25,8.129,-4999.075,557.0,4999.075,1331.23,8.975,4527.617,30.136,-4999.5,150.0,4999.5,2503.5,33.33,4520.378,5.75,-4997.355,977.0,4997.355,1787.91,5.115,5617.75,1.28,-4999.02,2873.0,4999.02,-4654.26,1.74,3677.44,52.86,-4971.85,65.0,4971.85,1105.65,76.49,3435.9,1.44,-4999.308,2759.0,4999.308,2455.51,1.812,3972.96,1.53,-4999.395,2967.0,4999.395,-2047.23,1.685,4539.51
2021-07-13,30.913,-4975.05,170.0,4975.05,1150.9,29.265,5255.212,35.489,-4988.34,126.0,4988.34,429.66,39.59,4471.615,110.44,-4911.075,39.0,4911.075,1152.06,125.925,4307.16,8.029,-4999.075,557.0,4999.075,1331.23,8.975,4472.402,29.826,-4999.5,150.0,4999.5,2503.5,33.33,4473.961,5.93,-4997.355,977.0,4997.355,1787.91,5.115,5793.61,1.24,-4999.02,2873.0,4999.02,-4654.26,1.74,3562.52,52.18,-4971.85,65.0,4971.85,1105.65,76.49,3391.7,1.4,-4999.308,2759.0,4999.308,2455.51,1.812,3862.6,1.46,-4999.395,2967.0,4999.395,-2047.23,1.685,4331.82
2021-07-14,30.893,-4975.05,170.0,4975.05,1150.9,29.265,5251.853,35.441,-4988.34,126.0,4988.34,429.66,39.59,4465.572,108.8,-4911.075,39.0,4911.075,1152.06,125.925,4243.2,8.138,-4999.075,557.0,4999.075,1331.23,8.975,4533.139,30.276,-4999.5,150.0,4999.5,2503.5,33.33,4541.34,5.31,-4997.355,977.0,4997.355,1787.91,5.115,5187.87,1.16,-4999.02,2873.0,4999.02,-4654.26,1.74,3332.68,51.43,-4971.85,65.0,4971.85,1105.65,76.49,3342.95,1.35,-4999.308,2759.0,4999.308,2455.51,1.812,3724.65,1.4,-4999.395,2967.0,4999.395,-2047.23,1.685,4153.8
2021-07-15,30.992,-4975.05,170.0,4975.05,1150.9,29.265,5268.649,34.837,-4988.34,126.0,4988.34,429.66,39.59,4389.433,108.15,-4911.075,39.0,4911.075,1152.06,125.925,4217.85,8.01,-4999.075,557.0,4999.075,1331.23,8.975,4461.359,30.246,-4999.5,150.0,4999.5,2503.5,33.33,4536.848,5.29,-4997.355,977.0,4997.355,1787.91,5.115,5168.33,1.16,-4999.02,2873.0,4999.02,-4654.26,1.74,3332.68,50.84,-4971.85,65.0,4971.85,1105.65,76.49,3304.6,1.4,-4999.308,2759.0,4999.308,2455.51,1.812,3862.6,1.38,-4999.395,2967.0,4999.395,-2047.23,1.685,4094.46
2021-07-16,30.765,-4975.05,170.0,4975.05,1150.9,29.265,5230.019,34.866,-4988.34,126.0,4988.34,429.66,39.59,4393.059,109.87,-4911.075,39.0,4911.075,1152.06,125.925,4284.93,8.029,-4999.075,557.0,4999.075,1331.23,8.975,4472.402,30.086,-4999.5,150.0,4999.5,2503.5,33.33,4512.891,5.04,-4997.355,977.0,4997.355,1787.91,5.115,4924.08,1.04,-4999.02,2873.0,4999.02,-4654.26,1.74,2987.92,50.37,-4971.85,65.0,4971.85,1105.65,76.49,3274.05,1.35,-4999.308,2759.0,4999.308,2455.51,1.812,3724.65,1.3,-4999.395,2967.0,4999.395,-2047.23,1.685,3857.1
2021-07-19,30.014,-4975.05,170.0,4975.05,1150.9,29.265,5102.376,33.657,-4988.34,126.0,4988.34,429.66,39.59,4240.783,110.93,-4911.075,39.0,4911.075,1152.06,125.925,4326.27,7.831,-4999.075,557.0,4999.075,1331.23,8.975,4361.973,29.128,-4999.5,150.0,4999.5,2503.5,33.33,4369.15,5.21,-4997.355,977.0,4997.355,1787.91,5.115,5090.17,1.01,-4999.02,2873.0,4999.02,-4654.26,1.74,2901.73,51.52,-4971.85,65.0,4971.85,1105.65,76.49,3348.8,1.34,-4999.308,2759.0,4999.308,2455.51,1.812,3697.06,1.41,-4999.395,2967.0,4999.395,-2047.23,1.685,4183.47
2021-07-20,31.288,-4975.05,170.0,4975.05,1150.9,29.265,5319.034,34.242,-4988.34,126.0,4988.34,429.66,39.59,4314.504,113.12,-4911.075,39.0,4911.075,1152.06,125.925,4411.68,7.861,-4999.075,557.0,4999.075,1331.23,8.975,4378.537,29.966,-4999.5,150.0,4999.5,2503.5,33.33,4494.924,5.49,-4997.355,977.0,4997.355,1787.91,5.115,5363.73,1.09,-4999.02,2873.0,4999.02,-4654.26,1.74,3131.57,53.9,-4971.85,65.0,4971.85,1105.65,76.49,3503.5,1.33,-4999.308,2759.0,4999.308,2455.51,1.812,3669.47,1.39,-4999.395,2967.0,4999.395,-2047.23,1.685,4124.13
2021-07-21,31.634,-4975.05,170.0,4975.05,1150.9,29.265,5377.817,34.827,-4988.34,126.0,4988.34,429.66,39.59,4388.225,114.76,-4911.075,39.0,4911.075,1152.06,125.925,4475.64,7.891,-4999.075,557.0,4999.075,1331.23,8.975,4395.101,29.437,-4999.5,150.0,4999.5,2503.5,33.33,4415.566,5.56,-4997.355,977.0,4997.355,1787.91,5.115,5432.12,1.19,-4999.02,2873.0,4999.02,-4654.26,1.74,3418.87,55.01,-4971.85,65.0,4971.85,1105.65,76.49,3575.65,1.35,-4999.308,2759.0,4999.308,2455.51,1.812,3724.65,1.4,-4999.395,2967.0,4999.395,-2047.23,1.685,4153.8
2021-07-22,31.209,-4975.05,170.0,4975.05,1150.9,29.265,5305.598,35.144,-4988.34,126.0,4988.34,429.66,39.59,4428.107,114.49,-4911.075,39.0,4911.075,1152.06,125.925,4465.11,7.861,-4999.075,557.0,4999.075,1331.23,8.975,4378.537,28.948,-4999.5,150.0,4999.5,2503.5,33.33,4342.198,5.37,-4997.355,977.0,4997.355,1787.91,5.115,5246.49,1.19,-4999.02,2873.0,4999.02,-4654.26,1.74,3418.87,53.31,-4971.85,65.0,4971.85,1105.65,76.49,3465.15,1.35,-4999.308,2759.0,4999.308,2455.51,1.812,3724.65,1.36,-4999.395,2967.0,4999.395,-2047.23,1.685,4035.12
2021-07-23,31.575,-4975.05,170.0,4975.05,1150.9,29.265,5367.74,35.815,-4988.34,126.0,4988.34,429.66,39.59,4512.705,114.89,-4911.075,39.0,4911.075,1152.06,125.925,4480.71,7.782,-4999.075,557.0,4999.075,1331.23,8.975,4334.365,28.968,-4999.5,150.0,4999.5,2503.5,33.33,4345.193,5.13,-4997.355,977.0,4997.355,1787.91,5.115,5012.01,1.15,-4999.02,2873.0,4999.02,-4654.26,1.74,3303.95,54.07,-4971.85,65.0,4971.85,1105.65,76.49,3514.55,1.34,-4999.308,2759.0,4999.308,2455.51,1.812,3697.06,1.34,-4999.395,2967.0,4999.395,-2047.23,1.685,3975.78
2021-07-26,31.17,-4975.05,170.0,4975.05,1150.9,29.265,5298.88,36.534,-4988.34,126.0,4988.34,429.66,39.59,4603.346,113.89,-4911.075,39.0,4911.075,1152.06,125.925,4441.71,7.831,-4999.075,557.0,4999.075,1331.23,8.975,4361.973,28.988,-4999.5,150.0,4999.5,2503.5,33.33,4348.187,5.0,-4997.355,977.0,4997.355,1787.91,5.115,4885.0,1.19,-4999.02,2873.0,4999.02,-4654.26,1.74,3418.87,53.7,-4971.85,65.0,4971.85,1105.65,76.49,3490.5,1.3,-4999.308,2759.0,4999.308,2455.51,1.812,3586.7,1.35,-4999.395,2967.0,4999.395,-2047.23,1.685,4005.45
2021-07-27,31.358,-4975.05,170.0,4975.05,1150.9,29.265,5330.79,35.7,-4988.34,126.0,4988.34,429.66,39.59,4498.203,112.13,-4911.075,39.0,4911.075,1152.06,125.925,4373.07,7.801,-4999.075,557.0,4999.075,1331.23,8.975,4345.408,28.938,-4999.5,150.0,4999.5,2503.5,33.33,4340.701,5.07,-4997.355,977.0,4997.355,1787.91,5.115,4953.39,1.13,-4999.02,2873.0,4999.02,-4654.26,1.74,3247.926,53.97,-4971.85,65.0,4971.85,1105.65,76.49,3508.05,1.31,-4999.308,2759.0,4999.308,2455.51,1.812,3614.29,1.29,-4999.395,2967.0,4999.395,-2047.23,1.685,3827.43
2021-07-28,31.091,-4975.05,170.0,4975.05,1150.9,29.265,5285.443,36.304,-4988.34,126.0,4988.34,429.66,39.59,4574.341,112.78,-4911.075,39.0,4911.075,1152.06,125.925,4398.42,8.029,-4999.075,557.0,4999.075,1331.23,8.975,4472.402,29.008,-4999.5,150.0,4999.5,2503.5,33.33,4351.182,5.12,-4997.355,977.0,4997.355,1787.91,5.115,5002.24,1.17,-4999.02,2873.0,4999.02,-4654.26,1.74,3361.41,53.95,-4971.85,65.0,4971.85,1105.65,76.49,3506.75,1.54,-4999.308,2759.0,4999.308,2455.51,1.812,4248.86,1.35,-4999.395,2967.0,4999.395,-2047.23,1.685,4005.45
2021-07-29,30.617,-4975.05,170.0,4975.05,1150.9,29.265,5204.827,36.525,-4988.34,126.0,4988.34,429.66,39.59,4602.138,114.12,-4911.075,39.0,4911.075,1152.06,125.925,4450.68,8.069,-4999.075,557.0,4999.075,1331.23,8.975,4494.488,29.128,-4999.5,150.0,4999.5,2503.5,33.33,4369.15,5.21,-4997.355,977.0,4997.355,1787.91,5.115,5090.17,1.141,-4999.02,2873.0,4999.02,-4654.26,1.74,3278.093,56.92,-4971.85,65.0,4971.85,1105.65,76.49,3699.8,1.49,-4999.308,2759.0,4999.308,2455.51,1.812,4110.91,1.32,-4999.395,2967.0,4999.395,-2047.23,1.685,3916.44
2021-07-30,30.814,-4975.05,170.0,4975.05,1150.9,29.265,5238.417,36.458,-4988.34,126.0,4988.34,429.66,39.59,4593.677,115.2,-4911.075,39.0,4911.075,1152.06,125.925,4492.8,7.91,-4999.075,557.0,4999.075,1331.23,8.975,4406.144,28.399,-4999.5,150.0,4999.5,2503.5,33.33,4259.846,4.92,-4997.355,977.0,4997.355,1787.91,5.115,4806.84,1.09,-4999.02,2873.0,4999.02,-4654.26,1.74,3131.57,56.4,-4971.85,65.0,4971.85,1105.65,76.49,3666.0,1.55,-4999.308,2759.0,4999.308,2455.51,1.812,4276.45,1.3,-4999.395,2967.0,4999.395,-2047.23,1.685,3857.1
2021-08-02,30.32,-4975.05,170.0,4975.05,1150.9,29.265,5154.441,36.515,-4988.34,126.0,4988.34,429.66,39.59,4600.929,114.91,-4911.075,39.0,4911.075,1152.06,125.925,4481.49,8.049,-4999.075,557.0,4999.075,1331.23,8.975,4483.445,28.479,-4999.5,150.0,4999.5,2503.5,33.33,4271.825,5.18,-4997.355,977.0,4997.355,1787.91,5.115,5060.86,1.08,-4999.02,2873.0,4999.02,-4654.26,1.74,3102.84,57.4,-4971.85,65.0,4971.85,1105.65,76.49,3731.0,1.59,-4999.308,2759.0,4999.308,2455.51,1.812,4386.81,1.32,-4999.395,2967.0,4999.395,-2047.23,1.685,3916.44
2021-08-03,29.895,-4975.05,170.0,4975.05,1150.9,29.265,5082.222,37.215,-4988.34,126.0,4988.34,429.66,39.59,4689.153,114.51,-4911.075,39.0,4911.075,1152.06,125.925,4465.89,7.98,-4999.075,557.0,4999.075,1331.23,8.975,4444.795,28.359,-4999.5,150.0,4999.5,2503.5,33.33,4253.857,5.13,-4997.355,977.0,4997.355,1787.91,5.115,5012.01,1.12,-4999.02,2873.0,4999.02,-4654.26,1.74,3217.76,57.13,-4971.85,65.0,4971.85,1105.65,76.49,3713.45,1.63,-4999.308,2759.0,4999.308,2455.51,1.812,4497.17,1.27,-4999.395,2967.0,4999.395,-2047.23,1.685,3768.09
2021-08-04,29.816,-4975.05,170.0,4975.05,1150.9,29.265,5068.785,37.091,-4988.34,126.0,4988.34,429.66,39.59,4673.441,115.08,-4911.075,39.0,4911.075,1152.06,125.925,4488.12,7.94,-4999.075,557.0,4999.075,1331.23,8.975,4422.709,29.168,-4999.5,150.0,4999.5,2503.5,33.33,4375.139,5.1,-4997.355,977.0,4997.355,1787.91,5.115,4982.7,1.1,-4999.02,2873.0,4999.02,-4654.26,1.74,3160.3,59.85,-4971.85,65.0,4971.85,1105.65,76.49,3890.25,1.62,-4999.308,2759.0,4999.308,2455.51,1.812,4469.58,1.21,-4999.395,2967.0,4999.395,-2047.23,1.685,3590.07
2021-08-05,30.261,-4975.05,170.0,4975.05,1150.9,29.265,5144.364,36.714,-4988.34,126.0,4988.34,429.66,39.59,4625.959,116.41,-4911.075,39.0,4911.075,1152.06,125.925,4539.99,7.94,-4999.075,557.0,4999.075,1331.23,8.975,4422.709,28.339,-4999.5,150.0,4999.5,2503.5,33.33,4250.862,5.26,-4997.355,977.0,4997.355,1787.91,5.115,5139.02,1.15,-4999.02,2873.0,4999.02,-4654.26,1.74,3303.95,60.06,-4971.85,65.0,4971.85,1105.65,76.49,3903.9,1.61,-4999.308,2759.0,4999.308,2455.51,1.812,4441.99,1.26,-4999.395,2967.0,4999.395,-2047.23,1.685,3738.42
2021-08-06,30.024,-4975.05,170.0,4975.05,1150.9,29.265,5104.055,36.283,-4988.34,126.0,4988.34,429.66,39.59,4571.624,115.69,-4911.075,39.0,4911.075,1152.06,125.925,4511.91,7.98,-4999.075,557.0,4999.075,1331.23,8.975,4444.795,27.86,-4999.5,150.0,4999.5,2503.5,33.33,4178.991,5.19,-4997.355,977.0,4997.355,1787.91,5.115,5070.63,1.168,-4999.02,2873.0,4999.02,-4654.26,1.74,3355.951,59.62,-4971.85,65.0,4971.85,1105.65,76.49,3875.3,1.59,-4999.308,2759.0,4999.308,2455.51,1.812,4386.81,1.26,-4999.395,2967.0,4999.395,-2047.23,1.685,3738.42
2021-08-09,29.846,-4975.05,170.0,4975.05,1150.9,29.265,5073.824,35.391,-4988.34,126.0,4988.34,429.66,39.59,4459.247,114.76,-4911.075,39.0,4911.075,1152.06,125.925,4475.64,7.97,-4999.075,557.0,4999.075,1331.23,8.975,4439.273,27.88,-4999.5,150.0,4999.5,2503.5,33.33,4181.986,5.21,-4997.355,977.0,4997.355,1787.91,5.115,5090.17,1.16,-4999.02,2873.0,4999.02,-4654.26,1.74,3332.68,61.15,-4971.85,65.0,4971.85,1105.65,76.49,3974.75,1.62,-4999.308,2759.0,4999.308,2455.51,1.812,4469.58,1.32,-4999.395,2967.0,4999.395,-2047.23,1.685,3916.44
2021-08-10,29.431,-4975.05,170.0,4975.05,1150.9,29.265,5003.285,35.773,-4988.34,126.0,4988.34,429.66,39.59,4507.408,112.42,-4911.075,39.0,4911.075,1152.06,125.925,4384.38,7.901,-4999.075,557.0,4999.075,1331.23,8.975,4400.623,28.629,-4999.5,150.0,4999.5,2503.5,33.33,4294.284,4.94,-4997.355,977.0,4997.355,1787.91,5.115,4826.38,1.15,-4999.02,2873.0,4999.02,-4654.26,1.74,3303.95,62.66,-4971.85,65.0,4971.85,1105.65,76.49,4072.9,1.6,-4999.308,2759.0,4999.308,2455.51,1.812,4414.4,1.29,-4999.395,2967.0,4999.395,-2047.23,1.685,3827.43
2021-08-11,29.974,-4975.05,170.0,4975.05,1150.9,29.265,5095.658,36.302,-4988.34,126.0,4988.34,429.66,39.59,4574.093,111.79,-4911.075,39.0,4911.075,1152.06,125.925,4359.81,7.93,-4999.075,557.0,4999.075,1331.23,8.975,4417.187,28.928,-4999.5,150.0,4999.5,2503.5,33.33,4339.203,5.39,-4997.355,977.0,4997.355,1787.91,5.115,5266.03,1.14,-4999.02,2873.0,4999.02,-4654.26,1.74,3275.22,63.26,-4971.85,65.0,4971.85,1105.65,76.49,4111.9,1.61,-4999.308,2759.0,4999.308,2455.51,1.812,4441.99,1.25,-4999.395,2967.0,4999.395,-2047.23,1.685,3708.75
2021-08-12,29.856,-4975.05,170.0,4975.05,1150.9,29.265,5075.504,36.293,-4988.34,126.0,4988.34,429.66,39.59,4572.858,111.55,-4911.075,39.0,4911.075,1152.06,125.925,4350.45,7.861,-4999.075,557.0,4999.075,1331.23,8.975,4378.537,30.345,-4999.5,150.0,4999.5,2503.5,33.33,4551.821,5.57,-4997.355,977.0,4997.355,1787.91,5.115,5441.89,1.14,-4999.02,2873.0,4999.02,-4654.26,1.74,3275.22,62.34,-4971.85,65.0,4971.85,1105.65,76.49,4052.1,1.58,-4999.308,2759.0,4999.308,2455.51,1.812,4359.22,1.25,-4999.395,2967.0,4999.395,-2047.23,1.685,3708.75
2021-08-13,29.668,-4975.05,170.0,4975.05,1150.9,29.265,5043.593,36.175,-4988.34,126.0,4988.34,429.66,39.59,4558.039,112.48,-4911.075,39.0,4911.075,1152.06,125.925,4386.72,7.98,-4999.075,557.0,4999.075,1331.23,8.975,4444.795,31.354,-4999.5,150.0,4999.5,2503.5,33.33,4703.05,5.69,-4997.355,977.0,4997.355,1787.91,5.115,5559.13,1.12,-4999.02,2873.0,4999.02,-4654.26,1.74,3217.76,61.68,-4971.85,65.0,4971.85,1105.65,76.49,4009.2,1.62,-4999.308,2759.0,4999.308,2455.51,1.812,4469.58,1.22,-4999.395,2967.0,4999.395,-2047.23,1.685,3619.74
