date,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2021-03-15,27.883,-4996.939,312.5,4996.939,0.0,15.99,8713.433,30.468,-4996.558,263.158,4996.558,0.0,18.987,8017.871,34.341,-4968.993,142.857,4968.993,0.0,34.783,4905.879,5.39,-4999.02,2500.0,4999.02,0.0,2.0,13475.0,6.364,-4997.449,1000.0,4997.449,0.0,4.997,6363.505,17.405,-4998.737,1250.0,4998.737,0.0,3.999,21756.642,52.18,-4997.3,625.0,4997.3,0.0,7.996,32612.5,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-16,27.158,-4996.939,312.5,4996.939,0.0,15.99,8486.992,30.131,-4996.558,263.158,4996.558,0.0,18.987,7929.086,33.894,-4968.993,142.857,4968.993,0.0,34.783,4842.02,5.54,-4999.02,2500.0,4999.02,0.0,2.0,13850.0,6.334,-4997.449,1000.0,4997.449,0.0,4.997,6334.27,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093,53.07,-4997.3,625.0,4997.3,0.0,7.996,33168.75,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-17,28.009,-4996.939,312.5,4996.939,0.0,15.99,8752.682,30.131,-4996.558,263.158,4996.558,0.0,18.987,7929.086,33.844,-4968.993,142.857,4968.993,0.0,34.783,4834.924,5.57,-4999.02,2500.0,4999.02,0.0,2.0,13925.0,6.227,-4997.449,1000.0,4997.449,0.0,4.997,6227.076,16.871,-4998.737,1250.0,4998.737,0.0,3.999,21088.862,52.79,-4997.3,625.0,4997.3,0.0,7.996,32993.751,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-18,27.042,-4996.939,312.5,4996.939,0.0,15.99,8450.761,29.315,-4996.558,263.158,4996.558,0.0,18.987,7714.519,33.358,-4968.993,142.857,4968.993,0.0,34.783,4765.388,5.32,-4999.02,2500.0,4999.02,0.0,2.0,13300.0,6.169,-4997.449,1000.0,4997.449,0.0,4.997,6168.605,16.604,-4998.737,1250.0,4998.737,0.0,3.999,20754.974,51.73,-4997.3,625.0,4997.3,0.0,7.996,32331.25,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-19,27.081,-4996.939,312.5,4996.939,0.0,15.99,8462.838,29.4,-4996.558,263.158,4996.558,0.0,18.987,7736.716,33.248,-4968.993,142.857,4968.993,0.0,34.783,4749.777,5.32,-4999.02,2500.0,4999.02,0.0,2.0,13300.0,6.139,-4997.449,1000.0,4997.449,0.0,4.997,6139.369,16.974,-4998.737,1250.0,4998.737,0.0,3.999,21218.112,52.78,-4997.3,625.0,4997.3,0.0,7.996,32987.499,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-22,27.245,-4996.939,312.5,4996.939,0.0,15.99,8514.165,29.137,-4996.558,263.158,4996.558,0.0,18.987,7667.66,32.881,-4968.993,142.857,4968.993,0.0,34.783,4697.27,5.37,-4999.02,2500.0,4999.02,0.0,2.0,13425.0,6.052,-4997.449,1000.0,4997.449,0.0,4.997,6051.664,16.837,-4998.737,1250.0,4998.737,0.0,3.999,21045.783,52.72,-4997.3,625.0,4997.3,0.0,7.996,32950.001,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667
2021-03-23,26.907,-4996.939,312.5,4996.939,0.0,15.99,8408.492,29.137,-4996.558,263.158,4996.558,0.0,18.987,7667.66,32.702,-4968.993,142.857,4968.993,0.0,34.783,4671.725,5.28,-4999.02,2500.0,4999.02,0.0,2.0,13200.001,6.188,-4997.449,1000.0,4997.449,0.0,4.997,6188.095,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316,51.36,-4997.3,625.0,4997.3,0.0,7.996,32100.0,7.51,-4998.0,833.333,4998.0,0.0,5.998,6258.334
2021-03-24,26.33,-4996.939,312.5,4996.939,0.0,15.99,8228.223,29.512,-4996.558,263.158,4996.558,0.0,18.987,7766.311,32.404,-4968.993,142.857,4968.993,0.0,34.783,4629.153,5.82,-4999.02,2500.0,4999.02,0.0,2.0,14550.0,6.159,-4997.449,1000.0,4997.449,0.0,4.997,6158.86,16.165,-4998.737,1250.0,4998.737,0.0,3.999,20205.672,50.84,-4997.3,625.0,4997.3,0.0,7.996,31775.0,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-25,26.682,-4996.939,312.5,4996.939,0.0,15.99,8338.218,29.784,-4996.558,263.158,4996.558,0.0,18.987,7837.833,32.801,-4968.993,142.857,4968.993,0.0,34.783,4685.917,6.12,-4999.02,2500.0,4999.02,0.0,2.0,15300.0,6.032,-4997.449,1000.0,4997.449,0.0,4.997,6032.175,16.354,-4998.737,1250.0,4998.737,0.0,3.999,20442.626,51.39,-4997.3,625.0,4997.3,0.0,7.996,32118.75,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-26,27.025,-4996.939,312.5,4996.939,0.0,15.99,8445.157,30.337,-4996.558,263.158,4996.558,0.0,18.987,7983.343,31.858,-4968.993,142.857,4968.993,0.0,34.783,4551.101,5.98,-4999.02,2500.0,4999.02,0.0,2.0,14950.0,6.11,-4997.449,1000.0,4997.449,0.0,4.997,6110.135,16.397,-4998.737,1250.0,4998.737,0.0,3.999,20496.48,51.9,-4997.3,625.0,4997.3,0.0,7.996,32437.501,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-03-29,27.152,-4996.939,312.5,4996.939,0.0,15.99,8484.878,30.543,-4996.558,263.158,4996.558,0.0,18.987,8037.602,31.848,-4968.993,142.857,4968.993,0.0,34.783,4549.682,5.88,-4999.02,2500.0,4999.02,0.0,2.0,14700.0,5.974,-4997.449,1000.0,4997.449,0.0,4.997,5973.705,16.242,-4998.737,1250.0,4998.737,0.0,3.999,20302.608,51.38,-4997.3,625.0,4997.3,0.0,7.996,32112.501,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-03-30,27.582,-4996.939,312.5,4996.939,0.0,15.99,8619.315,30.177,-4996.558,263.158,4996.558,0.0,18.987,7941.417,31.748,-4968.993,142.857,4968.993,0.0,34.783,4535.491,5.89,-4999.02,2500.0,4999.02,0.0,2.0,14725.0,6.052,-4997.449,1000.0,4997.449,0.0,4.997,6051.664,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,51.34,-4997.3,625.0,4997.3,0.0,7.996,32087.5,7.98,-4998.0,833.333,4998.0,0.0,5.998,6650.0
2021-03-31,27.611,-4996.939,312.5,4996.939,0.0,15.99,8628.482,29.84,-4996.558,263.158,4996.558,0.0,18.987,7852.631,31.778,-4968.993,142.857,4968.993,0.0,34.783,4539.748,6.1,-4999.02,2500.0,4999.02,0.0,2.0,15250.0,6.061,-4997.449,1000.0,4997.449,0.0,4.997,6061.41,14.795,-4998.737,1250.0,4998.737,0.0,3.999,18493.145,53.36,-4997.3,625.0,4997.3,0.0,7.996,33350.0,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667
2021-04-01,28.198,-4996.939,312.5,4996.939,0.0,15.99,8811.806,30.402,-4996.558,263.158,4996.558,0.0,18.987,8000.607,31.839,-4968.993,142.857,4968.993,0.0,34.783,4548.424,6.24,-4999.02,2500.0,4999.02,0.0,2.0,15599.999,6.027,-4997.449,1000.0,4997.449,0.0,4.997,6027.164,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,56.61,-4997.3,625.0,4997.3,0.0,7.996,35381.25,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-05,28.335,-4996.939,312.5,4996.939,0.0,15.99,8854.582,30.477,-4996.558,263.158,4996.558,0.0,18.987,8020.338,32.416,-4968.993,142.857,4968.993,0.0,34.783,4630.916,6.01,-4999.02,2500.0,4999.02,0.0,2.0,15025.001,6.145,-4997.449,1000.0,4997.449,0.0,4.997,6144.578,14.993,-4998.737,1250.0,4998.737,0.0,3.999,18740.869,56.25,-4997.3,625.0,4997.3,0.0,7.996,35156.25,6.66,-4998.0,833.333,4998.0,0.0,5.998,5550.0
2021-04-06,28.432,-4996.939,312.5,4996.939,0.0,15.99,8885.136,30.683,-4996.558,263.158,4996.558,0.0,18.987,8074.596,32.436,-4968.993,142.857,4968.993,0.0,34.783,4633.761,6.07,-4999.02,2500.0,4999.02,0.0,2.0,15175.0,6.174,-4997.449,1000.0,4997.449,0.0,4.997,6173.93,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503,56.31,-4997.3,625.0,4997.3,0.0,7.996,35193.751,7.11,-4998.0,833.333,4998.0,0.0,5.998,5925.0
2021-04-07,28.501,-4996.939,312.5,4996.939,0.0,15.99,8906.524,30.955,-4996.558,263.158,4996.558,0.0,18.987,8146.117,32.655,-4968.993,142.857,4968.993,0.0,34.783,4665.051,6.04,-4999.02,2500.0,4999.02,0.0,2.0,15100.0,6.115,-4997.449,1000.0,4997.449,0.0,4.997,6115.223,14.527,-4998.737,1250.0,4998.737,0.0,3.999,18159.257,57.38,-4997.3,625.0,4997.3,0.0,7.996,35862.501,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-08,28.472,-4996.939,312.5,4996.939,0.0,15.99,8897.358,31.011,-4996.558,263.158,4996.558,0.0,18.987,8160.915,33.074,-4968.993,142.857,4968.993,0.0,34.783,4724.786,6.03,-4999.02,2500.0,4999.02,0.0,2.0,15075.001,6.203,-4997.449,1000.0,4997.449,0.0,4.997,6203.283,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,55.74,-4997.3,625.0,4997.3,0.0,7.996,34837.501,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-09,28.051,-4996.939,312.5,4996.939,0.0,15.99,8765.975,30.871,-4996.558,263.158,4996.558,0.0,18.987,8123.921,33.093,-4968.993,142.857,4968.993,0.0,34.783,4727.631,6.0,-4999.02,2500.0,4999.02,0.0,2.0,15000.0,6.164,-4997.449,1000.0,4997.449,0.0,4.997,6164.145,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,53.59,-4997.3,625.0,4997.3,0.0,7.996,33493.75,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-12,28.002,-4996.939,312.5,4996.939,0.0,15.99,8750.698,30.899,-4996.558,263.158,4996.558,0.0,18.987,8131.32,32.307,-4968.993,142.857,4968.993,0.0,34.783,4615.271,5.72,-4999.02,2500.0,4999.02,0.0,2.0,14299.999,6.047,-4997.449,1000.0,4997.449,0.0,4.997,6046.733,14.433,-4998.737,1250.0,4998.737,0.0,3.999,18040.779,52.06,-4997.3,625.0,4997.3,0.0,7.996,32537.501,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0
2021-04-13,28.765,-4996.939,312.5,4996.939,0.0,15.99,8989.02,30.815,-4996.558,263.158,4996.558,0.0,18.987,8109.124,32.217,-4968.993,142.857,4968.993,0.0,34.783,4602.47,5.64,-4999.02,2500.0,4999.02,0.0,2.0,14100.0,6.096,-4997.449,1000.0,4997.449,0.0,4.997,6095.655,14.372,-4998.737,1250.0,4998.737,0.0,3.999,17965.385,51.84,-4997.3,625.0,4997.3,0.0,7.996,32400.0,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0
