date,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,MSFT_adj_close,MSFT_cashflow,MSFT_cml_units,MSFT_cml_cost,MSFT_gain_loss,MSFT_avg_price,MSFT_mktvalue,TSM_adj_close,TSM_cashflow,TSM_cml_units,TSM_cml_cost,TSM_gain_loss,TSM_avg_price,TSM_mktvalue
2020-03-16,59.808,-4992.24,33.0,4992.24,1121.257,151.28,1973.658,133.493,-4704.84,14.0,4704.84,785.82,336.06,1868.906,43.228,-4947.6,42.0,4947.6,889.98,117.8,1815.594
2020-03-17,62.438,-4992.24,33.0,4992.24,1121.257,151.28,2060.44,144.485,-4704.84,14.0,4704.84,785.82,336.06,2022.785,46.733,-4947.6,42.0,4947.6,889.98,117.8,1962.783
2020-03-18,60.909,-4992.24,33.0,4992.24,1121.257,151.28,2010.001,138.402,-4704.84,14.0,4704.84,785.82,336.06,1937.634,42.718,-4947.6,42.0,4947.6,889.98,117.8,1794.163
2020-03-19,60.442,-4992.24,33.0,4992.24,1121.257,151.28,1994.6,140.68,-4704.84,14.0,4704.84,785.82,336.06,1969.514,42.657,-4947.6,42.0,4947.6,889.98,117.8,1791.591
2020-03-20,56.605,-4992.24,33.0,4992.24,1121.257,151.28,1867.972,135.396,-4704.84,14.0,4704.84,785.82,336.06,1895.542,43.279,-4947.6,42.0,4947.6,889.98,117.8,1817.716
2020-03-23,55.403,-4992.24,33.0,4992.24,1121.257,151.28,1828.288,134.045,-4704.84,14.0,4704.84,785.82,336.06,1876.635,43.988,-4947.6,42.0,4947.6,889.98,117.8,1847.515
2020-03-24,60.961,-4992.24,33.0,4992.24,1121.257,151.28,2011.712,146.229,-4704.84,14.0,4704.84,785.82,336.06,2047.213,47.497,-4947.6,42.0,4947.6,889.98,117.8,1994.875
2020-03-25,60.625,-4992.24,33.0,4992.24,1121.257,151.28,2000.63,144.83,-4704.84,14.0,4704.84,785.82,336.06,2027.616,47.623,-4947.6,42.0,4947.6,889.98,117.8,2000.182
2020-03-26,63.815,-4992.24,33.0,4992.24,1121.257,151.28,2105.909,153.889,-4704.84,14.0,4704.84,785.82,336.06,2154.445,48.469,-4947.6,42.0,4947.6,889.98,117.8,2035.695
2020-03-27,61.173,-4992.24,33.0,4992.24,1121.257,151.28,2018.72,147.57,-4704.84,14.0,4704.84,785.82,336.06,2065.982,45.592,-4947.6,42.0,4947.6,889.98,117.8,1914.868
2020-03-30,62.919,-4992.24,33.0,4992.24,1121.257,151.28,2076.33,157.95,-4704.84,14.0,4704.84,785.82,336.06,2211.304,46.477,-4947.6,42.0,4947.6,889.98,117.8,1952.014
2020-03-31,62.791,-4992.24,33.0,4992.24,1121.257,151.28,2072.092,155.466,-4704.84,14.0,4704.84,785.82,336.06,2176.527,46.447,-4947.6,42.0,4947.6,889.98,117.8,1950.789
2020-04-01,59.487,-4992.24,33.0,4992.24,1121.257,151.28,1963.065,149.946,-4704.84,14.0,4704.84,785.82,336.06,2099.242,45.203,-4947.6,42.0,4947.6,889.98,117.8,1898.54
2020-04-02,60.479,-4992.24,33.0,4992.24,1121.257,151.28,1995.822,153.051,-4704.84,14.0,4704.84,785.82,336.06,2142.714,46.778,-4947.6,42.0,4947.6,889.98,117.8,1964.668
2020-04-03,59.61,-4992.24,33.0,4992.24,1121.257,151.28,1967.139,151.641,-4704.84,14.0,4704.84,785.82,336.06,2122.979,45.738,-4947.6,42.0,4947.6,889.98,117.8,1920.991
2020-04-06,64.811,-4992.24,33.0,4992.24,1121.257,151.28,2138.748,162.919,-4704.84,14.0,4704.84,785.82,336.06,2280.861,48.566,-4947.6,42.0,4947.6,889.98,117.8,2039.777
2020-04-07,64.06,-4992.24,33.0,4992.24,1121.257,151.28,2113.976,161.164,-4704.84,14.0,4704.84,785.82,336.06,2256.295,48.323,-4947.6,42.0,4947.6,889.98,117.8,2029.572
2020-04-08,65.699,-4992.24,33.0,4992.24,1121.257,151.28,2168.083,162.781,-4704.84,14.0,4704.84,785.82,336.06,2278.929,48.858,-4947.6,42.0,4947.6,889.98,117.8,2052.023
2020-04-09,66.174,-4992.24,33.0,4992.24,1121.257,151.28,2183.727,162.79,-4704.84,14.0,4704.84,785.82,336.06,2279.066,46.972,-4947.6,42.0,4947.6,889.98,117.8,1972.832
2020-04-13,67.472,-4992.24,33.0,4992.24,1121.257,151.28,2226.589,163.155,-4704.84,14.0,4704.84,785.82,336.06,2284.173,47.38,-4947.6,42.0,4947.6,889.98,117.8,1989.976
2020-04-14,70.88,-4992.24,33.0,4992.24,1121.257,151.28,2339.038,171.229,-4704.84,14.0,4704.84,785.82,336.06,2397.201,49.208,-4947.6,42.0,4947.6,889.98,117.8,2066.718
2020-04-15,70.233,-4992.24,33.0,4992.24,1121.257,151.28,2317.69,169.435,-4704.84,14.0,4704.84,785.82,336.06,2372.084,48.265,-4947.6,42.0,4947.6,889.98,117.8,2027.123
2020-04-16,70.791,-4992.24,33.0,4992.24,1121.257,151.28,2336.106,174.521,-4704.84,14.0,4704.84,785.82,336.06,2443.296,50.928,-4947.6,42.0,4947.6,889.98,117.8,2138.97
2020-04-17,69.831,-4992.24,33.0,4992.24,1121.257,151.28,2304.407,176.059,-4704.84,14.0,4704.84,785.82,336.06,2464.825,52.182,-4947.6,42.0,4947.6,889.98,117.8,2191.628
2020-04-20,68.381,-4992.24,33.0,4992.24,1121.257,151.28,2256.575,172.569,-4704.84,14.0,4704.84,785.82,336.06,2415.97,51.113,-4947.6,42.0,4947.6,889.98,117.8,2146.726
2020-04-21,66.267,-4992.24,33.0,4992.24,1121.257,151.28,2186.823,165.432,-4704.84,14.0,4704.84,785.82,336.06,2316.053,49.927,-4947.6,42.0,4947.6,889.98,117.8,2096.925
2020-04-22,68.176,-4992.24,33.0,4992.24,1121.257,151.28,2249.812,171.051,-4704.84,14.0,4704.84,785.82,336.06,2394.717,51.462,-4947.6,42.0,4947.6,889.98,117.8,2161.421
2020-04-23,67.912,-4992.24,33.0,4992.24,1121.257,151.28,2241.093,168.981,-4704.84,14.0,4704.84,785.82,336.06,2365.735,51.161,-4947.6,42.0,4947.6,889.98,117.8,2148.766
2020-04-24,69.872,-4992.24,33.0,4992.24,1121.257,151.28,2305.792,172.067,-4704.84,14.0,4704.84,785.82,336.06,2408.932,51.249,-4947.6,42.0,4947.6,889.98,117.8,2152.44
2020-04-27,69.922,-4992.24,33.0,4992.24,1121.257,151.28,2307.422,171.574,-4704.84,14.0,4704.84,785.82,336.06,2402.032,52.007,-4947.6,42.0,4947.6,889.98,117.8,2184.28
2020-04-28,68.789,-4992.24,33.0,4992.24,1121.257,151.28,2270.021,167.394,-4704.84,14.0,4704.84,785.82,336.06,2343.516,51.278,-4947.6,42.0,4947.6,889.98,117.8,2153.665
2020-04-29,71.048,-4992.24,33.0,4992.24,1121.257,151.28,2344.58,174.906,-4704.84,14.0,4704.84,785.82,336.06,2448.678,52.949,-4947.6,42.0,4947.6,889.98,117.8,2223.875
2020-04-30,72.547,-4992.24,33.0,4992.24,1121.257,151.28,2394.041,176.66,-4704.84,14.0,4704.84,785.82,336.06,2473.244,51.637,-4947.6,42.0,4947.6,889.98,117.8,2168.768
2020-05-01,71.379,-4992.24,33.0,4992.24,1121.257,151.28,2355.499,172.086,-4704.84,14.0,4704.84,785.82,336.06,2409.208,49.664,-4947.6,42.0,4947.6,889.98,117.8,2085.904
2020-05-04,72.389,-4992.24,33.0,4992.24,1121.257,151.28,2388.826,176.296,-4704.84,14.0,4704.84,785.82,336.06,2468.137,50.685,-4947.6,42.0,4947.6,889.98,117.8,2128.765
2020-05-05,73.475,-4992.24,33.0,4992.24,1121.257,151.28,2424.68,178.188,-4704.84,14.0,4704.84,785.82,336.06,2494.635,50.257,-4947.6,42.0,4947.6,889.98,117.8,2110.804
2020-05-06,74.233,-4992.24,33.0,4992.24,1121.257,151.28,2449.696,179.943,-4704.84,14.0,4704.84,785.82,336.06,2519.2,50.665,-4947.6,42.0,4947.6,889.98,117.8,2127.948
2020-05-07,75.001,-4992.24,33.0,4992.24,1121.257,151.28,2475.038,180.988,-4704.84,14.0,4704.84,785.82,336.06,2533.83,50.86,-4947.6,42.0,4947.6,889.98,117.8,2136.112
2020-05-08,76.786,-4992.24,33.0,4992.24,1121.257,151.28,2533.948,182.052,-4704.84,14.0,4704.84,785.82,336.06,2548.734,51.424,-4947.6,42.0,4947.6,889.98,117.8,2159.788
2020-05-11,77.995,-4992.24,33.0,4992.24,1121.257,151.28,2573.82,184.083,-4704.84,14.0,4704.84,785.82,336.06,2577.164,50.928,-4947.6,42.0,4947.6,889.98,117.8,2138.97
2020-05-12,77.103,-4992.24,33.0,4992.24,1121.257,151.28,2544.406,179.913,-4704.84,14.0,4704.84,785.82,336.06,2518.787,49.664,-4947.6,42.0,4947.6,889.98,117.8,2085.904
2020-05-13,76.172,-4992.24,33.0,4992.24,1121.257,151.28,2513.685,177.193,-4704.84,14.0,4704.84,785.82,336.06,2480.696,49.489,-4947.6,42.0,4947.6,889.98,117.8,2078.556
2020-05-14,76.64,-4992.24,33.0,4992.24,1121.257,151.28,2529.127,177.961,-4704.84,14.0,4704.84,785.82,336.06,2491.461,50.636,-4947.6,42.0,4947.6,889.98,117.8,2126.724
2020-05-15,76.187,-4992.24,33.0,4992.24,1121.257,151.28,2514.175,180.554,-4704.84,14.0,4704.84,785.82,336.06,2527.757,48.401,-4947.6,42.0,4947.6,889.98,117.8,2032.838
2020-05-18,77.982,-4992.24,33.0,4992.24,1121.257,151.28,2573.412,182.279,-4704.84,14.0,4704.84,785.82,336.06,2551.909,50.413,-4947.6,42.0,4947.6,889.98,117.8,2117.335
2020-05-19,77.532,-4992.24,33.0,4992.24,1121.257,151.28,2558.542,181.017,-4704.84,14.0,4704.84,785.82,336.06,2534.243,49.383,-4947.6,42.0,4947.6,889.98,117.8,2074.066
2020-05-20,79.039,-4992.24,33.0,4992.24,1121.257,151.28,2608.3,183.528,-4704.84,14.0,4704.84,785.82,336.06,2569.395,50.384,-4947.6,42.0,4947.6,889.98,117.8,2116.11
2020-05-21,78.45,-4992.24,33.0,4992.24,1121.257,151.28,2588.854,181.324,-4704.84,14.0,4704.84,785.82,336.06,2538.534,49.324,-4947.6,42.0,4947.6,889.98,117.8,2071.617
2020-05-22,78.955,-4992.24,33.0,4992.24,1121.257,151.28,2605.522,181.403,-4704.84,14.0,4704.84,785.82,336.06,2539.641,48.401,-4947.6,42.0,4947.6,889.98,117.8,2032.838
2020-05-26,78.42,-4992.24,33.0,4992.24,1121.257,151.28,2587.874,179.485,-4704.84,14.0,4704.84,785.82,336.06,2512.793,49.392,-4947.6,42.0,4947.6,889.98,117.8,2074.474
2020-05-27,78.762,-4992.24,33.0,4992.24,1121.257,151.28,2599.149,179.722,-4704.84,14.0,4704.84,785.82,336.06,2516.114,50.286,-4947.6,42.0,4947.6,889.98,117.8,2112.029
2020-05-28,78.797,-4992.24,33.0,4992.24,1121.257,151.28,2600.293,179.317,-4704.84,14.0,4704.84,785.82,336.06,2510.44,48.867,-4947.6,42.0,4947.6,889.98,117.8,2052.431
2020-05-29,78.72,-4992.24,33.0,4992.24,1121.257,151.28,2597.76,181.146,-4704.84,14.0,4704.84,785.82,336.06,2536.043,48.916,-4947.6,42.0,4947.6,889.98,117.8,2054.472
2020-06-01,79.688,-4992.24,33.0,4992.24,1121.257,151.28,2629.707,180.731,-4704.84,14.0,4704.84,785.82,336.06,2530.23,49.596,-4947.6,42.0,4947.6,889.98,117.8,2083.046
2020-06-02,80.057,-4992.24,33.0,4992.24,1121.257,151.28,2641.881,182.787,-4704.84,14.0,4704.84,785.82,336.06,2559.016,50.549,-4947.6,42.0,4947.6,889.98,117.8,2123.05
2020-06-03,80.498,-4992.24,33.0,4992.24,1121.257,151.28,2656.425,183.232,-4704.84,14.0,4704.84,785.82,336.06,2565.243,51.569,-4947.6,42.0,4947.6,889.98,117.8,2165.911
2020-06-04,79.804,-4992.24,33.0,4992.24,1121.257,151.28,2633.547,180.82,-4704.84,14.0,4704.84,785.82,336.06,2531.475,52.755,-4947.6,42.0,4947.6,889.98,117.8,2215.711
2020-06-05,82.077,-4992.24,33.0,4992.24,1121.257,151.28,2708.553,185.051,-4704.84,14.0,4704.84,785.82,336.06,2590.708,53.649,-4947.6,42.0,4947.6,889.98,117.8,2253.266
2020-06-08,82.563,-4992.24,33.0,4992.24,1121.257,151.28,2724.568,186.197,-4704.84,14.0,4704.84,785.82,336.06,2606.761,54.009,-4947.6,42.0,4947.6,889.98,117.8,2268.369
2020-06-09,85.17,-4992.24,33.0,4992.24,1121.257,151.28,2810.604,187.621,-4704.84,14.0,4704.84,785.82,336.06,2626.69,55.02,-4947.6,42.0,4947.6,889.98,117.8,2310.822
2020-06-10,87.361,-4992.24,33.0,4992.24,1121.257,151.28,2882.914,194.58,-4704.84,14.0,4704.84,785.82,336.06,2724.118,55.933,-4947.6,42.0,4947.6,889.98,117.8,2349.193
2020-06-11,83.167,-4992.24,33.0,4992.24,1121.257,151.28,2744.504,184.131,-4704.84,14.0,4704.84,785.82,336.06,2577.837,53.494,-4947.6,42.0,4947.6,889.98,117.8,2246.735
2020-06-12,83.885,-4992.24,33.0,4992.24,1121.257,151.28,2768.199,185.584,-4704.84,14.0,4704.84,785.82,336.06,2598.181,54.427,-4947.6,42.0,4947.6,889.98,117.8,2285.922
2020-06-15,84.922,-4992.24,33.0,4992.24,1121.257,151.28,2802.434,186.771,-4704.84,14.0,4704.84,785.82,336.06,2614.788,54.446,-4947.6,42.0,4947.6,889.98,117.8,2286.738
2020-06-16,87.173,-4992.24,33.0,4992.24,1121.257,151.28,2876.704,191.347,-4704.84,14.0,4704.84,785.82,336.06,2678.864,54.232,-4947.6,42.0,4947.6,889.98,117.8,2277.758
2020-06-17,87.052,-4992.24,33.0,4992.24,1121.257,151.28,2872.701,192.01,-4704.84,14.0,4704.84,785.82,336.06,2688.136,55.01,-4947.6,42.0,4947.6,889.98,117.8,2310.414
2020-06-18,87.086,-4992.24,33.0,4992.24,1121.257,151.28,2873.845,194.066,-4704.84,14.0,4704.84,785.82,336.06,2716.922,54.98,-4947.6,42.0,4947.6,889.98,117.8,2309.18
2020-06-19,86.589,-4992.24,33.0,4992.24,1121.257,151.28,2857.422,192.909,-4704.84,14.0,4704.84,785.82,336.06,2700.73,54.158,-4947.6,42.0,4947.6,889.98,117.8,2274.635
2020-06-22,88.854,-4992.24,33.0,4992.24,1121.257,151.28,2932.183,198.267,-4704.84,14.0,4704.84,785.82,336.06,2775.739,54.834,-4947.6,42.0,4947.6,889.98,117.8,2303.011
2020-06-23,90.751,-4992.24,33.0,4992.24,1121.257,151.28,2994.77,199.592,-4704.84,14.0,4704.84,785.82,336.06,2794.283,55.578,-4947.6,42.0,4947.6,889.98,117.8,2334.266
2020-06-24,89.149,-4992.24,33.0,4992.24,1121.257,151.28,2941.905,195.568,-4704.84,14.0,4704.84,785.82,336.06,2737.957,55.402,-4947.6,42.0,4947.6,889.98,117.8,2326.864
2020-06-25,90.332,-4992.24,33.0,4992.24,1121.257,151.28,2980.961,198.04,-4704.84,14.0,4704.84,785.82,336.06,2772.555,55.852,-4947.6,42.0,4947.6,889.98,117.8,2345.781
2020-06-26,87.557,-4992.24,33.0,4992.24,1121.257,151.28,2889.369,194.076,-4704.84,14.0,4704.84,785.82,336.06,2717.06,55.157,-4947.6,42.0,4947.6,889.98,117.8,2316.583
2020-06-29,89.575,-4992.24,33.0,4992.24,1121.257,151.28,2955.959,196.161,-4704.84,14.0,4704.84,785.82,336.06,2746.261,55.215,-4947.6,42.0,4947.6,889.98,117.8,2319.05
2020-06-30,90.322,-4992.24,33.0,4992.24,1121.257,151.28,2980.635,201.173,-4704.84,14.0,4704.84,785.82,336.06,2816.425,55.588,-4947.6,42.0,4947.6,889.98,117.8,2334.678
2020-07-01,90.151,-4992.24,33.0,4992.24,1121.257,151.28,2974.997,202.35,-4704.84,14.0,4704.84,785.82,336.06,2832.895,55.637,-4947.6,42.0,4947.6,889.98,117.8,2336.734
2020-07-02,90.151,-4992.24,33.0,4992.24,1121.257,151.28,2974.997,203.892,-4704.84,14.0,4704.84,785.82,336.06,2854.484,57.399,-4947.6,42.0,4947.6,889.98,117.8,2410.759
2020-07-06,92.563,-4992.24,33.0,4992.24,1121.257,151.28,3054.578,208.281,-4704.84,14.0,4704.84,785.82,336.06,2915.93,60.591,-4947.6,42.0,4947.6,889.98,117.8,2544.827
2020-07-07,92.276,-4992.24,33.0,4992.24,1121.257,151.28,3045.1,205.859,-4704.84,14.0,4704.84,785.82,336.06,2882.024,59.445,-4947.6,42.0,4947.6,889.98,117.8,2496.711
2020-07-08,94.425,-4992.24,33.0,4992.24,1121.257,151.28,3116.021,210.386,-4704.84,14.0,4704.84,785.82,336.06,2945.407,61.286,-4947.6,42.0,4947.6,889.98,117.8,2574.027
2020-07-09,94.831,-4992.24,33.0,4992.24,1121.257,151.28,3129.421,211.859,-4704.84,14.0,4704.84,785.82,336.06,2966.028,63.431,-4947.6,42.0,4947.6,889.98,117.8,2664.09
2020-07-10,94.997,-4992.24,33.0,4992.24,1121.257,151.28,3134.895,211.217,-4704.84,14.0,4704.84,785.82,336.06,2957.033,62.52,-4947.6,42.0,4947.6,889.98,117.8,2625.844
2020-07-13,94.559,-4992.24,33.0,4992.24,1121.257,151.28,3120.433,204.692,-4704.84,14.0,4704.84,785.82,336.06,2865.694,63.715,-4947.6,42.0,4947.6,889.98,117.8,2676.017
2020-07-14,96.123,-4992.24,33.0,4992.24,1121.257,151.28,3172.072,205.958,-4704.84,14.0,4704.84,785.82,336.06,2883.408,65.565,-4947.6,42.0,4947.6,889.98,117.8,2753.743
2020-07-15,96.784,-4992.24,33.0,4992.24,1121.257,151.28,3193.887,205.651,-4704.84,14.0,4704.84,785.82,336.06,2879.118,64.684,-4947.6,42.0,4947.6,889.98,117.8,2716.731
2020-07-16,95.594,-4992.24,33.0,4992.24,1121.257,151.28,3154.586,201.579,-4704.84,14.0,4704.84,785.82,336.06,2822.1,65.203,-4947.6,42.0,4947.6,889.98,117.8,2738.527
2020-07-17,95.4,-4992.24,33.0,4992.24,1121.257,151.28,3148.213,200.55,-4704.84,14.0,4704.84,785.82,336.06,2807.707,65.017,-4947.6,42.0,4947.6,889.98,117.8,2730.713
2020-07-20,97.411,-4992.24,33.0,4992.24,1121.257,151.28,3214.559,209.17,-4704.84,14.0,4704.84,785.82,336.06,2928.385,65.497,-4947.6,42.0,4947.6,889.98,117.8,2750.865
2020-07-21,96.066,-4992.24,33.0,4992.24,1121.257,151.28,3170.192,206.353,-4704.84,14.0,4704.84,785.82,336.06,2888.943,66.398,-4947.6,42.0,4947.6,889.98,117.8,2788.699
2020-07-22,96.336,-4992.24,33.0,4992.24,1121.257,151.28,3179.098,209.319,-4704.84,14.0,4704.84,785.82,336.06,2930.461,67.103,-4947.6,42.0,4947.6,889.98,117.8,2818.31
2020-07-23,91.951,-4992.24,33.0,4992.24,1121.257,151.28,3034.397,200.214,-4704.84,14.0,4704.84,785.82,336.06,2803.002,65.967,-4947.6,42.0,4947.6,889.98,117.8,2770.605
2020-07-24,91.724,-4992.24,33.0,4992.24,1121.257,151.28,3026.88,198.989,-4704.84,14.0,4704.84,785.82,336.06,2785.841,72.361,-4947.6,42.0,4947.6,889.98,117.8,3039.152
2020-07-27,93.898,-4992.24,33.0,4992.24,1121.257,151.28,3098.618,201.509,-4704.84,14.0,4704.84,785.82,336.06,2821.131,81.516,-4947.6,42.0,4947.6,889.98,117.8,3423.673
2020-07-28,92.355,-4992.24,33.0,4992.24,1121.257,151.28,3047.715,199.7,-4704.84,14.0,4704.84,785.82,336.06,2795.805,75.318,-4947.6,42.0,4947.6,889.98,117.8,3163.35
2020-07-29,94.125,-4992.24,33.0,4992.24,1121.257,151.28,3106.135,201.717,-4704.84,14.0,4704.84,785.82,336.06,2824.038,80.948,-4947.6,42.0,4947.6,889.98,117.8,3399.82
2020-07-30,95.264,-4992.24,33.0,4992.24,1121.257,151.28,3143.72,201.559,-4704.84,14.0,4704.84,785.82,336.06,2821.823,78.265,-4947.6,42.0,4947.6,889.98,117.8,3287.137
2020-07-31,105.237,-4992.24,33.0,4992.24,1121.257,151.28,3472.831,202.656,-4704.84,14.0,4704.84,785.82,336.06,2837.184,77.247,-4947.6,42.0,4947.6,889.98,117.8,3244.367
2020-08-03,107.889,-4992.24,33.0,4992.24,1121.257,151.28,3560.338,214.054,-4704.84,14.0,4704.84,785.82,336.06,2996.751,77.306,-4947.6,42.0,4947.6,889.98,117.8,3246.834
2020-08-04,108.61,-4992.24,33.0,4992.24,1121.257,151.28,3584.115,210.841,-4704.84,14.0,4704.84,785.82,336.06,2951.773,78.52,-4947.6,42.0,4947.6,889.98,117.8,3297.83
2020-08-05,109.003,-4992.24,33.0,4992.24,1121.257,151.28,3597.106,210.495,-4704.84,14.0,4704.84,785.82,336.06,2946.93,79.93,-4947.6,42.0,4947.6,889.98,117.8,3357.05
2020-08-06,112.806,-4992.24,33.0,4992.24,1121.257,151.28,3722.606,213.866,-4704.84,14.0,4704.84,785.82,336.06,2994.122,78.843,-4947.6,42.0,4947.6,889.98,117.8,3311.401
2020-08-07,110.242,-4992.24,33.0,4992.24,1121.257,151.28,3637.97,210.04,-4704.84,14.0,4704.84,785.82,336.06,2940.564,78.363,-4947.6,42.0,4947.6,889.98,117.8,3291.25
2020-08-10,111.844,-4992.24,33.0,4992.24,1121.257,151.28,3690.847,205.859,-4704.84,14.0,4704.84,785.82,336.06,2882.024,78.206,-4947.6,42.0,4947.6,889.98,117.8,3284.67
2020-08-11,108.518,-4992.24,33.0,4992.24,1121.257,151.28,3581.082,201.045,-4704.84,14.0,4704.84,785.82,336.06,2814.627,76.317,-4947.6,42.0,4947.6,889.98,117.8,3205.298
2020-08-12,112.124,-4992.24,33.0,4992.24,1121.257,151.28,3700.097,206.788,-4704.84,14.0,4704.84,785.82,336.06,2895.033,77.736,-4947.6,42.0,4947.6,889.98,117.8,3264.93
2020-08-13,114.108,-4992.24,33.0,4992.24,1121.257,151.28,3765.58,206.304,-4704.84,14.0,4704.84,785.82,336.06,2888.251,76.669,-4947.6,42.0,4947.6,889.98,117.8,3220.104
2020-08-14,114.007,-4992.24,33.0,4992.24,1121.257,151.28,3762.224,206.501,-4704.84,14.0,4704.84,785.82,336.06,2891.019,76.777,-4947.6,42.0,4947.6,889.98,117.8,3224.627
2020-08-17,113.709,-4992.24,33.0,4992.24,1121.257,151.28,3752.401,207.866,-4704.84,14.0,4704.84,785.82,336.06,2910.118,78.52,-4947.6,42.0,4947.6,889.98,117.8,3297.83
2020-08-18,114.657,-4992.24,33.0,4992.24,1121.257,151.28,3783.669,209.062,-4704.84,14.0,4704.84,785.82,336.06,2926.863,77.756,-4947.6,42.0,4947.6,889.98,117.8,3265.753
2020-08-19,114.8,-4992.24,33.0,4992.24,1121.257,151.28,3788.416,207.793,-4704.84,14.0,4704.84,785.82,336.06,2909.106,76.904,-4947.6,42.0,4947.6,889.98,117.8,3229.973
2020-08-20,117.348,-4992.24,33.0,4992.24,1121.257,151.28,3872.48,212.629,-4704.84,14.0,4704.84,785.82,336.06,2976.805,75.21,-4947.6,42.0,4947.6,889.98,117.8,3158.826
2020-08-21,123.395,-4992.24,33.0,4992.24,1121.257,151.28,4072.038,211.083,-4704.84,14.0,4704.84,785.82,336.06,2955.163,76.708,-4947.6,42.0,4947.6,889.98,117.8,3221.748
2020-08-24,124.871,-4992.24,33.0,4992.24,1121.257,151.28,4120.741,211.747,-4704.84,14.0,4704.84,785.82,336.06,2964.458,77.257,-4947.6,42.0,4947.6,889.98,117.8,3244.779
2020-08-25,123.847,-4992.24,33.0,4992.24,1121.257,151.28,4086.935,214.502,-4704.84,14.0,4704.84,785.82,336.06,3003.024,78.373,-4947.6,42.0,4947.6,889.98,117.8,3291.661
2020-08-26,125.531,-4992.24,33.0,4992.24,1121.257,151.28,4142.514,219.139,-4704.84,14.0,4704.84,785.82,336.06,3067.948,80.047,-4947.6,42.0,4947.6,889.98,117.8,3361.985
2020-08-27,124.03,-4992.24,33.0,4992.24,1121.257,151.28,4092.993,224.52,-4704.84,14.0,4704.84,785.82,336.06,3143.277,78.921,-4947.6,42.0,4947.6,889.98,117.8,3314.691
2020-08-28,123.829,-4992.24,33.0,4992.24,1121.257,151.28,4086.363,226.829,-4704.84,14.0,4704.84,785.82,336.06,3175.601,78.765,-4947.6,42.0,4947.6,889.98,117.8,3308.111
2020-08-31,128.028,-4992.24,33.0,4992.24,1121.257,151.28,4224.94,223.479,-4704.84,14.0,4704.84,785.82,336.06,3128.711,77.599,-4947.6,42.0,4947.6,889.98,117.8,3259.172
2020-09-01,133.128,-4992.24,33.0,4992.24,1121.257,151.28,4393.23,225.204,-4704.84,14.0,4704.84,785.82,336.06,3152.849,79.851,-4947.6,42.0,4947.6,889.98,117.8,3353.76
2020-09-02,130.37,-4992.24,33.0,4992.24,1121.257,151.28,4302.209,229.544,-4704.84,14.0,4704.84,785.82,336.06,3213.612,80.459,-4947.6,42.0,4947.6,889.98,117.8,3379.257
2020-09-03,119.932,-4992.24,33.0,4992.24,1121.257,151.28,3957.771,215.324,-4704.84,14.0,4704.84,785.82,336.06,3014.539,79.489,-4947.6,42.0,4947.6,889.98,117.8,3338.544
2020-09-04,120.012,-4992.24,33.0,4992.24,1121.257,151.28,3960.39,212.302,-4704.84,14.0,4704.84,785.82,336.06,2972.227,77.266,-4947.6,42.0,4947.6,889.98,117.8,3245.19
2020-09-08,111.936,-4992.24,33.0,4992.24,1121.257,151.28,3693.876,200.817,-4704.84,14.0,4704.84,785.82,336.06,2811.442,75.71,-4947.6,42.0,4947.6,889.98,117.8,3179.801
2020-09-09,116.4,-4992.24,33.0,4992.24,1121.257,151.28,3841.212,209.369,-4704.84,14.0,4704.84,785.82,336.06,2931.163,77.746,-4947.6,42.0,4947.6,889.98,117.8,3265.341
2020-09-10,112.6,-4992.24,33.0,4992.24,1121.257,151.28,3715.812,203.503,-4704.84,14.0,4704.84,785.82,336.06,2849.037,77.257,-4947.6,42.0,4947.6,889.98,117.8,3244.779
2020-09-11,111.122,-4992.24,33.0,4992.24,1121.257,151.28,3667.028,202.175,-4704.84,14.0,4704.84,785.82,336.06,2830.448,77.178,-4947.6,42.0,4947.6,889.98,117.8,3241.488
2020-09-14,114.456,-4992.24,33.0,4992.24,1121.257,151.28,3777.038,203.542,-4704.84,14.0,4704.84,785.82,336.06,2849.592,78.823,-4947.6,42.0,4947.6,889.98,117.8,3310.579
2020-09-15,114.634,-4992.24,33.0,4992.24,1121.257,151.28,3782.932,206.882,-4704.84,14.0,4704.84,785.82,336.06,2896.343,84.062,-4947.6,42.0,4947.6,889.98,117.8,3530.598
2020-09-16,111.251,-4992.24,33.0,4992.24,1121.257,151.28,3671.284,203.186,-4704.84,14.0,4704.84,785.82,336.06,2844.598,81.399,-4947.6,42.0,4947.6,889.98,117.8,3418.738
2020-09-17,109.475,-4992.24,33.0,4992.24,1121.257,151.28,3612.677,201.065,-4704.84,14.0,4704.84,785.82,336.06,2814.91,80.618,-4947.6,42.0,4947.6,889.98,117.8,3385.957
2020-09-18,106.003,-4992.24,33.0,4992.24,1121.257,151.28,3498.083,198.568,-4704.84,14.0,4704.84,785.82,336.06,2779.951,78.965,-4947.6,42.0,4947.6,889.98,117.8,3316.51
2020-09-21,109.217,-4992.24,33.0,4992.24,1121.257,151.28,3604.165,200.698,-4704.84,14.0,4704.84,785.82,336.06,2809.777,79.319,-4947.6,42.0,4947.6,889.98,117.8,3331.392
