date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue
2020-12-09,42.35,-24916.27,104.167,4972.84,0.0,47.739,4411.458,36.8,-34888.842,156.25,4994.808,0.0,31.967,5750.073,6.279,-24986.046,1000.0,4995.506,0.0,4.996,6278.716,11.72,-19961.44,131.579,4985.6,0.0,37.891,1542.105,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-10,43.33,-24916.27,104.167,4972.84,0.0,47.739,4513.542,37.549,-34888.842,156.25,4994.808,0.0,31.967,5867.107,6.394,-24986.046,1000.0,4995.506,0.0,4.996,6393.746,11.45,-19961.44,131.579,4985.6,0.0,37.891,1506.579,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-11,43.01,-24916.27,104.167,4972.84,0.0,47.739,4480.208,37.343,-34888.842,156.25,4994.808,0.0,31.967,5834.768,6.317,-24986.046,1000.0,4995.506,0.0,4.996,6317.059,11.49,-19961.44,131.579,4985.6,0.0,37.891,1511.842,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-14,42.46,-24916.27,104.167,4972.84,0.0,47.739,4422.917,37.993,-34888.842,156.25,4994.808,0.0,31.967,5936.403,6.403,-24986.046,1000.0,4995.506,0.0,4.996,6403.332,13.95,-19961.44,131.579,4985.6,0.0,37.891,1835.526,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-15,42.89,-24916.27,104.167,4972.84,0.0,47.739,4467.708,40.072,-34888.842,156.25,4994.808,0.0,31.967,6261.327,6.538,-24986.046,1000.0,4995.506,0.0,4.996,6537.533,13.62,-19961.44,131.579,4985.6,0.0,37.891,1792.105,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-16,42.61,-24916.27,104.167,4972.84,0.0,47.739,4438.542,40.23,-34888.842,156.25,4994.808,0.0,31.967,6285.966,6.633,-24986.046,1000.0,4995.506,0.0,4.996,6633.391,13.51,-19961.44,131.579,4985.6,0.0,37.891,1777.632,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-17,41.88,-24916.27,104.167,4972.84,0.0,47.739,4362.5,40.684,-34888.842,156.25,4994.808,0.0,31.967,6356.803,6.71,-24986.046,1000.0,4995.506,0.0,4.996,6710.078,14.3,-19961.44,131.579,4985.6,0.0,37.891,1881.579,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-18,40.89,-24916.27,104.167,4972.84,0.0,47.739,4259.375,41.373,-34888.842,156.25,4994.808,0.0,31.967,6464.597,6.7,-24986.046,1000.0,4995.506,0.0,4.996,6700.492,15.49,-19961.44,131.579,4985.6,0.0,37.891,2038.158,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-21,40.74,-24916.27,104.167,4972.84,0.0,47.739,4243.75,39.136,-34888.842,156.25,4994.808,0.0,31.967,6115.034,6.576,-24986.046,1000.0,4995.506,0.0,4.996,6575.876,17.25,-19961.44,131.579,4985.6,0.0,37.891,2269.737,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-22,39.83,-24916.27,104.167,4972.84,0.0,47.739,4148.959,39.501,-34888.842,156.25,4994.808,0.0,31.967,6172.012,6.528,-24986.046,1000.0,4995.506,0.0,4.996,6527.947,20.66,-19961.44,131.579,4985.6,0.0,37.891,2718.421,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-23,39.95,-24916.27,104.167,4972.84,0.0,47.739,4161.458,39.461,-34888.842,156.25,4994.808,0.0,31.967,6165.853,6.576,-24986.046,1000.0,4995.506,0.0,4.996,6575.876,23.4,-19961.44,131.579,4985.6,0.0,37.891,3078.947,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-24,40.88,-24916.27,104.167,4972.84,0.0,47.739,4258.333,39.698,-34888.842,156.25,4994.808,0.0,31.967,6202.81,6.576,-24986.046,1000.0,4995.506,0.0,4.996,6575.876,24.8,-19961.44,131.579,4985.6,0.0,37.891,3263.158,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-28,40.97,-24916.27,104.167,4972.84,0.0,47.739,4267.708,40.013,-34888.842,156.25,4994.808,0.0,31.967,6252.087,6.547,-24986.046,1000.0,4995.506,0.0,4.996,6547.119,25.38,-19961.44,131.579,4985.6,0.0,37.891,3339.474,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-29,39.5,-24916.27,104.167,4972.84,0.0,47.739,4114.583,40.242,-34888.842,156.25,4994.808,0.0,31.967,6287.788,6.633,-24986.046,1000.0,4995.506,0.0,4.996,6633.391,28.01,-19961.44,131.579,4985.6,0.0,37.891,3685.526,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-30,39.64,-24916.27,104.167,4972.84,0.0,47.739,4129.167,40.679,-34888.842,156.25,4994.808,0.0,31.967,6356.083,6.658,-24986.046,1000.0,4995.506,0.0,4.996,6658.408,35.69,-19961.44,131.579,4985.6,0.0,37.891,4696.052,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-31,39.6,-24916.27,104.167,4972.84,0.0,47.739,4125.0,39.914,-34888.842,156.25,4994.808,0.0,31.967,6236.566,6.62,-24986.046,1000.0,4995.506,0.0,4.996,6619.921,32.44,-19961.44,131.579,4985.6,0.0,37.891,4268.421,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2021-01-04,39.13,-24916.27,104.167,4972.84,0.0,47.739,4076.042,39.388,-34888.842,156.25,4994.808,0.0,31.967,6154.302,6.591,-24986.046,1000.0,4995.506,0.0,4.996,6591.055,32.1,-19961.44,131.579,4985.6,0.0,37.891,4223.684,0.52,-4999.7,5000.0,4999.7,0.0,1.0,2600.0
2021-01-05,39.93,-24916.27,104.167,4972.84,0.0,47.739,4159.375,39.248,-34888.842,156.25,4994.808,0.0,31.967,6132.572,6.427,-24986.046,1000.0,4995.506,0.0,4.996,6427.482,31.97,-19961.44,131.579,4985.6,0.0,37.891,4206.579,0.52,-4999.7,5000.0,4999.7,0.0,1.0,2600.0
2021-01-06,41.03,-24916.27,104.167,4972.84,0.0,47.739,4273.958,39.993,-34888.842,156.25,4994.808,0.0,31.967,6248.983,6.553,-24986.046,1000.0,4995.506,0.0,4.996,6552.567,34.59,-19961.44,131.579,4985.6,0.0,37.891,4551.316,0.52,-4999.7,5000.0,4999.7,0.0,1.0,2600.0
2021-01-07,42.07,-24916.27,104.167,4972.84,0.0,47.739,4382.292,39.447,-34888.842,156.25,4994.808,0.0,31.967,6163.614,6.524,-24986.046,1000.0,4995.506,0.0,4.996,6523.701,38.32,-19961.44,131.579,4985.6,0.0,37.891,5042.105,0.52,-4999.7,5000.0,4999.7,0.0,1.0,2600.0
2021-01-08,42.35,-24916.27,104.167,4972.84,0.0,47.739,4411.458,39.626,-34888.842,156.25,4994.808,0.0,31.967,6191.553,6.553,-24986.046,1000.0,4995.506,0.0,4.996,6552.567,34.56,-19961.44,131.579,4985.6,0.0,37.891,4547.369,0.52,-4999.7,5000.0,4999.7,0.0,1.0,2600.0
2021-01-11,41.97,-24916.27,104.167,4972.84,0.0,47.739,4371.875,38.513,-34888.842,156.25,4994.808,0.0,31.967,6017.712,6.331,-24986.046,1000.0,4995.506,0.0,4.996,6331.262,33.58,-19961.44,131.579,4985.6,0.0,37.891,4418.421,0.52,-4999.7,5000.0,4999.7,0.0,1.0,2600.0
2021-01-12,42.4,-24916.27,104.167,4972.84,0.0,47.739,4416.667,39.596,-34888.842,156.25,4994.808,0.0,31.967,6186.897,6.456,-24986.046,1000.0,4995.506,0.0,4.996,6456.346,37.0,-19961.44,131.579,4985.6,0.0,37.891,4868.421,0.52,-4999.7,5000.0,4999.7,0.0,1.0,2600.0
2021-01-13,43.1,-24916.27,104.167,4972.84,0.0,47.739,4489.583,39.149,-34888.842,156.25,4994.808,0.0,31.967,6117.05,6.418,-24986.046,1000.0,4995.506,0.0,4.996,6417.859,39.12,-19961.44,131.579,4985.6,0.0,37.891,5147.368,0.52,-4999.7,5000.0,4999.7,0.0,1.0,2600.0
2021-01-14,42.83,-24916.27,104.167,4972.84,0.0,47.739,4461.459,39.537,-34888.842,156.25,4994.808,0.0,31.967,6177.584,6.524,-24986.046,1000.0,4995.506,0.0,4.996,6523.701,39.67,-19961.44,131.579,4985.6,0.0,37.891,5219.737,0.52,-4999.7,5000.0,4999.7,0.0,1.0,2600.0
2021-01-15,40.95,-24916.27,104.167,4972.84,0.0,47.739,4265.625,38.503,-34888.842,156.25,4994.808,0.0,31.967,6016.16,6.437,-24986.046,1000.0,4995.506,0.0,4.996,6437.103,39.0,-19961.44,131.579,4985.6,0.0,37.891,5131.579,0.52,-4999.7,5000.0,4999.7,0.0,1.0,2600.0
2021-01-19,40.9,-24916.27,104.167,4972.84,0.0,47.739,4260.417,38.245,-34888.842,156.25,4994.808,0.0,31.967,5975.804,6.408,-24986.046,1000.0,4995.506,0.0,4.996,6408.237,40.55,-19961.44,131.579,4985.6,0.0,37.891,5335.526,0.52,-4999.7,5000.0,4999.7,0.0,1.0,2600.0
2021-01-20,41.25,-24916.27,104.167,4972.84,0.0,47.739,4296.875,38.553,-34888.842,156.25,4994.808,0.0,31.967,6023.921,6.466,-24986.046,1000.0,4995.506,0.0,4.996,6465.968,43.75,-19961.44,131.579,4985.6,0.0,37.891,5756.579,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-01-21,40.8,-24916.27,104.167,4972.84,0.0,47.739,4250.0,37.351,-34888.842,156.25,4994.808,0.0,31.967,5836.109,6.427,-24986.046,1000.0,4995.506,0.0,4.996,6427.482,42.68,-19961.44,131.579,4985.6,0.0,37.891,5615.79,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-01-22,39.88,-24916.27,104.167,4972.84,0.0,47.739,4154.167,35.931,-34888.842,156.25,4994.808,0.0,31.967,5614.151,6.341,-24986.046,1000.0,4995.506,0.0,4.996,6340.883,42.92,-19961.44,131.579,4985.6,0.0,37.891,5647.368,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-01-25,39.91,-24916.27,104.167,4972.84,0.0,47.739,4157.292,34.828,-34888.842,156.25,4994.808,0.0,31.967,5441.862,6.331,-24986.046,1000.0,4995.506,0.0,4.996,6331.262,45.48,-19961.44,131.579,4985.6,0.0,37.891,5984.21,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-01-26,39.04,-24916.27,104.167,4972.84,0.0,47.739,4066.667,34.311,-34888.842,156.25,4994.808,0.0,31.967,5361.15,6.148,-24986.046,1000.0,4995.506,0.0,4.996,6148.443,39.87,-19961.44,131.579,4985.6,0.0,37.891,5246.052,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-01-27,37.23,-24916.27,104.167,4972.84,0.0,47.739,3878.125,33.656,-34888.842,156.25,4994.808,0.0,31.967,5258.707,6.081,-24986.046,1000.0,4995.506,0.0,4.996,6081.09,38.0,-19961.44,131.579,4985.6,0.0,37.891,5000.0,0.52,-4999.7,5000.0,4999.7,0.0,1.0,2600.0
2021-01-28,37.54,-24916.27,104.167,4972.84,0.0,47.739,3910.417,34.53,-34888.842,156.25,4994.808,0.0,31.967,5395.296,6.319,-24986.046,1000.0,4995.506,0.0,4.996,6318.767,43.02,-19961.44,131.579,4985.6,0.0,37.891,5660.526,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-01-29,36.26,-24916.27,104.167,4972.84,0.0,47.739,3777.083,34.957,-34888.842,156.25,4994.808,0.0,31.967,5462.04,6.193,-24986.046,1000.0,4995.506,0.0,4.996,6193.166,40.98,-19961.44,131.579,4985.6,0.0,37.891,5392.105,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-01,38.14,-24916.27,104.167,4972.84,0.0,47.739,3972.917,35.633,-34888.842,156.25,4994.808,0.0,31.967,5567.586,6.241,-24986.046,1000.0,4995.506,0.0,4.996,6241.474,42.95,-19961.44,131.579,4985.6,0.0,37.891,5651.316,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-02,37.77,-24916.27,104.167,4972.84,0.0,47.739,3934.375,36.397,-34888.842,156.25,4994.808,0.0,31.967,5687.103,6.415,-24986.046,1000.0,4995.506,0.0,4.996,6415.384,43.76,-19961.44,131.579,4985.6,0.0,37.891,5757.895,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-03,37.62,-24916.27,104.167,4972.84,0.0,47.739,3918.75,36.0,-34888.842,156.25,4994.808,0.0,31.967,5625.017,6.464,-24986.046,1000.0,4995.506,0.0,4.996,6463.694,45.17,-19961.44,131.579,4985.6,0.0,37.891,5943.421,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-04,37.54,-24916.27,104.167,4972.84,0.0,47.739,3910.417,35.722,-34888.842,156.25,4994.808,0.0,31.967,5581.556,6.454,-24986.046,1000.0,4995.506,0.0,4.996,6454.033,49.24,-19961.44,131.579,4985.6,0.0,37.891,6478.948,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-05,39.18,-24916.27,104.167,4972.84,0.0,47.739,4081.25,36.199,-34888.842,156.25,4994.808,0.0,31.967,5656.059,6.493,-24986.046,1000.0,4995.506,0.0,4.996,6492.679,54.17,-19961.44,131.579,4985.6,0.0,37.891,7127.631,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-08,39.79,-24916.27,104.167,4972.84,0.0,47.739,4144.792,36.517,-34888.842,156.25,4994.808,0.0,31.967,5705.728,6.56,-24986.046,1000.0,4995.506,0.0,4.996,6560.311,55.86,-19961.44,131.579,4985.6,0.0,37.891,7350.0,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-09,40.19,-24916.27,104.167,4972.84,0.0,47.739,4186.458,36.239,-34888.842,156.25,4994.808,0.0,31.967,5662.268,6.522,-24986.046,1000.0,4995.506,0.0,4.996,6521.664,54.84,-19961.44,131.579,4985.6,0.0,37.891,7215.789,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-10,40.39,-24916.27,104.167,4972.84,0.0,47.739,4207.292,36.278,-34888.842,156.25,4994.808,0.0,31.967,5668.477,6.531,-24986.046,1000.0,4995.506,0.0,4.996,6531.326,53.05,-19961.44,131.579,4985.6,0.0,37.891,6980.263,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-11,40.5,-24916.27,104.167,4972.84,0.0,47.739,4218.75,35.811,-34888.842,156.25,4994.808,0.0,31.967,5595.525,6.531,-24986.046,1000.0,4995.506,0.0,4.996,6531.326,66.75,-19961.44,131.579,4985.6,0.0,37.891,8782.895,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-12,40.92,-24916.27,104.167,4972.84,0.0,47.739,4262.5,36.209,-34888.842,156.25,4994.808,0.0,31.967,5657.611,6.589,-24986.046,1000.0,4995.506,0.0,4.996,6589.296,76.24,-19961.44,131.579,4985.6,0.0,37.891,10031.579,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-16,40.37,-24916.27,104.167,4972.84,0.0,47.739,4205.208,35.662,-34888.842,156.25,4994.808,0.0,31.967,5572.243,6.522,-24986.046,1000.0,4995.506,0.0,4.996,6521.664,75.65,-19961.44,131.579,4985.6,0.0,37.891,9953.948,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-17,40.63,-24916.27,104.167,4972.84,0.0,47.739,4232.292,35.642,-34888.842,156.25,4994.808,0.0,31.967,5569.139,6.454,-24986.046,1000.0,4995.506,0.0,4.996,6454.033,69.46,-19961.44,131.579,4985.6,0.0,37.891,9139.474,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-18,39.41,-24916.27,104.167,4972.84,0.0,47.739,4105.208,35.245,-34888.842,156.25,4994.808,0.0,31.967,5507.052,6.483,-24986.046,1000.0,4995.506,0.0,4.996,6483.017,69.25,-19961.44,131.579,4985.6,0.0,37.891,9111.842,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-19,39.74,-24916.27,104.167,4972.84,0.0,47.739,4139.584,35.295,-34888.842,156.25,4994.808,0.0,31.967,5514.812,6.454,-24986.046,1000.0,4995.506,0.0,4.996,6454.033,79.76,-19961.44,131.579,4985.6,0.0,37.891,10494.737,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-22,38.92,-24916.27,104.167,4972.84,0.0,47.739,4054.166,35.076,-34888.842,156.25,4994.808,0.0,31.967,5480.666,6.377,-24986.046,1000.0,4995.506,0.0,4.996,6376.738,75.4,-19961.44,131.579,4985.6,0.0,37.891,9921.053,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-23,39.18,-24916.27,104.167,4972.84,0.0,47.739,4081.25,35.553,-34888.842,156.25,4994.808,0.0,31.967,5555.17,6.348,-24986.046,1000.0,4995.506,0.0,4.996,6347.754,73.99,-19961.44,131.579,4985.6,0.0,37.891,9735.526,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-24,39.29,-24916.27,104.167,4972.84,0.0,47.739,4092.708,35.642,-34888.842,156.25,4994.808,0.0,31.967,5569.139,6.415,-24986.046,1000.0,4995.506,0.0,4.996,6415.384,75.73,-19961.44,131.579,4985.6,0.0,37.891,9964.474,0.06,-4999.7,5000.0,4999.7,0.0,1.0,300.0
2021-02-25,39.49,-24916.27,104.167,4972.84,0.0,47.739,4113.542,33.189,-34888.842,156.25,4994.808,0.0,31.967,5185.755,6.13,-24986.046,1000.0,4995.506,0.0,4.996,6130.214,71.16,-19961.44,131.579,4985.6,0.0,37.891,9363.158,0.768,-4999.7,5000.0,4999.7,0.0,1.0,3840.0
2021-02-26,38.32,-24916.27,104.167,4972.84,0.0,47.739,3991.667,33.229,-34888.842,156.25,4994.808,0.0,31.967,5191.965,6.091,-24986.046,1000.0,4995.506,0.0,4.996,6091.415,66.73,-19961.44,131.579,4985.6,0.0,37.891,8780.264,0.768,-4999.7,5000.0,4999.7,0.0,1.0,3840.0
2021-03-01,39.21,-24916.27,104.167,4972.84,0.0,47.739,4084.375,34.133,-34888.842,156.25,4994.808,0.0,31.967,5333.211,6.276,-24986.046,1000.0,4995.506,0.0,4.996,6275.709,69.49,-19961.44,131.579,4985.6,0.0,37.891,9143.421,0.768,-4999.7,5000.0,4999.7,0.0,1.0,3840.0
2021-03-02,39.76,-24916.27,104.167,4972.84,0.0,47.739,4141.666,33.457,-34888.842,156.25,4994.808,0.0,31.967,5227.664,6.159,-24986.046,1000.0,4995.506,0.0,4.996,6159.314,67.93,-19961.44,131.579,4985.6,0.0,37.891,8938.158,0.768,-4999.7,5000.0,4999.7,0.0,1.0,3840.0
2021-03-03,40.2,-24916.27,104.167,4972.84,0.0,47.739,4187.5,33.268,-34888.842,156.25,4994.808,0.0,31.967,5198.174,6.13,-24986.046,1000.0,4995.506,0.0,4.996,6130.214,63.97,-19961.44,131.579,4985.6,0.0,37.891,8417.105,0.768,-4999.7,5000.0,4999.7,0.0,1.0,3840.0
2021-03-04,39.92,-24916.27,104.167,4972.84,0.0,47.739,4158.333,33.03,-34888.842,156.25,4994.808,0.0,31.967,5160.921,6.111,-24986.046,1000.0,4995.506,0.0,4.996,6110.814,52.98,-19961.44,131.579,4985.6,0.0,37.891,6971.053,0.768,-4999.7,5000.0,4999.7,0.0,1.0,3840.0
2021-03-05,41.63,-24916.27,104.167,4972.84,0.0,47.739,4336.458,33.189,-34888.842,156.25,4994.808,0.0,31.967,5185.755,6.091,-24986.046,1000.0,4995.506,0.0,4.996,6091.415,48.7,-19961.44,131.579,4985.6,0.0,37.891,6407.895,0.768,-4999.7,5000.0,4999.7,0.0,1.0,3840.0
2021-03-08,43.62,-24916.27,104.167,4972.84,0.0,47.739,4543.75,32.791,-34888.842,156.25,4994.808,0.0,31.967,5123.67,6.072,-24986.046,1000.0,4995.506,0.0,4.996,6072.016,46.56,-19961.44,131.579,4985.6,0.0,37.891,6126.316,0.768,-4999.7,5000.0,4999.7,0.0,1.0,3840.0
2021-03-09,44.71,-24916.27,104.167,4972.84,0.0,47.739,4657.292,33.268,-34888.842,156.25,4994.808,0.0,31.967,5198.174,6.188,-24986.046,1000.0,4995.506,0.0,4.996,6188.412,50.92,-19961.44,131.579,4985.6,0.0,37.891,6700.0,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-10,44.99,-24916.27,104.167,4972.84,0.0,47.739,4686.459,33.864,-34888.842,156.25,4994.808,0.0,31.967,5291.302,6.324,-24986.046,1000.0,4995.506,0.0,4.996,6324.208,49.77,-19961.44,131.579,4985.6,0.0,37.891,6548.684,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-11,45.16,-24916.27,104.167,4972.84,0.0,47.739,4704.167,34.311,-34888.842,156.25,4994.808,0.0,31.967,5361.15,6.373,-24986.046,1000.0,4995.506,0.0,4.996,6372.706,54.07,-19961.44,131.579,4985.6,0.0,37.891,7114.474,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-12,44.4,-24916.27,104.167,4972.84,0.0,47.739,4625.0,34.162,-34888.842,156.25,4994.808,0.0,31.967,5337.867,6.256,-24986.046,1000.0,4995.506,0.0,4.996,6256.31,53.55,-19961.44,131.579,4985.6,0.0,37.891,7046.053,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-15,45.03,-24916.27,104.167,4972.84,0.0,47.739,4690.625,34.341,-34888.842,156.25,4994.808,0.0,31.967,5365.806,6.334,-24986.046,1000.0,4995.506,0.0,4.996,6333.908,60.46,-19961.44,131.579,4985.6,0.0,37.891,7955.263,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-16,44.82,-24916.27,104.167,4972.84,0.0,47.739,4668.75,33.894,-34888.842,156.25,4994.808,0.0,31.967,5295.959,6.305,-24986.046,1000.0,4995.506,0.0,4.996,6304.809,55.69,-19961.44,131.579,4985.6,0.0,37.891,7327.631,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-17,45.54,-24916.27,104.167,4972.84,0.0,47.739,4743.75,33.844,-34888.842,156.25,4994.808,0.0,31.967,5288.199,6.198,-24986.046,1000.0,4995.506,0.0,4.996,6198.112,56.68,-19961.44,131.579,4985.6,0.0,37.891,7457.895,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-18,44.68,-24916.27,104.167,4972.84,0.0,47.739,4654.167,33.358,-34888.842,156.25,4994.808,0.0,31.967,5212.143,6.14,-24986.046,1000.0,4995.506,0.0,4.996,6139.914,53.35,-19961.44,131.579,4985.6,0.0,37.891,7019.737,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-19,43.85,-24916.27,104.167,4972.84,0.0,47.739,4567.708,33.248,-34888.842,156.25,4994.808,0.0,31.967,5195.069,6.111,-24986.046,1000.0,4995.506,0.0,4.996,6110.814,57.6,-19961.44,131.579,4985.6,0.0,37.891,7578.947,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-22,45.43,-24916.27,104.167,4972.84,0.0,47.739,4732.292,32.881,-34888.842,156.25,4994.808,0.0,31.967,5137.638,6.024,-24986.046,1000.0,4995.506,0.0,4.996,6023.517,62.5,-19961.44,131.579,4985.6,0.0,37.891,8223.684,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-23,44.74,-24916.27,104.167,4972.84,0.0,47.739,4660.417,32.702,-34888.842,156.25,4994.808,0.0,31.967,5109.7,6.159,-24986.046,1000.0,4995.506,0.0,4.996,6159.314,59.89,-19961.44,131.579,4985.6,0.0,37.891,7880.263,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-24,44.64,-24916.27,104.167,4972.84,0.0,47.739,4650.0,32.404,-34888.842,156.25,4994.808,0.0,31.967,5063.136,6.13,-24986.046,1000.0,4995.506,0.0,4.996,6130.214,51.67,-19961.44,131.579,4985.6,0.0,37.891,6798.684,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-25,46.75,-24916.27,104.167,4972.84,0.0,47.739,4869.792,32.801,-34888.842,156.25,4994.808,0.0,31.967,5125.222,6.004,-24986.046,1000.0,4995.506,0.0,4.996,6004.117,50.17,-19961.44,131.579,4985.6,0.0,37.891,6601.316,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-26,47.39,-24916.27,104.167,4972.84,0.0,47.739,4936.458,31.858,-34888.842,156.25,4994.808,0.0,31.967,4977.767,6.082,-24986.046,1000.0,4995.506,0.0,4.996,6081.716,45.95,-19961.44,131.579,4985.6,0.0,37.891,6046.053,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-29,47.88,-24916.27,104.167,4972.84,0.0,47.739,4987.5,31.848,-34888.842,156.25,4994.808,0.0,31.967,4976.215,5.946,-24986.046,1000.0,4995.506,0.0,4.996,5945.92,44.48,-19961.44,131.579,4985.6,0.0,37.891,5852.632,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-30,48.18,-24916.27,104.167,4972.84,0.0,47.739,5018.75,31.748,-34888.842,156.25,4994.808,0.0,31.967,4960.693,6.024,-24986.046,1000.0,4995.506,0.0,4.996,6023.517,47.01,-19961.44,131.579,4985.6,0.0,37.891,6185.526,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-03-31,49.43,-24916.27,104.167,4972.84,0.0,47.739,5148.958,31.778,-34888.842,156.25,4994.808,0.0,31.967,4965.35,6.033,-24986.046,1000.0,4995.506,0.0,4.996,6033.217,50.79,-19961.44,131.579,4985.6,0.0,37.891,6682.895,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-04-01,48.33,-24916.27,104.167,4972.84,0.0,47.739,5034.375,31.839,-34888.842,156.25,4994.808,0.0,31.967,4974.839,5.999,-24986.046,1000.0,4995.506,0.0,4.996,5999.131,51.58,-19961.44,131.579,4985.6,0.0,37.891,6786.842,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-04-05,48.45,-24916.27,104.167,4972.84,0.0,47.739,5046.875,32.416,-34888.842,156.25,4994.808,0.0,31.967,5065.064,6.116,-24986.046,1000.0,4995.506,0.0,4.996,6115.997,51.79,-19961.44,131.579,4985.6,0.0,37.891,6814.474,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
2021-04-06,47.8,-24916.27,104.167,4972.84,0.0,47.739,4979.167,32.436,-34888.842,156.25,4994.808,0.0,31.967,5068.176,6.145,-24986.046,1000.0,4995.506,0.0,4.996,6145.214,51.73,-19961.44,131.579,4985.6,0.0,37.891,6806.579,1.0,-4999.7,5000.0,4999.7,0.0,1.0,5000.0
