date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2021-03-19,65.75,-4989.16,192.308,4989.16,0.0,25.944,12644.231,29.4,-4996.558,263.158,4996.558,0.0,18.987,7736.716,5.32,-4999.02,2500.0,4999.02,0.0,2.0,13300.0,6.139,-4997.448,1000.0,4997.448,0.0,4.997,6139.369,17.7,-4999.54,2500.0,4999.54,0.0,2.0,44250.002,16.974,-4998.737,1250.0,4998.737,0.0,3.999,21218.112,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-22,65.02,-4989.16,192.308,4989.16,0.0,25.944,12503.846,29.137,-4996.558,263.158,4996.558,0.0,18.987,7667.66,5.37,-4999.02,2500.0,4999.02,0.0,2.0,13425.0,6.052,-4997.448,1000.0,4997.448,0.0,4.997,6051.665,17.61,-4999.54,2500.0,4999.54,0.0,2.0,44025.002,16.837,-4998.737,1250.0,4998.737,0.0,3.999,21045.783,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667
2021-03-23,63.41,-4989.16,192.308,4989.16,0.0,25.944,12194.231,29.137,-4996.558,263.158,4996.558,0.0,18.987,7667.66,5.28,-4999.02,2500.0,4999.02,0.0,2.0,13200.001,6.188,-4997.448,1000.0,4997.448,0.0,4.997,6188.095,17.0,-4999.54,2500.0,4999.54,0.0,2.0,42500.0,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316,7.51,-4998.0,833.333,4998.0,0.0,5.998,6258.334
2021-03-24,61.08,-4989.16,192.308,4989.16,0.0,25.944,11746.154,29.512,-4996.558,263.158,4996.558,0.0,18.987,7766.311,5.82,-4999.02,2500.0,4999.02,0.0,2.0,14550.0,6.159,-4997.448,1000.0,4997.448,0.0,4.997,6158.86,16.88,-4999.54,2500.0,4999.54,0.0,2.0,42199.998,16.165,-4998.737,1250.0,4998.737,0.0,3.999,20205.672,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-25,60.72,-4989.16,192.308,4989.16,0.0,25.944,11676.923,29.784,-4996.558,263.158,4996.558,0.0,18.987,7837.833,6.12,-4999.02,2500.0,4999.02,0.0,2.0,15300.0,6.032,-4997.448,1000.0,4997.448,0.0,4.997,6032.175,17.5,-4999.54,2500.0,4999.54,0.0,2.0,43750.0,16.354,-4998.737,1250.0,4998.737,0.0,3.999,20442.626,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-03-26,56.2,-4989.16,192.308,4989.16,0.0,25.944,10807.692,30.337,-4996.558,263.158,4996.558,0.0,18.987,7983.343,5.98,-4999.02,2500.0,4999.02,0.0,2.0,14950.0,6.11,-4997.448,1000.0,4997.448,0.0,4.997,6110.134,16.44,-4999.54,2500.0,4999.54,0.0,2.0,41100.001,16.397,-4998.737,1250.0,4998.737,0.0,3.999,20496.48,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-03-29,52.09,-4989.16,192.308,4989.16,0.0,25.944,10017.308,30.543,-4996.558,263.158,4996.558,0.0,18.987,8037.601,5.88,-4999.02,2500.0,4999.02,0.0,2.0,14700.0,5.974,-4997.448,1000.0,4997.448,0.0,4.997,5973.704,15.14,-4999.54,2500.0,4999.54,0.0,2.0,37850.001,16.242,-4998.737,1250.0,4998.737,0.0,3.999,20302.608,7.99,-4998.0,833.333,4998.0,0.0,5.998,6658.333
2021-03-30,53.42,-4989.16,192.308,4989.16,0.0,25.944,10273.077,30.177,-4996.558,263.158,4996.558,0.0,18.987,7941.417,5.89,-4999.02,2500.0,4999.02,0.0,2.0,14725.0,6.052,-4997.448,1000.0,4997.448,0.0,4.997,6051.665,15.52,-4999.54,2500.0,4999.54,0.0,2.0,38800.001,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,7.98,-4998.0,833.333,4998.0,0.0,5.998,6650.0
2021-03-31,53.85,-4989.16,192.308,4989.16,0.0,25.944,10355.769,29.84,-4996.558,263.158,4996.558,0.0,18.987,7852.631,6.1,-4999.02,2500.0,4999.02,0.0,2.0,15250.0,6.061,-4997.448,1000.0,4997.448,0.0,4.997,6061.409,15.21,-4999.54,2500.0,4999.54,0.0,2.0,38025.0,14.795,-4998.737,1250.0,4998.737,0.0,3.999,18493.145,7.88,-4998.0,833.333,4998.0,0.0,5.998,6566.667
2021-04-01,56.31,-4989.16,192.308,4989.16,0.0,25.944,10828.846,30.402,-4996.558,263.158,4996.558,0.0,18.987,8000.607,6.24,-4999.02,2500.0,4999.02,0.0,2.0,15599.999,6.027,-4997.448,1000.0,4997.448,0.0,4.997,6027.164,16.47,-4999.54,2500.0,4999.54,0.0,2.0,41174.998,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-05,54.81,-4989.16,192.308,4989.16,0.0,25.944,10540.385,30.477,-4996.558,263.158,4996.558,0.0,18.987,8020.337,6.01,-4999.02,2500.0,4999.02,0.0,2.0,15025.001,6.145,-4997.448,1000.0,4997.448,0.0,4.997,6144.577,17.13,-4999.54,2500.0,4999.54,0.0,2.0,42824.998,14.993,-4998.737,1250.0,4998.737,0.0,3.999,18740.869,6.66,-4998.0,833.333,4998.0,0.0,5.998,5550.0
2021-04-06,58.45,-4989.16,192.308,4989.16,0.0,25.944,11240.385,30.683,-4996.558,263.158,4996.558,0.0,18.987,8074.596,6.07,-4999.02,2500.0,4999.02,0.0,2.0,15175.0,6.174,-4997.448,1000.0,4997.448,0.0,4.997,6173.93,17.56,-4999.54,2500.0,4999.54,0.0,2.0,43899.999,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503,7.11,-4998.0,833.333,4998.0,0.0,5.998,5925.0
2021-04-07,58.19,-4989.16,192.308,4989.16,0.0,25.944,11190.384,30.955,-4996.558,263.158,4996.558,0.0,18.987,8146.117,6.04,-4999.02,2500.0,4999.02,0.0,2.0,15100.0,6.115,-4997.448,1000.0,4997.448,0.0,4.997,6115.224,16.29,-4999.54,2500.0,4999.54,0.0,2.0,40725.002,14.527,-4998.737,1250.0,4998.737,0.0,3.999,18159.257,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-08,58.12,-4989.16,192.308,4989.16,0.0,25.944,11176.923,31.011,-4996.558,263.158,4996.558,0.0,18.987,8160.915,6.03,-4999.02,2500.0,4999.02,0.0,2.0,15075.001,6.203,-4997.448,1000.0,4997.448,0.0,4.997,6203.283,16.35,-4999.54,2500.0,4999.54,0.0,2.0,40875.001,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-09,58.51,-4989.16,192.308,4989.16,0.0,25.944,11251.923,30.871,-4996.558,263.158,4996.558,0.0,18.987,8123.921,6.0,-4999.02,2500.0,4999.02,0.0,2.0,15000.0,6.164,-4997.448,1000.0,4997.448,0.0,4.997,6164.145,16.13,-4999.54,2500.0,4999.54,0.0,2.0,40324.998,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-12,58.46,-4989.16,192.308,4989.16,0.0,25.944,11242.308,30.899,-4996.558,263.158,4996.558,0.0,18.987,8131.32,5.72,-4999.02,2500.0,4999.02,0.0,2.0,14299.999,6.047,-4997.448,1000.0,4997.448,0.0,4.997,6046.733,16.15,-4999.54,2500.0,4999.54,0.0,2.0,40374.999,14.433,-4998.737,1250.0,4998.737,0.0,3.999,18040.779,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0
2021-04-13,58.87,-4989.16,192.308,4989.16,0.0,25.944,11321.154,30.815,-4996.558,263.158,4996.558,0.0,18.987,8109.123,5.64,-4999.02,2500.0,4999.02,0.0,2.0,14100.0,6.096,-4997.448,1000.0,4997.448,0.0,4.997,6095.655,15.74,-4999.54,2500.0,4999.54,0.0,2.0,39349.999,14.372,-4998.737,1250.0,4998.737,0.0,3.999,17965.385,7.95,-4998.0,833.333,4998.0,0.0,5.998,6625.0
2021-04-14,57.96,-4989.16,192.308,4989.16,0.0,25.944,11146.154,30.862,-4996.558,263.158,4996.558,0.0,18.987,8121.455,5.77,-4999.02,2500.0,4999.02,0.0,2.0,14425.0,6.135,-4997.448,1000.0,4997.448,0.0,4.997,6134.792,16.79,-4999.54,2500.0,4999.54,0.0,2.0,41975.002,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-15,57.16,-4989.16,192.308,4989.16,0.0,25.944,10992.308,31.499,-4996.558,263.158,4996.558,0.0,18.987,8289.161,5.84,-4999.02,2500.0,4999.02,0.0,2.0,14600.0,6.193,-4997.448,1000.0,4997.448,0.0,4.997,6193.499,16.47,-4999.54,2500.0,4999.54,0.0,2.0,41174.998,14.812,-4998.737,1250.0,4998.737,0.0,3.999,18514.687,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-04-16,59.36,-4989.16,192.308,4989.16,0.0,25.944,11415.385,31.696,-4996.558,263.158,4996.558,0.0,18.987,8340.953,5.75,-4999.02,2500.0,4999.02,0.0,2.0,14375.0,6.262,-4997.448,1000.0,4997.448,0.0,4.997,6261.989,17.47,-4999.54,2500.0,4999.54,0.0,2.0,43674.998,14.484,-4998.737,1250.0,4998.737,0.0,3.999,18105.402,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-19,60.76,-4989.16,192.308,4989.16,0.0,25.944,11684.615,31.499,-4996.558,263.158,4996.558,0.0,18.987,8289.161,5.84,-4999.02,2500.0,4999.02,0.0,2.0,14600.0,6.086,-4997.448,1000.0,4997.448,0.0,4.997,6085.87,16.77,-4999.54,2500.0,4999.54,0.0,2.0,41925.001,14.441,-4998.737,1250.0,4998.737,0.0,3.999,18051.55,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-20,62.64,-4989.16,192.308,4989.16,0.0,25.944,12046.154,31.602,-4996.558,263.158,4996.558,0.0,18.987,8316.291,5.73,-4999.02,2500.0,4999.02,0.0,2.0,14325.0,6.135,-4997.448,1000.0,4997.448,0.0,4.997,6134.792,18.71,-4999.54,2500.0,4999.54,0.0,2.0,46774.998,14.2,-4998.737,1250.0,4998.737,0.0,3.999,17749.972,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-21,63.0,-4989.16,192.308,4989.16,0.0,25.944,12115.385,31.611,-4996.558,263.158,4996.558,0.0,18.987,8318.756,5.85,-4999.02,2500.0,4999.02,0.0,2.0,14625.0,6.135,-4997.448,1000.0,4997.448,0.0,4.997,6134.792,20.05,-4999.54,2500.0,4999.54,0.0,2.0,50124.998,14.493,-4998.737,1250.0,4998.737,0.0,3.999,18116.174,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-22,61.64,-4989.16,192.308,4989.16,0.0,25.944,11853.846,31.536,-4996.558,263.158,4996.558,0.0,18.987,8299.027,5.88,-4999.02,2500.0,4999.02,0.0,2.0,14700.0,6.135,-4997.448,1000.0,4997.448,0.0,4.997,6134.792,24.4,-4999.54,2500.0,4999.54,0.0,2.0,60999.999,14.631,-4998.737,1250.0,4998.737,0.0,3.999,18288.503,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-23,61.06,-4989.16,192.308,4989.16,0.0,25.944,11742.308,31.471,-4996.558,263.158,4996.558,0.0,18.987,8281.763,5.78,-4999.02,2500.0,4999.02,0.0,2.0,14450.001,6.115,-4997.448,1000.0,4997.448,0.0,4.997,6115.224,24.42,-4999.54,2500.0,4999.54,0.0,2.0,61050.0,14.57,-4998.737,1250.0,4998.737,0.0,3.999,18213.109,7.0,-4998.0,833.333,4998.0,0.0,5.998,5833.333
2021-04-26,62.75,-4989.16,192.308,4989.16,0.0,25.944,12067.308,31.621,-4996.558,263.158,4996.558,0.0,18.987,8321.223,5.86,-4999.02,2500.0,4999.02,0.0,2.0,14650.0,6.135,-4997.448,1000.0,4997.448,0.0,4.997,6134.792,25.07,-4999.54,2500.0,4999.54,0.0,2.0,62674.999,15.07,-4998.737,1250.0,4998.737,0.0,3.999,18837.805,7.01,-4998.0,833.333,4998.0,0.0,5.998,5841.667
2021-04-27,61.51,-4989.16,192.308,4989.16,0.0,25.944,11828.846,31.789,-4996.558,263.158,4996.558,0.0,18.987,8365.616,6.07,-4999.02,2500.0,4999.02,0.0,2.0,15175.0,6.135,-4997.448,1000.0,4997.448,0.0,4.997,6134.792,27.49,-4999.54,2500.0,4999.54,0.0,2.0,68724.999,15.01,-4998.737,1250.0,4998.737,0.0,3.999,18762.411,7.1,-4998.0,833.333,4998.0,0.0,5.998,5916.667
2021-04-28,62.26,-4989.16,192.308,4989.16,0.0,25.944,11973.077,32.314,-4996.558,263.158,4996.558,0.0,18.987,8503.728,6.02,-4999.02,2500.0,4999.02,0.0,2.0,15050.0,6.008,-4997.448,1000.0,4997.448,0.0,4.997,6007.595,25.68,-4999.54,2500.0,4999.54,0.0,2.0,64200.001,15.372,-4998.737,1250.0,4998.737,0.0,3.999,19214.777,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2021-04-29,58.64,-4989.16,192.308,4989.16,0.0,25.944,11276.923,32.811,-4996.558,263.158,4996.558,0.0,18.987,8634.441,5.87,-4999.02,2500.0,4999.02,0.0,2.0,14675.0,5.954,-4997.448,1000.0,4997.448,0.0,4.997,5953.562,25.17,-4999.54,2500.0,4999.54,0.0,2.0,62925.0,15.355,-4998.737,1250.0,4998.737,0.0,3.999,19193.234,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-04-30,56.95,-4989.16,192.308,4989.16,0.0,25.944,10951.923,32.895,-4996.558,263.158,4996.558,0.0,18.987,8656.636,6.03,-4999.02,2500.0,4999.02,0.0,2.0,15075.001,5.816,-4997.448,1000.0,4997.448,0.0,4.997,5816.021,24.13,-4999.54,2500.0,4999.54,0.0,2.0,60324.998,14.717,-4998.737,1250.0,4998.737,0.0,3.999,18396.209,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-03,56.14,-4989.16,192.308,4989.16,0.0,25.944,10796.154,33.42,-4996.558,263.158,4996.558,0.0,18.987,8794.749,6.16,-4999.02,2500.0,4999.02,0.0,2.0,15400.0,5.502,-4997.448,1000.0,4997.448,0.0,4.997,5501.641,21.9,-4999.54,2500.0,4999.54,0.0,2.0,54749.999,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-04,56.23,-4989.16,192.308,4989.16,0.0,25.944,10813.461,33.889,-4996.558,263.158,4996.558,0.0,18.987,8918.063,6.25,-4999.02,2500.0,4999.02,0.0,2.0,15625.0,5.286,-4997.448,1000.0,4997.448,0.0,4.997,5285.506,22.5,-4999.54,2500.0,4999.54,0.0,2.0,56250.0,14.622,-4998.737,1250.0,4998.737,0.0,3.999,18277.732,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-05,54.19,-4989.16,192.308,4989.16,0.0,25.944,10421.154,34.338,-4996.558,263.158,4996.558,0.0,18.987,9036.445,6.4,-4999.02,2500.0,4999.02,0.0,2.0,16000.0,5.364,-4997.448,1000.0,4997.448,0.0,4.997,5364.1,21.21,-4999.54,2500.0,4999.54,0.0,2.0,53024.998,14.355,-4998.737,1250.0,4998.737,0.0,3.999,17943.844,7.5,-4998.0,833.333,4998.0,0.0,5.998,6250.0
2021-05-06,55.44,-4989.16,192.308,4989.16,0.0,25.944,10661.538,33.673,-4996.558,263.158,4996.558,0.0,18.987,8861.339,6.37,-4999.02,2500.0,4999.02,0.0,2.0,15925.0,5.462,-4997.448,1000.0,4997.448,0.0,4.997,5462.344,19.86,-4999.54,2500.0,4999.54,0.0,2.0,49650.002,14.691,-4998.737,1250.0,4998.737,0.0,3.999,18363.897,7.57,-4998.0,833.333,4998.0,0.0,5.998,6308.333
2021-05-07,56.07,-4989.16,192.308,4989.16,0.0,25.944,10782.692,33.823,-4996.558,263.158,4996.558,0.0,18.987,8900.799,5.8,-4999.02,2500.0,4999.02,0.0,2.0,14500.0,5.62,-4997.448,1000.0,4997.448,0.0,4.997,5619.533,21.39,-4999.54,2500.0,4999.54,0.0,2.0,53474.998,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128,7.93,-4998.0,833.333,4998.0,0.0,5.998,6608.333
2021-05-10,54.21,-4989.16,192.308,4989.16,0.0,25.944,10425.0,34.059,-4996.558,263.158,4996.558,0.0,18.987,8962.89,5.59,-4999.02,2500.0,4999.02,0.0,2.0,13975.0,5.865,-4997.448,1000.0,4997.448,0.0,4.997,5865.143,20.67,-4999.54,2500.0,4999.54,0.0,2.0,51675.0,14.639,-4998.737,1250.0,4998.737,0.0,3.999,18299.273,8.22,-4998.0,833.333,4998.0,0.0,5.998,6850.0
2021-05-11,53.14,-4989.16,192.308,4989.16,0.0,25.944,10219.231,33.407,-4996.558,263.158,4996.558,0.0,18.987,8791.256,5.63,-4999.02,2500.0,4999.02,0.0,2.0,14075.0,5.767,-4997.448,1000.0,4997.448,0.0,4.997,5766.899,21.44,-4999.54,2500.0,4999.54,0.0,2.0,53600.001,15.096,-4998.737,1250.0,4998.737,0.0,3.999,18870.116,8.47,-4998.0,833.333,4998.0,0.0,5.998,7058.334
2021-05-12,52.04,-4989.16,192.308,4989.16,0.0,25.944,10007.692,33.225,-4996.558,263.158,4996.558,0.0,18.987,8743.298,5.59,-4999.02,2500.0,4999.02,0.0,2.0,13975.0,5.698,-4997.448,1000.0,4997.448,0.0,4.997,5698.129,19.92,-4999.54,2500.0,4999.54,0.0,2.0,49800.0,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586,8.75,-4998.0,833.333,4998.0,0.0,5.998,7291.667
2021-05-13,46.25,-4989.16,192.308,4989.16,0.0,25.944,8894.231,33.445,-4996.558,263.158,4996.558,0.0,18.987,8801.351,5.5,-4999.02,2500.0,4999.02,0.0,2.0,13750.0,5.757,-4997.448,1000.0,4997.448,0.0,4.997,5757.074,20.61,-4999.54,2500.0,4999.54,0.0,2.0,51525.002,14.751,-4998.737,1250.0,4998.737,0.0,3.999,18439.293,8.89,-4998.0,833.333,4998.0,0.0,5.998,7408.334
2021-05-14,48.74,-4989.16,192.308,4989.16,0.0,25.944,9373.077,33.695,-4996.558,263.158,4996.558,0.0,18.987,8866.977,5.62,-4999.02,2500.0,4999.02,0.0,2.0,14050.0,5.904,-4997.448,1000.0,4997.448,0.0,4.997,5904.44,22.33,-4999.54,2500.0,4999.54,0.0,2.0,55825.0,14.743,-4998.737,1250.0,4998.737,0.0,3.999,18428.522,8.51,-4998.0,833.333,4998.0,0.0,5.998,7091.667
2021-05-17,47.61,-4989.16,192.308,4989.16,0.0,25.944,9155.769,33.915,-4996.558,263.158,4996.558,0.0,18.987,8925.03,5.72,-4999.02,2500.0,4999.02,0.0,2.0,14299.999,5.747,-4997.448,1000.0,4997.448,0.0,4.997,5747.251,18.89,-4999.54,2500.0,4999.54,0.0,2.0,47224.998,14.898,-4998.737,1250.0,4998.737,0.0,3.999,18622.394,8.51,-4998.0,833.333,4998.0,0.0,5.998,7091.667
2021-05-18,46.41,-4989.16,192.308,4989.16,0.0,25.944,8925.0,33.877,-4996.558,263.158,4996.558,0.0,18.987,8914.933,5.85,-4999.02,2500.0,4999.02,0.0,2.0,14625.0,5.787,-4997.448,1000.0,4997.448,0.0,4.997,5786.548,19.66,-4999.54,2500.0,4999.54,0.0,2.0,49150.0,14.734,-4998.737,1250.0,4998.737,0.0,3.999,18417.751,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2021-05-19,45.75,-4989.16,192.308,4989.16,0.0,25.944,8798.077,33.992,-4996.558,263.158,4996.558,0.0,18.987,8945.222,6.03,-4999.02,2500.0,4999.02,0.0,2.0,15075.001,5.747,-4997.448,1000.0,4997.448,0.0,4.997,5747.251,19.8,-4999.54,2500.0,4999.54,0.0,2.0,49499.998,14.889,-4998.737,1250.0,4998.737,0.0,3.999,18611.623,8.87,-4998.0,833.333,4998.0,0.0,5.998,7391.667
2021-05-20,47.94,-4989.16,192.308,4989.16,0.0,25.944,9219.231,34.222,-4996.558,263.158,4996.558,0.0,18.987,9005.8,6.12,-4999.02,2500.0,4999.02,0.0,2.0,15300.0,5.708,-4997.448,1000.0,4997.448,0.0,4.997,5707.953,20.46,-4999.54,2500.0,4999.54,0.0,2.0,51149.998,15.131,-4998.737,1250.0,4998.737,0.0,3.999,18913.199,8.84,-4998.0,833.333,4998.0,0.0,5.998,7366.667
2021-05-21,42.93,-4989.16,192.308,4989.16,0.0,25.944,8255.769,34.452,-4996.558,263.158,4996.558,0.0,18.987,9066.376,6.33,-4999.02,2500.0,4999.02,0.0,2.0,15825.0,5.767,-4997.448,1000.0,4997.448,0.0,4.997,5766.899,20.78,-4999.54,2500.0,4999.54,0.0,2.0,51950.002,15.208,-4998.737,1250.0,4998.737,0.0,3.999,19010.134,8.57,-4998.0,833.333,4998.0,0.0,5.998,7141.666
2021-05-24,35.57,-4989.16,192.308,4989.16,0.0,25.944,6840.385,34.702,-4996.558,263.158,4996.558,0.0,18.987,9132.002,6.05,-4999.02,2500.0,4999.02,0.0,2.0,15125.0,5.669,-4997.448,1000.0,4997.448,0.0,4.997,5668.656,20.05,-4999.54,2500.0,4999.54,0.0,2.0,50124.998,14.777,-4998.737,1250.0,4998.737,0.0,3.999,18471.603,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0
2021-05-25,42.14,-4989.16,192.308,4989.16,0.0,25.944,8103.846,34.049,-4996.558,263.158,4996.558,0.0,18.987,8960.367,5.7,-4999.02,2500.0,4999.02,0.0,2.0,14250.0,5.62,-4997.448,1000.0,4997.448,0.0,4.997,5619.533,19.7,-4999.54,2500.0,4999.54,0.0,2.0,49250.002,14.553,-4998.737,1250.0,4998.737,0.0,3.999,18191.568,8.67,-4998.0,833.333,4998.0,0.0,5.998,7225.0
2021-05-26,39.47,-4989.16,192.308,4989.16,0.0,25.944,7590.385,33.81,-4996.558,263.158,4996.558,0.0,18.987,8897.265,5.83,-4999.02,2500.0,4999.02,0.0,2.0,14575.0,5.6,-4997.448,1000.0,4997.448,0.0,4.997,5599.884,21.6,-4999.54,2500.0,4999.54,0.0,2.0,54000.001,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768,8.66,-4998.0,833.333,4998.0,0.0,5.998,7216.667
2021-05-27,39.32,-4989.16,192.308,4989.16,0.0,25.944,7561.538,33.493,-4996.558,263.158,4996.558,0.0,18.987,8813.971,5.85,-4999.02,2500.0,4999.02,0.0,2.0,14625.0,5.911,-4997.448,1000.0,4997.448,0.0,4.997,5910.715,23.59,-4999.54,2500.0,4999.54,0.0,2.0,58975.0,14.846,-4998.737,1250.0,4998.737,0.0,3.999,18557.768,8.74,-4998.0,833.333,4998.0,0.0,5.998,7283.333
2021-05-28,39.97,-4989.16,192.308,4989.16,0.0,25.944,7686.539,33.608,-4996.558,263.158,4996.558,0.0,18.987,8844.26,6.06,-4999.02,2500.0,4999.02,0.0,2.0,15150.0,5.703,-4997.448,1000.0,4997.448,0.0,4.997,5703.495,21.51,-4999.54,2500.0,4999.54,0.0,2.0,53775.001,14.863,-4998.737,1250.0,4998.737,0.0,3.999,18579.31,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2021-06-01,40.51,-4989.16,192.308,4989.16,0.0,25.944,7790.384,34.126,-4996.558,263.158,4996.558,0.0,18.987,8980.559,6.19,-4999.02,2500.0,4999.02,0.0,2.0,15475.0,5.792,-4997.448,1000.0,4997.448,0.0,4.997,5792.304,21.89,-4999.54,2500.0,4999.54,0.0,2.0,54724.998,14.829,-4998.737,1250.0,4998.737,0.0,3.999,18536.227,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2021-06-02,38.31,-4989.16,192.308,4989.16,0.0,25.944,7367.308,34.759,-4996.558,263.158,4996.558,0.0,18.987,9147.147,6.4,-4999.02,2500.0,4999.02,0.0,2.0,16000.0,5.812,-4997.448,1000.0,4997.448,0.0,4.997,5812.039,24.43,-4999.54,2500.0,4999.54,0.0,2.0,61075.001,14.665,-4998.737,1250.0,4998.737,0.0,3.999,18331.586,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2021-06-03,33.27,-4989.16,192.308,4989.16,0.0,25.944,6398.077,35.239,-4996.558,263.158,4996.558,0.0,18.987,9273.349,6.33,-4999.02,2500.0,4999.02,0.0,2.0,15825.0,5.911,-4997.448,1000.0,4997.448,0.0,4.997,5910.715,24.24,-4999.54,2500.0,4999.54,0.0,2.0,60599.999,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,8.89,-4998.0,833.333,4998.0,0.0,5.998,7408.334
2021-06-04,30.0,-4989.16,192.308,4989.16,0.0,25.944,5769.231,34.961,-4996.558,263.158,4996.558,0.0,18.987,9200.151,6.38,-4999.02,2500.0,4999.02,0.0,2.0,15950.0,5.95,-4997.448,1000.0,4997.448,0.0,4.997,5950.186,24.72,-4999.54,2500.0,4999.54,0.0,2.0,61799.998,14.605,-4998.737,1250.0,4998.737,0.0,3.999,18256.192,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2021-06-07,28.07,-4989.16,192.308,4989.16,0.0,25.944,5398.077,35.344,-4996.558,263.158,4996.558,0.0,18.987,9301.112,6.15,-4999.02,2500.0,4999.02,0.0,2.0,15375.0,5.822,-4997.448,1000.0,4997.448,0.0,4.997,5821.907,23.88,-4999.54,2500.0,4999.54,0.0,2.0,59699.998,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2021-06-08,28.05,-4989.16,192.308,4989.16,0.0,25.944,5394.231,35.44,-4996.558,263.158,4996.558,0.0,18.987,9326.354,6.06,-4999.02,2500.0,4999.02,0.0,2.0,15150.0,5.832,-4997.448,1000.0,4997.448,0.0,4.997,5831.774,23.82,-4999.54,2500.0,4999.54,0.0,2.0,59549.999,14.648,-4998.737,1250.0,4998.737,0.0,3.999,18310.045,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2021-06-09,28.85,-4989.16,192.308,4989.16,0.0,25.944,5548.077,35.757,-4996.558,263.158,4996.558,0.0,18.987,9409.646,6.23,-4999.02,2500.0,4999.02,0.0,2.0,15575.0,5.812,-4997.448,1000.0,4997.448,0.0,4.997,5812.039,21.08,-4999.54,2500.0,4999.54,0.0,2.0,52700.0,14.683,-4998.737,1250.0,4998.737,0.0,3.999,18353.128,8.93,-4998.0,833.333,4998.0,0.0,5.998,7441.667
