date,GWRE_adj_close,GWRE_cashflow,GWRE_cml_units,GWRE_cml_cost,GWRE_gain_loss,GWRE_avg_price,GWRE_mktvalue,VIV_adj_close,VIV_cashflow,VIV_cml_units,VIV_cml_cost,VIV_gain_loss,VIV_avg_price,VIV_mktvalue,PAM_adj_close,PAM_cashflow,PAM_cml_units,PAM_cml_cost,PAM_gain_loss,PAM_avg_price,PAM_mktvalue,NYMX_adj_close,NYMX_cashflow,NYMX_cml_units,NYMX_cml_cost,NYMX_gain_loss,NYMX_avg_price,NYMX_mktvalue
2019-12-03,120.02,-4915.56,39.0,4915.56,1152.06,126.04,4680.78,12.364,-4992.225,555.0,4992.225,1326.45,8.995,6862.228,13.14,-4987.71,261.0,4987.71,-4014.18,19.11,3429.54,1.84,-4999.54,2747.0,4999.54,2444.83,1.82,5054.48
2019-12-04,118.62,-4915.56,39.0,4915.56,1152.06,126.04,4626.18,12.458,-4992.225,555.0,4992.225,1326.45,8.995,6913.979,13.54,-4987.71,261.0,4987.71,-4014.18,19.11,3533.94,1.84,-4999.54,2747.0,4999.54,2444.83,1.82,5054.48
2019-12-05,119.33,-4915.56,39.0,4915.56,1152.06,126.04,4653.87,12.588,-4992.225,555.0,4992.225,1326.45,8.995,6986.431,13.54,-4987.71,261.0,4987.71,-4014.18,19.11,3533.94,1.86,-4999.54,2747.0,4999.54,2444.83,1.82,5109.42
2019-12-06,110.77,-4915.56,39.0,4915.56,1152.06,126.04,4320.03,12.756,-4992.225,555.0,4992.225,1326.45,8.995,7079.585,14.12,-4987.71,261.0,4987.71,-4014.18,19.11,3685.32,1.88,-4999.54,2747.0,4999.54,2444.83,1.82,5164.36
2019-12-09,108.19,-4915.56,39.0,4915.56,1152.06,126.04,4219.41,12.803,-4992.225,555.0,4992.225,1326.45,8.995,7105.46,14.8,-4987.71,261.0,4987.71,-4014.18,19.11,3862.8,1.96,-4999.54,2747.0,4999.54,2444.83,1.82,5384.12
2019-12-10,106.54,-4915.56,39.0,4915.56,1152.06,126.04,4155.06,12.756,-4992.225,555.0,4992.225,1326.45,8.995,7079.585,13.82,-4987.71,261.0,4987.71,-4014.18,19.11,3607.02,1.97,-4999.54,2747.0,4999.54,2444.83,1.82,5411.59
2019-12-11,107.34,-4915.56,39.0,4915.56,1152.06,126.04,4186.26,12.588,-4992.225,555.0,4992.225,1326.45,8.995,6986.431,13.6,-4987.71,261.0,4987.71,-4014.18,19.11,3549.6,2.0,-4999.54,2747.0,4999.54,2444.83,1.82,5494.0
2019-12-12,105.43,-4915.56,39.0,4915.56,1152.06,126.04,4111.77,12.728,-4992.225,555.0,4992.225,1326.45,8.995,7064.058,14.27,-4987.71,261.0,4987.71,-4014.18,19.11,3724.47,2.27,-4999.54,2747.0,4999.54,2444.83,1.82,6235.69
2019-12-13,104.73,-4915.56,39.0,4915.56,1152.06,126.04,4084.47,12.747,-4992.225,555.0,4992.225,1326.45,8.995,7074.408,15.18,-4987.71,261.0,4987.71,-4014.18,19.11,3961.98,2.26,-4999.54,2747.0,4999.54,2444.83,1.82,6208.22
2019-12-16,105.54,-4915.56,39.0,4915.56,1152.06,126.04,4116.06,13.045,-4992.225,555.0,4992.225,1326.45,8.995,7240.014,15.35,-4987.71,261.0,4987.71,-4014.18,19.11,4006.35,2.28,-4999.54,2747.0,4999.54,2444.83,1.82,6263.16
2019-12-17,104.98,-4915.56,39.0,4915.56,1152.06,126.04,4094.22,13.026,-4992.225,555.0,4992.225,1326.45,8.995,7229.663,15.01,-4987.71,261.0,4987.71,-4014.18,19.11,3917.61,2.17,-4999.54,2747.0,4999.54,2444.83,1.82,5960.99
2019-12-18,105.25,-4915.56,39.0,4915.56,1152.06,126.04,4104.75,13.073,-4992.225,555.0,4992.225,1326.45,8.995,7255.538,15.56,-4987.71,261.0,4987.71,-4014.18,19.11,4061.16,2.07,-4999.54,2747.0,4999.54,2444.83,1.82,5686.29
2019-12-19,106.77,-4915.56,39.0,4915.56,1152.06,126.04,4164.03,13.054,-4992.225,555.0,4992.225,1326.45,8.995,7245.187,15.48,-4987.71,261.0,4987.71,-4014.18,19.11,4040.28,2.12,-4999.54,2747.0,4999.54,2444.83,1.82,5823.64
2019-12-20,107.85,-4915.56,39.0,4915.56,1152.06,126.04,4206.15,13.045,-4992.225,555.0,4992.225,1326.45,8.995,7240.014,15.61,-4987.71,261.0,4987.71,-4014.18,19.11,4074.21,2.2,-4999.54,2747.0,4999.54,2444.83,1.82,6043.4
2019-12-23,107.21,-4915.56,39.0,4915.56,1152.06,126.04,4181.19,13.185,-4992.225,555.0,4992.225,1326.45,8.995,7317.64,16.29,-4987.71,261.0,4987.71,-4014.18,19.11,4251.69,2.19,-4999.54,2747.0,4999.54,2444.83,1.82,6015.93
2019-12-24,107.51,-4915.56,39.0,4915.56,1152.06,126.04,4192.89,13.204,-4992.225,555.0,4992.225,1326.45,8.995,7327.991,16.58,-4987.71,261.0,4987.71,-4014.18,19.11,4327.38,2.16,-4999.54,2747.0,4999.54,2444.83,1.82,5933.52
2019-12-26,108.03,-4915.56,39.0,4915.56,1152.06,126.04,4213.17,13.539,-4992.225,555.0,4992.225,1326.45,8.995,7514.295,16.96,-4987.71,261.0,4987.71,-4014.18,19.11,4426.56,2.4,-4999.54,2747.0,4999.54,2444.83,1.82,6592.8
2019-12-27,109.0,-4915.56,39.0,4915.56,1152.06,126.04,4251.0,13.418,-4992.225,555.0,4992.225,1326.45,8.995,7447.019,16.86,-4987.71,261.0,4987.71,-4014.18,19.11,4400.46,2.42,-4999.54,2747.0,4999.54,2444.83,1.82,6647.74
2019-12-30,109.46,-4915.56,39.0,4915.56,1152.06,126.04,4268.94,13.39,-4992.225,555.0,4992.225,1326.45,8.995,7431.493,16.79,-4987.71,261.0,4987.71,-4014.18,19.11,4382.19,2.25,-4999.54,2747.0,4999.54,2444.83,1.82,6180.75
2019-12-31,109.77,-4915.56,39.0,4915.56,1152.06,126.04,4281.03,13.353,-4992.225,555.0,4992.225,1326.45,8.995,7410.792,16.43,-4987.71,261.0,4987.71,-4014.18,19.11,4288.23,2.2,-4999.54,2747.0,4999.54,2444.83,1.82,6043.4
2020-01-02,110.08,-4915.56,39.0,4915.56,1152.06,126.04,4293.12,13.383,-4992.225,555.0,4992.225,1326.45,8.995,7427.59,15.84,-4987.71,261.0,4987.71,-4014.18,19.11,4134.24,2.35,-4999.54,2747.0,4999.54,2444.83,1.82,6455.45
2020-01-03,110.29,-4915.56,39.0,4915.56,1152.06,126.04,4301.31,13.326,-4992.225,555.0,4992.225,1326.45,8.995,7396.095,15.5,-4987.71,261.0,4987.71,-4014.18,19.11,4045.5,2.95,-4999.54,2747.0,4999.54,2444.83,1.82,8103.65
2020-01-06,110.45,-4915.56,39.0,4915.56,1152.06,126.04,4307.55,13.194,-4992.225,555.0,4992.225,1326.45,8.995,7322.607,15.35,-4987.71,261.0,4987.71,-4014.18,19.11,4006.35,3.25,-4999.54,2747.0,4999.54,2444.83,1.82,8927.75
2020-01-07,111.34,-4915.56,39.0,4915.56,1152.06,126.04,4342.26,13.175,-4992.225,555.0,4992.225,1326.45,8.995,7312.109,15.26,-4987.71,261.0,4987.71,-4014.18,19.11,3982.86,3.03,-4999.54,2747.0,4999.54,2444.83,1.82,8323.41
2020-01-08,110.74,-4915.56,39.0,4915.56,1152.06,126.04,4318.86,13.147,-4992.225,555.0,4992.225,1326.45,8.995,7296.361,14.95,-4987.71,261.0,4987.71,-4014.18,19.11,3901.95,3.07,-4999.54,2747.0,4999.54,2444.83,1.82,8433.29
2020-01-09,111.09,-4915.56,39.0,4915.56,1152.06,126.04,4332.51,13.099,-4992.225,555.0,4992.225,1326.45,8.995,7270.115,15.33,-4987.71,261.0,4987.71,-4014.18,19.11,4001.13,3.06,-4999.54,2747.0,4999.54,2444.83,1.82,8405.82
2020-01-10,112.5,-4915.56,39.0,4915.56,1152.06,126.04,4387.5,13.184,-4992.225,555.0,4992.225,1326.45,8.995,7317.357,15.06,-4987.71,261.0,4987.71,-4014.18,19.11,3930.66,2.99,-4999.54,2747.0,4999.54,2444.83,1.82,8213.53
2020-01-13,113.37,-4915.56,39.0,4915.56,1152.06,126.04,4421.43,13.364,-4992.225,555.0,4992.225,1326.45,8.995,7417.092,14.39,-4987.71,261.0,4987.71,-4014.18,19.11,3755.79,2.95,-4999.54,2747.0,4999.54,2444.83,1.82,8103.65
2020-01-14,112.41,-4915.56,39.0,4915.56,1152.06,126.04,4383.99,13.288,-4992.225,555.0,4992.225,1326.45,8.995,7375.098,14.37,-4987.71,261.0,4987.71,-4014.18,19.11,3750.57,2.91,-4999.54,2747.0,4999.54,2444.83,1.82,7993.77
2020-01-15,113.0,-4915.56,39.0,4915.56,1152.06,126.04,4407.0,13.043,-4992.225,555.0,4992.225,1326.45,8.995,7238.619,13.98,-4987.71,261.0,4987.71,-4014.18,19.11,3648.78,3.07,-4999.54,2747.0,4999.54,2444.83,1.82,8433.29
2020-01-16,113.62,-4915.56,39.0,4915.56,1152.06,126.04,4431.18,13.336,-4992.225,555.0,4992.225,1326.45,8.995,7401.344,14.2,-4987.71,261.0,4987.71,-4014.18,19.11,3706.2,3.11,-4999.54,2747.0,4999.54,2444.83,1.82,8543.17
2020-01-17,113.02,-4915.56,39.0,4915.56,1152.06,126.04,4407.78,13.478,-4992.225,555.0,4992.225,1326.45,8.995,7480.082,14.95,-4987.71,261.0,4987.71,-4014.18,19.11,3901.95,3.06,-4999.54,2747.0,4999.54,2444.83,1.82,8405.82
2020-01-21,112.89,-4915.56,39.0,4915.56,1152.06,126.04,4402.71,13.525,-4992.225,555.0,4992.225,1326.45,8.995,7506.327,14.27,-4987.71,261.0,4987.71,-4014.18,19.11,3724.47,3.0,-4999.54,2747.0,4999.54,2444.83,1.82,8241.0
2020-01-22,112.37,-4915.56,39.0,4915.56,1152.06,126.04,4382.43,13.837,-4992.225,555.0,4992.225,1326.45,8.995,7679.551,14.58,-4987.71,261.0,4987.71,-4014.18,19.11,3805.38,3.11,-4999.54,2747.0,4999.54,2444.83,1.82,8543.17
2020-01-23,112.0,-4915.56,39.0,4915.56,1152.06,126.04,4368.0,13.657,-4992.225,555.0,4992.225,1326.45,8.995,7579.816,13.9,-4987.71,261.0,4987.71,-4014.18,19.11,3627.9,2.98,-4999.54,2747.0,4999.54,2444.83,1.82,8186.06
2020-01-24,111.81,-4915.56,39.0,4915.56,1152.06,126.04,4360.59,13.534,-4992.225,555.0,4992.225,1326.45,8.995,7511.577,13.2,-4987.71,261.0,4987.71,-4014.18,19.11,3445.2,2.91,-4999.54,2747.0,4999.54,2444.83,1.82,7993.77
2020-01-27,111.53,-4915.56,39.0,4915.56,1152.06,126.04,4349.67,13.601,-4992.225,555.0,4992.225,1326.45,8.995,7548.321,13.28,-4987.71,261.0,4987.71,-4014.18,19.11,3466.08,2.86,-4999.54,2747.0,4999.54,2444.83,1.82,7856.42
2020-01-28,111.0,-4915.56,39.0,4915.56,1152.06,126.04,4329.0,13.752,-4992.225,555.0,4992.225,1326.45,8.995,7632.308,13.63,-4987.71,261.0,4987.71,-4014.18,19.11,3557.43,3.06,-4999.54,2747.0,4999.54,2444.83,1.82,8405.82
2020-01-29,111.12,-4915.56,39.0,4915.56,1152.06,126.04,4333.68,13.515,-4992.225,555.0,4992.225,1326.45,8.995,7501.078,13.48,-4987.71,261.0,4987.71,-4014.18,19.11,3518.28,3.25,-4999.54,2747.0,4999.54,2444.83,1.82,8927.75
2020-01-30,113.21,-4915.56,39.0,4915.56,1152.06,126.04,4415.19,13.27,-4992.225,555.0,4992.225,1326.45,8.995,7364.599,13.66,-4987.71,261.0,4987.71,-4014.18,19.11,3565.26,3.88,-4999.54,2747.0,4999.54,2444.83,1.82,10658.36
2020-01-31,112.5,-4915.56,39.0,4915.56,1152.06,126.04,4387.5,13.128,-4992.225,555.0,4992.225,1326.45,8.995,7285.862,13.17,-4987.71,261.0,4987.71,-4014.18,19.11,3437.37,3.61,-4999.54,2747.0,4999.54,2444.83,1.82,9916.67
2020-02-03,114.06,-4915.56,39.0,4915.56,1152.06,126.04,4448.34,13.449,-4992.225,555.0,4992.225,1326.45,8.995,7464.334,14.35,-4987.71,261.0,4987.71,-4014.18,19.11,3745.35,3.73,-4999.54,2747.0,4999.54,2444.83,1.82,10246.31
2020-02-04,117.63,-4915.56,39.0,4915.56,1152.06,126.04,4587.57,13.506,-4992.225,555.0,4992.225,1326.45,8.995,7495.829,13.52,-4987.71,261.0,4987.71,-4014.18,19.11,3528.72,3.7,-4999.54,2747.0,4999.54,2444.83,1.82,10163.9
2020-02-05,116.84,-4915.56,39.0,4915.56,1152.06,126.04,4556.76,13.534,-4992.225,555.0,4992.225,1326.45,8.995,7511.577,13.64,-4987.71,261.0,4987.71,-4014.18,19.11,3560.04,3.77,-4999.54,2747.0,4999.54,2444.83,1.82,10356.19
2020-02-06,117.37,-4915.56,39.0,4915.56,1152.06,126.04,4577.43,13.194,-4992.225,555.0,4992.225,1326.45,8.995,7322.607,13.82,-4987.71,261.0,4987.71,-4014.18,19.11,3607.02,3.21,-4999.54,2747.0,4999.54,2444.83,1.82,8817.87
2020-02-07,117.99,-4915.56,39.0,4915.56,1152.06,126.04,4601.61,13.014,-4992.225,555.0,4992.225,1326.45,8.995,7222.872,14.03,-4987.71,261.0,4987.71,-4014.18,19.11,3661.83,3.09,-4999.54,2747.0,4999.54,2444.83,1.82,8488.23
2020-02-10,120.62,-4915.56,39.0,4915.56,1152.06,126.04,4704.18,12.939,-4992.225,555.0,4992.225,1326.45,8.995,7180.878,13.8,-4987.71,261.0,4987.71,-4014.18,19.11,3601.8,3.28,-4999.54,2747.0,4999.54,2444.83,1.82,9010.16
2020-02-11,121.0,-4915.56,39.0,4915.56,1152.06,126.04,4719.0,12.939,-4992.225,555.0,4992.225,1326.45,8.995,7180.878,13.43,-4987.71,261.0,4987.71,-4014.18,19.11,3505.23,3.13,-4999.54,2747.0,4999.54,2444.83,1.82,8598.11
2020-02-12,120.95,-4915.56,39.0,4915.56,1152.06,126.04,4717.05,13.099,-4992.225,555.0,4992.225,1326.45,8.995,7270.115,13.46,-4987.71,261.0,4987.71,-4014.18,19.11,3513.06,3.03,-4999.54,2747.0,4999.54,2444.83,1.82,8323.41
2020-02-13,121.26,-4915.56,39.0,4915.56,1152.06,126.04,4729.14,13.033,-4992.225,555.0,4992.225,1326.45,8.995,7233.371,12.87,-4987.71,261.0,4987.71,-4014.18,19.11,3359.07,3.14,-4999.54,2747.0,4999.54,2444.83,1.82,8625.58
2020-02-14,122.42,-4915.56,39.0,4915.56,1152.06,126.04,4774.38,12.882,-4992.225,555.0,4992.225,1326.45,8.995,7149.383,12.8,-4987.71,261.0,4987.71,-4014.18,19.11,3340.8,3.17,-4999.54,2747.0,4999.54,2444.83,1.82,8707.99
2020-02-18,122.22,-4915.56,39.0,4915.56,1152.06,126.04,4766.58,12.494,-4992.225,555.0,4992.225,1326.45,8.995,6934.167,12.8,-4987.71,261.0,4987.71,-4014.18,19.11,3340.8,3.12,-4999.54,2747.0,4999.54,2444.83,1.82,8570.64
2020-02-19,122.6,-4915.56,39.0,4915.56,1152.06,126.04,4781.4,12.655,-4992.225,555.0,4992.225,1326.45,8.995,7023.403,12.91,-4987.71,261.0,4987.71,-4014.18,19.11,3369.51,3.13,-4999.54,2747.0,4999.54,2444.83,1.82,8598.11
2020-02-20,122.07,-4915.56,39.0,4915.56,1152.06,126.04,4760.73,12.305,-4992.225,555.0,4992.225,1326.45,8.995,6829.184,13.21,-4987.71,261.0,4987.71,-4014.18,19.11,3447.81,3.22,-4999.54,2747.0,4999.54,2444.83,1.82,8845.34
2020-02-21,119.5,-4915.56,39.0,4915.56,1152.06,126.04,4660.5,12.182,-4992.225,555.0,4992.225,1326.45,8.995,6760.944,13.25,-4987.71,261.0,4987.71,-4014.18,19.11,3458.25,3.22,-4999.54,2747.0,4999.54,2444.83,1.82,8845.34
2020-02-24,115.03,-4915.56,39.0,4915.56,1152.06,126.04,4486.17,11.813,-4992.225,555.0,4992.225,1326.45,8.995,6556.226,12.89,-4987.71,261.0,4987.71,-4014.18,19.11,3364.29,3.08,-4999.54,2747.0,4999.54,2444.83,1.82,8460.76
2020-02-25,110.87,-4915.56,39.0,4915.56,1152.06,126.04,4323.93,11.652,-4992.225,555.0,4992.225,1326.45,8.995,6466.989,12.47,-4987.71,261.0,4987.71,-4014.18,19.11,3254.67,3.0,-4999.54,2747.0,4999.54,2444.83,1.82,8241.0
2020-02-26,111.33,-4915.56,39.0,4915.56,1152.06,126.04,4341.87,11.539,-4992.225,555.0,4992.225,1326.45,8.995,6404.0,12.18,-4987.71,261.0,4987.71,-4014.18,19.11,3178.98,2.98,-4999.54,2747.0,4999.54,2444.83,1.82,8186.06
2020-02-27,108.53,-4915.56,39.0,4915.56,1152.06,126.04,4232.67,11.293,-4992.225,555.0,4992.225,1326.45,8.995,6267.521,11.88,-4987.71,261.0,4987.71,-4014.18,19.11,3100.68,2.77,-4999.54,2747.0,4999.54,2444.83,1.82,7609.19
2020-02-28,109.61,-4915.56,39.0,4915.56,1152.06,126.04,4274.79,11.283,-4992.225,555.0,4992.225,1326.45,8.995,6262.271,11.85,-4987.71,261.0,4987.71,-4014.18,19.11,3092.85,2.86,-4999.54,2747.0,4999.54,2444.83,1.82,7856.42
2020-03-02,111.94,-4915.56,39.0,4915.56,1152.06,126.04,4365.66,11.68,-4992.225,555.0,4992.225,1326.45,8.995,6482.389,13.41,-4987.71,261.0,4987.71,-4014.18,19.11,3500.01,2.68,-4999.54,2747.0,4999.54,2444.83,1.82,7361.96
2020-03-03,106.0,-4915.56,39.0,4915.56,1152.06,126.04,4134.0,11.68,-4992.225,555.0,4992.225,1326.45,8.995,6482.389,13.43,-4987.71,261.0,4987.71,-4014.18,19.11,3505.23,2.57,-4999.54,2747.0,4999.54,2444.83,1.82,7059.79
2020-03-04,112.48,-4915.56,39.0,4915.56,1152.06,126.04,4386.72,11.974,-4992.225,555.0,4992.225,1326.45,8.995,6645.634,14.4,-4987.71,261.0,4987.71,-4014.18,19.11,3758.4,2.8,-4999.54,2747.0,4999.54,2444.83,1.82,7691.6
2020-03-05,93.56,-4915.56,39.0,4915.56,1152.06,126.04,3648.84,11.689,-4992.225,555.0,4992.225,1326.45,8.995,6487.654,13.83,-4987.71,261.0,4987.71,-4014.18,19.11,3609.63,2.71,-4999.54,2747.0,4999.54,2444.83,1.82,7444.37
2020-03-06,91.25,-4915.56,39.0,4915.56,1152.06,126.04,3558.75,11.576,-4992.225,555.0,4992.225,1326.45,8.995,6424.463,13.43,-4987.71,261.0,4987.71,-4014.18,19.11,3505.23,2.7,-4999.54,2747.0,4999.54,2444.83,1.82,7416.9
2020-03-09,83.36,-4915.56,39.0,4915.56,1152.06,126.04,3251.04,10.513,-4992.225,555.0,4992.225,1326.45,8.995,5834.677,11.07,-4987.71,261.0,4987.71,-4014.18,19.11,2889.27,2.53,-4999.54,2747.0,4999.54,2444.83,1.82,6949.91
2020-03-10,83.72,-4915.56,39.0,4915.56,1152.06,126.04,3265.08,11.063,-4992.225,555.0,4992.225,1326.45,8.995,6140.101,11.82,-4987.71,261.0,4987.71,-4014.18,19.11,3085.02,2.56,-4999.54,2747.0,4999.54,2444.83,1.82,7032.32
2020-03-11,80.87,-4915.56,39.0,4915.56,1152.06,126.04,3153.93,10.788,-4992.225,555.0,4992.225,1326.45,8.995,5987.389,11.0,-4987.71,261.0,4987.71,-4014.18,19.11,2871.0,2.29,-4999.54,2747.0,4999.54,2444.83,1.82,6290.63
2020-03-12,77.49,-4915.56,39.0,4915.56,1152.06,126.04,3022.11,9.612,-4992.225,555.0,4992.225,1326.45,8.995,5334.411,10.09,-4987.71,261.0,4987.71,-4014.18,19.11,2633.49,2.02,-4999.54,2747.0,4999.54,2444.83,1.82,5548.94
2020-03-13,80.83,-4915.56,39.0,4915.56,1152.06,126.04,3152.37,10.38,-4992.225,555.0,4992.225,1326.45,8.995,5760.954,10.34,-4987.71,261.0,4987.71,-4014.18,19.11,2698.74,2.13,-4999.54,2747.0,4999.54,2444.83,1.82,5851.11
2020-03-16,77.76,-4915.56,39.0,4915.56,1152.06,126.04,3032.64,9.564,-4992.225,555.0,4992.225,1326.45,8.995,5308.082,9.48,-4987.71,261.0,4987.71,-4014.18,19.11,2474.28,1.92,-4999.54,2747.0,4999.54,2444.83,1.82,5274.24
2020-03-17,86.09,-4915.56,39.0,4915.56,1152.06,126.04,3357.51,10.703,-4992.225,555.0,4992.225,1326.45,8.995,5939.995,10.7,-4987.71,261.0,4987.71,-4014.18,19.11,2792.7,2.17,-4999.54,2747.0,4999.54,2444.83,1.82,5960.99
2020-03-18,80.32,-4915.56,39.0,4915.56,1152.06,126.04,3132.48,9.896,-4992.225,555.0,4992.225,1326.45,8.995,5492.39,9.82,-4987.71,261.0,4987.71,-4014.18,19.11,2563.02,1.86,-4999.54,2747.0,4999.54,2444.83,1.82,5109.42
2020-03-19,84.94,-4915.56,39.0,4915.56,1152.06,126.04,3312.66,10.997,-4992.225,555.0,4992.225,1326.45,8.995,6103.241,9.13,-4987.71,261.0,4987.71,-4014.18,19.11,2382.93,1.81,-4999.54,2747.0,4999.54,2444.83,1.82,4972.07
2020-03-20,81.77,-4915.56,39.0,4915.56,1152.06,126.04,3189.03,9.991,-4992.225,555.0,4992.225,1326.45,8.995,5545.049,9.37,-4987.71,261.0,4987.71,-4014.18,19.11,2445.57,1.81,-4999.54,2747.0,4999.54,2444.83,1.82,4972.07
2020-03-23,76.06,-4915.56,39.0,4915.56,1152.06,126.04,2966.34,8.938,-4992.225,555.0,4992.225,1326.45,8.995,4960.528,9.02,-4987.71,261.0,4987.71,-4014.18,19.11,2354.22,1.69,-4999.54,2747.0,4999.54,2444.83,1.82,4642.43
2020-03-24,77.86,-4915.56,39.0,4915.56,1152.06,126.04,3036.54,9.023,-4992.225,555.0,4992.225,1326.45,8.995,5007.922,11.02,-4987.71,261.0,4987.71,-4014.18,19.11,2876.22,1.81,-4999.54,2747.0,4999.54,2444.83,1.82,4972.07
2020-03-25,80.31,-4915.56,39.0,4915.56,1152.06,126.04,3132.09,8.9,-4992.225,555.0,4992.225,1326.45,8.995,4939.464,11.63,-4987.71,261.0,4987.71,-4014.18,19.11,3035.43,2.02,-4999.54,2747.0,4999.54,2444.83,1.82,5548.94
2020-03-26,83.96,-4915.56,39.0,4915.56,1152.06,126.04,3274.44,9.298,-4992.225,555.0,4992.225,1326.45,8.995,5160.634,11.55,-4987.71,261.0,4987.71,-4014.18,19.11,3014.55,2.14,-4999.54,2747.0,4999.54,2444.83,1.82,5878.58
2020-03-27,80.84,-4915.56,39.0,4915.56,1152.06,126.04,3152.76,9.242,-4992.225,555.0,4992.225,1326.45,8.995,5129.039,10.1,-4987.71,261.0,4987.71,-4014.18,19.11,2636.1,2.17,-4999.54,2747.0,4999.54,2444.83,1.82,5960.99
2020-03-30,83.08,-4915.56,39.0,4915.56,1152.06,126.04,3240.12,9.128,-4992.225,555.0,4992.225,1326.45,8.995,5065.847,10.34,-4987.71,261.0,4987.71,-4014.18,19.11,2698.74,2.18,-4999.54,2747.0,4999.54,2444.83,1.82,5988.46
2020-03-31,79.31,-4915.56,39.0,4915.56,1152.06,126.04,3093.09,9.042,-4992.225,555.0,4992.225,1326.45,8.995,5018.454,11.3,-4987.71,261.0,4987.71,-4014.18,19.11,2949.3,2.34,-4999.54,2747.0,4999.54,2444.83,1.82,6427.98
2020-04-01,75.58,-4915.56,39.0,4915.56,1152.06,126.04,2947.62,9.269,-4992.225,555.0,4992.225,1326.45,8.995,5144.021,10.64,-4987.71,261.0,4987.71,-4014.18,19.11,2777.04,2.1,-4999.54,2747.0,4999.54,2444.83,1.82,5768.7
2020-04-02,73.98,-4915.56,39.0,4915.56,1152.06,126.04,2885.22,9.411,-4992.225,555.0,4992.225,1326.45,8.995,5223.159,10.73,-4987.71,261.0,4987.71,-4014.18,19.11,2800.53,2.14,-4999.54,2747.0,4999.54,2444.83,1.82,5878.58
2020-04-03,74.0,-4915.56,39.0,4915.56,1152.06,126.04,2886.0,9.04,-4992.225,555.0,4992.225,1326.45,8.995,5017.398,10.95,-4987.71,261.0,4987.71,-4014.18,19.11,2857.95,2.1,-4999.54,2747.0,4999.54,2444.83,1.82,5768.7
2020-04-06,80.47,-4915.56,39.0,4915.56,1152.06,126.04,3138.33,9.421,-4992.225,555.0,4992.225,1326.45,8.995,5228.435,10.78,-4987.71,261.0,4987.71,-4014.18,19.11,2813.58,2.13,-4999.54,2747.0,4999.54,2444.83,1.82,5851.11
2020-04-07,80.09,-4915.56,39.0,4915.56,1152.06,126.04,3123.51,9.364,-4992.225,555.0,4992.225,1326.45,8.995,5196.78,10.7,-4987.71,261.0,4987.71,-4014.18,19.11,2792.7,2.12,-4999.54,2747.0,4999.54,2444.83,1.82,5823.64
2020-04-08,83.38,-4915.56,39.0,4915.56,1152.06,126.04,3251.82,9.706,-4992.225,555.0,4992.225,1326.45,8.995,5386.713,10.98,-4987.71,261.0,4987.71,-4014.18,19.11,2865.78,2.12,-4999.54,2747.0,4999.54,2444.83,1.82,5823.64
2020-04-09,83.41,-4915.56,39.0,4915.56,1152.06,126.04,3252.99,9.535,-4992.225,555.0,4992.225,1326.45,8.995,5291.747,10.42,-4987.71,261.0,4987.71,-4014.18,19.11,2719.62,2.16,-4999.54,2747.0,4999.54,2444.83,1.82,5933.52
2020-04-13,84.64,-4915.56,39.0,4915.56,1152.06,126.04,3300.96,9.449,-4992.225,555.0,4992.225,1326.45,8.995,5244.263,10.35,-4987.71,261.0,4987.71,-4014.18,19.11,2701.35,2.33,-4999.54,2747.0,4999.54,2444.83,1.82,6400.51
2020-04-14,86.51,-4915.56,39.0,4915.56,1152.06,126.04,3373.89,9.449,-4992.225,555.0,4992.225,1326.45,8.995,5244.263,10.25,-4987.71,261.0,4987.71,-4014.18,19.11,2675.25,2.31,-4999.54,2747.0,4999.54,2444.83,1.82,6345.57
2020-04-15,84.94,-4915.56,39.0,4915.56,1152.06,126.04,3312.66,9.24,-4992.225,555.0,4992.225,1326.45,8.995,5128.194,10.69,-4987.71,261.0,4987.71,-4014.18,19.11,2790.09,2.27,-4999.54,2747.0,4999.54,2444.83,1.82,6235.69
2020-04-16,87.3,-4915.56,39.0,4915.56,1152.06,126.04,3404.7,8.822,-4992.225,555.0,4992.225,1326.45,8.995,4896.053,10.68,-4987.71,261.0,4987.71,-4014.18,19.11,2787.48,2.2,-4999.54,2747.0,4999.54,2444.83,1.82,6043.4
2020-04-17,88.77,-4915.56,39.0,4915.56,1152.06,126.04,3462.03,8.717,-4992.225,555.0,4992.225,1326.45,8.995,4838.018,10.07,-4987.71,261.0,4987.71,-4014.18,19.11,2628.27,2.35,-4999.54,2747.0,4999.54,2444.83,1.82,6455.45
2020-04-20,89.75,-4915.56,39.0,4915.56,1152.06,126.04,3500.25,8.689,-4992.225,555.0,4992.225,1326.45,8.995,4822.19,9.95,-4987.71,261.0,4987.71,-4014.18,19.11,2596.95,2.54,-4999.54,2747.0,4999.54,2444.83,1.82,6977.38
2020-04-21,85.26,-4915.56,39.0,4915.56,1152.06,126.04,3325.14,8.422,-4992.225,555.0,4992.225,1326.45,8.995,4674.463,9.62,-4987.71,261.0,4987.71,-4014.18,19.11,2510.82,2.61,-4999.54,2747.0,4999.54,2444.83,1.82,7169.67
2020-04-22,88.34,-4915.56,39.0,4915.56,1152.06,126.04,3445.26,8.584,-4992.225,555.0,4992.225,1326.45,8.995,4764.154,9.85,-4987.71,261.0,4987.71,-4014.18,19.11,2570.85,2.66,-4999.54,2747.0,4999.54,2444.83,1.82,7307.02
