date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,SKM_adj_close,SKM_cashflow,SKM_cml_units,SKM_cml_cost,SKM_gain_loss,SKM_avg_price,SKM_mktvalue,KEP_adj_close,KEP_cashflow,KEP_cml_units,KEP_cml_cost,KEP_gain_loss,KEP_avg_price,KEP_mktvalue,PKX_adj_close,PKX_cashflow,PKX_cml_units,PKX_cml_cost,PKX_gain_loss,PKX_avg_price,PKX_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,JP_adj_close,JP_cashflow,JP_cml_units,JP_cml_cost,JP_gain_loss,JP_avg_price,JP_mktvalue,IBA_adj_close,IBA_cashflow,IBA_cml_units,IBA_cml_cost,IBA_gain_loss,IBA_avg_price,IBA_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,AMIH_adj_close,AMIH_cashflow,AMIH_cml_units,AMIH_cml_cost,AMIH_gain_loss,AMIH_avg_price,AMIH_mktvalue
2021-03-11,240.8,-4934.52,36.496,4934.52,0.0,135.206,8788.321,68.53,-4989.16,192.308,4989.16,0.0,25.944,13178.846,13.323,-4995.214,384.615,4995.214,0.0,12.988,5124.27,25.02,-4984.8,192.308,4984.8,0.0,25.921,4811.539,10.23,-4985.5,357.143,4985.5,0.0,13.959,3653.571,67.18,-4999.54,92.593,4999.54,0.0,53.995,6220.37,6.402,-4997.449,1000.0,4997.449,0.0,4.997,6402.486,2.46,-4995.82,1250.0,4995.82,0.0,3.997,3075.0,39.467,-4977.545,135.135,4977.545,0.0,36.834,5333.346,5.5,-4996.62,1250.0,4996.62,0.0,3.997,6875.0,18.53,-4995.54,312.5,4995.54,0.0,15.986,5790.625,0.22,-4999.2,2500.0,4999.2,0.0,2.0,550.0
2021-03-12,231.87,-4934.52,36.496,4934.52,0.0,135.206,8462.409,70.2,-4989.16,192.308,4989.16,0.0,25.944,13499.999,13.174,-4995.214,384.615,4995.214,0.0,12.988,5066.994,25.0,-4984.8,192.308,4984.8,0.0,25.921,4807.692,10.29,-4985.5,357.143,4985.5,0.0,13.959,3675.0,66.98,-4999.54,92.593,4999.54,0.0,53.995,6201.852,6.286,-4997.449,1000.0,4997.449,0.0,4.997,6285.545,2.8,-4995.82,1250.0,4995.82,0.0,3.997,3500.0,39.054,-4977.545,135.135,4977.545,0.0,36.834,5277.624,5.54,-4996.62,1250.0,4996.62,0.0,3.997,6925.0,18.44,-4995.54,312.5,4995.54,0.0,15.986,5762.5,0.195,-4999.2,2500.0,4999.2,0.0,2.0,487.5
2021-03-15,230.28,-4934.52,36.496,4934.52,0.0,135.206,8404.38,69.94,-4989.16,192.308,4989.16,0.0,25.944,13450.0,13.929,-4995.214,384.615,4995.214,0.0,12.988,5357.191,25.27,-4984.8,192.308,4984.8,0.0,25.921,4859.615,10.41,-4985.5,357.143,4985.5,0.0,13.959,3717.857,67.28,-4999.54,92.593,4999.54,0.0,53.995,6229.63,6.364,-4997.449,1000.0,4997.449,0.0,4.997,6363.506,2.65,-4995.82,1250.0,4995.82,0.0,3.997,3312.5,39.182,-4977.545,135.135,4977.545,0.0,36.834,5294.871,5.67,-4996.62,1250.0,4996.62,0.0,3.997,7087.5,18.87,-4995.54,312.5,4995.54,0.0,15.986,5896.875,0.22,-4999.2,2500.0,4999.2,0.0,2.0,550.0
2021-03-16,226.93,-4934.52,36.496,4934.52,0.0,135.206,8282.117,70.33,-4989.16,192.308,4989.16,0.0,25.944,13525.0,13.72,-4995.214,384.615,4995.214,0.0,12.988,5277.005,25.33,-4984.8,192.308,4984.8,0.0,25.921,4871.154,10.97,-4985.5,357.143,4985.5,0.0,13.959,3917.857,66.93,-4999.54,92.593,4999.54,0.0,53.995,6197.222,6.334,-4997.449,1000.0,4997.449,0.0,4.997,6334.27,2.53,-4995.82,1250.0,4995.82,0.0,3.997,3162.5,39.192,-4977.545,135.135,4977.545,0.0,36.834,5296.198,5.62,-4996.62,1250.0,4996.62,0.0,3.997,7025.0,18.91,-4995.54,312.5,4995.54,0.0,15.986,5909.375,0.24,-4999.2,2500.0,4999.2,0.0,2.0,600.0
2021-03-17,233.34,-4934.52,36.496,4934.52,0.0,135.206,8516.058,67.38,-4989.16,192.308,4989.16,0.0,25.944,12957.692,13.77,-4995.214,384.615,4995.214,0.0,12.988,5296.097,25.44,-4984.8,192.308,4984.8,0.0,25.921,4892.308,11.0,-4985.5,357.143,4985.5,0.0,13.959,3928.571,66.76,-4999.54,92.593,4999.54,0.0,53.995,6181.482,6.227,-4997.449,1000.0,4997.449,0.0,4.997,6227.075,2.72,-4995.82,1250.0,4995.82,0.0,3.997,3400.0,39.712,-4977.545,135.135,4977.545,0.0,36.834,5366.513,5.64,-4996.62,1250.0,4996.62,0.0,3.997,7050.0,19.52,-4995.54,312.5,4995.54,0.0,15.986,6100.0,0.263,-4999.2,2500.0,4999.2,0.0,2.0,657.5
2021-03-18,236.43,-4934.52,36.496,4934.52,0.0,135.206,8628.832,65.77,-4989.16,192.308,4989.16,0.0,25.944,12648.076,12.995,-4995.214,384.615,4995.214,0.0,12.988,4998.263,25.11,-4984.8,192.308,4984.8,0.0,25.921,4828.846,10.69,-4985.5,357.143,4985.5,0.0,13.959,3817.857,64.99,-4999.54,92.593,4999.54,0.0,53.995,6017.592,6.169,-4997.449,1000.0,4997.449,0.0,4.997,6168.605,2.61,-4995.82,1250.0,4995.82,0.0,3.997,3262.5,39.31,-4977.545,135.135,4977.545,0.0,36.834,5312.119,5.95,-4996.62,1250.0,4996.62,0.0,3.997,7437.5,19.3,-4995.54,312.5,4995.54,0.0,15.986,6031.25,0.265,-4999.2,2500.0,4999.2,0.0,2.0,662.5
2021-03-19,239.79,-4934.52,36.496,4934.52,0.0,135.206,8751.46,65.75,-4989.16,192.308,4989.16,0.0,25.944,12644.231,13.273,-4995.214,384.615,4995.214,0.0,12.988,5105.177,25.05,-4984.8,192.308,4984.8,0.0,25.921,4817.308,10.73,-4985.5,357.143,4985.5,0.0,13.959,3832.143,64.8,-4999.54,92.593,4999.54,0.0,53.995,6000.0,6.139,-4997.449,1000.0,4997.449,0.0,4.997,6139.37,2.5,-4995.82,1250.0,4995.82,0.0,3.997,3125.0,39.624,-4977.545,135.135,4977.545,0.0,36.834,5354.573,6.01,-4996.62,1250.0,4996.62,0.0,3.997,7512.5,19.81,-4995.54,312.5,4995.54,0.0,15.986,6190.625,0.265,-4999.2,2500.0,4999.2,0.0,2.0,662.5
2021-03-22,237.12,-4934.52,36.496,4934.52,0.0,135.206,8654.014,65.02,-4989.16,192.308,4989.16,0.0,25.944,12503.846,13.264,-4995.214,384.615,4995.214,0.0,12.988,5101.359,25.3,-4984.8,192.308,4984.8,0.0,25.921,4865.384,10.33,-4985.5,357.143,4985.5,0.0,13.959,3689.286,67.19,-4999.54,92.593,4999.54,0.0,53.995,6221.297,6.052,-4997.449,1000.0,4997.449,0.0,4.997,6051.664,2.47,-4995.82,1250.0,4995.82,0.0,3.997,3087.5,39.084,-4977.545,135.135,4977.545,0.0,36.834,5281.604,5.98,-4996.62,1250.0,4996.62,0.0,3.997,7475.0,19.9,-4995.54,312.5,4995.54,0.0,15.986,6218.75,0.277,-4999.2,2500.0,4999.2,0.0,2.0,692.5
2021-03-23,237.67,-4934.52,36.496,4934.52,0.0,135.206,8674.088,63.41,-4989.16,192.308,4989.16,0.0,25.944,12194.231,12.569,-4995.214,384.615,4995.214,0.0,12.988,4834.072,24.59,-4984.8,192.308,4984.8,0.0,25.921,4728.846,10.06,-4985.5,357.143,4985.5,0.0,13.959,3592.857,67.43,-4999.54,92.593,4999.54,0.0,53.995,6243.519,6.188,-4997.449,1000.0,4997.449,0.0,4.997,6188.095,2.44,-4995.82,1250.0,4995.82,0.0,3.997,3050.0,38.397,-4977.545,135.135,4977.545,0.0,36.834,5188.735,5.74,-4996.62,1250.0,4996.62,0.0,3.997,7175.0,19.37,-4995.54,312.5,4995.54,0.0,15.986,6053.125,0.25,-4999.2,2500.0,4999.2,0.0,2.0,625.0
2021-03-24,229.59,-4934.52,36.496,4934.52,0.0,135.206,8379.197,61.08,-4989.16,192.308,4989.16,0.0,25.944,11746.154,12.797,-4995.214,384.615,4995.214,0.0,12.988,4921.896,24.5,-4984.8,192.308,4984.8,0.0,25.921,4711.538,10.04,-4985.5,357.143,4985.5,0.0,13.959,3585.714,67.49,-4999.54,92.593,4999.54,0.0,53.995,6249.074,6.159,-4997.449,1000.0,4997.449,0.0,4.997,6158.861,2.39,-4995.82,1250.0,4995.82,0.0,3.997,2987.5,37.601,-4977.545,135.135,4977.545,0.0,36.834,5081.272,5.66,-4996.62,1250.0,4996.62,0.0,3.997,7075.0,19.26,-4995.54,312.5,4995.54,0.0,15.986,6018.75,0.23,-4999.2,2500.0,4999.2,0.0,2.0,575.0
2021-03-25,222.72,-4934.52,36.496,4934.52,0.0,135.206,8128.467,60.72,-4989.16,192.308,4989.16,0.0,25.944,11676.923,12.608,-4995.214,384.615,4995.214,0.0,12.988,4849.346,24.97,-4984.8,192.308,4984.8,0.0,25.921,4801.923,10.19,-4985.5,357.143,4985.5,0.0,13.959,3639.286,67.86,-4999.54,92.593,4999.54,0.0,53.995,6283.333,6.032,-4997.449,1000.0,4997.449,0.0,4.997,6032.175,2.45,-4995.82,1250.0,4995.82,0.0,3.997,3062.5,38.318,-4977.545,135.135,4977.545,0.0,36.834,5178.121,5.79,-4996.62,1250.0,4996.62,0.0,3.997,7237.5,19.23,-4995.54,312.5,4995.54,0.0,15.986,6009.375,0.238,-4999.2,2500.0,4999.2,0.0,2.0,595.0
2021-03-26,227.26,-4934.52,36.496,4934.52,0.0,135.206,8294.16,56.2,-4989.16,192.308,4989.16,0.0,25.944,10807.692,12.787,-4995.214,384.615,4995.214,0.0,12.988,4918.077,27.23,-4984.8,192.308,4984.8,0.0,25.921,5236.538,10.32,-4985.5,357.143,4985.5,0.0,13.959,3685.714,71.78,-4999.54,92.593,4999.54,0.0,53.995,6646.296,6.11,-4997.449,1000.0,4997.449,0.0,4.997,6110.135,2.39,-4995.82,1250.0,4995.82,0.0,3.997,2987.5,38.74,-4977.545,135.135,4977.545,0.0,36.834,5235.169,5.82,-4996.62,1250.0,4996.62,0.0,3.997,7275.0,19.18,-4995.54,312.5,4995.54,0.0,15.986,5993.75,0.244,-4999.2,2500.0,4999.2,0.0,2.0,610.0
2021-03-29,231.86,-4934.52,36.496,4934.52,0.0,135.206,8462.044,52.09,-4989.16,192.308,4989.16,0.0,25.944,10017.308,12.757,-4995.214,384.615,4995.214,0.0,12.988,4906.622,26.56,-4984.8,192.308,4984.8,0.0,25.921,5107.692,10.27,-4985.5,357.143,4985.5,0.0,13.959,3667.857,71.92,-4999.54,92.593,4999.54,0.0,53.995,6659.259,5.974,-4997.449,1000.0,4997.449,0.0,4.997,5973.704,2.31,-4995.82,1250.0,4995.82,0.0,3.997,2887.5,38.986,-4977.545,135.135,4977.545,0.0,36.834,5268.337,5.66,-4996.62,1250.0,4996.62,0.0,3.997,7075.0,18.78,-4995.54,312.5,4995.54,0.0,15.986,5868.75,0.24,-4999.2,2500.0,4999.2,0.0,2.0,600.0
2021-03-30,229.25,-4934.52,36.496,4934.52,0.0,135.206,8366.788,53.42,-4989.16,192.308,4989.16,0.0,25.944,10273.077,12.618,-4995.214,384.615,4995.214,0.0,12.988,4853.164,26.35,-4984.8,192.308,4984.8,0.0,25.921,5067.308,10.19,-4985.5,357.143,4985.5,0.0,13.959,3639.286,71.37,-4999.54,92.593,4999.54,0.0,53.995,6608.334,6.052,-4997.449,1000.0,4997.449,0.0,4.997,6051.664,2.25,-4995.82,1250.0,4995.82,0.0,3.997,2812.5,38.721,-4977.545,135.135,4977.545,0.0,36.834,5232.516,5.55,-4996.62,1250.0,4996.62,0.0,3.997,6937.5,18.35,-4995.54,312.5,4995.54,0.0,15.986,5734.375,0.216,-4999.2,2500.0,4999.2,0.0,2.0,540.0
2021-03-31,226.73,-4934.52,36.496,4934.52,0.0,135.206,8274.817,53.85,-4989.16,192.308,4989.16,0.0,25.944,10355.769,12.727,-4995.214,384.615,4995.214,0.0,12.988,4895.167,27.23,-4984.8,192.308,4984.8,0.0,25.921,5236.538,10.26,-4985.5,357.143,4985.5,0.0,13.959,3664.286,72.2,-4999.54,92.593,4999.54,0.0,53.995,6685.185,6.061,-4997.449,1000.0,4997.449,0.0,4.997,6061.409,2.22,-4995.82,1250.0,4995.82,0.0,3.997,2775.0,39.005,-4977.545,135.135,4977.545,0.0,36.834,5270.99,5.38,-4996.62,1250.0,4996.62,0.0,3.997,6725.0,18.26,-4995.54,312.5,4995.54,0.0,15.986,5706.25,0.205,-4999.2,2500.0,4999.2,0.0,2.0,512.5
2021-04-01,224.36,-4934.52,36.496,4934.52,0.0,135.206,8188.321,56.31,-4989.16,192.308,4989.16,0.0,25.944,10828.846,12.737,-4995.214,384.615,4995.214,0.0,12.988,4898.985,27.51,-4984.8,192.308,4984.8,0.0,25.921,5290.385,10.4,-4985.5,357.143,4985.5,0.0,13.959,3714.286,71.58,-4999.54,92.593,4999.54,0.0,53.995,6627.778,6.027,-4997.449,1000.0,4997.449,0.0,4.997,6027.164,2.24,-4995.82,1250.0,4995.82,0.0,3.997,2800.0,38.878,-4977.545,135.135,4977.545,0.0,36.834,5253.743,5.47,-4996.62,1250.0,4996.62,0.0,3.997,6837.5,18.64,-4995.54,312.5,4995.54,0.0,15.986,5825.0,0.2,-4999.2,2500.0,4999.2,0.0,2.0,500.0
2021-04-05,225.3,-4934.52,36.496,4934.52,0.0,135.206,8222.628,54.81,-4989.16,192.308,4989.16,0.0,25.944,10540.385,12.529,-4995.214,384.615,4995.214,0.0,12.988,4818.799,27.77,-4984.8,192.308,4984.8,0.0,25.921,5340.385,10.64,-4985.5,357.143,4985.5,0.0,13.959,3800.0,74.91,-4999.54,92.593,4999.54,0.0,53.995,6936.111,6.145,-4997.449,1000.0,4997.449,0.0,4.997,6144.578,2.23,-4995.82,1250.0,4995.82,0.0,3.997,2787.5,39.899,-4977.545,135.135,4977.545,0.0,36.834,5391.72,5.54,-4996.62,1250.0,4996.62,0.0,3.997,6925.0,18.2,-4995.54,312.5,4995.54,0.0,15.986,5687.5,0.2,-4999.2,2500.0,4999.2,0.0,2.0,500.0
2021-04-06,230.57,-4934.52,36.496,4934.52,0.0,135.206,8414.964,58.45,-4989.16,192.308,4989.16,0.0,25.944,11240.385,12.509,-4995.214,384.615,4995.214,0.0,12.988,4811.162,27.85,-4984.8,192.308,4984.8,0.0,25.921,5355.769,10.69,-4985.5,357.143,4985.5,0.0,13.959,3817.857,73.5,-4999.54,92.593,4999.54,0.0,53.995,6805.556,6.174,-4997.449,1000.0,4997.449,0.0,4.997,6173.93,2.21,-4995.82,1250.0,4995.82,0.0,3.997,2762.5,40.203,-4977.545,135.135,4977.545,0.0,36.834,5432.848,5.45,-4996.62,1250.0,4996.62,0.0,3.997,6812.5,17.85,-4995.54,312.5,4995.54,0.0,15.986,5578.125,0.206,-4999.2,2500.0,4999.2,0.0,2.0,515.0
2021-04-07,225.42,-4934.52,36.496,4934.52,0.0,135.206,8227.007,58.19,-4989.16,192.308,4989.16,0.0,25.944,11190.384,12.648,-4995.214,384.615,4995.214,0.0,12.988,4864.619,27.72,-4984.8,192.308,4984.8,0.0,25.921,5330.769,10.72,-4985.5,357.143,4985.5,0.0,13.959,3828.572,73.98,-4999.54,92.593,4999.54,0.0,53.995,6850.0,6.115,-4997.449,1000.0,4997.449,0.0,4.997,6115.223,2.29,-4995.82,1250.0,4995.82,0.0,3.997,2862.5,40.38,-4977.545,135.135,4977.545,0.0,36.834,5456.729,5.46,-4996.62,1250.0,4996.62,0.0,3.997,6825.0,17.34,-4995.54,312.5,4995.54,0.0,15.986,5418.75,0.195,-4999.2,2500.0,4999.2,0.0,2.0,487.5
2021-04-08,228.24,-4934.52,36.496,4934.52,0.0,135.206,8329.927,58.12,-4989.16,192.308,4989.16,0.0,25.944,11176.923,12.499,-4995.214,384.615,4995.214,0.0,12.988,4807.344,27.83,-4984.8,192.308,4984.8,0.0,25.921,5351.923,10.64,-4985.5,357.143,4985.5,0.0,13.959,3800.0,73.65,-4999.54,92.593,4999.54,0.0,53.995,6819.445,6.203,-4997.449,1000.0,4997.449,0.0,4.997,6203.283,2.26,-4995.82,1250.0,4995.82,0.0,3.997,2825.0,40.547,-4977.545,135.135,4977.545,0.0,36.834,5479.282,5.35,-4996.62,1250.0,4996.62,0.0,3.997,6687.5,17.05,-4995.54,312.5,4995.54,0.0,15.986,5328.125,0.195,-4999.2,2500.0,4999.2,0.0,2.0,487.5
2021-04-09,223.31,-4934.52,36.496,4934.52,0.0,135.206,8150.0,58.51,-4989.16,192.308,4989.16,0.0,25.944,11251.923,12.31,-4995.214,384.615,4995.214,0.0,12.988,4734.795,27.63,-4984.8,192.308,4984.8,0.0,25.921,5313.461,10.63,-4985.5,357.143,4985.5,0.0,13.959,3796.429,73.25,-4999.54,92.593,4999.54,0.0,53.995,6782.407,6.164,-4997.449,1000.0,4997.449,0.0,4.997,6164.146,2.22,-4995.82,1250.0,4995.82,0.0,3.997,2775.0,40.694,-4977.545,135.135,4977.545,0.0,36.834,5499.184,5.4,-4996.62,1250.0,4996.62,0.0,3.997,6750.0,17.25,-4995.54,312.5,4995.54,0.0,15.986,5390.625,0.184,-4999.2,2500.0,4999.2,0.0,2.0,460.0
2021-04-12,244.01,-4934.52,36.496,4934.52,0.0,135.206,8905.474,58.46,-4989.16,192.308,4989.16,0.0,25.944,11242.308,12.36,-4995.214,384.615,4995.214,0.0,12.988,4753.886,27.98,-4984.8,192.308,4984.8,0.0,25.921,5380.769,10.63,-4985.5,357.143,4985.5,0.0,13.959,3796.429,72.97,-4999.54,92.593,4999.54,0.0,53.995,6756.482,6.047,-4997.449,1000.0,4997.449,0.0,4.997,6046.733,2.25,-4995.82,1250.0,4995.82,0.0,3.997,2812.5,40.723,-4977.545,135.135,4977.545,0.0,36.834,5503.163,5.35,-4996.62,1250.0,4996.62,0.0,3.997,6687.5,17.15,-4995.54,312.5,4995.54,0.0,15.986,5359.375,0.168,-4999.2,2500.0,4999.2,0.0,2.0,420.0
2021-04-13,241.89,-4934.52,36.496,4934.52,0.0,135.206,8828.102,58.87,-4989.16,192.308,4989.16,0.0,25.944,11321.154,12.32,-4995.214,384.615,4995.214,0.0,12.988,4738.613,29.14,-4984.8,192.308,4984.8,0.0,25.921,5603.846,10.68,-4985.5,357.143,4985.5,0.0,13.959,3814.286,72.77,-4999.54,92.593,4999.54,0.0,53.995,6737.963,6.096,-4997.449,1000.0,4997.449,0.0,4.997,6095.654,2.27,-4995.82,1250.0,4995.82,0.0,3.997,2837.5,42.972,-4977.545,135.135,4977.545,0.0,36.834,5806.978,5.33,-4996.62,1250.0,4996.62,0.0,3.997,6662.5,17.0,-4995.54,312.5,4995.54,0.0,15.986,5312.5,0.175,-4999.2,2500.0,4999.2,0.0,2.0,437.5
2021-04-14,239.23,-4934.52,36.496,4934.52,0.0,135.206,8731.022,57.96,-4989.16,192.308,4989.16,0.0,25.944,11146.154,12.668,-4995.214,384.615,4995.214,0.0,12.988,4872.256,29.12,-4984.8,192.308,4984.8,0.0,25.921,5600.0,10.73,-4985.5,357.143,4985.5,0.0,13.959,3832.143,75.53,-4999.54,92.593,4999.54,0.0,53.995,6993.518,6.135,-4997.449,1000.0,4997.449,0.0,4.997,6134.793,2.21,-4995.82,1250.0,4995.82,0.0,3.997,2762.5,42.716,-4977.545,135.135,4977.545,0.0,36.834,5772.483,5.41,-4996.62,1250.0,4996.62,0.0,3.997,6762.5,17.06,-4995.54,312.5,4995.54,0.0,15.986,5331.25,0.17,-4999.2,2500.0,4999.2,0.0,2.0,425.0
2021-04-15,239.09,-4934.52,36.496,4934.52,0.0,135.206,8725.912,57.16,-4989.16,192.308,4989.16,0.0,25.944,10992.308,12.708,-4995.214,384.615,4995.214,0.0,12.988,4887.53,29.7,-4984.8,192.308,4984.8,0.0,25.921,5711.539,10.76,-4985.5,357.143,4985.5,0.0,13.959,3842.857,76.83,-4999.54,92.593,4999.54,0.0,53.995,7113.889,6.193,-4997.449,1000.0,4997.449,0.0,4.997,6193.499,2.05,-4995.82,1250.0,4995.82,0.0,3.997,2562.5,43.659,-4977.545,135.135,4977.545,0.0,36.834,5899.848,5.44,-4996.62,1250.0,4996.62,0.0,3.997,6800.0,17.2,-4995.54,312.5,4995.54,0.0,15.986,5375.0,0.165,-4999.2,2500.0,4999.2,0.0,2.0,412.5
2021-04-16,238.69,-4934.52,36.496,4934.52,0.0,135.206,8711.314,59.36,-4989.16,192.308,4989.16,0.0,25.944,11415.385,12.757,-4995.214,384.615,4995.214,0.0,12.988,4906.622,29.95,-4984.8,192.308,4984.8,0.0,25.921,5759.616,10.7,-4985.5,357.143,4985.5,0.0,13.959,3821.429,77.06,-4999.54,92.593,4999.54,0.0,53.995,7135.185,6.262,-4997.449,1000.0,4997.449,0.0,4.997,6261.99,2.0,-4995.82,1250.0,4995.82,0.0,3.997,2500.0,43.6,-4977.545,135.135,4977.545,0.0,36.834,5891.888,5.46,-4996.62,1250.0,4996.62,0.0,3.997,6825.0,17.08,-4995.54,312.5,4995.54,0.0,15.986,5337.5,0.12,-4999.2,2500.0,4999.2,0.0,2.0,300.0
2021-04-19,234.78,-4934.52,36.496,4934.52,0.0,135.206,8568.613,60.76,-4989.16,192.308,4989.16,0.0,25.944,11684.615,12.787,-4995.214,384.615,4995.214,0.0,12.988,4918.077,29.78,-4984.8,192.308,4984.8,0.0,25.921,5726.923,10.82,-4985.5,357.143,4985.5,0.0,13.959,3864.286,78.56,-4999.54,92.593,4999.54,0.0,53.995,7274.074,6.086,-4997.449,1000.0,4997.449,0.0,4.997,6085.87,2.1,-4995.82,1250.0,4995.82,0.0,3.997,2625.0,44.484,-4977.545,135.135,4977.545,0.0,36.834,6011.291,5.42,-4996.62,1250.0,4996.62,0.0,3.997,6775.0,16.96,-4995.54,312.5,4995.54,0.0,15.986,5300.0,0.145,-4999.2,2500.0,4999.2,0.0,2.0,362.5
2021-04-20,229.88,-4934.52,36.496,4934.52,0.0,135.206,8389.781,62.64,-4989.16,192.308,4989.16,0.0,25.944,12046.154,12.44,-4995.214,384.615,4995.214,0.0,12.988,4784.615,30.17,-4984.8,192.308,4984.8,0.0,25.921,5801.923,10.8,-4985.5,357.143,4985.5,0.0,13.959,3857.143,77.82,-4999.54,92.593,4999.54,0.0,53.995,7205.556,6.135,-4997.449,1000.0,4997.449,0.0,4.997,6134.793,2.07,-4995.82,1250.0,4995.82,0.0,3.997,2587.5,44.592,-4977.545,135.135,4977.545,0.0,36.834,6025.884,5.32,-4996.62,1250.0,4996.62,0.0,3.997,6650.0,16.84,-4995.54,312.5,4995.54,0.0,15.986,5262.5,0.159,-4999.2,2500.0,4999.2,0.0,2.0,397.5
2021-04-21,229.44,-4934.52,36.496,4934.52,0.0,135.206,8373.723,63.0,-4989.16,192.308,4989.16,0.0,25.944,12115.385,12.51,-4995.214,384.615,4995.214,0.0,12.988,4811.539,30.25,-4984.8,192.308,4984.8,0.0,25.921,5817.308,10.78,-4985.5,357.143,4985.5,0.0,13.959,3850.0,78.81,-4999.54,92.593,4999.54,0.0,53.995,7297.222,6.135,-4997.449,1000.0,4997.449,0.0,4.997,6134.793,2.12,-4995.82,1250.0,4995.82,0.0,3.997,2650.0,44.641,-4977.545,135.135,4977.545,0.0,36.834,6032.518,5.37,-4996.62,1250.0,4996.62,0.0,3.997,6712.5,16.92,-4995.54,312.5,4995.54,0.0,15.986,5287.5,0.175,-4999.2,2500.0,4999.2,0.0,2.0,437.5
2021-04-22,229.35,-4934.52,36.496,4934.52,0.0,135.206,8370.438,61.64,-4989.16,192.308,4989.16,0.0,25.944,11853.846,12.4,-4995.214,384.615,4995.214,0.0,12.988,4769.231,30.57,-4984.8,192.308,4984.8,0.0,25.921,5878.846,10.67,-4985.5,357.143,4985.5,0.0,13.959,3810.714,77.87,-4999.54,92.593,4999.54,0.0,53.995,7210.185,6.135,-4997.449,1000.0,4997.449,0.0,4.997,6134.793,2.16,-4995.82,1250.0,4995.82,0.0,3.997,2700.0,43.737,-4977.545,135.135,4977.545,0.0,36.834,5910.461,5.29,-4996.62,1250.0,4996.62,0.0,3.997,6612.5,17.02,-4995.54,312.5,4995.54,0.0,15.986,5318.75,0.175,-4999.2,2500.0,4999.2,0.0,2.0,437.5
2021-04-23,232.08,-4934.52,36.496,4934.52,0.0,135.206,8470.073,61.06,-4989.16,192.308,4989.16,0.0,25.944,11742.308,12.32,-4995.214,384.615,4995.214,0.0,12.988,4738.461,31.3,-4984.8,192.308,4984.8,0.0,25.921,6019.231,10.8,-4985.5,357.143,4985.5,0.0,13.959,3857.143,79.87,-4999.54,92.593,4999.54,0.0,53.995,7395.371,6.115,-4997.449,1000.0,4997.449,0.0,4.997,6115.223,2.08,-4995.82,1250.0,4995.82,0.0,3.997,2600.0,44.042,-4977.545,135.135,4977.545,0.0,36.834,5951.589,5.4,-4996.62,1250.0,4996.62,0.0,3.997,6750.0,17.06,-4995.54,312.5,4995.54,0.0,15.986,5331.25,0.19,-4999.2,2500.0,4999.2,0.0,2.0,475.0
2021-04-26,232.7,-4934.52,36.496,4934.52,0.0,135.206,8492.701,62.75,-4989.16,192.308,4989.16,0.0,25.944,12067.308,12.34,-4995.214,384.615,4995.214,0.0,12.988,4746.154,31.29,-4984.8,192.308,4984.8,0.0,25.921,6017.308,10.83,-4985.5,357.143,4985.5,0.0,13.959,3867.857,81.1,-4999.54,92.593,4999.54,0.0,53.995,7509.259,6.135,-4997.449,1000.0,4997.449,0.0,4.997,6134.793,2.11,-4995.82,1250.0,4995.82,0.0,3.997,2637.5,43.737,-4977.545,135.135,4977.545,0.0,36.834,5910.461,5.36,-4996.62,1250.0,4996.62,0.0,3.997,6700.0,17.01,-4995.54,312.5,4995.54,0.0,15.986,5315.625,0.2,-4999.2,2500.0,4999.2,0.0,2.0,500.0
2021-04-27,235.92,-4934.52,36.496,4934.52,0.0,135.206,8610.219,61.51,-4989.16,192.308,4989.16,0.0,25.944,11828.846,12.31,-4995.214,384.615,4995.214,0.0,12.988,4734.616,31.54,-4984.8,192.308,4984.8,0.0,25.921,6065.385,11.06,-4985.5,357.143,4985.5,0.0,13.959,3950.0,84.13,-4999.54,92.593,4999.54,0.0,53.995,7789.815,6.135,-4997.449,1000.0,4997.449,0.0,4.997,6134.793,2.14,-4995.82,1250.0,4995.82,0.0,3.997,2675.0,43.629,-4977.545,135.135,4977.545,0.0,36.834,5895.867,5.38,-4996.62,1250.0,4996.62,0.0,3.997,6725.0,16.86,-4995.54,312.5,4995.54,0.0,15.986,5268.75,0.18,-4999.2,2500.0,4999.2,0.0,2.0,450.0
