date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,AMZN_adj_close,AMZN_cashflow,AMZN_cml_units,AMZN_cml_cost,AMZN_gain_loss,AMZN_avg_price,AMZN_mktvalue,KMB_adj_close,KMB_cashflow,KMB_cml_units,KMB_cml_cost,KMB_gain_loss,KMB_avg_price,KMB_mktvalue,YNDX_adj_close,YNDX_cashflow,YNDX_cml_units,YNDX_cml_cost,YNDX_gain_loss,YNDX_avg_price,YNDX_mktvalue,GOOGL_adj_close,GOOGL_cashflow,GOOGL_cml_units,GOOGL_cml_cost,GOOGL_gain_loss,GOOGL_avg_price,GOOGL_mktvalue,GOOG_adj_close,GOOG_cashflow,GOOG_cml_units,GOOG_cml_cost,GOOG_gain_loss,GOOG_avg_price,GOOG_mktvalue,FEDU_adj_close,FEDU_cashflow,FEDU_cml_units,FEDU_cml_cost,FEDU_gain_loss,FEDU_avg_price,FEDU_mktvalue,SMFG_adj_close,SMFG_cashflow,SMFG_cml_units,SMFG_cml_cost,SMFG_gain_loss,SMFG_avg_price,SMFG_mktvalue,HDB_adj_close,HDB_cashflow,HDB_cml_units,HDB_cml_cost,HDB_gain_loss,HDB_avg_price,HDB_mktvalue,SKM_adj_close,SKM_cashflow,SKM_cml_units,SKM_cml_cost,SKM_gain_loss,SKM_avg_price,SKM_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,SPWR_adj_close,SPWR_cashflow,SPWR_cml_units,SPWR_cml_cost,SPWR_gain_loss,SPWR_avg_price,SPWR_mktvalue,ENR_adj_close,ENR_cashflow,ENR_cml_units,ENR_cml_cost,ENR_gain_loss,ENR_avg_price,ENR_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,MFG_adj_close,MFG_cashflow,MFG_cml_units,MFG_cml_cost,MFG_gain_loss,MFG_avg_price,MFG_mktvalue,QTNT_adj_close,QTNT_cashflow,QTNT_cml_units,QTNT_cml_cost,QTNT_gain_loss,QTNT_avg_price,QTNT_mktvalue,NMR_adj_close,NMR_cashflow,NMR_cml_units,NMR_cml_cost,NMR_gain_loss,NMR_avg_price,NMR_mktvalue,BSAC_adj_close,BSAC_cashflow,BSAC_cml_units,BSAC_cml_cost,BSAC_gain_loss,BSAC_avg_price,BSAC_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,NSP_adj_close,NSP_cashflow,NSP_cml_units,NSP_cml_cost,NSP_gain_loss,NSP_avg_price,NSP_mktvalue,JAKK_adj_close,JAKK_cashflow,JAKK_cml_units,JAKK_cml_cost,JAKK_gain_loss,JAKK_avg_price,JAKK_mktvalue,HZN_adj_close,HZN_cashflow,HZN_cml_units,HZN_cml_cost,HZN_gain_loss,HZN_avg_price,HZN_mktvalue,SHG_adj_close,SHG_cashflow,SHG_cml_units,SHG_cml_cost,SHG_gain_loss,SHG_avg_price,SHG_mktvalue,WF_adj_close,WF_cashflow,WF_cml_units,WF_cml_cost,WF_gain_loss,WF_avg_price,WF_mktvalue,BCH_adj_close,BCH_cashflow,BCH_cml_units,BCH_cml_cost,BCH_gain_loss,BCH_avg_price,BCH_mktvalue,COHN_adj_close,COHN_cashflow,COHN_cml_units,COHN_cml_cost,COHN_gain_loss,COHN_avg_price,COHN_mktvalue,ITCB_adj_close,ITCB_cashflow,ITCB_cml_units,ITCB_cml_cost,ITCB_gain_loss,ITCB_avg_price,ITCB_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,HNGR_adj_close,HNGR_cashflow,HNGR_cml_units,HNGR_cml_cost,HNGR_gain_loss,HNGR_avg_price,HNGR_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue,HOTH_adj_close,HOTH_cashflow,HOTH_cml_units,HOTH_cml_cost,HOTH_gain_loss,HOTH_avg_price,HOTH_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,GBCS_adj_close,GBCS_cashflow,GBCS_cml_units,GBCS_cml_cost,GBCS_gain_loss,GBCS_avg_price,GBCS_mktvalue
2020-01-15,225.06,-4878.3,23.585,4878.3,0.0,206.84,5308.019,1862.02,-3695.68,2.707,3695.68,0.0,1365.184,5040.661,134.543,-4946.837,38.462,4946.837,0.0,128.618,5174.728,43.23,-4957.86,116.279,4957.86,0.0,42.638,5026.744,1439.2,-4018.17,3.734,4018.17,0.0,1076.066,5374.16,1439.2,-4011.06,3.74,4011.06,0.0,1072.557,5382.199,1.68,-4999.376,5000.0,4999.376,0.0,1.0,8400.0,6.596,-4994.34,714.286,4994.34,0.0,6.992,4711.254,62.241,-4988.651,79.365,4988.651,0.0,62.857,4939.737,36.839,-4987.496,131.579,4987.496,0.0,37.905,4847.2,39.361,-4964.4,121.951,4964.4,0.0,40.708,4800.07,5.652,-4995.678,1000.0,4995.678,0.0,4.996,5651.604,45.664,-4992.51,106.383,4992.51,0.0,46.93,4857.829,51.315,-4954.851,96.154,4954.851,0.0,51.53,4934.14,2.774,-4999.62,1666.667,4999.62,0.0,3.0,4623.65,8.88,-4992.75,555.556,4992.75,0.0,8.987,4933.333,4.834,-4994.88,1000.0,4994.88,0.0,4.995,4833.606,20.646,-4988.032,238.095,4988.032,0.0,20.95,4915.604,7.885,-4998.685,625.0,4998.685,0.0,7.998,4928.106,88.621,-4973.362,60.976,4973.362,0.0,81.563,5403.749,10.0,-4995.5,500.0,4995.5,0.0,9.991,5000.0,3.41,-4997.68,1666.667,4997.68,0.0,2.999,5683.333,35.57,-4987.17,131.579,4987.17,0.0,37.902,4680.263,27.69,-4992.9,166.667,4992.9,0.0,29.957,4615.0,19.841,-4989.552,250.0,4989.552,0.0,19.958,4960.196,3.847,-4996.814,1666.667,4996.814,0.0,2.998,6411.103,7.064,-4999.152,714.286,4999.152,0.0,6.999,5045.878,16.728,-4986.314,294.118,4986.314,0.0,16.953,4920.069,26.72,-4997.41,185.185,4997.41,0.0,26.986,4948.148,4.965,-4995.6,1000.0,4995.6,0.0,4.996,4965.452,19.035,-4991.69,263.158,4991.69,0.0,18.968,5009.321,10.15,-4997.2,416.667,4997.2,0.0,11.993,4229.167,5.2,-4995.33,833.333,4995.33,0.0,5.994,4333.333,3.0,-4998.0,1666.667,4998.0,0.0,2.999,5000.0,2.4,-4997.9,2500.0,4997.9,0.0,1.999,6000.0
2020-01-16,223.94,-4878.3,23.585,4878.3,0.0,206.84,5281.604,1877.94,-3695.68,2.707,3695.68,0.0,1365.184,5083.757,135.745,-4946.837,38.462,4946.837,0.0,128.618,5220.955,44.13,-4957.86,116.279,4957.86,0.0,42.638,5131.395,1450.16,-4018.17,3.734,4018.17,0.0,1076.066,5415.086,1451.7,-4011.06,3.74,4011.06,0.0,1072.557,5428.945,1.75,-4999.376,5000.0,4999.376,0.0,1.0,8750.0,6.605,-4994.34,714.286,4994.34,0.0,6.992,4717.788,61.424,-4988.651,79.365,4988.651,0.0,62.857,4874.885,36.501,-4987.496,131.579,4987.496,0.0,37.905,4802.807,39.543,-4964.4,121.951,4964.4,0.0,40.708,4822.352,5.756,-4995.678,1000.0,4995.678,0.0,4.996,5756.385,46.563,-4992.51,106.383,4992.51,0.0,46.93,4953.516,51.524,-4954.851,96.154,4954.851,0.0,51.53,4954.239,2.774,-4999.62,1666.667,4999.62,0.0,3.0,4623.65,8.7,-4992.75,555.556,4992.75,0.0,8.987,4833.333,4.787,-4994.88,1000.0,4994.88,0.0,4.995,4787.219,20.573,-4988.032,238.095,4988.032,0.0,20.95,4898.226,7.795,-4998.685,625.0,4998.685,0.0,7.998,4871.978,90.346,-4973.362,60.976,4973.362,0.0,81.563,5508.899,10.8,-4995.5,500.0,4995.5,0.0,9.991,5400.0,3.41,-4997.68,1666.667,4997.68,0.0,2.999,5683.333,35.67,-4987.17,131.579,4987.17,0.0,37.902,4693.421,27.54,-4992.9,166.667,4992.9,0.0,29.957,4590.0,19.656,-4989.552,250.0,4989.552,0.0,19.958,4914.033,3.837,-4996.814,1666.667,4996.814,0.0,2.998,6394.873,6.906,-4999.152,714.286,4999.152,0.0,6.999,4932.77,16.894,-4986.314,294.118,4986.314,0.0,16.953,4968.893,26.73,-4997.41,185.185,4997.41,0.0,26.986,4950.0,4.984,-4995.6,1000.0,4995.6,0.0,4.996,4984.332,19.073,-4991.69,263.158,4991.69,0.0,18.968,5019.329,10.13,-4997.2,416.667,4997.2,0.0,11.993,4220.833,5.155,-4995.33,833.333,4995.33,0.0,5.994,4295.834,2.99,-4998.0,1666.667,4998.0,0.0,2.999,4983.333,2.2,-4997.9,2500.0,4997.9,0.0,1.999,5500.0
2020-01-17,227.43,-4878.3,23.585,4878.3,0.0,206.84,5363.915,1864.72,-3695.68,2.707,3695.68,0.0,1365.184,5047.97,136.758,-4946.837,38.462,4946.837,0.0,128.618,5259.905,45.4,-4957.86,116.279,4957.86,0.0,42.638,5279.07,1479.52,-4018.17,3.734,4018.17,0.0,1076.066,5524.72,1480.39,-4011.06,3.74,4011.06,0.0,1072.557,5536.238,1.76,-4999.376,5000.0,4999.376,0.0,1.0,8800.0,6.605,-4994.34,714.286,4994.34,0.0,6.992,4717.788,61.523,-4988.651,79.365,4988.651,0.0,62.857,4882.794,36.566,-4987.496,131.579,4987.496,0.0,37.905,4811.262,39.447,-4964.4,121.951,4964.4,0.0,40.708,4810.625,5.743,-4995.678,1000.0,4995.678,0.0,4.996,5743.287,46.686,-4992.51,106.383,4992.51,0.0,46.93,4966.61,52.218,-4954.851,96.154,4954.851,0.0,51.53,5020.929,2.783,-4999.62,1666.667,4999.62,0.0,3.0,4639.062,8.55,-4992.75,555.556,4992.75,0.0,8.987,4750.0,4.806,-4994.88,1000.0,4994.88,0.0,4.995,4805.773,20.527,-4988.032,238.095,4988.032,0.0,20.95,4887.366,7.795,-4998.685,625.0,4998.685,0.0,7.998,4871.978,89.768,-4973.362,60.976,4973.362,0.0,81.563,5473.654,10.3,-4995.5,500.0,4995.5,0.0,9.991,5150.0,3.45,-4997.68,1666.667,4997.68,0.0,2.999,5750.0,35.63,-4987.17,131.579,4987.17,0.0,37.902,4688.158,27.71,-4992.9,166.667,4992.9,0.0,29.957,4618.333,19.647,-4989.552,250.0,4989.552,0.0,19.958,4911.725,3.516,-4996.814,1666.667,4996.814,0.0,2.998,5859.261,6.862,-4999.152,714.286,4999.152,0.0,6.999,4901.352,16.837,-4986.314,294.118,4986.314,0.0,16.953,4952.154,26.25,-4997.41,185.185,4997.41,0.0,26.986,4861.111,5.032,-4995.6,1000.0,4995.6,0.0,4.996,5031.532,19.026,-4991.69,263.158,4991.69,0.0,18.968,5006.819,11.41,-4997.2,416.667,4997.2,0.0,11.993,4754.167,5.014,-4995.33,833.333,4995.33,0.0,5.994,4178.333,3.06,-4998.0,1666.667,4998.0,0.0,2.999,5100.0,2.3,-4997.9,2500.0,4997.9,0.0,1.999,5750.0
2020-01-21,222.26,-4878.3,23.585,4878.3,0.0,206.84,5241.981,1892.0,-3695.68,2.707,3695.68,0.0,1365.184,5121.819,136.843,-4946.837,38.462,4946.837,0.0,128.618,5263.181,45.05,-4957.86,116.279,4957.86,0.0,42.638,5238.372,1482.25,-4018.17,3.734,4018.17,0.0,1076.066,5534.914,1484.4,-4011.06,3.74,4011.06,0.0,1072.557,5551.234,1.71,-4999.376,5000.0,4999.376,0.0,1.0,8550.0,6.568,-4994.34,714.286,4994.34,0.0,6.992,4691.651,58.883,-4988.651,79.365,4988.651,0.0,62.857,4673.215,36.389,-4987.496,131.579,4987.496,0.0,37.905,4788.01,38.591,-4964.4,121.951,4964.4,0.0,40.708,4706.25,5.743,-4995.678,1000.0,4995.678,0.0,4.996,5743.287,46.26,-4992.51,106.383,4992.51,0.0,46.93,4921.284,51.505,-4954.851,96.154,4954.851,0.0,51.53,4952.411,2.783,-4999.62,1666.667,4999.62,0.0,3.0,4639.062,8.51,-4992.75,555.556,4992.75,0.0,8.987,4727.778,4.815,-4994.88,1000.0,4994.88,0.0,4.995,4815.051,19.824,-4988.032,238.095,4988.032,0.0,20.95,4720.11,7.723,-4998.685,625.0,4998.685,0.0,7.998,4827.076,89.508,-4973.362,60.976,4973.362,0.0,81.563,5457.793,10.7,-4995.5,500.0,4995.5,0.0,9.991,5350.0,3.42,-4997.68,1666.667,4997.68,0.0,2.999,5700.0,35.58,-4987.17,131.579,4987.17,0.0,37.902,4681.579,27.56,-4992.9,166.667,4992.9,0.0,29.957,4593.333,18.964,-4989.552,250.0,4989.552,0.0,19.958,4740.922,3.671,-4996.814,1666.667,4996.814,0.0,2.998,6118.952,6.818,-4999.152,714.286,4999.152,0.0,6.999,4869.932,16.695,-4986.314,294.118,4986.314,0.0,16.953,4910.305,26.7,-4997.41,185.185,4997.41,0.0,26.986,4944.445,4.984,-4995.6,1000.0,4995.6,0.0,4.996,4984.332,19.111,-4991.69,263.158,4991.69,0.0,18.968,5029.339,13.28,-4997.2,416.667,4997.2,0.0,11.993,5533.333,5.15,-4995.33,833.333,4995.33,0.0,5.994,4291.667,3.06,-4998.0,1666.667,4998.0,0.0,2.999,5100.0,2.3,-4997.9,2500.0,4997.9,0.0,1.999,5750.0
2020-01-22,222.37,-4878.3,23.585,4878.3,0.0,206.84,5244.575,1887.46,-3695.68,2.707,3695.68,0.0,1365.184,5109.529,136.653,-4946.837,38.462,4946.837,0.0,128.618,5255.901,45.36,-4957.86,116.279,4957.86,0.0,42.638,5274.419,1483.87,-4018.17,3.734,4018.17,0.0,1076.066,5540.963,1485.95,-4011.06,3.74,4011.06,0.0,1072.557,5557.03,1.7,-4999.376,5000.0,4999.376,0.0,1.0,8500.0,6.568,-4994.34,714.286,4994.34,0.0,6.992,4691.651,58.693,-4988.651,79.365,4988.651,0.0,62.857,4658.189,36.742,-4987.496,131.579,4987.496,0.0,37.905,4834.516,39.024,-4964.4,121.951,4964.4,0.0,40.708,4759.024,5.711,-4995.678,1000.0,4995.678,0.0,4.996,5710.544,46.004,-4992.51,106.383,4992.51,0.0,46.93,4894.09,51.904,-4954.851,96.154,4954.851,0.0,51.53,4990.781,2.82,-4999.62,1666.667,4999.62,0.0,3.0,4700.71,8.25,-4992.75,555.556,4992.75,0.0,8.987,4583.333,4.852,-4994.88,1000.0,4994.88,0.0,4.995,4852.161,19.989,-4988.032,238.095,4988.032,0.0,20.95,4759.208,7.84,-4998.685,625.0,4998.685,0.0,7.998,4900.042,89.277,-4973.362,60.976,4973.362,0.0,81.563,5443.694,10.9,-4995.5,500.0,4995.5,0.0,9.991,5450.0,3.42,-4997.68,1666.667,4997.68,0.0,2.999,5700.0,35.45,-4987.17,131.579,4987.17,0.0,37.902,4664.474,28.0,-4992.9,166.667,4992.9,0.0,29.957,4666.667,19.019,-4989.552,250.0,4989.552,0.0,19.958,4754.771,3.993,-4996.814,1666.667,4996.814,0.0,2.998,6654.563,6.712,-4999.152,714.286,4999.152,0.0,6.999,4794.527,16.41,-4986.314,294.118,4986.314,0.0,16.953,4826.607,26.0,-4997.41,185.185,4997.41,0.0,26.986,4814.815,4.994,-4995.6,1000.0,4995.6,0.0,4.996,4993.772,18.94,-4991.69,263.158,4991.69,0.0,18.968,4984.3,13.07,-4997.2,416.667,4997.2,0.0,11.993,5445.833,5.06,-4995.33,833.333,4995.33,0.0,5.994,4216.667,3.11,-4998.0,1666.667,4998.0,0.0,2.999,5183.333,2.3,-4997.9,2500.0,4997.9,0.0,1.999,5750.0
2020-01-23,219.13,-4878.3,23.585,4878.3,0.0,206.84,5168.16,1884.58,-3695.68,2.707,3695.68,0.0,1365.184,5101.732,136.899,-4946.837,38.462,4946.837,0.0,128.618,5265.365,44.9,-4957.86,116.279,4957.86,0.0,42.638,5220.93,1484.69,-4018.17,3.734,4018.17,0.0,1076.066,5544.025,1486.65,-4011.06,3.74,4011.06,0.0,1072.557,5559.649,1.6,-4999.376,5000.0,4999.376,0.0,1.0,8000.0,6.55,-4994.34,714.286,4994.34,0.0,6.992,4678.582,58.534,-4988.651,79.365,4988.651,0.0,62.857,4645.535,36.55,-4987.496,131.579,4987.496,0.0,37.905,4809.149,38.216,-4964.4,121.951,4964.4,0.0,40.708,4660.513,5.933,-4995.678,1000.0,4995.678,0.0,4.996,5933.202,45.919,-4992.51,106.383,4992.51,0.0,46.93,4885.025,51.42,-4954.851,96.154,4954.851,0.0,51.53,4944.19,2.811,-4999.62,1666.667,4999.62,0.0,3.0,4685.298,8.27,-4992.75,555.556,4992.75,0.0,8.987,4594.445,4.852,-4994.88,1000.0,4994.88,0.0,4.995,4852.161,19.943,-4988.032,238.095,4988.032,0.0,20.95,4748.348,7.786,-4998.685,625.0,4998.685,0.0,7.998,4866.363,89.305,-4973.362,60.976,4973.362,0.0,81.563,5445.457,11.0,-4995.5,500.0,4995.5,0.0,9.991,5500.0,3.47,-4997.68,1666.667,4997.68,0.0,2.999,5783.333,35.32,-4987.17,131.579,4987.17,0.0,37.902,4647.368,27.54,-4992.9,166.667,4992.9,0.0,29.957,4590.0,18.853,-4989.552,250.0,4989.552,0.0,19.958,4713.225,3.983,-4996.814,1666.667,4996.814,0.0,2.998,6638.332,6.563,-4999.152,714.286,4999.152,0.0,6.999,4687.703,16.515,-4986.314,294.118,4986.314,0.0,16.953,4857.296,25.87,-4997.41,185.185,4997.41,0.0,26.986,4790.741,4.965,-4995.6,1000.0,4995.6,0.0,4.996,4965.452,19.035,-4991.69,263.158,4991.69,0.0,18.968,5009.321,13.03,-4997.2,416.667,4997.2,0.0,11.993,5429.167,4.91,-4995.33,833.333,4995.33,0.0,5.994,4091.667,3.12,-4998.0,1666.667,4998.0,0.0,2.999,5200.0,2.3,-4997.9,2500.0,4997.9,0.0,1.999,5750.0
2020-01-24,213.75,-4878.3,23.585,4878.3,0.0,206.84,5041.274,1861.64,-3695.68,2.707,3695.68,0.0,1365.184,5039.632,135.735,-4946.837,38.462,4946.837,0.0,128.618,5220.593,45.38,-4957.86,116.279,4957.86,0.0,42.638,5276.744,1466.17,-4018.17,3.734,4018.17,0.0,1076.066,5474.869,1466.71,-4011.06,3.74,4011.06,0.0,1072.557,5485.078,1.62,-4999.376,5000.0,4999.376,0.0,1.0,8100.0,6.477,-4994.34,714.286,4994.34,0.0,6.992,4626.307,59.022,-4988.651,79.365,4988.651,0.0,62.857,4684.287,36.614,-4987.496,131.579,4987.496,0.0,37.905,4817.605,38.216,-4964.4,121.951,4964.4,0.0,40.708,4660.513,5.75,-4995.678,1000.0,4995.678,0.0,4.996,5749.836,45.853,-4992.51,106.383,4992.51,0.0,46.93,4877.975,51.334,-4954.851,96.154,4954.851,0.0,51.53,4935.967,2.746,-4999.62,1666.667,4999.62,0.0,3.0,4577.413,8.15,-4992.75,555.556,4992.75,0.0,8.987,4527.778,4.722,-4994.88,1000.0,4994.88,0.0,4.995,4722.276,19.66,-4988.032,238.095,4988.032,0.0,20.95,4681.01,7.678,-4998.685,625.0,4998.685,0.0,7.998,4799.01,88.448,-4973.362,60.976,4973.362,0.0,81.563,5393.176,11.1,-4995.5,500.0,4995.5,0.0,9.991,5550.0,3.5,-4997.68,1666.667,4997.68,0.0,2.999,5833.333,35.04,-4987.17,131.579,4987.17,0.0,37.902,4610.526,27.57,-4992.9,166.667,4992.9,0.0,29.957,4595.0,18.668,-4989.552,250.0,4989.552,0.0,19.958,4667.062,3.749,-4996.814,1666.667,4996.814,0.0,2.998,6248.796,6.66,-4999.152,714.286,4999.152,0.0,6.999,4756.825,16.192,-4986.314,294.118,4986.314,0.0,16.953,4762.437,25.75,-4997.41,185.185,4997.41,0.0,26.986,4768.519,4.899,-4995.6,1000.0,4995.6,0.0,4.996,4899.372,18.855,-4991.69,263.158,4991.69,0.0,18.968,4961.78,13.25,-4997.2,416.667,4997.2,0.0,11.993,5520.833,4.86,-4995.33,833.333,4995.33,0.0,5.994,4050.0,3.13,-4998.0,1666.667,4998.0,0.0,2.999,5216.667,2.3,-4997.9,2500.0,4997.9,0.0,1.999,5750.0
2020-01-27,205.47,-4878.3,23.585,4878.3,0.0,206.84,4845.991,1828.34,-3695.68,2.707,3695.68,0.0,1365.184,4949.486,136.246,-4946.837,38.462,4946.837,0.0,128.618,5240.248,44.57,-4957.86,116.279,4957.86,0.0,42.638,5182.558,1431.73,-4018.17,3.734,4018.17,0.0,1076.066,5346.266,1433.9,-4011.06,3.74,4011.06,0.0,1072.557,5362.379,1.6,-4999.376,5000.0,4999.376,0.0,1.0,8000.0,6.449,-4994.34,714.286,4994.34,0.0,6.992,4606.705,57.856,-4988.651,79.365,4988.651,0.0,62.857,4591.757,35.907,-4987.496,131.579,4987.496,0.0,37.905,4724.592,37.495,-4964.4,121.951,4964.4,0.0,40.708,4572.557,5.494,-4995.678,1000.0,4995.678,0.0,4.996,5494.434,45.408,-4992.51,106.383,4992.51,0.0,46.93,4830.635,50.023,-4954.851,96.154,4954.851,0.0,51.53,4809.896,2.756,-4999.62,1666.667,4999.62,0.0,3.0,4592.825,8.0,-4992.75,555.556,4992.75,0.0,8.987,4444.444,4.713,-4994.88,1000.0,4994.88,0.0,4.995,4712.998,18.757,-4988.032,238.095,4988.032,0.0,20.95,4465.966,7.472,-4998.685,625.0,4998.685,0.0,7.998,4669.913,87.186,-4973.362,60.976,4973.362,0.0,81.563,5316.224,10.8,-4995.5,500.0,4995.5,0.0,9.991,5400.0,3.47,-4997.68,1666.667,4997.68,0.0,2.999,5783.333,34.25,-4987.17,131.579,4987.17,0.0,37.902,4506.579,26.86,-4992.9,166.667,4992.9,0.0,29.957,4476.667,18.068,-4989.552,250.0,4989.552,0.0,19.958,4517.033,4.012,-4996.814,1666.667,4996.814,0.0,2.998,6687.024,6.413,-4999.152,714.286,4999.152,0.0,6.999,4580.879,16.221,-4986.314,294.118,4986.314,0.0,16.953,4770.807,25.91,-4997.41,185.185,4997.41,0.0,26.986,4798.148,4.871,-4995.6,1000.0,4995.6,0.0,4.996,4871.051,18.76,-4991.69,263.158,4991.69,0.0,18.968,4936.759,14.38,-4997.2,416.667,4997.2,0.0,11.993,5991.667,4.71,-4995.33,833.333,4995.33,0.0,5.994,3925.0,3.06,-4998.0,1666.667,4998.0,0.0,2.999,5100.0,2.3,-4997.9,2500.0,4997.9,0.0,1.999,5750.0
2020-01-28,210.23,-4878.3,23.585,4878.3,0.0,206.84,4958.255,1853.25,-3695.68,2.707,3695.68,0.0,1365.184,5016.919,137.127,-4946.837,38.462,4946.837,0.0,128.618,5274.101,45.57,-4957.86,116.279,4957.86,0.0,42.638,5298.837,1450.5,-4018.17,3.734,4018.17,0.0,1076.066,5416.355,1452.56,-4011.06,3.74,4011.06,0.0,1072.557,5432.162,1.61,-4999.376,5000.0,4999.376,0.0,1.0,8050.0,6.486,-4994.34,714.286,4994.34,0.0,6.992,4632.842,57.796,-4988.651,79.365,4988.651,0.0,62.857,4587.011,35.441,-4987.496,131.579,4987.496,0.0,37.905,4663.289,37.005,-4964.4,121.951,4964.4,0.0,40.708,4512.746,5.671,-4995.678,1000.0,4995.678,0.0,4.996,5671.251,45.541,-4992.51,106.383,4992.51,0.0,46.93,4844.736,50.754,-4954.851,96.154,4954.851,0.0,51.53,4880.24,2.783,-4999.62,1666.667,4999.62,0.0,3.0,4639.062,7.87,-4992.75,555.556,4992.75,0.0,8.987,4372.222,4.769,-4994.88,1000.0,4994.88,0.0,4.995,4768.663,18.702,-4988.032,238.095,4988.032,0.0,20.95,4452.933,7.589,-4998.685,625.0,4998.685,0.0,7.998,4742.881,87.764,-4973.362,60.976,4973.362,0.0,81.563,5351.469,10.8,-4995.5,500.0,4995.5,0.0,9.991,5400.0,3.44,-4997.68,1666.667,4997.68,0.0,2.999,5733.333,34.11,-4987.17,131.579,4987.17,0.0,37.902,4488.158,26.56,-4992.9,166.667,4992.9,0.0,29.957,4426.667,18.576,-4989.552,250.0,4989.552,0.0,19.958,4643.981,3.866,-4996.814,1666.667,4996.814,0.0,2.998,6443.564,6.616,-4999.152,714.286,4999.152,0.0,6.999,4725.405,16.183,-4986.314,294.118,4986.314,0.0,16.953,4759.647,25.4,-4997.41,185.185,4997.41,0.0,26.986,4703.704,4.918,-4995.6,1000.0,4995.6,0.0,4.996,4918.252,18.807,-4991.69,263.158,4991.69,0.0,18.968,4949.27,13.82,-4997.2,416.667,4997.2,0.0,11.993,5758.333,4.955,-4995.33,833.333,4995.33,0.0,5.994,4129.167,3.07,-4998.0,1666.667,4998.0,0.0,2.999,5116.667,2.3,-4997.9,2500.0,4997.9,0.0,1.999,5750.0
2020-01-29,212.02,-4878.3,23.585,4878.3,0.0,206.84,5000.472,1858.0,-3695.68,2.707,3695.68,0.0,1365.184,5029.778,135.527,-4946.837,38.462,4946.837,0.0,128.618,5212.584,46.11,-4957.86,116.279,4957.86,0.0,42.638,5361.628,1456.7,-4018.17,3.734,4018.17,0.0,1076.066,5439.507,1458.63,-4011.06,3.74,4011.06,0.0,1072.557,5454.862,1.55,-4999.376,5000.0,4999.376,0.0,1.0,7750.0,6.504,-4994.34,714.286,4994.34,0.0,6.992,4645.911,57.906,-4988.651,79.365,4988.651,0.0,62.857,4595.711,35.136,-4987.496,131.579,4987.496,0.0,37.905,4623.125,36.235,-4964.4,121.951,4964.4,0.0,40.708,4418.926,5.671,-4995.678,1000.0,4995.678,0.0,4.996,5671.251,44.319,-4992.51,106.383,4992.51,0.0,46.93,4714.804,50.736,-4954.851,96.154,4954.851,0.0,51.53,4878.413,2.746,-4999.62,1666.667,4999.62,0.0,3.0,4577.413,7.86,-4992.75,555.556,4992.75,0.0,8.987,4366.667,4.815,-4994.88,1000.0,4994.88,0.0,4.995,4815.051,17.991,-4988.032,238.095,4988.032,0.0,20.95,4283.504,7.589,-4998.685,625.0,4998.685,0.0,7.998,4742.881,86.02,-4973.362,60.976,4973.362,0.0,81.563,5245.145,10.7,-4995.5,500.0,4995.5,0.0,9.991,5350.0,3.43,-4997.68,1666.667,4997.68,0.0,2.999,5716.667,33.72,-4987.17,131.579,4987.17,0.0,37.902,4436.842,26.63,-4992.9,166.667,4992.9,0.0,29.957,4438.333,18.197,-4989.552,250.0,4989.552,0.0,19.958,4549.346,3.847,-4996.814,1666.667,4996.814,0.0,2.998,6411.103,6.475,-4999.152,714.286,4999.152,0.0,6.999,4624.865,16.164,-4986.314,294.118,4986.314,0.0,16.953,4754.068,25.33,-4997.41,185.185,4997.41,0.0,26.986,4690.741,4.899,-4995.6,1000.0,4995.6,0.0,4.996,4899.372,18.655,-4991.69,263.158,4991.69,0.0,18.968,4909.235,13.88,-4997.2,416.667,4997.2,0.0,11.993,5783.333,4.872,-4995.33,833.333,4995.33,0.0,5.994,4060.0,3.05,-4998.0,1666.667,4998.0,0.0,2.999,5083.333,2.3,-4997.9,2500.0,4997.9,0.0,1.999,5750.0
