date,HSBC_adj_close,HSBC_cashflow,HSBC_cml_units,HSBC_cml_cost,HSBC_gain_loss,HSBC_avg_price,HSBC_mktvalue,ENIA_adj_close,ENIA_cashflow,ENIA_cml_units,ENIA_cml_cost,ENIA_gain_loss,ENIA_avg_price,ENIA_mktvalue,BIT_adj_close,BIT_cashflow,BIT_cml_units,BIT_cml_cost,BIT_gain_loss,BIT_avg_price,BIT_mktvalue,DSL_adj_close,DSL_cashflow,DSL_cml_units,DSL_cml_cost,DSL_gain_loss,DSL_avg_price,DSL_mktvalue,PCI_adj_close,PCI_cashflow,PCI_cml_units,PCI_cml_cost,PCI_gain_loss,PCI_avg_price,PCI_mktvalue,BHK_adj_close,BHK_cashflow,BHK_cml_units,BHK_cml_cost,BHK_gain_loss,BHK_avg_price,BHK_mktvalue,TENX_adj_close,TENX_cashflow,TENX_cml_units,TENX_cml_cost,TENX_gain_loss,TENX_avg_price,TENX_mktvalue,CHNR_adj_close,CHNR_cashflow,CHNR_cml_units,CHNR_cml_cost,CHNR_gain_loss,CHNR_avg_price,CHNR_mktvalue,CTHR_adj_close,CTHR_cashflow,CTHR_cml_units,CTHR_cml_cost,CTHR_gain_loss,CTHR_avg_price,CTHR_mktvalue,SEEL_adj_close,SEEL_cashflow,SEEL_cml_units,SEEL_cml_cost,SEEL_gain_loss,SEEL_avg_price,SEEL_mktvalue,ARMP_adj_close,ARMP_cashflow,ARMP_cml_units,ARMP_cml_cost,ARMP_gain_loss,ARMP_avg_price,ARMP_mktvalue,ACUR_adj_close,ACUR_cashflow,ACUR_cml_units,ACUR_cml_cost,ACUR_gain_loss,ACUR_avg_price,ACUR_mktvalue,CHGI_adj_close,CHGI_cashflow,CHGI_cml_units,CHGI_cml_cost,CHGI_gain_loss,CHGI_avg_price,CHGI_mktvalue,CICN_adj_close,CICN_cashflow,CICN_cml_units,CICN_cml_cost,CICN_gain_loss,CICN_avg_price,CICN_mktvalue,DLYT_adj_close,DLYT_cashflow,DLYT_cml_units,DLYT_cml_cost,DLYT_gain_loss,DLYT_avg_price,DLYT_mktvalue,GLAE_adj_close,GLAE_cashflow,GLAE_cml_units,GLAE_cml_cost,GLAE_gain_loss,GLAE_avg_price,GLAE_mktvalue,IMUN_adj_close,IMUN_cashflow,IMUN_cml_units,IMUN_cml_cost,IMUN_gain_loss,IMUN_avg_price,IMUN_mktvalue,KALO_adj_close,KALO_cashflow,KALO_cml_units,KALO_cml_cost,KALO_gain_loss,KALO_avg_price,KALO_mktvalue,QTXB_adj_close,QTXB_cashflow,QTXB_cml_units,QTXB_cml_cost,QTXB_gain_loss,QTXB_avg_price,QTXB_mktvalue
2020-10-08,19.58,-196.86,133.93,5272.84,-218.38,39.37,2622.333,6.204,101.6,548.847,5000.0,106.4,9.11,3404.983,14.632,190.4,332.824,5398.4,-208.0,16.22,4869.908,15.106,580.66,278.878,5538.51,126.45,19.86,4212.667,17.748,496.65,213.767,5000.0,502.9,23.39,3793.881,14.812,225.22,388.5,5000.0,231.42,12.87,5754.577,1.34,705.28,3533.569,5000.0,705.6,1.415,4734.983,1.21,424.87,4002.449,7484.58,464.16,1.87,4842.964,0.889,3226.088,4041.043,5851.43,670.357,1.448,3593.295,0.954,-4069.85,3703.704,5000.0,-4067.906,1.35,3533.704,3.28,1937.26,1426.247,6517.949,2686.86,4.57,4678.09,0.25,3960.5,38565.991,9641.498,3888.857,0.25,9641.498,0.045,-3395.016,109033.18,1749.983,-264.997,0.016,4906.493,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12802.104,0.138,-4973.125,23255.814,5000.0,-4973.125,0.215,3203.488,61.0,37000.0,64.512,16128.0,33180.0,250.0,3935.232,14.9,2221.5,1111.0,7221.5,222.2,6.5,16553.9,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7198.89,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,13488.859
2020-10-09,19.397,-196.86,133.93,5272.84,-218.38,39.37,2597.813,6.233,101.6,548.847,5000.0,106.4,9.11,3420.993,14.668,190.4,332.824,5398.4,-208.0,16.22,4881.999,15.032,580.66,278.878,5538.51,126.45,19.86,4192.218,17.474,496.65,213.767,5000.0,502.9,23.39,3735.385,14.709,225.22,388.5,5000.0,231.42,12.87,5714.487,1.28,705.28,3533.569,5000.0,705.6,1.415,4522.968,1.29,424.87,4002.449,7484.58,464.16,1.87,5163.159,0.91,3226.088,4041.043,5851.43,670.357,1.448,3677.349,0.947,-4069.85,3703.704,5000.0,-4067.906,1.35,3506.296,3.171,1937.26,1426.247,6517.949,2686.86,4.57,4523.057,0.222,3960.5,38565.991,9641.498,3888.857,0.25,8565.507,0.04,-3395.016,109033.18,1749.983,-264.997,0.016,4388.585,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12028.823,0.138,-4973.125,23255.814,5000.0,-4973.125,0.215,3203.488,61.0,37000.0,64.512,16128.0,33180.0,250.0,3935.232,13.8,2221.5,1111.0,7221.5,222.2,6.5,15331.8,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7198.89,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,11240.716
2020-10-12,19.512,-196.86,133.93,5272.84,-218.38,39.37,2613.299,6.223,101.6,548.847,5000.0,106.4,9.11,3415.656,14.75,190.4,332.824,5398.4,-208.0,16.22,4909.206,15.133,580.66,278.878,5538.51,126.45,19.86,4220.337,17.474,496.65,213.767,5000.0,502.9,23.39,3735.385,14.634,225.22,388.5,5000.0,231.42,12.87,5685.332,1.25,705.28,3533.569,5000.0,705.6,1.415,4416.961,1.28,424.87,4002.449,7484.58,464.16,1.87,5123.135,0.895,3226.088,4041.043,5851.43,670.357,1.448,3616.733,0.916,-4069.85,3703.704,5000.0,-4067.906,1.35,3393.333,3.15,1937.26,1426.247,6517.949,2686.86,4.57,4492.821,0.262,3960.5,38565.991,9641.498,3888.857,0.25,10123.572,0.042,-3395.016,109033.18,1749.983,-264.997,0.016,4579.393,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12028.823,0.14,-4973.125,23255.814,5000.0,-4973.125,0.215,3244.186,61.0,37000.0,64.512,16128.0,33180.0,250.0,3935.232,13.9,2221.5,1111.0,7221.5,222.2,6.5,15442.9,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7198.89,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,13207.84
2020-10-13,19.05,-196.86,133.93,5272.84,-218.38,39.37,2551.355,6.184,101.6,548.847,5000.0,106.4,9.11,3394.309,14.786,190.4,332.824,5398.4,-208.0,16.22,4921.297,15.124,580.66,278.878,5538.51,126.45,19.86,4217.78,17.403,496.65,213.767,5000.0,502.9,23.39,3720.091,14.634,225.22,388.5,5000.0,231.42,12.87,5685.332,1.25,705.28,3533.569,5000.0,705.6,1.415,4416.961,1.23,424.87,4002.449,7484.58,464.16,1.87,4923.012,0.88,3226.088,4041.043,5851.43,670.357,1.448,3556.522,0.88,-4069.85,3703.704,5000.0,-4067.906,1.35,3259.259,3.16,1937.26,1426.247,6517.949,2686.86,4.57,4506.941,0.27,3960.5,38565.991,9641.498,3888.857,0.25,10412.818,0.042,-3395.016,109033.18,1749.983,-264.997,0.016,4579.393,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12028.823,0.14,-4973.125,23255.814,5000.0,-4973.125,0.215,3244.186,61.0,37000.0,64.512,16128.0,33180.0,250.0,3935.232,14.05,2221.5,1111.0,7221.5,222.2,6.5,15609.55,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7198.89,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,11240.716
2020-10-14,18.53,-196.86,133.93,5272.84,-218.38,39.37,2481.666,6.301,101.6,548.847,5000.0,106.4,9.11,3458.352,14.753,190.4,332.824,5398.4,-208.0,16.22,4910.24,15.05,580.66,278.878,5538.51,126.45,19.86,4197.143,17.349,496.65,213.767,5000.0,502.9,23.39,3708.621,14.604,225.22,388.5,5000.0,231.42,12.87,5673.473,1.24,705.28,3533.569,5000.0,705.6,1.415,4381.626,1.21,424.87,4002.449,7484.58,464.16,1.87,4842.964,0.891,3226.088,4041.043,5851.43,670.357,1.448,3600.569,0.89,-4069.85,3703.704,5000.0,-4067.906,1.35,3296.296,3.215,1937.26,1426.247,6517.949,2686.86,4.57,4585.384,0.255,3960.5,38565.991,9641.498,3888.857,0.25,9834.328,0.042,-3395.016,109033.18,1749.983,-264.997,0.016,4579.393,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12028.823,0.14,-4973.125,23255.814,5000.0,-4973.125,0.215,3244.186,61.0,37000.0,64.512,16128.0,33180.0,250.0,3935.232,14.0,2221.5,1111.0,7221.5,222.2,6.5,15554.0,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7198.89,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,11240.716
2020-10-15,18.693,-196.86,133.93,5272.84,-218.38,39.37,2503.605,6.243,101.6,548.847,5000.0,106.4,9.11,3426.331,14.643,190.4,332.824,5398.4,-208.0,16.22,4873.687,14.921,580.66,278.878,5538.51,126.45,19.86,4161.026,17.331,496.65,213.767,5000.0,502.9,23.39,3704.797,14.632,225.22,388.5,5000.0,231.42,12.87,5684.453,1.34,705.28,3533.569,5000.0,705.6,1.415,4734.983,1.3,424.87,4002.449,7484.58,464.16,1.87,5203.184,0.905,3226.088,4041.043,5851.43,670.357,1.448,3657.144,0.867,-4069.85,3703.704,5000.0,-4067.906,1.35,3209.259,3.5,1937.26,1426.247,6517.949,2686.86,4.57,4991.865,0.23,3960.5,38565.991,9641.498,3888.857,0.25,8870.178,0.042,-3395.016,109033.18,1749.983,-264.997,0.016,4579.393,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12716.184,0.14,-4973.125,23255.814,5000.0,-4973.125,0.215,3244.186,61.0,37000.0,64.512,16128.0,33180.0,250.0,3935.232,13.2,2221.5,1111.0,7221.5,222.2,6.5,14665.2,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7198.89,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,11240.716
2020-10-16,18.992,-196.86,133.93,5272.84,-218.38,39.37,2543.611,6.428,101.6,548.847,5000.0,106.4,9.11,3527.733,14.552,190.4,332.824,5398.4,-208.0,16.22,4843.227,14.773,580.66,278.878,5538.51,126.45,19.86,4119.752,17.304,496.65,213.767,5000.0,502.9,23.39,3699.063,14.717,225.22,388.5,5000.0,231.42,12.87,5717.396,1.25,705.28,3533.569,5000.0,705.6,1.415,4416.961,1.31,424.87,4002.449,7484.58,464.16,1.87,5243.208,0.891,3226.088,4041.043,5851.43,670.357,1.448,3600.165,0.88,-4069.85,3703.704,5000.0,-4067.906,1.35,3258.148,3.32,1937.26,1426.247,6517.949,2686.86,4.57,4735.14,0.23,3960.5,38565.991,9641.498,3888.857,0.25,8870.178,0.036,-3395.016,109033.18,1749.983,-264.997,0.016,3925.194,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12888.024,0.14,-4973.125,23255.814,5000.0,-4973.125,0.215,3244.186,61.0,37000.0,64.512,16128.0,33180.0,250.0,3935.232,13.1,2221.5,1111.0,7221.5,222.2,6.5,14554.1,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,11240.716
2020-10-19,19.117,-196.86,133.93,5272.84,-218.38,39.37,2560.388,6.544,101.6,548.847,5000.0,106.4,9.11,3591.776,14.515,190.4,332.824,5398.4,-208.0,16.22,4831.043,14.606,580.66,278.878,5538.51,126.45,19.86,4073.318,17.036,496.65,213.767,5000.0,502.9,23.39,3641.713,14.594,225.22,388.5,5000.0,231.42,12.87,5669.812,1.22,705.28,3533.569,5000.0,705.6,1.415,4310.954,1.45,424.87,4002.449,7484.58,464.16,1.87,5803.551,0.862,3226.088,4041.043,5851.43,670.357,1.448,3482.975,0.827,-4069.85,3703.704,5000.0,-4067.906,1.35,3064.074,3.44,1937.26,1426.247,6517.949,2686.86,4.57,4906.29,0.225,3960.5,38565.991,9641.498,3888.857,0.25,8677.348,0.03,-3395.016,109033.18,1749.983,-264.997,0.016,3270.995,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12888.024,0.14,-4973.125,23255.814,5000.0,-4973.125,0.215,3244.186,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,14.5,2221.5,1111.0,7221.5,222.2,6.5,16109.5,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,11240.716
2020-10-20,19.185,-196.86,133.93,5272.84,-218.38,39.37,2569.422,6.69,101.6,548.847,5000.0,106.4,9.11,3671.831,14.616,190.4,332.824,5398.4,-208.0,16.22,4864.55,14.773,580.66,278.878,5538.51,126.45,19.86,4119.752,17.187,496.65,213.767,5000.0,502.9,23.39,3673.906,14.764,225.22,388.5,5000.0,231.42,12.87,5735.698,1.22,705.28,3533.569,5000.0,705.6,1.415,4310.954,1.39,424.87,4002.449,7484.58,464.16,1.87,5563.404,0.871,3226.088,4041.043,5851.43,670.357,1.448,3518.132,0.821,-4069.85,3703.704,5000.0,-4067.906,1.35,3039.63,3.47,1937.26,1426.247,6517.949,2686.86,4.57,4949.077,0.28,3960.5,38565.991,9641.498,3888.857,0.25,10794.621,0.03,-3395.016,109033.18,1749.983,-264.997,0.016,3270.995,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12888.024,0.14,-4973.125,23255.814,5000.0,-4973.125,0.215,3244.186,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,34.4,2221.5,1111.0,7221.5,222.2,6.5,38218.402,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,14050.894
2020-10-21,19.156,-196.86,133.93,5272.84,-218.38,39.37,2565.55,6.816,101.6,548.847,5000.0,106.4,9.11,3741.211,14.625,190.4,332.824,5398.4,-208.0,16.22,4867.595,14.736,580.66,278.878,5538.51,126.45,19.86,4109.433,17.09,496.65,213.767,5000.0,502.9,23.39,3653.183,14.735,225.22,388.5,5000.0,231.42,12.87,5724.717,1.21,705.28,3533.569,5000.0,705.6,1.415,4275.619,1.36,424.87,4002.449,7484.58,464.16,1.87,5443.331,0.871,3226.088,4041.043,5851.43,670.357,1.448,3519.748,0.798,-4069.85,3703.704,5000.0,-4067.906,1.35,2955.185,3.47,1937.26,1426.247,6517.949,2686.86,4.57,4949.077,0.235,3960.5,38565.991,9641.498,3888.857,0.25,9064.936,0.03,-3395.016,109033.18,1749.983,-264.997,0.016,3270.995,0.006,3048.779,1718403.288,11341.462,6341.462,0.007,10825.941,0.125,-4973.125,23255.814,5000.0,-4973.125,0.215,2918.604,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,27.5,2221.5,1111.0,7221.5,222.2,6.5,30552.5,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.007,3913.039,2810178.83,11521.733,-217.391,0.004,18828.198
2020-10-22,19.435,-196.86,133.93,5272.84,-218.38,39.37,2602.975,6.855,101.6,548.847,5000.0,106.4,9.11,3762.559,14.579,190.4,332.824,5398.4,-208.0,16.22,4852.365,14.694,580.66,278.878,5538.51,126.45,19.86,4097.825,17.125,496.65,213.767,5000.0,502.9,23.39,3660.829,14.651,225.22,388.5,5000.0,231.42,12.87,5691.774,1.18,705.28,3533.569,5000.0,705.6,1.415,4169.611,1.32,424.87,4002.449,7484.58,464.16,1.87,5283.233,0.891,3226.088,4041.043,5851.43,670.357,1.448,3602.59,0.816,-4069.85,3703.704,5000.0,-4067.906,1.35,3020.37,3.45,1937.26,1426.247,6517.949,2686.86,4.57,4920.552,0.28,3960.5,38565.991,9641.498,3888.857,0.25,10798.478,0.03,-3395.016,109033.18,1749.983,-264.997,0.016,3270.995,0.006,3048.779,1718403.288,11341.462,6341.462,0.007,10825.941,0.126,-4973.125,23255.814,5000.0,-4973.125,0.215,2930.233,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,25.0,2221.5,1111.0,7221.5,222.2,6.5,27775.0,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,14050.894
2020-10-23,20.119,-196.86,133.93,5272.84,-218.38,39.37,2694.602,6.807,101.6,548.847,5000.0,106.4,9.11,3735.874,14.607,190.4,332.824,5398.4,-208.0,16.22,4861.504,14.763,580.66,278.878,5538.51,126.45,19.86,4117.172,17.152,496.65,213.767,5000.0,502.9,23.39,3666.565,14.717,225.22,388.5,5000.0,231.42,12.87,5717.396,1.19,705.28,3533.569,5000.0,705.6,1.415,4204.947,1.37,424.87,4002.449,7484.58,464.16,1.87,5483.355,0.881,3226.088,4041.043,5851.43,670.357,1.448,3560.967,0.812,-4069.85,3703.704,5000.0,-4067.906,1.35,3008.519,3.48,1937.26,1426.247,6517.949,2686.86,4.57,4963.34,0.225,3960.5,38565.991,9641.498,3888.857,0.25,8677.348,0.04,-3395.016,109033.18,1749.983,-264.997,0.016,4361.327,0.006,3048.779,1718403.288,11341.462,6341.462,0.007,10825.941,0.126,-4973.125,23255.814,5000.0,-4973.125,0.215,2930.233,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,26.3,2221.5,1111.0,7221.5,222.2,6.5,29219.299,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,14050.894
2020-10-26,19.975,-196.86,133.93,5272.84,-218.38,39.37,2675.244,6.603,101.6,548.847,5000.0,106.4,9.11,3623.798,14.506,190.4,332.824,5398.4,-208.0,16.22,4827.997,14.597,580.66,278.878,5538.51,126.45,19.86,4070.738,17.009,496.65,213.767,5000.0,502.9,23.39,3635.977,14.698,225.22,388.5,5000.0,231.42,12.87,5710.076,1.15,705.28,3533.569,5000.0,705.6,1.415,4063.604,1.28,424.87,4002.449,7484.58,464.16,1.87,5123.135,0.857,3226.088,4041.043,5851.43,670.357,1.448,3462.366,0.772,-4069.85,3703.704,5000.0,-4067.906,1.35,2858.889,3.34,1937.26,1426.247,6517.949,2686.86,4.57,4763.665,0.24,3960.5,38565.991,9641.498,3888.857,0.25,9255.838,0.035,-3395.016,109033.18,1749.983,-264.997,0.016,3821.613,0.006,3048.779,1718403.288,11341.462,6341.462,0.007,10825.941,0.126,-4973.125,23255.814,5000.0,-4973.125,0.215,2930.233,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,21.0,2221.5,1111.0,7221.5,222.2,6.5,23331.0,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,14050.894
2020-10-27,20.736,-196.86,133.93,5272.84,-218.38,39.37,2777.195,6.554,101.6,548.847,5000.0,106.4,9.11,3597.113,14.488,190.4,332.824,5398.4,-208.0,16.22,4821.904,14.551,580.66,278.878,5538.51,126.45,19.86,4057.84,17.081,496.65,213.767,5000.0,502.9,23.39,3651.272,14.538,225.22,388.5,5000.0,231.42,12.87,5647.85,1.14,705.28,3533.569,5000.0,705.6,1.415,4028.269,1.25,424.87,4002.449,7484.58,464.16,1.87,5003.061,0.87,3226.088,4041.043,5851.43,670.357,1.448,3515.303,0.78,-4069.85,3703.704,5000.0,-4067.906,1.35,2888.889,3.16,1937.26,1426.247,6517.949,2686.86,4.57,4506.941,0.21,3960.5,38565.991,9641.498,3888.857,0.25,8098.858,0.035,-3395.016,109033.18,1749.983,-264.997,0.016,3821.613,0.006,3048.779,1718403.288,11341.462,6341.462,0.007,10825.941,0.126,-4973.125,23255.814,5000.0,-4973.125,0.215,2930.233,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,24.0,2221.5,1111.0,7221.5,222.2,6.5,26664.0,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,12083.769
2020-10-28,19.763,-196.86,133.93,5272.84,-218.38,39.37,2646.853,6.379,101.6,548.847,5000.0,106.4,9.11,3501.048,14.332,190.4,332.824,5398.4,-208.0,16.22,4770.122,14.292,580.66,278.878,5538.51,126.45,19.86,3985.609,16.866,496.65,213.767,5000.0,502.9,23.39,3605.392,14.453,225.22,388.5,5000.0,231.42,12.87,5614.908,1.09,705.28,3533.569,5000.0,705.6,1.415,3851.59,1.21,424.87,4002.449,7484.58,464.16,1.87,4842.964,0.825,3226.088,4041.043,5851.43,670.357,1.448,3335.477,0.738,-4069.85,3703.704,5000.0,-4067.906,1.35,2734.444,3.0,1937.26,1426.247,6517.949,2686.86,4.57,4278.741,0.23,3960.5,38565.991,9641.498,3888.857,0.25,8870.178,0.035,-3395.016,109033.18,1749.983,-264.997,0.016,3821.613,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12888.024,0.14,-4973.125,23255.814,5000.0,-4973.125,0.215,3255.814,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,16.0,2221.5,1111.0,7221.5,222.2,6.5,17776.0,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,12083.769
2020-10-29,20.38,-196.86,133.93,5272.84,-218.38,39.37,2729.446,6.35,101.6,548.847,5000.0,106.4,9.11,3485.037,14.323,190.4,332.824,5398.4,-208.0,16.22,4767.076,14.375,580.66,278.878,5538.51,126.45,19.86,4008.826,16.902,496.65,213.767,5000.0,502.9,23.39,3613.039,14.481,225.22,388.5,5000.0,231.42,12.87,5625.889,1.11,705.28,3533.569,5000.0,705.6,1.415,3922.262,1.17,424.87,4002.449,7484.58,464.16,1.87,4682.865,0.86,3226.088,4041.043,5851.43,670.357,1.448,3475.701,0.77,-4069.85,3703.704,5000.0,-4067.906,1.35,2851.482,3.21,1937.26,1426.247,6517.949,2686.86,4.57,4578.253,0.232,3960.5,38565.991,9641.498,3888.857,0.25,8956.952,0.035,-3395.016,109033.18,1749.983,-264.997,0.016,3821.613,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12028.823,0.14,-4973.125,23255.814,5000.0,-4973.125,0.215,3255.814,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,16.4,2221.5,1111.0,7221.5,222.2,6.5,18220.4,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,12083.769
2020-10-30,20.216,-196.86,133.93,5272.84,-218.38,39.37,2707.507,6.321,101.6,548.847,5000.0,106.4,9.11,3469.026,14.323,190.4,332.824,5398.4,-208.0,16.22,4767.076,14.171,580.66,278.878,5538.51,126.45,19.86,3952.072,16.884,496.65,213.767,5000.0,502.9,23.39,3609.215,14.604,225.22,388.5,5000.0,231.42,12.87,5673.473,1.06,705.28,3533.569,5000.0,705.6,1.415,3745.583,1.15,424.87,4002.449,7484.58,464.16,1.87,4602.816,0.85,3226.088,4041.043,5851.43,670.357,1.448,3434.887,0.74,-4069.85,3703.704,5000.0,-4067.906,1.35,2740.741,3.12,1937.26,1426.247,6517.949,2686.86,4.57,4449.891,0.25,3960.5,38565.991,9641.498,3888.857,0.25,9641.498,0.03,-3395.016,109033.18,1749.983,-264.997,0.016,3270.995,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12630.264,0.14,-4973.125,23255.814,5000.0,-4973.125,0.215,3255.814,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,15.3,2221.5,1111.0,7221.5,222.2,6.5,16998.3,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,11802.751
2020-11-02,20.63,-196.86,133.93,5272.84,-218.38,39.37,2763.0,6.496,101.6,548.847,5000.0,106.4,9.11,3565.091,14.415,190.4,332.824,5398.4,-208.0,16.22,4797.536,14.292,580.66,278.878,5538.51,126.45,19.86,3985.609,17.036,496.65,213.767,5000.0,502.9,23.39,3641.713,14.669,225.22,388.5,5000.0,231.42,12.87,5699.094,0.82,705.28,3533.569,5000.0,705.6,1.415,2896.82,1.13,424.87,4002.449,7484.58,464.16,1.87,4522.767,0.855,3226.088,4041.043,5851.43,670.357,1.448,3456.304,0.789,-4069.85,3703.704,5000.0,-4067.906,1.35,2920.37,3.159,1937.26,1426.247,6517.949,2686.86,4.57,4504.944,0.263,3960.5,38565.991,9641.498,3888.857,0.25,10142.856,0.029,-3395.016,109033.18,1749.983,-264.997,0.016,3161.962,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,11771.063,0.126,-4973.125,23255.814,5000.0,-4973.125,0.215,2930.233,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,16.7,2221.5,1111.0,7221.5,222.2,6.5,18553.701,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,11802.751
2020-11-03,21.719,-196.86,133.93,5272.84,-218.38,39.37,2908.828,6.408,101.6,548.847,5000.0,106.4,9.11,3517.059,14.433,190.4,332.824,5398.4,-208.0,16.22,4803.628,14.319,580.66,278.878,5538.51,126.45,19.86,3993.347,17.081,496.65,213.767,5000.0,502.9,23.39,3651.272,14.556,225.22,388.5,5000.0,231.42,12.87,5655.171,0.871,705.28,3533.569,5000.0,705.6,1.415,3077.739,1.2,424.87,4002.449,7484.58,464.16,1.87,4802.939,0.863,3226.088,4041.043,5851.43,670.357,1.448,3487.42,0.79,-4069.85,3703.704,5000.0,-4067.906,1.35,2925.926,3.27,1937.26,1426.247,6517.949,2686.86,4.57,4663.828,0.25,3960.5,38565.991,9641.498,3888.857,0.25,9637.641,0.029,-3395.016,109033.18,1749.983,-264.997,0.016,3161.962,0.006,3048.779,1718403.288,11341.462,6341.462,0.007,10825.941,0.126,-4973.125,23255.814,5000.0,-4973.125,0.215,2930.233,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,16.7,2221.5,1111.0,7221.5,222.2,6.5,18553.701,0.016,-1556.031,449930.59,7468.848,-394.189,0.017,7423.855,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,11802.751
2020-11-04,20.688,-196.86,133.93,5272.84,-218.38,39.37,2770.743,6.447,101.6,548.847,5000.0,106.4,9.11,3538.407,14.643,190.4,332.824,5398.4,-208.0,16.22,4873.687,14.578,580.66,278.878,5538.51,126.45,19.86,4065.579,17.197,496.65,213.767,5000.0,502.9,23.39,3676.123,14.688,225.22,388.5,5000.0,231.42,12.87,5706.415,0.821,705.28,3533.569,5000.0,705.6,1.415,2902.474,1.24,424.87,4002.449,7484.58,464.16,1.87,4963.037,0.851,3226.088,4041.043,5851.43,670.357,1.448,3437.715,0.796,-4069.85,3703.704,5000.0,-4067.906,1.35,2948.148,3.28,1937.26,1426.247,6517.949,2686.86,4.57,4678.09,0.246,3960.5,38565.991,9641.498,3888.857,0.25,9487.234,0.029,-3395.016,109033.18,1749.983,-264.997,0.016,3161.962,0.006,3048.779,1718403.288,11341.462,6341.462,0.007,10825.941,0.126,-4973.125,23255.814,5000.0,-4973.125,0.215,2930.233,60.0,37000.0,64.512,16128.0,33180.0,250.0,3870.72,17.5,2221.5,1111.0,7221.5,222.2,6.5,19442.5,0.021,-1556.031,449930.59,7468.848,-394.189,0.017,9336.059,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,11802.751
